,가게이름,리뷰,맛평가
10,호파스타,가격대비 정말 좋아요!!,맛있다
11,호파스타,맛 ★★★★☆가성비 : 70kg남자1인 / 8000원가격 : 메뉴1개 7000~9000팁 : 종합적으로 가장 맛있는 메뉴는 토마토파스타. 꾸덕한 생면이다. 모닝빵을 시키는 것을 잊지 말자. 익힌 가지가 매우 맛있다. 흔히 먹을 수 없는 진한 생면파스타의 맛.,맛있다
12,호파스타,길 걷다 우연히 보게 된 생파스타집시장 끝 전혀 예상치 못한 골목에서 보게된 생면집이라 신기해서 들어갔다. 쉬림프 수제 바질 페스토: 생면을 타이틀로 내세운 만큼 면은 신선하고 쫄깃했다. 대신 곧있음 붙으니 먹을 때마다 소스와 섞어주고 최대한 빨리 먹어야 한닼ㅋㅋㅋㅋㅋㅋㅋ 바질 페스토는 무난. 개인적인 취향이지만 역시 바질은 차갑게 먹거나 좀 더 향이 강한게 맛있는 것 같다. 리코타 수제 소시지 토마토: 소시지가 모양이 갖춰진 소세지가 아니라 다이닝에서 아침식사용으로 먹는 소시지를 생각하면 이해가 더 빠를 듯 하다..! 안에 가지가 들어있는데 양념이 잘 베어들어 가지를 좋아하지 않는 동행인이 아주 맛있게 먹었다. 리코타도 신선했지만 가장 중요한 소스가 너무 집 파스타처럼 평범하고 심심해 그냥 그랬다. *가게가 인기는 있는지 먹는동안 브이로그 찍으시는 분도 오고 데이트하는 커플이 많이 보였다...! 일본에서 양식먹는 분위기의 가게가 이쁘긴 했지만 좁아서 움직이기도 불편하고 심지어 직원도 그 통로가 불편한 나머지 물통을 쏟으셨다...ㅎ 쏟으신건 상관없지만 가게가 너무 좁아 모두가 불편하니...ㅋㅋㅋㅋ 차라리 윗 테이블을 좀 더 위로 올려 팔꿈치가 닿지 않게 하던가 아니면 아래로 더 내려버리는 것도 낫지 않을까 싶다..!,괜찮다
13,호파스타,"- 생면파스타는 처음이었는데 굉장히 쫄~깃합니다. 다만 천천히 먹으면 후반에는 면끼리 붙을 수 있으니 스피디하게 먹는게 굿- 가격 넘 좋아요. 7~8천원대- 모든 메뉴에 면추가, 모닝빵추가 옵션이 있어서 대식가는 행복합니다.- 로제파스타는 역시 기본빵, 벗 바질페스토파스타 먹고 기절하는줄 알았습니다!!! 진짜 간도 딱이고 프레쉬하니 넘 조았어요. 이게 시그니처메뉴인듯..- 오픈키친이라 깔끔하고 내부 인테리어도 취저 ㅠㅠ=> 재방문의사 95%",맛있다
14,호파스타,"분위기 : 4.0/5맛 : 3.5/5건대입구에 위치한 미친 가성비의 생면 파스타집생면 파스타가 9000원이다. 가능한 가격인지 의심 반 설렘 반으로 방문한 곳이다.가게는 화이트톤의 아기자기한 분위기이며, 다찌석으로만 구성되어있다. 혼밥하기도 굉장히 좋아보였으나, 그보다는 데이트 핫플 같았다. 밖에 있는 키오스크로 주문하면 주방에서 조리를 해 내어주신다. 파스타는 총 5가지 종류가 있었고 가격대는 8500원에서 9000원 정도하는 믿기지 않는 가격이었다.주문한 메뉴는 리코타 수제 소시지 토마토 파스타와 쉬림프 수제 바질페스토 파스타.토마토 파스타는 특이하게 매운맛을 선택할 수 있어서 50%(신라면)으로 선택했다. 비주얼만 봤을 때는 일단 무조건 합격이었다. 토마토 파스타는 우선 살짝 매콤한 맛을 리코타가 잡아주어 맛있었다. 원래 소시지를 그리 좋아하는 편이 아닌데도 매콤매콤해서 맛있게 먹었다.더 마음에 들었던 것은 쉬림프 수제 바질페스토 파스타! 바질페스토를 아낌없이 넣어주셔 만족했다. 새우는 3피스 나오는데, 맛있기 때문에 추가해서 주문하면 좋을 것 같다.  칼국수면처럼 넙적한 스타일의 생면이었는데, 아무래도 시간이 지나니 좀 떡지는 경향이 있었다. 면을 미리 풀어놓는 것도 방법일 듯 싶다. 정석의 비싼 생면파스타를 기대하고 간다면 실망하겠지만, 가성비를 생각한다면 정말 맛있게 먹을 수 있는 곳이니 방문해보기를 권한다.",맛있다
15,호파스타,양이 적을 줄 알았는데 생각보다 배가 찼다.음식은 깔끔하고 맛있다.테이블이 전체적으로 디귿자 바 형태로 돼있는데자리마다 비치된 컵들이 약간 닦은지 시간이 좀 지난..그런 느낌이 들었다. 예민한 사람들은 신경 쓰일 수있지만 그냥 난 생각없이 잘 먹었다.,괜찮다
16,호파스타,생면이 궁금해서 방문했는데 진짜 입에 짝짝달라붙는다. 새우 바질 파스타와 라구파스타를 먹었다. 바질을 원래 너무좋아하지만 여기는 라구가 더 맛있다!  그리고 너무 배가고파 하나에 300원인 모닝빵을 2개추가했는데 그냥 차가운 모닝빵을 주셨다. 오븐이나 후라이팬에 살짝만 구워주셨다면 정말 좋았을것 같다.,맛있다
17,호파스타,가성비 생각하면 괜찮으나 맛 생각하면 쏘쏘함바질파스타 좋아해서 기대했는데 존맛은 아니었음생면을 처음 접해봐서 익숙하지않은 맛 넓은 국수면 같음원래의 파스타면이 나랑 더 잘 맞는듯가격 싸고 양은 많음,괜찮다
18,호파스타,"벌써 세번째 방문. 집에서 1시간 걸려서 먹으러 올 정도로 취향이다. 너무 착한 가격도❤️홍대생인데 홍대엔 맛있는 파스타집이 없어서 정말 슬프다. 사장님 이걸 보면 홍대에 2호점 내줘요 젭알,,, 출석도장 찍어드릴게,,,먹어본 파스타는 크림, 로제, 바질이다.- 파스타들의 공통적인 구성은 '생면파스타+짭조름한 토핑'이다. 토핑을 하나씩 더 추가해야 아쉽지 않다.기름기가 적어서 먹은 후에 속이 불편하거나 졸리지 않다. 생면이라 그런지? 뜨겁기보다는 뜻드미지근한 온도다. 맛있고 안뜨거워서 급히 먹다보니 위가 열일하게된다.개인적으로 바질<크림<<<<<로제 순으로 맛있다- 크림파스타: 치즈보다는 우유 정도의 풍미라서 깊은 고소함을 좋아하는 나에게 밍밍하게 느껴졌다. 그치만 토핑인 닭고기가 아주 맛있어서 같이 먹으면 괜찮다- 바질파스타: 향으로 먹는 바질은 빵 한조각 발라먹을때가 딱 좋은거같다. 파스타 한 접시를 비울때까지 향으로만 입을 만족시키기에 무리가 있다.- 로제파스타: 최애 파스타. 앞서 언급한 크림, 바질파스타보다 소스가 짭짤하고 촉촉하다. 불호가 없을 파스타니까 처음 방문한다면 로제를 기본으로 깔고 다른 메뉴도 도전해보시길!!",맛있다
19,호파스타,생면이라 그런지 뭔가 면이 쫀쫀 보들보들 한 느낌.. 가격 7900원 믿기지 않고 넘나 고퀄이고! 바 테이블 형식이라 혼밥하기도 좋다. 분위기도 깔끔하고 굿굿,맛있다
20,호파스타,"재료 익힘 정도, 소스의 맛, 향신료 사용이 평균 이상은 해줘서 무난하게 먹고 나오기 좋습니다 생면 파스타인 것을 생각하면 가성비도 훌륭",맛있다
21,호파스타,"전체적인 분위기도 좋고, 맛도 좋고, 조용하게 파스타먹고 가기 좋다. 생면 파스타라 그런지 입에 조금 달라붙는 느낌이 있지만 확실히 맛은 있었다.",맛있다
22,수퍼슬라이더스,"작은 사이즈 버거 3개(오징어 먹물, 새우, 오리지날..?), 감튀, 음료 주문와사비 향이 났던 오징어 먹물(?) 버거가 인상 깊음, 가격대비 그렇게 작은 사이즈도 아니였던 버거, 여러가지 맛을 볼 수 있어 좋음, 재방문 의사 있음",괜찮다
23,수퍼슬라이더스,"(사진을 못찍음...)작은 사이즈(슬라이더스?)가 유명한 것 같은데 배고플 것 같아서 그냥 일반 버거 사이즈로 시켰다!모던 타임즈(7,600원) 존맛.. 패티가 두껍고 약간의 베이컨이 짭조름하게 잘 어울린다. 번도 참깨?가 올려진 번이여서 더 맛있었던 것 같다. 무엇보다 나이프를 주셔서 손에 안묻히고 먹을 수 있는게 나한테 메리트...사이드 콜라랑 치즈 감튀랑 함께먹음(+3,500원).",맛있다
24,수퍼슬라이더스,"리뷰보고 찾아갔는데 맛있어요!!평일 오후7시반 이후에 방문했는데 손님안계셔서 편하게 먹었어용 ㅎㅎ전 슬림버거 쉬림프랑 칠리소스가 들어간걸 시켰는데,새우버거는 치즈를 바삭하게 구운것? 들어간거같아여 식감도 바삭, 새우는통통! 카라멜라이징한 양파가 있어서 달달하구 맛있었어요칠리버거는 매콤매콤한게 중독되는 맛이였어요!쓰다보니 새우버거만 표현을 많이한것같지만 둘다 맛있었어요 :)혼밥하신다면 꼭한번 방문해보시길 추천드려요!식탁 중간에 돼지코도 있어서 밥먹으면서 핸드폰충전도 가능해여 ㅋㅋ",맛있다
25,수퍼슬라이더스,기본버거인 아메리칸뷰티와 새우버거인 부바검프쉬림프를 시켰다! 버거 사이즈가 작아서 한명기준 두개 시키고 감자 음료까지해야 배가 좀 찬다. 아메리칸뷰티는 우리가 수제버거 생각하면 딱 떠오르는 그맛! 평범하지만 맛있다 뇸뇸 부바검프쉬림프는 새우식감이 오동통통 튀는게 기대이상으로 존맛!! 아주 멀리서 찾아올 정도는 아니지만 성동 건대 근처살면 한번쯤 와볼만함. 친구랑 와서 4개 시켜드셔보시길~~ 한가지맛의 큰 수제버거 하나 먹는것보다 이렇게 다양한 맛으로 작은거 여러개 먹는게 꽤 좋았음!,맛있다
26,수퍼슬라이더스,"건대근처에서 수제버거 검색해서 가봤다. 버거 하나가 3800원으로 저렴한데 사이즈가 미니햄버거 사이즈라 성인남자는 2~3개 정도 시켜 먹어야 배가 좀 부를거같다. 2개는 6800원, 4개엔 13000원이다. 감튀와 음료는 별도 아메리칸뷰티와 인생은아름다워 주문해서 먹어봄.아메리칸뷰티는 미국맛 나는 햄버건데 치즈버거정도로 생각하면되고 안에 들어있는 소스가 맛있었다. 인생은 아름다워에는 발사믹소스가 들어가는거같은데 이탈리아정도 되는 유럽맛이었음. 미니햄버거를 여러개 맛보는거도 나름 괜찮은거 같다.",맛있다
27,수퍼슬라이더스,"미니 버거를 먹을수 있는 곳! 여기서 햄버거 1개만 먹으면 기별도 안가고 2개는 먹어야 배가 찬다! (가격도 그에 맞게 저렴)나는 마틸다 프롬 도쿄(와사비소스 햄버거), 부바검프 쉬림프(새우와 나초칩이 든 버거)를 먹었는데 둘다 맛있고 새우버거가 압도적으로 맛있었다!!반반 피자는 있던 참에 버거는 반반이 없다 아쉽다면 여기서 버거 2개를 먹는것을 추천한다.",맛있다
28,수퍼슬라이더스,본격 마카롱 버거.      평가: 3.3/5.0미니미니한 한입 사이즈 버거. 양이 작은건 그렇다치더라도 버거와 샌드위치의 차이라면 바로 두께의 차이에서 나오는 식감이다. 두툼한 패티와 두툼한 빵은 포만감 뿐만이 아니라 풍성한 식감을 준다. 이런 마카롱 형태의 버거에서는 그런 식감을 온전히 느낄 수 없다.#버바검프 버거: 탱글탱글한 새우가 매우 인상적이었던.,괜찮다
29,수퍼슬라이더스,"검은색 버거 제외 4개 먹어봤습니다. 질긴 로메인, 하나 빼고는 다소 건조하고 육향 약한 패티, 어떠한 맛도 느껴지지 않는 무맛 토마토... 내가 먹은날 재료 상태가 이랬던 건지는 모르겠으나 재료에 돈 아낀 모습이 너무 많이 보였음다크기가 작아 여러가지 맛을 맛볼수있는 것은 장점이지만 기억에 남는 버거는 없었음",별로
30,수퍼슬라이더스,"시장 가는 길목에 있어서 찾기 어렵지 않습니다.아메리칸 뷰티, 매드맥스 칠리, 마틸타프롬도쿄, 인생은 아름다워와 맥주, 콜라 그리고 감자튀김을 주문했습니다. 저는 매운 걸 못 먹는데 매드맥스칠리는 적당히 매워서 맛있었고 무엇보다 패티가 질기지도 퍽퍽하지도 않아서 맛있었습니다. 남자친구는 인생은아름다워가 제일 맛있었대요. 네가지 슬라이더스 모두 패티가 맛있었고 고기 잡냄새도 없었어요. 폭신한 번도 잘 어울렸어요.워낙 쪼꼬미들이라 처음에 받았을 때는 더 시켜야 할 줄 알았는데 두개씩 먹고 나니 배부르더라구요! 코로나 때문인지 포장도 많이 하시더라구요. 다음에도 근처 갈 일이 있으면 꼭 들리고 싶어요 :)",맛있다
31,수퍼슬라이더스,건대 수제버거집 찾다가 평이 좋아서 방문했어요. 크기가 작아서 양 적으신 분들도 안남기고 드실 수 있습니당. 직원 분들도 친절하시고 맛도 좋아서 꾸준히 갈 것 같아요!,맛있다
32,수퍼슬라이더스,"버거에 긴 머리카락 껴서 나와서 말씀드렸더니 바로 다시 만들어줌. 긴머리 남자직원이 위생을 위한 것이라고 할 수 없는 뭔 카우보이 모자를 쓰고 있길래 찝찝하게 먹으면서 ""저 사람 머리카락인건가.."" 이 생각만 들었음.맛은 대체적으로 무난무난.",별로
33,수퍼슬라이더스,"미국인 여자친구 가라사대, 한국 내에 본인이 먹어본 버거 중 가장 버거에 충실하고 맛있다.",맛있다
34,수퍼슬라이더스,수제버거치고는 가격도 비싸고 양도 그리많지않음 양이 적으면 가격이라도 싸야될텐데그렇지도 않음 워낙 테이크아웃이 많아서 혼자가서 먹을려면 주만하고 20분 기다려야됨다른버거처럼 자극적이지 않아서 맛은 괜찮음,괜찮다
35,수퍼슬라이더스,요리좀 먹어봤다 싶은 사람에겐 익숙한 조합의 재료들을 버거에 완벽히 구현했다,맛있다
36,수퍼슬라이더스,슈퍼슬라이더스 최고ㅠㅠ 입짧고 여러가지 맛 먹고싶어하는 저에게 최고였어요!! 사이즈가 작아서 먹기도 편하고? 혼자 먹더라도 두가지 맛을 맛 볼 수 있어서 좋아요! 그리고 여러개 시킬수록 저렴해지는 마법.. 저는 칠리가 제일 맛있었어요,맛있다
37,수퍼슬라이더스,"일단 매장 크기는 크지 않은 편. 무인 판매대로 주문을 받는 시스템이다.매운 걸 좋아해서 매드 맥스 칠리를 주문. 작지만 맛있다.맛있게 매콤하고 재료도 신선한게 느껴진다. 이 정도 가성비면 충분히 훌륭하다 할 만한듯. 다른 약속이 있어서 하나만 먹어봐서 아쉬웠는데, 다음에오면수제버거 뷔페처럼 2-3개 주문해서 먹어보고싶다",맛있다
38,수퍼슬라이더스,"건대 버거집, 일반 버거보다 크기가 작은 슬라이더를 판매하기 때문에 2개 양이 많다면 3개는 먹어야 배가 찬다 전체적으로 무난항 맛인데 패티는 괜찮았으나 번이 좀 아쉬웠다 좀 더 보드라웠으면 좋았을텐데그러나 여러 맛의 버거를 골라 먹는 맛이 있고 버거마다 소스가 많이 들어가는 편인데도 밸런스가 괜찮은 편 재방문 의사 있음",괜찮다
39,수퍼슬라이더스,버거가 쪼그매서 여러개 시켜먹기 좋아요. 수제버거집 많이 가봤지만 여긴 재료도 참 신선하구 맛남,맛있다
40,수퍼슬라이더스,저렴한 가격에 다양한 맛을 볼 수 있는 수제버거 집!가격이 저렴하지만 앙증맞은 버거 사이즈는 일인이버거를 가능하게 합니다 (사실 일인 2.5버거..ㅎㅎ)맛이 궁금해서 일단 맛별로 다섯개와 프라이 반과 음료 나오는 세트 한개를 시켰어용둘이 왔지만 버거 맛을 다 맛보고 싶어서 다 시켰어요 ㅋㅋㅋ아메리칸뷰티는 쉑쉑버거를 생각나게하는 맛? 단순하고 기본적인 맛이에요!! 매드맥스칠리는 확실히 매콤하고 간이 젤 쎈 버거였어요!마틸다프롬도쿄는 와사비 맛이 잘 어울러져서 독특하니 맛나도라구여!!!부바검프쉬림프는 새우가 오동통하니 너무 맛있었어요 체다칩이랑 너무 잘어울리더라구요!!인생은아름다워는 상큼한 발사믹맛이 강렬했어요!!감자튀김도 많이 짜지않고 두꺼운 감튀라 따듯포슬했어요!!가성비 뛰어난 버거집이에요!! 작지만 육즙도 괜찮고 번도 나름 촉촉쫄깃해요!!잘먹었습니다!!,맛있다
41,수퍼슬라이더스,종류별로 다 맛있음! 패티가 예술!!,맛있다
42,수퍼슬라이더스,"가성비가 내려오는 수제버거집양이 작은 분들이라면 두개에 +감튀음료 추가다양하게 많이 먹고싶다 하면 네개에 +감튀음료 추가오리지널은 예상한 맛일것 같아서마틸다프롬도쿄, 매드맥스칠리, 쉬림프어쩌구랑 인생은아름다워 주문마틸다랑 매드맥스는 입이 꽉 차는 무거운 맛쉬림프랑 인생어쩌구는 상대적으로 가벼운 맛갠적으론 마틸다>쉬림프, 매드맥스>인생4개 14000원에 콤보까지 해서 17000원 정도가성비가 줄줄 내려옴..b맛들도 다 준수해서 추천",맛있다
43,수퍼슬라이더스,"입작고 위작은 사람들을 위한 버거집, 혹은 선택곤혹러들을 위한 버거집. 메뉴 이름들이 너무 어려워서 외우지 못했지만 (도쿄..마틸다...이런거였는데) 먹물색 번을 가진 버거가 가장 맛있었다. 작은거 여러개를 시킬 수 있다는 점이 매력적이었고, 예상보다 패티 퀄리티가 너무 좋아서 놀라웠다. 근데 버거2개 먹어도 배가 안차므로 감자튀김을 꼭 시키길 추천한다. 패티를 일부러 핏기 보일정도만 익히시는 것 같은데, 핏물이 떨어져도 놀라지 마시길. 가성비 생각하면 이건 래빗홀 안가고 15분 더 걸어올 가치가 있는듯!",맛있다
44,수퍼슬라이더스,마틸다프롬도쿄와 인생은아름다워 주문했고 둘 다 맛있었지만 개인적으론 마틸다프롬도쿄가 더 맛있었어요 인생은아름다워는 다소 평범한 치즈가 든 햄버거 맛이었어요 패티가 두껍진 않지만 충분히 육즙 넘쳤어요 번이 조금 더 쫄깃했으면 더 좋았을 것 같아요 치즈프라이는 맥주랑 먹으면 말해뭐해.. 사장님도 너무 친절하시고 잘생기시고 ㅎㅎ 햄버거도 부담스럽지 않아서 딱 ‘햄맥’ 하기 좋을 것 같아요,맛있다
45,수퍼슬라이더스,맛있다!!!,맛있다
46,수퍼슬라이더스,맛있어요~가성비 좋았습니다~ 시간이 없어서 허겁지겁먹었는데 둘이서 버거4개에 감튀시켜먹으니 좋았어요~검보랑 오리지널먹었는데 둘다맛있었습니다. 개인적으로 ㅅㅅ버거보다 맛있었어요~,맛있다
47,수퍼슬라이더스,"햄버거 좋아하는 친구가 찾아서 같이 가보았어요.   여기 햄버거는 크기가 모닝빵보다 쬐금 더 큰 크기로 보통 햄버거보다 작아요. 그래서 3개 시켰음다...^^;;  저희는 아메리칸뷰티, 부바검프 쉬림프, 마틸다프롬도쿄 이렇게 버거를 3종류 시키고 치즈프라이와 어니언링을 주문했어요.   아메리칸 뷰티는 여기의 제일 기본적인 버거인데 크기는 작지만 패티가 실하고 많이 느끼하지 않고 맛있었어요! 부바검프 쉬림프는 새우가 들어가고 다른 버거보다 뭔가 밍밍한 느낌이었는데 괜찮았어요. 마틸다프롬도쿄라는 버거는 다른 버거와 달리 먹물로 된 까만 빵인데 맛있었어요. 빵이 다른 버거보다 부드럽고 퍽퍽하지 않아서 다른 재료들이랑 더 잘 어우러져서 좋았습니다. 안에 소스는 여기의 특제 와사비 소스가 들어간다고 했는데 와사비 맛이 그렇게 강하지 않고 맛있었어요! 패티도 아메리칸 뷰티 버거와 같이 맛있었구요.   감자튀김은 그저 그랬는데 어니언링이 바삭바삭하고 짭쪼름한게 맛있었습니다!  저는 기본인 아메리칸 뷰티가 가장 맛있었고 같이 간 제 친구는 마틸다프롬도쿄가 가장 맛있었대요.   크기가 작으니까 여러가지 버거를 맛볼 수 있고 먹기도 깔끔하고 먹고나서 속에 부담도 덜 가고 좋았습니다! 건대(또는 세종대)부근에서 수제버거 드시고 싶으시다면 여기 추천드려요! :)",맛있다
48,수퍼슬라이더스,햄버거 크기가 작으니 성인남자기준 햄버거 2개에 감튀 음료수 먹으니 딱이네요 치즈감자도 맛있고 햄버거 패티나 빵.야채 다 괜찮았습니다,맛있다
49,수퍼슬라이더스,여기 왜 아직도 회색빛이지..여기 수제버거 맛으로만 보면 근처 모 버거집보다훨씬 맛있는데..버거가 작은게 아쉽지만 두개 먹어도일반 수제버거집이랑 비교하면 싼듯허이,맛있다
