,가게이름,리뷰,맛평가
13,혜화도담,파전맛집첨에는 김치찜이 맛있다고 해서 간 곳이에요그런데 왠걸해물 하나 안들어간 파전이 너무 빠삭빠삭하고 맛있어요ㅠㅠ그리고 갈비찜도 생각보다 맛있어서오히려 김치찜보다 갈비찜이랑 파전을 더 맛있게 먹었네요또 대학가라서 그런지 막걸리 가격도 너무 좋고직접 만드신 막걸리를 주시는거라정겹게 맛있게 막걸리 먹기 좋아요!!,맛있다
14,혜화도담,"맛집 인스타 : @tastekimsolo유명한 독일주택 바로 옆에 붙어있다. 사람도 북적북적한 것이 주점 분위기 제대로 나서 정겹다.김치찜은 2인분이다. 돼지고기는 젓가락으로 찢을 수 있을 정도로 부드럽게 익혀졌다. 갈라보면 기름기가 자르르 흘러내리는 것이 군침돈다. 고기 양이 적은 것이 아쉽다.김치는 푹 익히진 않았다. 볶음김치에 가까운 아삭한 식감이지만 밑둥도 먹을 수 있을 만큼 잘 조리됐다. 고기 양이 많지 않기에 오히려 반가운 익힘 정도다. 밥에 김치 자르고 고기 올려서 먹으면 끝난다. 절로 술 당긴다.종로 막걸리는 직접 담갔다고 하는데, 겨우 3천원에 주전자가 찰랑거릴만큼 많이 담아준다. 따르다보면 금방 떨어질만 한데 화수분처럼 계속 나온다. 푸짐한 인심.대파전은 큰 특징보단 무식하게 두껍고 크다. 흔히 전은 가장자리가 가장 맛있다고 하는데 가장자리가 끝나지 않는다. 스팸에 김치를.. 이 아니라 전에 김치를 얹어도 먹어보지만 결국 남긴다. 바삭하게 잘 부쳤다.요즘 쉽게 찾아보기 힘든 음식 인심 좋은 곳. 다른 안주들도 가성비 좋다는 느낌을 많이 받았다. 여긴 불금용이다.",맛있다
15,혜화도담,두부김치한상(2.9)+도담막걸리대파전모두부가 같이 나오는 김치찜 안에 부들부들한 고기도 몇덩이 들어있다솔직히 엄마한테 미안하지만 여기가 더 맛있다대파전도 파전의 테두리파라면 극호인 바삭함이다직접 제조한 도담 막걸리는도수가 꽤 있고 걸쭉한 지평 막걸리의 맛이다,맛있다
16,혜화도담,"⭐⭐⭐⭐☆김치찜 (점심) 1인 8.0.amber님의 극찬 리뷰를 보고 적극적으로 친구를 끌고갔고... 성공했다! 대학로 골목길 안쪽, 독일주택 옆에 위치한 깔끔한 가게. 안쪽에서는 막걸리를 빚고 있고 점심에는 그 막걸리를 원하는대로 퍼먹을 수 있다...!! (이것만으로도 합격>___<)착한 가격의 김치찜은 정말 깜짝 놀랄정도로 알찼다. 푹 익은 김치가 넘치도록 들어갔는데 죽죽 찢어서 밥이랑 같이 먹으면 이게 바로 밥도둑이지 뭐... 삼겹살 역시 실하게 들어가 있어 고기 한번 김치 한번 먹다 보면 정신없이 밥을 추가해서 먹게 된다. 배뚠뚠!아쉬운 점이라면 고기 양이 김치에 비해 꽤 적다는거. 하지만 가격을 고려하면 불평할 수가없다. 거기에 공기밥, 반찬이 무제한이니 같이 간 친구들 모두 아무 불만 없이 너무나 신나게 식사를 마치고 나왔다. 바로 뒤에 수업이 있어 막걸리는 많이 먹지 못했지만 맛만 봤을때도 참 좋은 막걸리였던거로.. 뒤에 아무 일정 없는 상태로 방문했다면 두발로 걸어들어와 네발로 나갔겠구나...등골이 오싹했다!이날은 에어컨이 고장나 다소 더웠지만 지금은 고쳐졌을것으로 생각이 된다. 대학로에서 맛있는 점심을 든든하게 먹고싶다면 정말 강력히 추천!! 낯술 러버에게는 더할나위 없을 듯 ㅎㅎ",맛있다
17,혜화도담,"""술보다는 안주가 주인공인 집""방문 당시에는 비가 안 왔지만 요즘처럼 비가 많이 오는 날. 전과 막걸리는 말이 필요 없는 공식이지요. 김치찜과 갈비찜과 낙지볶음.. 참으로 매력적인 메인 안주를 가지고 있는 집이옵니다.. 소인은 고민 끝에 김치찜과 대파전을 주문하였사옵니다. 최근 좀처럼 막걸리 먹을 일이 없었사온데. 이날은 모처럼 달달한 밤막걸리로..별다른 밑반찬은 없지만 열무김치를 내어주신다는 점이 맘에 들더이다.. 의외로 밑반찬으로는 보기 힘든 열무김치.김치찜 - 시선을 압도하는 김치찜이옵니다. 좀처럼 김치찜이라는 음식을 안주로 먹어본 적이 없던 터라 더 매력적으로 다가오더이다.. 김치찜은 사실 술보다는 밥이 더 당기는 음식인지라.. 어쩌면 점심메뉴로 더 알맞을 수도..대파전 - 처음 접해보는 대파전이옵니다. 겉은 바삭하고 노릇하게 구워져 나오고 대파는 부드러운 식감​.. 김치찜은 부드럽고 대파전은 바삭하고.. 식감의 조합이 좋더이다.",맛있다
18,혜화도담,김치찜이 맛있는 한식 주점.대학로 골목에 숨어 있는 곳.세트메뉴를 시키니 김치찜 낙지볶음 갈비찜 파전 계란탕 등등이 나옴.가장 맛있던 메뉴는 김치찜이었는데 김치가 시원한게 적당히 자극적이라 술안주 말고 저녁 식사 메뉴로 먹어도 괜찮겠더라..같이 들어간 돼지고기는 아주 부드러웠고 두부랑 김치찜 돼지고기를 싸서 먹으면 막걸리 안주로도 훌륭.이집 사장님의 요리솜씨는 갈비찜에서도 느낄 수 있는데 아주 부드러운 식감도 좋고 간장 양념이 과하지 않아 좋더라.  낙지볶음 역시 맛이 좋다. 낙지 자체가 퀄리티가 좋아 아주 부드러웠고 양념과 간 역시 과하지 않다. 사실 음식들이 일반적인 안주류라 특색있지는 않았다만 사장님의 기본적인 음식 솜씨가 좋아 모든 메뉴가 다 맛이 좋았다.찾아가기가 쉽지 않다는 점 빼고는 다 좋았던 집.,맛있다
19,혜화도담,"-도담 시리즈의 혜화점혜화 메인거리 뒷편의 골목 안에 위치해 있다. 독일주택, 블루룸, 등등 여러 맛집들이 있는 곳이 이 골목이구나 싶었는데, 이 곳도 맛집으로서 존재감을 뽐내는 것 같다. 뭔가 익숙한 이름이다 싶더니 북촌에서 보았던 북촌도담과 같은 라인인듯하다. 북촌, 혜화말고도 여러 도담들이 더 있는 듯세트로 같이 파는 것을 보아 김치찜, 전, 갈비찜이 메인 메뉴인듯 했는데 김치찜을 극찬하신 다른 홀릭님의 리뷰를 보고 김치찜+전+막걸리가 있는 세트메뉴를 시켰다. 김치찜은 겉보기에는 찜치고는 국물의 비중이 많고 양이 많아보이지 않았으나, 고기와 김치 둘다 혜자스럽게 많았다. 밥집 겸 술집 느낌인지라 국물이 좀 있는 김치찜으로 의도한 듯 하였다. 국물은 깊고 얼큰하다기보다는 깔끔하고 매콤달콤한 느낌에 가까웠다. 아쉬운게 있다면 국물이 조금 식어서 나온 것. 미리 조리를 해놨나? 싶을 정도로 빨리 나왔기 때문에 조금 의아하기도 했으나 맛있어서 문제될건 없었다. 전도 두툼하고 겉이 바삭바삭하여 식감이 참 좋았다. 이전에 방문한 곳도 그렇고 혜화에는 전이 맛있는 곳들이 많은듯하다. 무난한 맛이었으나 식감때문에 더욱 맛있게 먹은 듯.매장 분위기때문인지 술도 맛있게 먹었는데, 다음에도 식사를 배불리 먹고 싶을때 또 갈듯하다. #아무리뷰",맛있다
20,청산손만두,"오래된 전통을 가진 만두집이에요. 둘이 가서 만두전골 2만원짜리 주문했는데 만두와 사리까지 다른 돈 추가 없이 푸짐하게 먹을 수 있었어요. 만두전골 육수는 시원하면서도 담백했고, 만두도 크고 내용물이 실했어요. 육수가 느끼하지 않아서 자칫 만두가 느끼할 수 있는데 전혀 물리지 않고 끝까지 맛있게 먹을 수 있었던 것 같아요. 나중에 세트로 나오는 칼국수 사리로 국수 전골처럼 먹을수도 있어요. 가성비 최고였습니다. 추천드려요.",맛있다
21,청산손만두,"먼저 와본 친구가 여기 만두전골이 그렇게 맛있다고 해서 방문! 낮 시간임에도 불구하고 사람이 정말 없었다. 정말 맛있는거 맞아? 하고 의심을 품었는데 다른 후기나 리뷰 보니까 골목에 있어서 그런지 사람들이 많이 모르는 것 같다고. 만두전골세트메뉴 3인 35,000원가끔 이런 전골이나 탕은 소주랑 잘 어울리겠다고 리뷰 남겼는데 오늘은 정말 소주 깠다...ㅎㅎ국물이 자극적이지 않은데 슴슴하면서 감칠맛이 아주 좋다. 해장용으로도 좋고 안주용으로도 좋다. 칼국수까지 들어있어 국수 귀신은 행복해요. 김치랑 같이 먹으면 짱!!! 미니떡갈비는 평범했다. 맛이 없는 건 아닌데 만두전골이 너무 강력했다.만두 전골 다 먹고 죽 추가. 죽은 무조건 추가!!! 육수를 약간 빼고 밥, 계란, 김을 넣고 끓이는데 너무 맛있다. 육수가 맛있으니 죽도 짱짱 맛있다. 다음에 가게 되면 세트 말고 전골만 시키고 죽 2개 시킬 것이다.",맛있다
22,청산손만두,"[홀릭의 #다시먹어봄 - 04]⭐⭐⭐⭐☆ (이전 방문: '21-09-15).오랜만에 다시 방문한 청산손만두! 여전히 훌륭한 가성비에 든든하고 따듯한 한 끼 식사를 하고 나올 수 있었다..이전 리뷰에서도, 그리고 다른 리뷰에서도 강조하듯 이곳의 매력을 가장 끌어올리는 것은 칼칼하고 맑은 국물. 만두가 밀가루+고기인지라 조금은 느끼하거나 텁텁할 수 있는 요소가 있는데 다소 칼칼한 국물은 이를 정확히 잡아준다. 이전 방문에서는 이 칼칼함이 조금 강해 매운 것을 잘 먹지 못하는 나에게는 힘듦이 있었지만 이번 방문에서는 딱 기분 좋은 정도의 칼칼함이라 더 기분 좋게 먹을 수 있었다. 그 외에도 듬뿍 들어간 미나리와 버섯, 그리고 간간히 씹히는 불고기용 소고기까지 이곳의 만두전골은...진짜 서울 전체를 놓고 봐도 정말 맛있는 만두전골이다..하지만 이번 방문에서 조금 아쉬운 부분이 있었는데,,, 만두였다. 이곳의 만두전골은 조리가 완료된 상태로 나와 미나리만 숨이 죽는다면 바로 먹을 수 있는 구조인데, 조리가 과했는지 만두피가 오버쿡되어 나왔다. 국자만 가져다대도 피가 흩어질 정도로 ㅠ 이전 방문에서는 이랬던 적이 없었기에 이날의 컨디션 난조로 생각하기로 했다..무엇보다 맛있는 것은 이곳의 김치. 특히 이날 석박지가 정말 맛있었는데 달콤하면서 느껴지는 기분좋은 발효의 새콤함. 양념이 강하지 않은데 만두전골에서 느껴지는 헤비함을 단칼에 날려주는 맛이라 너무 맛있게 먹었다. 함께 세트 구성에 포함된 보쌈도 적당히 기름지고 양도 넉넉해 좋았고..한동안 골목에 숨겨진 탓에 소개도, 리뷰도 적어 아쉬웠지만 망플 상위권으로 올라가면서 점점 인기를 끄는 것 같아 뿌듯할 따름ㅎㅎ 따듯한 국물의 위로가 필요하다면 언제나 생각날 것 같은 곳.",맛있다
23,청산손만두,"""10년의 이유""@주관적 평점 4.0요란한 메인 거리와는 상반된 조용한 골목에 그것도 자칫 10년 이상이라는 오랜 세월 동안 운영되어지고 있는 손만둣집. 대학로라 하면 불과 몇 년 전까지만 해도 서울을 대표하는 번화가 중 하나라고 할 수 있었겠지만 요즘은 상권이 풀 죽어있는 모습을 볼 수가 있다. 그러한 가운데서 한결같이, 그것도 10년이나 자리를 지키는 식당이라. 이유가 있을 거라 생각했다.1. 전골 SET 메뉴 小 (미니 보쌈 택) 25,000₩큼직한 손만두 대여섯 개를 중심으로 미나리, 배추, 대패 고기, 각종 버섯 등 풍성한 부재료들이 들어가 있다. 이러한 구성에 이 가격이라면 어느 정도의 핸디캡은 조성이 되었다고 볼 수 있다. 맑고 감칠맛 나는 맑은 육수 뒤로 미세한 칼칼함이 좋다. 만두의 경우 피는 다소 일반적인 성질을 띠고 있으며 시중에 판매되는 만두피일 가능성도 적지 않아 보인다. 만두소는 양파의 비율이 꽤 높았으며 식감에 긍정적인 요소를 부여하는 정도. 중간중간 미나리가 선사하는 시원함도 느껴지니 숟가락을 내려놓기가 쉽지 않다.보쌈의 경우 무난했다. 어느 정도의 퀄리티를 기대하기엔 식당의 정체성이 만두에 집중해있었다. 그래도 전체적인 호감을 망치지 않는 수준의 퀄리티였달까.같이 나오는 칼국수면 역시 한 번 삶아져 나오기 때문에 점도가 변할 염려 없이 처음 육수 느낌 그대로를 칼국수와 즐길 수 있다.총평은10년의 이유는 만두전골 속에 들어있었다.",맛있다
24,청산손만두,"맑고 깔끔한 멸치 육수가 일품인 만둣집-망플에서 알게 된 집이다.너무 맛있어서 2주 동안 2번이나 갔다.조랭이만두국과 칼만두국을 먹어봤는데칼만두국이 더 맛있었고 국수 면을 만드신 듯하다.면빨이 좋은게 느껴진다.만두는 정성스러운 꽤 맛있는 만두인데,국물이 일품이다.진짜 찐하게 잘 우러나온 깔끔하고 깊은 맛의 육수가속을 따뜻하게 데펴준다.12시 땡하고 가면 자리가 있고 10분이 지나면 만석이다.만둣국 종류가 다양해서 고르는 재미가 있고일행이랑 같이 가서 전골도 꼭 먹어보고 싶은 식당이다.",맛있다
25,청산손만두,"<만둣국>분명 먹을 땐 이정도는 아니었다.  맛있기는 했지만, 멸치 육수에 그냥 평범하게 맛있네 정도였다. 그런데 밤이 된 지금까지도 그 맛이 입안에 맴돌고 자꾸만 떠오른다. 점심 이후 양치를 여러번 했음에도 불구하고 그 맛이 내 입 속 점막 깊숙히 배어 있는 것 만같다. 사실 뭐 특별할 것도 없는 맛이다. 특히나 멸치 육수보다는 사골 및 육류 육수를 더 좋아하는 내게는 더더욱말이다. 그런데 이 깊은 멸치육수 맛에 젖어든다. 자꾸만 생각이 난다. 뭐라고 콕 찝어서 맛있거나 독특함이 없는데도 자꾸만 생각난다.이 곳을 필두로 한동안은 맑고 진한 멸치육수에 빠져있을 것 만같다.",맛있다
26,청산손만두,"⭐⭐⭐⭐☆만두전골 세트 (소, 2인, 20.0).여기 진짜 맛있는데!! 골목 안쪽에 숨겨진 통에 다들 모른다 ㅠㅠ 이곳의 시그니처는 만두전골. 미나리 팍팍 넣고 청양고추로 칼칼하게 끓여낸 맑고 시원~한 국물에 직접 빚은 통통한 왕만두 떠먹으면 얼마나 맛있게요? 거기에 세트로 미니보쌈, 미니떡갈비, 튀김만두 중 하나를 골라 같이 먹을 수 있는데 또 양이 전혀 미니하지 않아 다 먹고 나면 완벽한 포만감이 차오르는 곳..처음에 내어주시는 죽도 후루룩 먹어 입맛 돋구기 참 좋고, 무엇보다 김치가 정말 맛있다. 잘 익은 시원한 김치랑 뜨끈한 전골의 조합...말해뭐해. 전골에 야채들도 무지막지하게 들어가 건강한 식사를 했다는 느낌이 들게 된다. 만두는 슴슴한 맛에 소가 꽉 찬 스타일이고 보쌈은 평범한 느낌이지만 이 가격에 내어주는 곳 만으로도 감사한 수준. 전골은 센 불에 한번 팔팔 끓으면 먹기 시작하면 된다..다 먹고 남은 국물에 죽이나 칼국수를 추가할 수도 있지만 항상 그 전에 배불러 KO 완패를 당하는 통에 한번도 추가를 해본 적이 없다 ㅎㅎ 하지만 그거 없이도 충분히 좋은걸.. 다만 칼칼한 맛을 내기 위해 넣는 청양고추가 조금 투마치 하게 매울 수 있으니 매운 맛을 꺼리는 분들이라면 미리 말하도록 하자!",맛있다
27,청산손만두,깨끗한맛이었어요.,맛있다
28,청산손만두,"매주 주말마다 신데렐라 같은 생활을 반복하며. 혜화의 숨겨진 맛집을 이리저리 찾아다니신다는 학사님이 추천해주신 곳. 이번 3월 1일, 신부님이 되기 위한 1단계 클리어를 축하하는 자리를 맞아. 학사님이 여기가 혜화 맛집이라며 손수 데리고 가신 곳이다. 당시 1층을 꽉 채운 우리들 말고도. 2층에도 다른 학사님이 데리고 온 손님들로 가득하니. 여기가 신학생들 사이 맛집이 맞나 보다. 혜화 골목 깊숙한 곳에 숨어있는 이곳은. 보드랍고 커다란 만두가 퐁당 빠져있는. 맑디 맑은 만두전골을 파는 곳이다. 만두전골이 나오기 전 한두 점 집어먹은 달큼한 김치와 깍두기도 맛있다. 만두전골을 외롭지 않게 하는 맛이다. 여기에 건새우가 알알이 박힌 파전도 함께 먹으며. 만두전골이 끊기 전까지 입맛을 돋운다. 만두는 앞접시에 덜어내기만 해도 접시가 꽉 찬다. 그리고 전골 속 숨어있는 칼국수도 담아내고. 이제서야 국물 한 술 뜨니. 맵싹하고 아주 개운한 맛이 혀끝에 전해진다. 신학생들은 주말 외출 날. 해가 열일하는 시간부터 술잔을 채우기 시작한다던데. 아마도 이 전골을 앞두고 술잔을 기울인듯하다. 국물에 푹 익혀 나온 만두도. 숟가락 몇 손질에 쉽사리 으깨진다. 워낙 덩치가 있는 만두라. 내 할당량만 먹어도 충분히 배가 찬다. 맵싹하고 개운한 국물이 녹아든 만두는 몇 번의 스킨십으로 못나졌어도. 참 맛있다. 남은 국물에 죽도 볶아 먹을 수 있다던데. 다들 이미 배가 불러 수저를 놓고 있으니. 그건 다음에 혜화를 찾는다면 그래봐야겠다.",맛있다
29,청산손만두,"특선1(판모밀, 왕만두2개) 시켰어요. 식전에 죽을 주셔서 죽으로 속을 달래고 있었습니다. 야채죽 맛이 아주 담백하니 좋았구요. 만두는 약간 야채만두 스럽습니다. 안에 호박이랑 배추 등 아삭한 채소들이 많이 들어가서 전혀 느끼하지않고 담백해요~ 메밀?모밀?은 청실홍실 승! 겨자가 일단 맛이 너무 약하고요(연겨자인가) 무 양도 적구요. 그래서 조금 아쉬웠어요. 김치는 예전에는 맛 별로였는데 오늘은 간도 안세고 좋네요. 그런데 깍두기?는 너무 새콤달콤해서 별로였어요. 전에 짬뽕만두국먹었는데 거기에는 작은 만두(물만두같은느낌의) 세개?정도와 칼국수 면발이 들어가여. + 오징어/새우, 배추나 당근 등의 채소! 채소가 많이 들어가서인지 국물은 시원해요. 고춧가루로 맵고 칼칼한 정도구요. 중국집이나 짬뽕집 짬뽕 생각하면 오산. 실망합니다ㅌㅋ",맛있다
30,청산손만두,진짜 맛있다. 만둣국이 정말 칼칼하게 시원하고 전골도 맛있다. 만두집 어디 갈래?라고 하면 찐만두는 명륜왕만두 그리고 만두전골은 이집으로 데려갈 정도. 아쉬운 점은 아랫분이 써주신 말마따나 남자 주인 아저씨가 굉장히 불친절하고 서비스 정신을 밥 말아드셨다.(현금인가 카든가 이상한걸로 핀잔 주셨던 거로 기억) 그걸 감안해도 재방문의사는 있음!,맛있다
31,청산손만두,.,괜찮다
32,혜화칼국수,"칼국수집이지만 생선튀김 짱 맛집!개성있는 젊은 사람들이 많이 돌아다니는 대학로에서 조금 위로 벗어나 한적한 혜화동 한켠에 위치한 오래된 가게!개인적으로 좋아하는 어른분과의 모임이 항상 이곳에서 열려 3달에 한번은 반드시 가게되는 것 같다. 칼국수, 불고기, 문어숙회, 녹두전, 생선튀김 등 다양한 메뉴가 있는데 대부분 평타이상으로 훌륭한 맛이다. 그 중 특히!! 인생메뉴다!!고 할만한 필수 주문 메뉴는 생선튀김!!인데, 아주 바삭한 튀김옷 안에 뽀송뽀송한 생선살이 들어가있어 푹신하고 고소하고 짭잘하고 다했다!함께 주시는 부추김치와 배추김치도 무척 맛있는데, 그 중 부추김치는 리필 3번은 반드시 하게 되는 것같다. 9천원인 칼국수 가격에 비해 양이 무척 많은데 반으로 덜어달라고하면 나눠주시니까 다른메뉴를 먹고 마지막으로 굿시로 마무리하는 것도 추천한다!",맛있다
33,혜화칼국수,진한 사골 국물같은 맛을 낸 국물의 칼국수욕심것 시켜본 생선튀김 대자... (2명이라면 작은 사이즈 추천)칼국수도 튀김도 맛있는데 김치까지 맛있어서 생각난 막걸리는 대자 튀김을 먹기위해 생략노포의 세월을 반영하는 향기?를 좋아하지만4월에 어울리지 않는 날씨에 덥고 꿉꿉했던 그러나 선선해지만 다시 생각날듯,맛있다
