,가게이름,리뷰,맛평가
19,안동집손칼국시,"유튜브에서 이 집의 여사장님쯤으로 보이시는 분이 치마저고리를 입으시고 안동국시를 내시는 영상을 보곤 칼국수를 좋아해서 찾거나 하는 메뉸 아니지만 급 궁금해져 망플을 보니 가고싶다에 세이브해둔 가게였고 코스트코 상봉점에 가는 길에 들러 브런치 느낌으로 먹기로 하고 가게 오픈 시간인 10시 반을 조금 지나 가게가 있는 경동시장에 도착함.네이버지도에서 보이는 가게가 있는 것 같은 건물 앞에 섰는데 딱히 입구가 안 보여 근처 상인분께 문의를 하니 코너를 돌아 고구마와 감자를 파는 가게 옆 골목 안으로 들어가면 입구가 보인다고 알려주셔서 맨 마지막 사진의 골목 안 계단을 내려가 좀 헤매니 안동집이 보임.아직 아침시간이어선지 지하층은 좀 썰렁한 느낌이었고 유튜브 영상에서 급궁금하게 만든 치마저고리를 입으신 여사장님쯤으로 보이시던 분도 안 보이셔서 이 집이 맞는 건가 살짝 햇갈리긴했지만 가게 간판에 안동집이라고 쓰여있어 지금 오픈한 게 맞는지 여쭈니 열었다고 하시고 주방이 있는 수수한 느낌의 카운터석이 아닌 한쪽에 깨끗이 꾸며진 공간으로 안낼해주셔서 들어가 앉음.이쪽 동네에 온 길에 다른 가게도 들를 생각이어서 대표 메뉴인 것 같은 미지근하다는 건진국시 말고 뜨겁다는 손국시를 부탁드림.물이 든 피처를 먼저 가져다 주시고 조밥과 배추와 김치 그리고 손국시에 취향에 맞춰 넣어 먹을 수 있는 양념간장과 다진 마늘, 채 썬 고추를 세팅해 주심.어떻게 먹는 건지 잠시 머뭇거리니 이모님이 조밥은 배추에 싸서 된장을 얹어서 먹고 양념간장과 다진 마늘, 채 썬 고추는 손국시에 넣어 먹으면 된다고 알려주심.친척 중에 경상도분도 있다 보니 어렸을 때 배추전을 처음 접했었고 처음 보는 음식이어서 이게 뭔가 했고 그 땐 뭔 맛으로 먹는 건가 패스했었지만 이젠 좋아하진 않더라도 있으면 먹는데 그래서 배추가 나온 건가 보다 하고 된장을 올리고 쌈을 싸서 먹으니 구수한 된장도 그렇고 달달한 배추도 우리나라 음식 느낌 뿜뿜인데 난 쌈을 거의 안 싸먹고 한식을 즐기진 않아 뭔가 시골에 와서 경험하는 느낌임.일찍 와선지 좀 시간이 걸려 손국시가 나왔고 이모님께 치마저고리를 입으신 분이 사장님이신 건지 여쭈니 맞다고 하시며 좀 있다 나오신다고 알려주심.손국시를 보니 다 먹을 수 있을까 싶은 정도의 볼륨감이고 배추가 들어가 있는 게 색다른 느낌임.먼저 국물을 맛을 보니 잔치국수가 생각나는 적당한 멸치 맛이고 뭔가 군내 같은 것도 살짝 나서 원래 이런 건진 잘 모르겠지만 고개를 살짝 갸우뚱함.이모님이 설명해주신대로 다진 마늘과 채 썬 고추 그리고 양념간장을 적당히 넣고 뒤적인 후 다시 맛을 보니 살짝 매콤하면서 풍미가 좀 상승하는 느낌이고 면을 집으니 내가 선호하는 좀 얇은 타입인 게 맘에 들고 면의 질감도 호로록하는 느낌인 게 괜찮음.김치도 맛을 보니 배추 자체의 달달함이 좋아 이 집은 배추가 좋은가 보다 하고 무리해서 완면을 하니 정말 배가 부름.주방이 있는 바깥 카운터에 가서 계산 후 잘 먹었다고 인사 후 가겔 나옴.전체적으로 치마저고리를 입고 계신 여사장님이 내어주시는 손국시가 궁금해 들러봤는데 잔치국수가 생각나는 멸치 베이스 국물의 손국시는 얇은 타입인 건 좋았지만 뭔가 군내 같은 게 살짝 나는 건 고개를 갸우뚱하게 했고 나한텐 좀 과하게 담백하게 느껴지는 식단이었어서 괜찮다 정도의 느낌이었지만 가격과 볼륨감이 좋고 시장 노포의 프리미엄을 더해 맛있다로..",맛있다
20,안동집손칼국시,"여기는 자세히 기억은 안나지만, 약 20년전에도 오지 않았을까? 생각되는 식당이였어요^^이유는 오래전 친할머니께서 여기 경동시장 한약재 장사를 하셨었고, 뒤이어 이모할머니께서도 몇년간 계셨기에 가끔 저희 가족이 방문했던 곳인데...오랜만에 갔더니 가게가 주변과 다르게 깔끔히 바뀌었더라구요.저희 친가가 문경쪽이라 경상도 음식을 찾을때 할아버지나 아버지 모두 면을 좋아하셔서 이곳을 방문하셨었죠^^그때는 연세 많은 할머니께서 운영하셨고, 현재는 그 따님이 이어받아 하시는거 같아요. 아버지도 그때 할머니 기억은 하시는데 최근 따님은 잘 모른다 하시더라구요^^; 요즘도 조밥 나오냐며 물으시는 아버지가 귀엽게 보였습니다ㅋㅋ초저녁에 갔는데도...벌써 할아버지 연세로 보이시는 분들이 국시와 수육에 약주한잔씩 하고 계시더군요이모님께서 다가오셔서 주문을 받으시고, 음식은 빨리 나온 편이였어요~ 손국시 두그릇~ 수육을 주문했구요~ 배추전도 시킬까하다가...저희 제사때나 시골에서 자주 먹는 음식이라 패스했습니다^^;역시 국물이 시원하고 깔끔합니다. 처음 국물을 드링킹 하시고, 약간의 변화를 주고자 하시면, 다진마늘과 다진고추를 넣어보세요~^^뭔가 또렷하게 느껴지는 멸치 육수의 맛이 있구요~ 텁텁함 없고 누린향도 없이 잘 우린 육수였어요.다른곳에서 국수음식을 잘못 먹다보면 밀가루 느낌이 강하게 들지만, 이곳에서는 밀가루의 향이나 맛을 덜 느낄수 있도록 콩가루를 많이 넣어서 만죽하셔서 면도 마음에 듭니다.경동시장이 코앞이니 음식재료야 좋은걸로 받아 오시는거죠^^ 배추와 배추고갱이의 맛이 은은한 단맛도 주고 부드러워 좋았습니다.수육은 사실 기대도 안했으나...고기상태가 좋기도 하고, 잘 삶아져서 누린내 없이 담백하고 고소했습니다. 제가 개인적으로 누린내에 엄청 민감한데....이정도면 냉동아닌 좋은 생고기 쓰신듯해요~이모님께서 보시더니...갑자기 서비스로 전 몇점을 담아 주셔서 깜짝놀랐어요~ 역시나...시골에서 즐겨 먹던 그맛!! 시장내에 있는 식당이라 가격대가 착한데...음식의 수준은 만족스러웠습니다.무엇보다 오래전의 기억, 돌아가신 할아버지도 생각나고...아버지의 고향에서 할머니가 해주시던 국수도 떠오르고, 음식을 먹으면서 좋은 추억 느끼며 돌아왔습니다.",맛있다
21,안동집손칼국시,제가주문한 메뉴는 콩국수입니다. 얼마나 고소하고맛있는지 콩국수먹고싶을땐 늘방문하는 곳입니다. 가격도6천원입니다. 경동시장맛집입니다,맛있다
22,안동집손칼국시,"* 한줄평 : 경동시장의 35년 터줏대감, 안동국시• 제기동 경동시장에 안동국시 식당이 성업한 배경• 서울 뿐 아니라 안동에도 몇 없는 건진국시 식당• 콩가루 40% 함량, 멸치 육수로 만든 전통 레서피1. <재래시장에서 만난 서울 노포 냉면>이라는 테마로 미식행을 다닌 적이 있는데, 발단이 된 계기가 “유명 냉면집들은 알게 모르게 대중의 입맛과 유행에 맞춰 레서피가 변했을테고, 오히려 시장이라는 한정된 공간을 상대로 한 노포는 마치 갈라파고스 군도처럼 그 옛날의 맛을 간직하고 있는 것은 아닐까?”하는 생각이 들어서였다.2. 예로부터 안동에서 기차를 타고 청량리역을 통해 서울로 올라오는 사람이 많아 <서울 전역에서도 몇 안 되는 안동 전통국시 식당>을 차린 것이 35년 전이요, 고향이 안동인 어머님으로부터 물려받아 2대째 성업 중인 경동시장의 터줏대감이다.3. 경동시장 상인을 대상으로 아침 10시부터 저녁 8시까지만 운영하는지라 수년째 가야지 가야지 하면서 방문을 미뤄왔던 시간이 새삼 아쉬울만큼 음식도, 접객도 매우 훌륭한 식당이다.4. 주문한 음식은 수육, 배추전, 손국시와 건진국시이다. 가성비라는 표현을 사용하기 민망할만큼 음식의 퀄리티에 비해 가격은 과거 어느 시점에 멈춰져있다. 제대로 삶아내 잡내 없이 야들야들한 수육 한 접시가 겨우 1만원이고, 콩가루가 들어간 국수류와 각종 야채가 올라간 비빔밥 등의 식사가 6천원이다.5. 주문을 하고 얼마 안 있어 김치와 쌈배추, 수육과 새우젓, 된장과 고추편 등을 내주시는데 이마저도 한상 가득이다. 안동국시를 시켰으니 조밥을 한덩이씩 주시는데 쌈배추에 조밥 약간과 된장을 넣어 입에 넣으면 입 안에 개운함과 든든함이 가득 퍼진다.6. 경동시장에서 가장 좋은 최상급의 배추로 만든 전은 슴슴하면서도 배추 특유의 단맛이 느껴져 끝도 없이 들어간다. 경북 향토 음식을 다루는 식당에선 맛이나 보자며 늘 주문하는 메뉴가 <배추전>인데 내가 경험한 배추전 중에서는 가장 훌륭했다.7. 안동의 국시는 다른 지역의 잔치국수와 다른 것이 <콩가루>가 들어간다. 식당마다 레서피는 다르겠지만, 어느 곳에서는 진한 사골 국물에 콩가루의 존재감을 과하게 드러내며 전체적인 밸런스가 무너진 경우도 봐왔는데, 시장 노포에서 만난 이 곳의 국시는 문헌으로 접하며 상상해왔던 <소박하면서도 단정한 유생이 떠오르는 그 맛>에 가장 가깝다.8. 사장님께 안동 음식에 관해 그간 궁금해왔던 것을 여쭤보니 안동은 땅이 척박하여 밭농사를 많이 지었기에 “국시엔 조밥이 함께 나와야 하며, 고기는 물론 멸치조차 귀했기에 멸치로만 육수를 옅게 낸다”고 설명해주신다. 오히려 사골국물로 만든 시중의 안동국시가 변형이라는 설명에 헛제사밥을 떠올려보니 고기보다는 나물 간장 비빔밥이 주력인 밥상이라 그 옛날 어염집에서 고기 육수는 어불성설이라는 생각에 일순 고개가 끄덕여졌다.9. 재래시장이라는 서민의 보잘 것 없는 공간에서, 수십년째 동일 메뉴로 장사를 한다는 것은 결코 쉽지 않은 일이다. 귀한 밥상을 받아보며 이 식당의 대표야말로 <명장>이라는 칭호를 받아 마땅하다는 생각이 들었다.",맛있다
23,안동집손칼국시,가격도 저렴하고 맛도 괜찮음경동시장 상가라서 복잡하고 접근성이 떨어지는게 흠이긴하나 그래도 사람 많은집,괜찮다
24,79번지국수집,여름에는 초계국수 먹고 쌀쌀해지면 닭곰탕이나 닭국수 먹으러 가는 편이에요 일요일에는 근처 교회 분들이 많이들 오시는 것 같더라구요 여기 닭육수를 정말 잘 내셔서 저는 닭곰탕과 닭국수 추천 드려요! 비오고 쌀쌀함 날에 전이랑 닭국수에 도쿠리 한 잔 하면 진짜 반주로도 최고에요,맛있다
25,79번지국수집,늘 맛있죠 다담국수집보통은 성에 안찹니다 무조건 곱빼기조명이 슴슴해서 막걸리 먹고 싶어져요초계국수는 근본이네요닭국수는 싸서 좋은데 닭고기 쫌만 더 들어가면 어떨까요잘 먹고 왔습니다,맛있다
26,79번지국수집,가성비 훌륭한 국수집회기역 근처라 근방 대학생들이 주로 찾는듯 하다. 국수 메뉴가 5천원에서 시작하고 6천원이면 닭칽국수를 먹을 수 있다. 양 많이도 500원 차이라 아주 가성비가 좋아 보인다. 막걸리랑 전을 같이 팔아 살짝 술을 곁들여 식사를 하기에도 좋은 분위기이다.,맛있다
27,79번지국수집,닭칼국수는 진하고 꾸덕한데 쬐꿈 짜요ㅜ,괜찮다
28,79번지국수집,"회기에 위치한 '79번지국수집'- 김치말이냉국수 4,000원- 코다리비빔국수 5,000원- 고기완자전 8,000원정말 회기 물가.. 감동의 연속입니다 ㅠ너무너무 더운날에 갔어서 시원한 김치말이 냉국수가 당연히 맛있게 느껴졌어요 ㅋㅋ 맛은 예상가는 맛있는 맛이에요! 면이 좀 두꺼운편이더라구요. 비빔국수보다는 김치말이국수가 더 맛있었어요! 고기완자전도 달달짭짤하니 맛있고 양도 정말 많았어요! 자연스럽게 맥주가 땡기는 맛이었어요 ㅎㅎ맛은 어떻게보면 평범할 수 있지만 가격이 너무 착해서 좋은 기억으로 남는 곳이에요!",맛있다
29,79번지국수집,구 다담.. 안맛있을 수 가 없지...!바삭한 고기김치전에 막걸리 조합... 환장해!!!!없어지지마...,맛있다
30,79번지국수집,초계국수는 존맛,맛있다
31,79번지국수집,"고기완자전(8000), 김치말이냉국수(보통 4000), 떡만두국(7000), 알밤막걸리(소 4000) 먹었는데 가성비가 좋은 편이에요! 아쉬운 건 아무리 술이랑 먹는 거라 해도 많이 짠 편... 특히 고기완자전이 촉촉하게 고기고기한 건 좋았는데 맨밥에 먹어도 짤 것 같은 간이라 아쉬웠어요ㅠㅠ김치말이냉국수도 자극적으로 맛있고, 4000원인데 양도 진짜 많아요. 떡만두국은 왕김치만두 1개랑 왕고기만두 2개 들어가 있는데 맛은 너무 무난해서 굳이 사먹을 필요는 없을 것 같아요.",괜찮다
32,79번지국수집,닭칼국수 6000원고기김치전 8000원가격도 이정도면 괜찮고 비오는날 가서 먹기에 최고인곳....!제가 눈이 안좋아서 원산지표 글씨를 제대로는 못봤는데 김치도 국내산이었던걸로 기억해요(확실치 않으니 만약 가게되시면 확인다시해보시기를ㅠㅠ 계산대 옆에 있어요)양도 많고 맛도 있고 심지어 주말에도 운영해서 너무 좋아요,맛있다
33,79번지국수집,가성비가 좋다. 김치전 맛있었음. 국수는 그냥저냥 먹을만 했다.,괜찮다
34,79번지국수집,"학교 다닐때 가성비로 자주 들리던 집이에요! 회기에 파전골목이 유명하긴하지만 여기서도 전도 먹을 수 있고, 쫌 더 깔끔한 느낌이라서 자주 방문했었어요! 오랜만에 다시 방문해서 너무 좋았네요. 가격이 무척 착해요. 모든것이 용서되요. 그리고 맛도 괜찮아요! 친구 여럿 데려갔는데 다들 편안해하고 좋아했어요! 늙어서 학교가 그리워서 갔을때도 장사하고 계셨으면 좋겠어요ㅠㅠㅠ 번창하세요!오늘은 멸치국수랑 얼큰닭곰탕, 감자해물파전 시켜먹었습니다.멸치국수는 상당히 괜찮구요. 다른 메뉴들도 다 괜찮아요! 땡기는거 아무거나 시켜드세요!!! 다 보통 이상은 합니다!비빔면이랑 김치전도 먹고싶었는데... 위가 작아서 아쉽네요ㅠㅠ사랑합니다",맛있다
35,79번지국수집,가성비는 괜찮아요 그치만 짜요칼국수는 뜨끈한 국물 떠먹고 김치 얹어가면서 먹는 맛인데 닭칼국수는 면만 건져먹어야 할 정도로 짜서 아쉬웠고고기김치전도 짭니다,별로
36,79번지국수집,친숙하게 괜찮은 맛,괜찮다
37,79번지국수집,"저렴한 가격과 푸짐한 양으로 배고픈 대학생들을 품어주는 국수집.날이 워낙 더워 초계국수를 시켰는데 기대가 너무 컸던 탓일까, 새콤한 초의 맛도, 감칠맛 나는 계의 맛도 2%부족한 게 아쉬웠다. 좋게 말하면 담백하고 나쁘게 말하면 심심하다. 그렇지만 쫄깃하게 잘 삶아진 면빨과 푸짐한 양은 칭찬!오히려 인상적이었던 메뉴는 감자해물파전인데, 겉은 노릇하게 기름에 튀겨지듯 잘 지져져서 바삭하고 전체적으로는 감자전 특유의 쫀득함이 살아있어서 정말 매력적이었다. 군데군데 씹히는 오징어와 달큰한 양파, 파도 좋고...참지 못하고(?) 대낮인데 막걸리도 한주전자 시켜버림... 막걸리도 시원하니 따끈바삭한 전과 잘 어울리고 좋았음.국수는 평타, 전은 칭찬!",괜찮다
38,79번지국수집,닭칼국수랑 감자해물파전을 시켰습니당 다음번에는 초계국수(+김치전!)도 먹어보고 싶어요가격과 맛 모두 좋았습니당 동네친구랑 만나서 밥먹기 딱 좋을 것 같네요!,맛있다
39,79번지국수집,"반주로 막걸리로 얼마나 취할 수 있는지 알려준 곳 ^_^..초계국수가 상큼하고 맛있고 참 좋은데, 이 곳의 하이라이트는,,, 푸짐한 6000원 가격의 고기김치전과 막걸리의 조화입니다 ... :) 막걸리가 쭉쭉 들어가는 엄청난 맛집이에요.국수 좋아해서 재방문 의사가 넘치는데, 다음 방문부터는 막걸ㄹㅣ 조심하려구요 ^_^...",맛있다
40,79번지국수집,"회기 5년차. 우리 부부가 애정하는 집. 가격이 우선 너무 싸고, 국수메뉴 모두 맛있다. 오늘은 처음으로 닭곰탕도 먹어봤는데 가격대비 너무 만족!",맛있다
41,79번지국수집,추울땐 따끈따끈한 닭국수 여름엔 초계국수 먹으러 가는 곳! 간이 야악간 센데 내입맛에는 그래서 더 맛있음 국물이 너무 맛있고 중독성있다 닭고기도 짱짱 많이 들어가있음 숙주도 많고 재료를 아끼지 않는듯ㅎㅎ 이런 국수를 4천원에 먹을수 있다니... 더더 유명해졌으면 하는 곳ㅠㅠ 고기완자전(6000)도 맛있다 막걸리 먹을때는 고기완자전 필수임,맛있다
