,가게이름,리뷰,맛평가
10,초라멘,"닭육수라멘 국물, 면 익힘정도, 토핑 모두 훌륭합니다 :)",맛있다
11,초라멘,"건대 라멘집을 4곳정도 가봤는데, 라멘찐맛집은 여기다. 메뉴는 3개밖에 없지만 이걸로도 승부가능한 집이다. 혼밥 가능!토리파이탄, 7500원》담백한 라멘을 먹고싶었는데, 국물을 넘기는 순간 속 안까지 담백해지는 맛이다. 반숙계란,닭가슴살,차슈,파,목이버섯이 들어간다. 닭가슴살이 들어가는게 신기했음. 차슈는 많이 먹으면 느끼한데 닭가슴살이 더 담백함을 살린다. 퍽퍽한 닭가슴살이 아니라 부드러운 닭가슴살이다!면은 소면 같은 면이다. 더 국물이 잘베는것같다. 맛있었음 :-)재방문 의사 있음! ^*^",맛있다
12,초라멘,편안한 분위기의 작은 라멘집여태 먹어본 마제소바중 최고르르소스도 낙낙하고 양도 많고 가격도 저렴!사장님도 열정적이여서 기분 좋아짐주에 1회는 가는듯,맛있다
13,초라멘,"요즘 오레노와 비교하자면 개인적으로 초라멘이 압승이라고 생각합니다. 가격과 토핑의 퀄리티, 베이스 육수 모두 다 정성이 느껴져서 아주 자주 갑니다 :) 사장님이 열정넘치시고 친절하세요.여러모로 정이 많이 가는 곳이에요. 마제도 정말 맛있으니 꼭 드셔보세요! 재료소진이 불규칙적이라 5시 전에는 방문하시길 바랍니다!",맛있다
14,초라멘,스타일이 겹치다보니 오레노라멘스러운 느낌이었다. 토리파이탄 스러운 삼계탕맛 라멘. 블렌더를 이용해서 거품을 냈던 것 같다. 토핑으로 올라온 차슈랑 가슴살도 부드럽고 좋았고 7500이라는 가격 생각하면 구성도 좋고 밥추가도 무료라 좋은 곳. 그리고 사장님이 친절하시다,맛있다
15,초라멘,"어제 인스타에선가 여기 초라멘을 보고 원래 이쪽 동네의 라멘집은 별로 가본 적도 없고 뭔가 홍대쪽의 라멘가게들보다 가성비는 좋은 느낌이지만 전체적으로는 덜 좋을 것 같아 그동안 별 관심이 없었는데 최근 들렀었던 라멘다이야에서 맛 본 완탕라멘의 완탕이 기대 이상이었어서 이쪽 동네에 있는 라멘가게들도 나름 좋을 수도 있겠단 생각이 들었었고 여기저기서 보니 가게 이름인 초라멘의 의미가 초심을 잃지 않는 초지일관의 자세로 손님들을 맞이하겠다는 것이어서 내가 좋아하는 오너셰프분이 혼을 담아 맛난 라멘을 내어놓는 가게인 것 같은 느낌이어서 혹시나 좋을까 가고싶다에 세이브해뒀었음.오늘 코스트코를 갈 일이 있는데 집에서 더 가깝지만 늘 붐비는 양재점 말고 상봉점을 갔다가 집으로 돌아가는 길에 생각을 해보니 가는 길에 건대 근처를 지나는지라 여기 초라멘이 생각나 급궁금해 평소엔 잘 오게 되지 않는 동네인지라 지나는 찬스를 이용해 들러보기로 함.메뉴는 심플하게 토리파이탄과 카라파이탄 그리고 마제멘 세 종류인 것 같아 카라파이탄은 딱히 안 끌려서 토리파이탄과 마제멘 둘 중에 어떤 걸 먹을까 고민하며 가게 근처에 도착해 근처 골목에 적당히 주차를 하고 가게쪽으로 걸어가니 큰 길이 나오고 번화한 것 같은데 1도 모르는 낯선 동네여서 어디에 온 건지도 모르는 느낌임.가게는 아담한 외관이었고 가게 출입문 바깥 옆에 설치되어 있는 키오스크에서 주문을 먼저 하는 시스템이었는데 토리파이탄과 마제멘 둘 중에 뭘 먹을까 고민을 하다 물론 다른 맛이겠지만 마제멘은 최근에 칸다소바에서 먹었었고 토리파이탄은 예전에 토리파이탄 라멘으로 유명해지기 시작하기 전 오픈 초기에 궁금해 들렀었던 지금은 유명해져서 지점도 여러군데 생겼고 그래선지 이젠 더는 안 가게 된 느낌인 오레노라멘 이후로 맛을 안 본지가 꽤 된 느낌인 토리파이탄을 선택함.주문을 하니 자동으로 주방에 주문이 들어간 느낌이고 가게문을 열고 들어가니 사회적 거리두기 때문인지 빈자리가 보였지만 밖에서 좀 대기를 부탁드린다는 요청에 밖에서 조금 기다리다 자리가 나서 안내를 받아 안으로 들어가 빈자리에 앉아 기다리는데 옆자리의 손님들이 다 먹고 나가길래 반대편쪽으로 옮겨 앉아도 되는지 오너셰프분께 문의를 하고 괜찮다고 하셔서 옮겨 앉음.카운터 윗쪽에 뭔가 배를 젓는 노 같이 보이는 게 걸려있어 뭔가 육수를 만들때 쓰는 커다란 주걱 같아 보여 오너셰프분께 문의를 하니 육수를 만들때 쓰는 주걱이 맞다고 하시고 그 주걱 없이는 뼈를 부술 수가 없다고 하심.바 테이블 위에 적당히 좋은 맛의 살짝 매콤하게 절여진 단무지가 있었는데 오너셰프분이 초생강이나 부추김치도 있으니 필요하시면 얘길하라고 하셔서 딱히 먹진 않아도 됐지만 초생강을 조금 부탁드리니 내어 주심.곧 이어서 토리파이탄이 나왔는데 토핑으론 수비드 조리된 것 같은 미니 사이즈의 닭 차슈 두 피스, 아부리된 차슈 한 피스, 수비드 조리된 차슈 한 피스, 아지 타마고, 채 썬 파와 미나리, 목이버섯 그리고 방울토마토가 올라가고 후추가 뿌려져 있음.면은 얇은 세면이고 심이 느껴지는 카타 정도로 잘 삶아졌는데 먼저 국물을 맛을 보니 오레노라멘에서 느꼈었던 정도의 감칠맛이 느껴지거나 토리파이탄 느낌 뿜뿜이거나 해서 즉시 맛집이네라고 생각되는 정도는 아닌 느낌이고 닭사골과 돼지사골을 블렌딩한 건 알았지만 뭔가 토리파이탄과 톤코츠의 중간 정도의 맛이어서 딱히 토리파이탄의 특징이 도드라지는 느낌은 아님.토핑류는 다 무난한 느낌으로 라멘다이야의 완탕 같이 특별함이 느껴지거나 한 정도는 아니고 다만 홍대쪽에 있었다면 이렇게 다양한 토핑이 올라간다면 쉽게 1만원은 됐을 것 같은데 7,500원이어서 가성비가 뛰어난 느낌이고 기대가 됐던 채 썬 목이버섯은 맛이나 식감이 밋밋한 느낌이어서 기대보단 덜 좋은 느낌임.면을 다 먹고 밥을 부탁드려도 되는지 여쭤보니 카운터 위에 라멘 그릇을 올려달라고 하셔서 올리니 밥을 담아 다시 건네주셔서 밥을 적당히 말아 먹으니 뽀얀 설렁탕을 먹는 느낌이고 깨끗이 비우고 자리에서 일어남.전체적으로 최근에 방문했던 라엔다이야에서 맛봤던 완탕라멘이 흔한 라멘과 차별화가 되면서 완탕의 매력 뿜뿜이었어서 이쪽 동네에 있는 라멘가게들도 나름 괜찮을 수도 있겠단 생각이 들어 들러봤는데 가게 오픈 당시 들렀었던 오레노라멘 만큼의 느낌이거나 맛은 아니지만 7,500원의 가격에 나름 호사스런 토핑이 올라가고 인상적이진 않았지만 오너셰프분의 혼을 다 아 정성스럽게 조리한 라멘인 건 확실해 근처에 왔을때 토리파이탄 라멘이 당기면 한 번쯤 들러볼 만하다고 생각이 든 방문이었음.",맛있다
16,초라멘,"초심을 잃지 않고 라멘을 만들겠다는 사장님의 결의를 담은 상호를 내걸고 장사하는 초라멘, 파는 메뉴는 간소하게 마제멘, 토리파이탄 라멘, 카라파이탄 라멘 세 가지만 팔고 있다. 모든 메뉴들이 밸런스가 굉장히 잘 잡혀있다. 물론 가격도 밸런스를 굉장히 잘 맞추었다. 보통 어느 한 재료의 맛이 다른 재료를 누르게 되는 경우가 흔하지만, 초라멘의 마제멘은 갈은 돼지고기와 매운 된장으로 만든 소스의 육중함을 부추, 파, 그리고 마늘이 잡아주고, 그러면서 동시에 가쓰오부시 가루의 깊은 맛이 느껴짐과 동시에 고기와 계란 노른자의 진함이 자칫하면 비릿할 수 있는 생선가루의 향을 잘 가린다.  그리고 맛이 지루해질때쯤 자유롭게 뿌려먹을 수 있는 다시마 식초로 새로운 포인트를 넣어 새로운 맛을 즐길수도 있고, 조금 더 매콤하게 즐기고 싶다면 사장님에게 요청하면 라유를 넣어 더 자극적으로 즐길수도 있다. 거기에 마지막으로 마제멘 토핑들이 그릇 바닥에 남은 것에 사장님이 약간의 밥과 함께 올려주는 수비드 닭가슴살로 마무리를 하면 굉장히 만족스러운 나름의 풀코스를 즐길 수 있다.토리파이탄의 경우 보통 닭뼈를 진하게 우려낸 육수를 많이 사용하지만, 초라멘의 사장님은 돈골을 조금 같이 사용하는 것 같다. 닭뼈만으로는 느낄 수 없는 진함을 더하면서, 동시에 돼지뼈육수의 강렬한 특유의 냄새나 기름기는 느낄 수 없는 깔끔하면서도 진한 맛을 적당히 절충한 맛이고, 차슈와 아지타마고는 큰 특색은 없지만 그렇기에 더 국물을 돋보이게 해준다. 카라파이탄의 경우 토리파이탄에 라유와 매운소스를 추가한 매운국물 라면인데 총 3단계가 있다. 그런데 2단계가 생각보다 맵지 않다. 사장님은 1단계가 신라면이라고 하시는데, 사실 2단계도 신라면이랑 비교해야할 정도. 3단계는 도전해보지 않아 모르겠다.전반적으로 모든 메뉴가 특색이 있으면서도 맛의 밸런스를 잡는데 굉장히 노력한 흔적이 많이 남는 곳이었다. 한국에서 라멘을 파는 곳들은 자칭 라멘 매니아들의 욕구를 충족시키기 위해 강렬한 맛 위주로 들여오는 경우가 많아 강렬한 돼지향이나 산더미 같은 면과 숙주등을 보여주며 분명 나름 매력이 있지만 밸런스는 완전히 무너진 라멘을 파는 곳이 많고, 그렇다고 밸런스를 내세워서 라멘을 파는 라멘집들은 지나치게 현지화를 하려다가 이도저도 아닌 맛이 되기 십상이다. 그러나 초라멘은 일본라멘 특유의 개성과 해외요리라는 강한 어필을 유지하면서도, 어디하나 모나지 않는 맛을 보여주며 잘 잡힌 밸런스를 통해 초심자부터 매니아까지 누구나 별미로 즐길 수 있는 라멘을 만들고 있다.  보통 한국에서 라멘이란 요리는 지나치게 진하거나 혹은 너무 심심한 요리로 생각되기 쉬운데, 초라멘의 라멘을 먹어본다면 라멘이 강한 개성을 가지고 있으면서도 동시에 부담되지 않을 수 있다는 것을 알게 될 것이다. 라멘이란 요리에 거부감이 없다면 한번 쯤 방문해보는 것도 좋지 않을까 싶다. 유일한 단점은 마제멘에 곱빼기 메뉴가 없다는 정도. 양이 많은 사람에게는 마제멘에 밥까지 비벼먹어도 분명 끼니는 잘 해결했지만 미묘하게 아쉬울 수 있는 경우는 있을 것 같다.",맛있다
17,초라멘,"담백하고 깔끔, 정갈한 맛!7,500의 착한 가격, 담백한 맛, 깔끔한 내부까지 아주 괜찮았던 건대맛집!!라멘은 첫입은 맛있다가도 먹을수록 느끼해져 자주 먹진 않았는데, 이곳은 국물이 담백해서 그런지 끝까지 맛있게 먹을 수 있었다.토핑도 아기자기하게 여러 개여서 골라먹는 맛이 있다. 특히 다시마? 자른 것이 식감이 오돌토돌하니 재밌었다. 내부는 10명정도 앉을 수 있는 긴 테이블 하나로 넓은편은 아니다. 가볍게 식사하기 좋다사장님도 친절하시다!! 건대근처에서 느끼하지 않은 담백하고 깔끔한 라멘을 먹어보고 싶다면 추천! 재방문 의사는 물론 있다 :) 추천추천~",맛있다
18,소바쿠,운동 끝나고 시원한 거 땡겨서 방문함세시 좀 전에 혼밥하러 가서 사람 없을 줄 알았는데대기 앞에 네명 정도 있었슴한여름 더울 때 다시 기다려서 먹을진 잘 모르겠으나가라아게는 진짜 맛있었음남의 떡이 더 커보인다고 자루소바 시킬걸하고 살짝 후회했으나내가 시킨것도 맛 괜찮았다,맛있다
19,소바쿠,면을 특별한것을 쓰는것도 아니고온면이라 딱히 특이할것도 없는 양은 좀 많은거 같은데 왜 줄서서 먹는지 모르겠음,맛있다
20,소바쿠,몇안되는 아차산 찐 맛집,맛있다
21,소바쿠,면 땡겨서 고민하다가 오픈 10분 전에 가서 웨이팅 없이 입장!카마타마 우동 맛있었다 토리카라도! 온소바는 음.. 소바는 차갑게 먹는게 확실히 더 맛있는 듯ㅎㅎ 자루소바랑 다른 튀김류도 맛있어보여서 재방문 의사 있다,맛있다
22,소바쿠,소바쿠 !! 웨이팅이 항상 있어요! 아차산맛집!카미타마 우동 진짜 맛있음 꼭 먹어보길 !!온소바도 나쁘진 않았는데 다음에 갈땐 냉소바먹어여겠네요!! 토리카라 치킨 진짜 맛있어요!! 안먹으년 후회함,맛있다
23,소바쿠,<광진구 투어 中>아차산역아침부터 두부에 막걸리 때리고 한 숨 또 잤습니다설렁설렁 일어나 형이 추천해준 소바집의 탈을 쓴 가라아게 맛집 소바쿠로 향했습니다 대기가 길고 회전율이 낮으니 오픈전에 후딱 다녀오라는 조언을 듣고 오픈시간 전에 도착하기 위해 집을 나섰습니다도착하니 두 팀 대기가 있었고 조금 기다리니 바로 들어갈 수 있었습니다소박하고 아기자기한 내부가 마음에 듭니다 자루소바와 토리카라 주문했습니다자가제면한 소바면은 굉장히 하얘서 소면같기도 합니다 쯔유가 묽고 맑은데 여기에 얇고 새하얀 소바면을 찍어먹으니 참 가볍고 산뜻합니다대망의 토리카라 인생 가라아게를 만났습니다 실한 사이즈의 닭정육을 사용했는데 밑간 충분하고 독특하게 와사비로 염지를 하시는 것 같습니다 육즙 정말 가득하고 고기 자체에도 수분감이 충분합니다 쫄깃한 고기와 바삭한 튀김이 정말 절묘한 조화를 이룹니다 토리카라의 카라가 카라아게의 뜻과 더불어 辛い의 から를 쓰신건 아닌가 혼자 속으로 생각해봅니다소바도 괜찮았지만 나중에 토리카라만 한 세 개 포장해서 맥주랑 먹고싶은 마음이 듭니다재방문 의사 : △,맛있다
24,소바쿠,냉소바 2.0/5가라아게 3.0/5,맛있다
25,소바쿠,"집나간 입맛을 찾는다면..가벼운 소바 한 그릇근데 이제 가라아게의 묵직한 한방을 곁들인..갑자기, 그냥 갑자기 후루룩 넘어가는 소바가 먹고싶은데 소바만 하는 제대로된 곳에서 먹고 싶어 찾아간 곳. 아차산 밑은 떡볶이만 맛있는 줄 알았는데 ㅎㅎ 종종 와야겠다평일 한시반 쯤 도착했는데도 웨이팅이 있었다. 가격도 저렴하고 맛도 좋아 웨이팅 있는 이유를 알겠다. 소바도 저렴하고 가라아게도 저렴하고, 가라아게가 사이드 메뉴라고 했는데 탑이 나왔다. 친구는 가라아게를 먹더니 치킨 집으로 업종을 바꿔야겠다는 소리를 했지만 (튀김 옷이 초록초록한 와사비- 사장님 배우신 분) 나는 더울 때 먹어서 그런지 소바도 매력있고 좋았다. 이실직고하자면 내 입맛은 집을 나간 적이 없지만 그냥 딱 그런 맛이다. 입맛 소생시키는 가볍고 달콤한 맛.",맛있다
26,소바쿠,"여름 음식이 있다면 단연 냉소바를 꼽고 싶다. 더위먹고 집나간 입맛도 되찾아 주는 한 그릇! 이곳의 소바는 자극적이게 달지 않고 산뜻하다. 담백한 국물에 톡톡하고 얇은 면이 조화롭다. 맛도 물론 좋지만 7천원이라는 착한 가격에 더 기분좋은 곳. 리뷰에서 사이드 가라아게를 추천하길래 주문했는데, 육즙이 쥬륵 흐르는 타입이었다. 살짝 질척해서 물기가 투머치한 것 같지만 한 덩이가 크고 실해서 맥주 한 잔 바로 생각나는 맛이다. 양이 많아서 가라아게는 좀 남김.",맛있다
27,소바쿠,"✦ 맛 5/5    분위기 4/5    재방문의사 O✦ 소바,우동은 당연히 맛있고 토리카라 꼭 먹어주세요.아차산역 근처에 위치한 소바쿠,식당 내부는 3테이블?정도에 바테이블 하나로 엄청 작다.거기다가 맛있어서 늘 대기가 있는 편 ㅠㅠ가게이름대로 소바는 당연히 맛있고, 10월~3월 한정으로 판매하는 우동이 있는데 우동전문점 못지않게 우동이 정말 맛있다!!우동이 먹고싶을때 찾아가기도 하는,,이 집은 꼭 시켜야 하는 메뉴가 있는데 그게 닭튀김인 토리카라다.와 가격도 저렴한데 한덩이가 거짓말 2%보태서 손 주먹만하다.튀김옷 자체도 엄청 바삭하고, 맛있는데 닭 살도 촉촉하고 맛있다! 튀김옷만 두꺼운게 아니라 닭이 엄청 크고 두꺼움..아무리 배가 불러도 이 메뉴는 꼭!! 주문해서 드시길 ㅠㅠ",맛있다
28,소바쿠,자루소바+토리카라 is 꿀조합! 토리카라가 이전보다 업그레이드 된 것 같았어요! 오동통해져서 매우 만족스럽네요!자루소바 또한 느무느무 맛있습니다. 좀 더 차가운 느낌으로 먹으려면 냉소바를 추천해용~! 국물은 자루소바가 냉소바보다 살짝 더 짭짤한듯했어요. 잘 먹고 갑니당.,맛있다
29,소바쿠,"소바보다 더 유명한 닭튀김 신발이라도 상다리라도 튀기면 다 맛있는 게 아니다. 잘 튀겨야 맛있다. 겉은 바삭하게 속은 촉촉하게. 바삭한 걸 맛있다고 느끼는 것은 동물의 뼈를 씹을 때 귓전의 울림이 조상의 뇌에 각인되어 내려오기 때문이다. 물론 우리들의 뇌에도. 튀김 재료의 수분이 기름에 튀지 않고 육즙을 튀김 안에 가두기 위해 겉에 밀가루나 전분을 발라서 튀기면 가라아게. 밀가루 물 달걀등을 푼 튀김옷을 입혀 튀기면 덴뿌라가 된다. 목적은 다 같다. 이른바 겉바속촉. 튀김옷이 두꺼우면 식감을 해치므로 가능한 얇게 만든다. 그래야 바삭하다. 그러나 튀김 표면이 너무 바삭해 딱딱하면 입 안에 상처를 낼 수 있고 맛이 없다. 재료가 닭갈비처럼 얇으면 튀기기 쉽지만 재료가 크고 둥글면 속까지 골고루 잘 익히기 어렵다. 소바쿠의 토리가라(토리노 가라아게)는 둥글다. 큰 자두만한 게 여섯조각 나온다. 먹음직스럽다. 겉보기엔 김이 나지 않지만 한 입 딱 무는 순간 속은 뜨겁다. 내려 놓지 않을 수 없다. 튀김옷이 빈틈이 없다는 얘기다. 맛난 육즙 뿐 아니라 수분과 뜨거움까지 튀김옷 안에 가두었다. 매생이굴국 같다. 입 안을 다 데일 수 있으니 조심해야 한다. 닭튀김 재료는 닭다리 허벅지살 같은 질감. 정가운데까지 골고루 잘 익혔다. 와사비 발라 한 입 그리고 생맥 한 입. 오늘 같이 비오는 날엔 모든 시름을 날려 줄 것이다. 튀김의 껍질에 두 가지 맛이 나는데 가장 바깥 층은 물론 바삭한 맛이고, 고 바로 아래 쫄깃한 층이 얇게 있다. 마치 꿔바로우나 찹쌀탕수육에서 느껴지는 그 쫄깃질척함이 있다. 와사비를 튀김옷 안에 넣는다고 이렇게 되지는 않을 것 같고 감자전분 같은 걸 쓰지 않았을까 추측해 본다. 껍질이 바삭하기도 쫄깃하기도 하고 안은 촉촉하다. 컨디먼츠는 소금 간장 이런 거 없이 레몬 한 조각 달랑. 그리고 와사비. 재료에 간이 잘 되어 있다는 얘기를 쉐프가 하는 것. 알아 들었다. 맛있다. 생맥을 안 마실 수 없다. 게다가 이 닭튀김 한 접시가 6,000원이다. 그러니 젊은이들의 평점이 높을 수 밖에. 안 시키는 테이블이 없다. 토리가라만 먹어도 이 집에 온 본전은 뽑는다. 마음 같아서는 닭튀김과 생맥을 여유있게 즐긴 다음 소바나 우동을 주문하여 즐기면 좋겠지만 그건 긴 웨이팅 라인을 생각하면 호사요 민폐다. 한 번 주문에 맥주, 닭튀김, 소바가 한 번에 나온다. 개인적으로는 닭튀김을 소바와 함께 먹을 수 없으므로 (소바가 느끼해지고, 닭튀김이 시원해지니) 다 먹을 때까지 소바를 놔 둬야 하는 게 문제다. 그냥 뭐 같이 먹어도 상관은 없다. 까탈스럽기는 ㅎ소바도 괜찮다. 메밀 함량이 높지 않지만 메밀향이 난다. 닭튀김이 맛있어 메밀의 한계효용이 감소하는 게 메밀의 입장에서는 매우 억울한 일이다. 메밀 7,000원. 좋지 않은가?",맛있다
30,소바쿠,1. 대기하는 손님이 많은듯2. 손님이 많아서인지 방문하는 손님에 대한 애정이없음3. 간이 전체적으로 짜고 맛도 없는데 왜 이렇게 손님이 많은지 모르겠음4. 전체적으로 직원들이 무뚝뚝 기대하고 갔는데 맛도 없고 우선 너무짜요.걍 대기만 많고 일부러 여기까지 온 시간만 날렸네요동네 김밥천국이 더 맛있을듯,맛있다
