,가게이름,리뷰,맛평가
10,시홍쓰,이 가게 역시 인스타에서 광고로 보고 가고싶다에 세이브해뒀던 가겐데 이마트 성수점에 들렀다 멀지 않아 들러봄.전화로 주차가 가능한지 물으니 불가하고 주변에 공영주차장이 있다고 안내를 해주셔서 이마트에 차를 두고 걸어서 향함.가게로 향하다 보니 또 다른 가고싶다에 세이브해둔 가게인 바위파스타바나 조용한주택 같은 곳들을 지나치고 가게에 다 와가는데 느티나무공원을 지나치게 됐고 진짜 커다란 느티나무가 있어서 시홍쓰에 걸어서 오지 않았다면 죽을 때까지 못 봤을 것 같은 경험이어서 걸어서 오길 잘했다 싶음.가게는 어린이공원역에서 건대입구역으로 향하는 대로변에서 살짝 안쪽으로 들어와 있었고 초저녁이어선지 토마토계란 덮밥을 먹고 있는 여대생쯤으로 보이는 여자손님 한 팀만 있었음.가게 안으로 들어서니 2인 테이블 편한 데 앉으시라고 안낼 받고 앉으니 이젠 익숙하지만 맨 처음 봤었을 땐 피처를 기울여도 물이 나오지 않아 당황했던 뚜깡을 적당히 돌려서 열어야 물이 나오는 타입의 피처와 계란 반 개가 떡볶이 국물인 것 같은 데 들어있는 걸 아마도 애피타이저 느낌으로 가져다 주심.메뉴에 있는 것들 모두 궁금했지만 점심에 담택에서 시오라멘을 먹었던지라 밥류를 먹고 싶어 메인 메뉴인 것 같은 토마토계란 덮밥과 마파두부밥 중에 뭘 먹을까 여점원분에게 문의를 하니 제일 많이 드시는 건 토마토계란 덮밥이고 얼얼한 매운맛을 좋아하시면 마파두부밥도 괜찮다고 설명을 하시는데 뭔가 웬만하면 토마토계란 덮밥을 권유하는 뉘앙스여서 토마토계란 덮밥과 사이드 메뉴에 에비카츠가 보여 같이 부탁드림.기다리면서 떡볶이 국물인 것 같은 데 들어있는 계란을 뒤집으니 계란노른자가 박혀있고 맛을 보니 옛날 떡볶이 맛의 특징을 제법 재현한 느낌이지만 수준있는 느낌은 아니었고 오뎅국물도 가져다 주시길래 급 생각나 에비카츠를 직접 만드시는 건가요?라고 물으니 잠시 머뭇거리시는가 싶더니 그렇진 않을 걸요라고 하시길래 아차 싶어 취소할까 하다 솔직히 대답을 해주신 게 고맙기도 하고 혹시나 좋을 수도 있으니 내 한 몸 희생하잔 맘으로 그냥 맛보기로 함.어느 정도 기다려 에비카츠가 먼저 나왔는데 적당한 사이즈의 제품 느낌 형태의 에비카츠 두 피스와 레몬 슬라이스 한 개 그리고 타르타르 소스로 이루어짐.레몬 슬라이스를 에비카츠에 적당히 짜서 뿌린 후 타르타르 소스에 찍어 한 입 맛을 보니 제품 튀김 느낌의 빵가루 튀김옷 식감이 느껴지고 기대했던 신선한 새우 풍미 뿜뿜 같은 건 느껴지지 않아 맛없어서 못 먹겠거나 한 건 아니지만 굳이 또 시켜먹진 않을 것 같아 그냥 내 한 몸 희생한 걸로 만족함.아마도 토마토계란 덮밥을 시켜서 내어주신 것 같은 오뎅국물은 떡볶이 국물에 든 계란과 비슷한 느낌으로 옛날 저렴한 오뎅국물 맛을 재현한 느낌인데 후추향이 짙고 맛있게 느껴지는 느낌은 아님.다음으론 이 가게의 메인 메뉴인 토마토계란 덮밥이 나왔는데 계란은 부드러운 오믈렛 느낌으로 잘 조리됐고 스푼으로 떠서 한 입 맛을 보니 딱 좋은 정도로 은은하게만 새콤달콤하고 불향도 적당히 느껴지고 뒤에선 감칠맛이 느껴져 맛있네 하게 됨.감칠맛이 뭔가 중식당에서 맛보는 덮밥류나 팟타이 같은 동남아 볶음면에서 느껴지는 것과 비슷한 느낌으로 은근 익숙한 맛이어서 나중에 조리법을 검색해보니 다 굴소스가 들어가던데 그래선지 중식덮밥류에서 느껴지는 은근 익숙한 맛이어서 새로우면서도 은근 낯설지 않아 누구나 좋아할 것 같은 맛임.중간에 오뎅국물을 먹으니 토마토게란 덮밥과의 궁합이 안 좋아 입맛을 버려 오뎅국물은 패스함.볼륨감도 적당해 다 먹으니 적당히 배가 불렀고 자리에서 일어나 계산 후 가겔 나옴.전체적으로 인스타에서 광고로 보고 가고싶다에 세이브해뒀다 근처에 온 길에 들러봤는데 오늘 맛본 토마토계란 덮밥은 새로우면서도 새콤달콤함이 딱 좋은 정도로만 은은하고 굴소스의 은은한 감찰맛도 은근 익숙해서 좋았던 방문이었는데 오너셰프분이 혼을 불어 넣어 모든 음식을 맛나게 내놓는 느낌이기보단 적당히 제품도 섞어서 적당한 가격에 내놓는 가게로 대학가에서 인기가 있을 것 같은 느낌으로 근처에 왔을 때 들러볼 만한..,맛있다
11,시홍쓰,"(무나리뷰) 덮밥으로 토마토달걀볶음은 이집이 최고 아닐까?어린이대공원역 뒷골목에 위치한 시홍쓰는 중국어로 토마토라는 뜻(갑자기TMI). 일본풍의 중식을 만들고 있다하는 집으로 오래전부터 이집 토달볶덮밥이 궁금했는데, 사진으로만 봐도 일반 동북지역요리집에서 식사메뉴로 보이기도하는 토달볶덮밥과 다른 느낌일꺼 같아서.가게는 테이블 5개정도로 아담하고, 점심시간 대학가 근처라 그런지 손님은 전부 대학생.메뉴구성은 토달볶덮밥 말고도 마파두부면, 탄탄면등 여러가지 있는데, 집 이름이 토마토(시홍쓰)니까 토달볶덮밥으로 주문. 식전 메뉴로 작은 종지그릇에 떡볶이국물에 버무려진 삶은계란 반개 나옴. 맛은 집에서만든 라이트한 느낌의 떡볶이소스. 묽은 고추가루 라이트한  맛이랄까.토달볶덮밥이 나오면서 비비지말고 맨밥에 떠서 드세요 라고 안내받음. 계란은 포슬포슬하고 토마토는 형태가 무너지지않는 선에서 촉촉하고 부드러움. 뭔가 버터를 쓴듯한 꼬소한 향미가 전반적으로 베어있음. 동북요리집의 토달볶은 요리중 하나로 즐기는거라 덮밥이랑 어울리게 만드는 레시피가 아니라서 토달볶과 밥이 따로놀고, 계란과 토마토가 좀 더 단단한 느낌인것과는 대비되는 부분. 비벼먹지말라해서 비벼먹으면 어떤느낌인지 조금만 비벼서 먹어보니, 죽도밥도 아닌게 됨. 적당히 따뜻한 흰밥이 뜨거운 토달볶과 비벼지지않은 째로 입에 들어가고, 입에서 어우러지는 과정을 맛보면서 먹는게 포인트. 토달볶을 요리로 본다면 모르겠는데, 덮밥으로 먹는다면 이 집 맛있음. instagram: munandeng_chinabrunch: 무나and뎅youtube: muna&deng",맛있다
12,시홍쓰,조용한 분위기에 토마토 계란 볶음밥 한입!,맛있다
13,시홍쓰,감성다방 이사했다 해서 여기로 왔습니다.넘나 맛있어요! 메뉴 성공률 100%,맛있다
14,송화산시도삭면,여기 도삭면 진짜 맛있어요! 지방에 사는 친구가 서울 올때마다 여기 찾습니다:) 얼마전 줄서는식당에도 나왔는데 항상 사람이 많은 곳이에요. 쇼롱포도 맛있고 메뉴 다 맛있어요. 건대에서 추천할만한 맛집이에요~~,맛있다
15,송화산시도삭면,도삭면의 식감은 특이하고 좋았으며 국물의 맛도 적당히 마라탕 맛과 향신료 맛이 조화를 이룬다 유린기는 튀김이 바삭한편은 아니고 약간 좋은 말로는 부드럽고 좋지 않은 말로는 눅눅하다 소룡포는 미친듯이 맛있지는 않지만 그냥 맛있다 시키면 후회는 안하는 맛이기 때문에 먹어야 된다,맛있다
16,송화산시도삭면,"맛은 모르겠는데, 사람많긴많음",별로
17,송화산시도삭면,"건대 양꼬치골목에 위치한 송화도시삭면에 방문했다. 평일 낮이었는데도 웨이팅이 다섯팀있을만큼 인기가 많았던 곳! 웨이팅 후에 들어가 다양하게 주문을 해봤다. 기본으로 도삭면 하나와 꿔바로우, 가지튀김, 딤섬류를 주문! 도삭면은 보기와는 다르게 맵거나 얼큰한 정도는 아녔고 면이 정말 쫄깃하고 맛있었다!! 가지튀김운 겉바속촉이었으나 양념이 내입에 싱거웠고 꿔바로우가 의외로 가장 맛있었던 메뉴였다! 새콤달콤하고 바삭해서 자꾸 당기는 맛! 딤섬도 딤섬 전문점과 비슷할만큼 맛이 괜찮았다. 날더운날 중국 맥주와 함께하니 꿀맛이었던 곳! 재방문 의사 많움!",맛있다
18,송화산시도삭면,타이밍 좋게 대기없이 방문한 건대 맛집 송화산시도삭면통통한 새우가 느껴지는 쇼마이와얇은 피가 튿어지면서 새어나오는 육즙이 일품인 샤오롱바오 모두 만족스럽다. 이 집의 시그니처 메뉴는 도삭면이다.마라우육면을 떠올리면 쉽게 도삭면의 맛을 상상할 수 있을 듯.입 안에서 착! 감기는 면발의 식감이 매우 인상적이다. 이는 마치 조금 더 두꺼운 칼국수 면?!마라탕을 좋아하는 사람들과 왔다면 최소 2인 1도삭면을 추천한다. 야채볶음면의 면도 도삭면이지만 크게 인상적이지는 않았다. 전에 먹었던 도삭면의 센 간에 적응이 되어 비교적 덜 자극적인 소스가 어떤 여운도 남기지 못한듯하다. 세련되진 않았지만 나름 모던한 실내와 오픈 키친에서 오는 위생에 대한 자신감. 중식맛집이라하면 흔히 떠오르는 부정적 요인이 없는 이 곳. 오지 않을 이유가 없다.,맛있다
19,송화산시도삭면,한줄평: 도삭면의 면 맛만 훌륭지인들이 가자고 해서 한번 더 가서 약 40분간 줄을 서서 먹었으나.. 솔직히! 맛있는지 모르겠다. 면 맛은 꽤 쫄깃하고 맛있는데 요리라는 건 한 그릇 전체가 맛있어야 된다고 생각하는 나로선 기다려서까지 먹을 집은 아니라고 생각한다. 중국 향신료가 낯설어서 그런가? 국물이 맛있다는 생각은 안든다. 만두도 맛있다고 딱히 생각은 안 들었다.지나가다가 도삭면이 궁금해서 가볼 수는 있어도 맛있어서 가보고 싶다는 생각은 두번 먹어도 안 드는 집..,별로
20,송화산시도삭면,건대 앞 와인 성지 조양마트 바로 옆에 있는 송화산시도삭면!와인 구매하면서 언제 한 번 들려야지 하다가 이번에 들러보았네요! 3시쯤 갔더니 따로 웨이팅은 없었습니다!메뉴는 도삭면이랑 어향육슬덮밥! 일단 다들 이야기하는 부분이지만 깨끗해보이는 주방에 왠지 음식이 나오기 전부터 신뢰감 상승이네요도삭면은 두꺼운 수제비같은 면발과 고수 듬뿍 담겨진 얼큰한 국물이 최고였네요! 어향육슬덮밥은 옛날에 케찹넣고 만든 탕수육 소스같은 소스에 고기가 볶아져서 밥 옆에 올려져 나왔습니다. 개인적으로는 케첩이랑 밥이랑 먹는거 좋아하는편이라 잘 먹었지만 일행은 다음에 오면 다른거 주문할 것 같다고했네요! 약간 호불호 메뉴인것 같아요다음에 방문하면 샤오롱바오나 모닝글로리볶음도 먹어보고 싶네요! 재방문의사 매우 있습니다,맛있다
21,송화산시도삭면,생각보다는 별로였다,별로
22,송화산시도삭면,거를 수요미식회..그냥 저냥 .. 큰 기대는 ㄴㄴ,괜찮다
23,송화산시도삭면,일욜 6시반에 갔는데 1시간 기다림. 카카오톡으로 대기알림 오는 시스템이 아니고 가게 앞에서 번호 호명하는 방식이라 근처에서 계속 서성였다⁣30~40분 대기하면 될 거랬는데 1시간...⁣일단 맛있음 대기하고 먹어보길 잘했다고 생각할 정도로 맛있는데 1시간 대기까지는 아니고 딱 30분정도?⁣⁣도삭면 처음 먹어보는데 얇고 긴 수제비 같았다 두꺼운 면을 싫어해서 좀 더 얇았으면 했다. 국물이 맛있다. 고추가루가 엄청 많이 들어있는데도 그리 맵지 않고 진하게 우려낸 고기 육수맛이 ⁣⁣수주육편 역시 처음 먹어보는데 맛있다 먹을 수록 마라맛이 강해지는게 소스많은? 마라샹궈느낌? 그래서 맛있는데 계속 먹다보면 꽤 짜다⁣⁣소룡포는 피가 얇은 만두를 좋아해 피가 얇은 소룡포도 맛있겠지 싶어 한 번 시켜봤는데 피가 얇아서 자꾸 찢어지고 만두 속 육즙 다 흘림 그리고 특별히 다른데 보다 맛있는 건 아니라 다음에 간다면 다른 딤섬을 먹을 생각⁣,맛있다
24,송화산시도삭면,위생별로였음,별로
25,송화산시도삭면,진짜 자주가는 맛집웨이팅이 있긴 하지만 금방 빠지는 편이고 일단 무엇보다 기본 도삭면이 너무 맛있어요 ㅠㅠㅠ 만두는 가성비가 좋지는 않지만 속이 꽤 차있어서 사이드로 한개 시켜먹기 좋습니다볶음면은 생각보다 간이 약해서 아쉬웠어요아 지난번에는 꿔바로우도 시켰었는데 살짝 딱딱한 편이어서 저는 추천하지 않습니다,맛있다
26,송화산시도삭면,"지금까지 방문했던 중식집중에 감히 여기가 1등이라고 말하고 싶을 정도로 정말 맛있었어요쇼롱포 : 딤섬 전문집보다 여기서 먹은 쇼롱포가 더 기억에 오래남아요 육즙도 진하고 쫀쫀하고 얇은 피도 인상깊었고요도삭면 볶음 : 면의 두툼하고 쫄깃한 식감이 좋았어요. 볶음 쌀국수 같기도 했던 무난한 볶음면!수주육편 : 입에 들어갈 땐 마라향이 강한데, 정작 먹고 난 후 입안에 마라 특유의 얼얼한 잔향이 남지 않아서 신기했어요. 여기 가면 꼭 드셔보셨으면 하는 마라돼지볶음요리입니다(돼지고기가 얇게 썰어져있어 양념도 골고루 베어있는 느낌)요리들이 편차없이 다 맛있어서 45분 웨이팅이 전혀 아깝지 않았어요 건대 갈일있을 때마다 또 가고 싶어요!",맛있다
27,송화산시도삭면,"한국식 중국 요리집이 아니라, 현지 맛이 나서 좋았다.(물론 어느정도의 현지화가 되었겠지만) 예전에 갔던 중국 여행이 떠오르는 맛!들어가면 어깨에 반죽을 올리고 도삭면을 즉석에서 쳐내는 직원분이 보인다. 시판 면이 아니라 즉석에서 깎아내는 면! 이건 못참지.시그니쳐인 도삭면은 현지의 우육면과 비슷한 맛이 난다. 도삭면은 우리가 아는 일반적인 면이 아니다. 면과 수제비의 중간 느낌? 식감이 재미있다. 고수를 워낙 좋아해서 고수듬뿍 향라육슬을 시켜봤는데, 결론적으로는 이게 베스트였다! 양이 많아서 남은건 포장해서 집에서 덮밥처럼 먹어도 맛있었다. 향신료 향도 강하고 고수도 듬뿍이라 호불호가 갈릴 수 있는 맛이다.궁보계정덮밥은 가장 무난한 맛이다. 중국요리 매니아인 친구에게 끌려온 입맛계의 흥선대원군이라면 이걸 고르자. 불편한 맛 하나 없이 맛있다.음식이 전체적으로 양도 많고 건대라서 그런지 가격도 싸다. 전화 한통으로 먹을 수 있는 짜장면, 짬뽕도 물론 맛있지만 부담없는 가격으로 새로운 도전도 언제나 즐겁다.",맛있다
28,송화산시도삭면,"본점, 분점 둘다 가봤는데 맛의 차이는 없다.웨이팅을 오래해서 그런지 처음 먹었을때만한 감동이 없을뿐..맛있는 딤섬을 저렴한 가격에 먹을 수 있다는게 장점!딤섬도 딤섬이지만 도삭면이 정말 맛있다서비스만 좀 더 개선되면 좋을듯.",맛있다
29,송화산시도삭면,굿,맛있다
30,송화산시도삭면,"와 ...진짜 맛있는 곳!마라쳐돌이들은 수주비프 먹으러 당장 고고!!가게도 엄청 깨끗해요 ㅎㅎ!비빔면-7,000수주비프-17,000가지튀김-10,000 대표메뉴는 못먹었지만 여기의 대박 음식은 수주비프였어요!우선 비빔면은 약간은 두꺼운 수제비의 느낌을 연상시키는 도삭면에 간장고추절임 소스류를 넣고 비벼먹는 음식 이였습니다. 면의 뚝뚝 끊기면서 두꺼운게 저는 좋더라구요 ㅎㅎ 오리지널 도삭면을 먹었다면 더 맛있었을것 같아요가지튀김은 정말 두말하면 잔소리! 믿고 먹는 베스트 메뉴 겉은 바삭하고 안은 촉촉하니 달큰새콤한 소스가 묻어 비빔면에 먹어도 밥에먹어도 전부 다 맛있던 음식이였어요 이곳의 가장 맛돌이는 수주비프!되게 짜고 찐하지만 많이 맵지 않은 마라소스에 소고기가 들어 있는 음식이예요. 농축된 소스에 나와 처음에 보자마자 와..이게 뭐지 했던 음식입니다.엄청나게 마라맛이 많이나요 얼얼하고 짜고 약간 매큼하고! 밥이랑 먹었을때 정말 정말 정말 잘 어울렸어요..글을 쓰면서도 군침이 싹 도네요...?마라 좋아하신다면 꼭 추천드리는 메뉴예요..진짜 너무 맛있음!!!전 대표메뉴들을 먹지않았는데도 이렇게 맛있었어요 정말 맛집인증 ㅋㅋ!!! 아마 대표메뉴들은 더더더 맛있을거라고 생각해요위생도 깨끗하고(정말 깨끗해욥,,) 수주비프가 너무 맛있어서 꼭...두번 아니 세번 넘게 방문 할 식당입니다!",맛있다
31,송화산시도삭면,<광진구 투어 上>군자역 -> 어린이대공원역 -> 건대입구역핫도그를 먹은 뒤 또 역을 하나 살살 걸어서 건대입구역에 도착하니 사회적 거리두기 제한이 풀린 불금의 향이 물씬 납니다 청춘입니다워낙 유명한 집이고 술도 같이 즐기기 좋은 집이라 거리두기 완화된 금요일 저녁은 조금 불안하긴 했는데 역시나 대기가 있습니다아마 분점이 줄이 더 짧긴 할텐데 제가 분점밖에 안 가봐서 오늘은 본점에서 꼭 먹어보고 싶어서 대기를 좀 했습니다다른 면 종류를 먹어볼까 잠깐 고민했지만 칼칼하고 뜨끈한 국물이 땡겨 역시 이번 방문도 기본 도삭면을 주문했습니다 쇼마이도 함께 주문했습니다고수 부탁드려서 도삭면에 전부 넣어줍니다 메추리알부터 먹어서 위 보호 플라시보를 준 뒤 국물 맛을 봅니다 역시 좋습니다 고기국물에 마라장을 넣은 듯한 국물인데 저는 고수가 꼭 들어가야 더 맛있는 것 같습니다도삭면이니 면 얘기를 안 할 수가 없는데 두툼하고 불규칙한 면이 아주 쫄깃쫄깃합니다 호로록 빨다가는 국물이 사방에 튀길 것 같아 항상 조심스럽게 먹게되는 면인데 잘 씹다가 국물 한 숟갈 더해주면 맛이 참 좋습니다다른 딤섬집에서 쇼마이는 잘 안 시키는 편인데 여기는 맛도 꽤 괜찮고 도삭면 먹으며 하나씩 주워먹기 좋아서 한 번씩 시킵니다간만에 오니 역시 좋았고 또 생각난 김에 요리에 술 먹으러 와야겠습니다재방문 의사 : △,맛있다
32,송화산시도삭면,"수요미식회에 나온 도삭면 맛집! 오픈 시간에 맞춰서 갔는데도 약간 웨이팅이 있었습니다. 가장 유명한 도삭면(7,000원)을 먹었습니다. 기본으로 나오는 땅콩이랑 짜샤이도 맛있어요. 도삭면은 면 식감이 좋습니다! 칼국수 같기도 하고 수제비 같기도한데 부드럽고 쫄깃해요. 고수가 올라가니 고수 싫어하는 분들은 주문할 때 미리 말하시면 빼주실 것 같습니다. 맛  ★★★☆☆분위기 ★★★☆☆재방문의사  ★★★☆☆",괜찮다
33,송화산시도삭면,이거진짜맛있나용? ㅠㅠ후기는 나랑 다르네담에는 다른메뉴 먹어봐야지,별로
