,가게이름,리뷰,맛평가
13,깡통만두,"웨이팅만 안 길면 자주 가고싶다…면도탱글 탱글, 국물도 깊은 맛인게 자꾸 생각난다. 여러가지 시켜서 나눠먹는게 좋을듯.",맛있다
14,깡통만두,"- 칼만두 9,500깔끔하고 시원한 사골국물에 칼국수 면과 주먹만한 만두가 담겨 나온다. 살코기, 호박, 대파가 고명으로 푸짐하게 올라간다. 간도 딱 적당하고 어떤 날씨에 먹어도 맛있는 메뉴.- 온반 10,000사실 온반이 뭔지 정확히 알지도 못했지만 무턱대고 주문했다. 난생 처음 맛보는 조합이었지만 꽤 괜찮았다. 육전이 잘게 썰어들어가 있는데 난 그게 어묵인 줄 알고 우적우적 먹고있다 보니 고기 맛이라 놀랐음 ㅋㅋ새콤달콤한 비빔양념이 칼만두와 밸런스가 잘 어울린다. -총평너무 유명한 집이라서 가려고 벼르다가 드디어 가봄! 웨이팅은 타이밍 잘 맞춰서 애매한 시간대에 가면 바로 앉아 주문할 수 있다. 하지만 잘못걸리면 북촌 한바퀴 돌고 와도 순서가 돌아오지 않는 수도 있다...ㅋㅋㅋ 덕분에 여기저기 카페 구경도 하고 재밌었다. 그렇게 오래 기다려서 먹어도 실망하지 않는 맛집이다. 만두는 실한데 뜨끈하게 위로가 되어주는 사골국물은 일품이다.",맛있다
15,깡통만두,안국이 언제 이르케 핫해졌나영.. 옛날엔 이렇게 사람 많지 않았던거 같은데 어딜 가나 웨이팅이 엄청 많더라구요. 여기 만두전골이 맛있다길래 오픈 시간 전에 갔는데 줄이 아주 그냥ㅋㅋㅋㅋㅋ 우리는 웨이팅의 민족이었나여 밥 한번 먹기 느무 힘듬ㅠㅠ 만두전골이랑 비빔국수 시켰는데 맛있긴 하더라구요. 만두전골은 빨간국물인데도 은근 슴슴하고 비빔국수는 위에 육전을 잘라 올려주는데 이것도 별미구요ㅎㅎㅎ 그나저나 여긴 남녀노소 호불호없이 먹을 수 있나봐요 친구들끼리 온 어린 학생들도 있고 가족 단위로 온 분들도 계시고 고객층이 매우 다양해써여 한번쯤 가볼만한 곳ㅇㅇ,맛있다
16,깡통만두,토요일 주말 2시간 기다렸다아 근데 진짜 그정도 맛은 아님...진짜 그 어떤 메뉴도 맛있다! 는 아님... 20분 기다릴 맛도 아니라고 ㅠ,별로
17,깡통만두,워낙 많은 홀릭들이 리뷰를 썼기에…별다른 코멘트는 생략하겠으나 사실 2시간 넘게 웨이팅 할만한 가치가 있는 곳인지는 잘 모르겠다요새 맛있는 곳 너무나 많기에…웨이팅이 없다면 무조건 추천하지만 웨이팅이 1시간 넘어간다면 비추한다.비슷한 안동국시와 비슷한 육전을 맛볼수 있는 곳은요새 너무도 많기에…,맛있다
18,깡통만두,- 한줄평: 내가 먹어본 만두전골 중에 제일 맛있었음- 주문 메뉴: 만두 전골,맛있다
19,깡통만두,"깡통만두_칼국수부문 맛집(3)최초방문_'21년 3월최근방문_'21년 9월1. 깡통만두는 많은 사람들의 사랑을 받는 곳이다. 호불호가 없을 맛, 메뉴구성과 전화예약이 가능하단 이유로 종종 방문할 일이 생기는데, 여름이라는 칼국수 비수기를 지나 오랜만에 방문을 했다.2. 사골육수의 칼만두와 모듬전을 주문했다.  1) 칼만두 : 얼마전 밀양손만두에서 겪은 아쉬움 덕분인지 변함없는 칼국수의 맛은 더욱 크게 다가왔다. 대량주문에 익숙한 시스템 덕분인지 깔끔한 국물과 적절하게 익은 면발은 충분히 만족스럽다. 그 속에 들어있는 만두도 어마어마하단 표현을 할수는 없지만 충분히 제 역할을 하고 있다. 오래도록 맛집의 역할을 하는데는 다 이유가 있다.  2) 모듬전 : 자주가긴 하지만, 목적이 술이었던적이 없었기에, 맛보지 못했던 꼭 먹어보고싶었던 메뉴가 만두전골과 모듬전이었는데 드디어 먹을수 있었다. 빈대떡, 육전, 동태전(맞겠죠?? ㅋㅋ)이 나오는데 상당히 맛있다. 기름에 담겨지는 전요리들임에도 뷸구하고 하나같이 가게의 특징인 담백함이 살아있고, 육전은 상당히 부드러워 상당히 맛이 좋다. 넷 이상의 방문일시, 사이드로 모듬전하나 정도는 충분히 매력적이란 생각이 든다.3. 한결같이 유지되고 있는 깡통만두의 맛에 한번더 매력을 느끼는 기회였다. 날씨가 더 추워져 줄이 너무 길어지기전에 방문하는것도 하나의 방법이 아닐까 한다.※ 결론시간이 지나도 맛을 유지한다는것이 얼마나 고마운것인지 다시한번 느낀다.",맛있다
20,깡통만두,국시랑 만두전골 육전 시켰는데 국시는 어지간한 안동국시 전문점보다 맛있네요. 엄청나게 특별한 맛 이런건 아니지만 충분히 예상되는 익숙한 맛있음입니다. 육전은 평범했습니다. 종업원과 사장님이 바쁘신데도 친절했어요,맛있다
21,깡통만두,"사골육수의 칼국수를 좋아하기에 국물을 아주 맛있게 먹었다. 다만 서빙되자마자부터 먹는동안 꼬릿한 향이 확 올라오는게, 거부감 있는 사람도 꽤 되지 않을까 싶었다.만두는 고기만두2 해물만두1 이었다. 김치만두가 제일 궁금했는데 안 들어있어서 실망. 고기만두는 파의 식감이 아삭하게 살아서 씹는 재미를 줬는데 고기와 두부 소는 평범했다. 해물만두는 고기만두 베이스에 오징어 아주아주 조금과 새우 하나가 들어있는데 별로 특색은 없었다. 해물만두라는 음식에 풍부한 바다향 같은걸 기대하는건 무리인가보다.김치는 마늘맛이 마중나와있는 겉절이인데 맛있긴 하지만 김치 맛으로 승부보는 정도는 아니고 평범하게 맛있는 간이 심심한 겉절이 김치였다. 양파는 별로, 부추무침은 괜찮았다.국물이나 만두 칼국수면 김치 등등 다 기본 이상은 하지만 이 집만의 특별함이 있는지는 모르겠다. 오픈하자마자 들어가서 자리를 잡을 수 있었는데 나올 때 보니 웨이팅 하는 사람들이 있었다. 이 더운 날 기다려가며 먹을 정도의 특별한 집인가.안먹어본 비빔국수가 궁금하긴 해서 혹시 비빔국수가 땡기는 날에 후보군으로 떠올려봐야겠다.(21.08.06 칼만두 9,500)",괜찮다
22,깡통만두,[★★★★]은근 북촌에 먹을 곳이 마땅치 않다그래서 누굴 데려가도 평타는 치는 곳할머니도 데려갔다..ㅋㅋㅋㅋ 전골은 생각 보다 별로 였다.칼만두에 칼비빔이 제일 맛있다. 김치도 맛있고 정말 자주 가는 깡통만두.. 애정해,맛있다
23,깡통만두,1년전부터 자주가던 안국역 찐맛집 맛집리스트 탑5안에 들어요여기 비빔국수에 만두짱 맛있어요 ㅠ 항상 오면 시키는 메뉴!다른 손님들 만두전골도 많이 드시는것 같습니다다만 휴일 저녁타임쯤 대기사람이 많으니 (18팀정도 기다림) 가능하면 오픈시간 맞춰서 미리가시거나 평일날 가보시는걸 추천드립니다,맛있다
24,깡통만두,가장 기대했던 집이라서 일찍이 일하는곳에 나와서 한참 기다렸다 먹었는데 뭔가 아쉬운 맛이었어요ㅠㅅㅠ위에 올라간 육전이 좀 질긴 듯해서 먹기가 조금 힘들었어요. 그렇다고 맛없진 않고... 새콤하고 아삭하고 맛있었어요. 육전 없었으면 뭔가 더 빠진 느낌 들었을테니까 나쁘지 않은것 같긴해요.다른 분들은 다 칼국수 주문하셔서 아 나도 칼국수 할껄 엄청 후회했어오ㅜㅠ그래도 재방문 하고 싶어서 한 서너명 가서 칼국수에 비빔하나 시켜서 맛만 보던가 여름에 가면 더 맛있게 느껴질것 같기두 해요,괜찮다
25,깡통만두,비빔국수가 시그니처! 비빔국수에 만두 추가해먹는 옵션을 추천한다. 위에 고명으로 올라간 육전이 촤르릅 씹히는데 비빔국수의 새콤한 맛과 함께하면 최강이다떡만두국도 맛있고 녹두전도 맛있고 여럿이 와서 함께하고픈 맛!,맛있다
26,깡통만두,"비빔칼국수 맛있어서 또 왔어요ㅎㅎ평일 1시가 넘어 방문했음에도 여전히 사람이 많아요, 관광객도 없어서 예전만큼은 아니지만요. 그래도 식당 앞 키오스크로 웨이팅 등록하고 연락 해주니까 이젠 다른 곳들 돌아다녔다 와도 되네요. 친구랑 둘다 비빔칼국수 시켜서 먹었어요. 여전히 육전 고명도 낭낭하고 양도 좋고 맛있어요. 그러나 계속 먹다보니 좀 맵고 간이 세서 그냥 하얀국물의 칼국수가 생각이 났어요. 다음부턴 국물 있는 거 하나 비빔 하나 시켜서 쉐어해서 먹기로~ 여긴 맛도 맛이지만 사장님 포함 직원분들이 넘 친절하고 서빙도 간결하고 빨라 좋아요. 게다가 코시국에 맞게 중간 테이블에는 손님 안 받고 적정한 거리두기 유지가 아주 철저하기까지! 여러모로 바람직한 곳!",맛있다
27,깡통만두,안국역에 놀러가면 무조건 가는 깡통만두✨ 내 최애 만두전골집이다. 처음 먹었을 때 그 감동이란... 국물이 진짜 예술. 어느 시간에 가도 사람이 많은 것 같다. 웨이팅은 필수! 그리고 여기 비빔국수 진짜 너무너무 맛있다. 여기 비빔국수 찍어서 인스타 스토리에 올렸다가 DM폭탄 맞았다. 여기 어디냐곸ㅋㅋㅋㅋ 사진만 봐도 군침 싸악. 마지막에 면 사리를 넣어서 칼국수처럼 먹을 수 있다. 걍 엄청 맛있다. 만두 좀 좋아한다? 여기 가세요 제발. 받은 블루리본 갯수 보세요. 보증된 맛집이랄까...?또 가자고 언니 졸라야지 ㅎㅅㅎ,맛있다
28,깡통만두,"워낙 유명한집이라 비오는날 30분 넘게 기다려서 먹을수 있었다12시간이상 우려낸 사골육수에 미나리랑 각종야채가 끓으니담백하고 깔끔한 맛이였다. 속이 꽉찬 고기만두,해물만두가 섞여나오니 좋았다육전이 송송썰어진 비빔국수가 정말정말 궁금했는데 매콤할거라고 생각했으나의외로 슴슴해서 좀 놀랐다비빔국수보다 칼국수 만두 다건져먹고 거기에 끓인 칼국수가 진짜 맛있었음공기밥도 시켜서 말아먹었는데...왜그랬을까?칼국수를 더 많이시킬걸...안주거리가 많던데 다음에는 전이랑 막걸리먹으러 또 가야겠다만두전골 강추",맛있다
29,깡통만두,"찐 맛집!!1시간 골목길 웨이팅도기꺼이 서성이며 기다려줄 수 있는 따뜻하고 속이 꽉찬 진실한 만두.외국인 친구가 온다면 데리고 가고 싶은 집.비오는 날 따뜻한 만두국에 녹두전이 먹고싶은 날 가고싶은 집.배 부르게 먹고 집에 갈때 추가주문해 포장해가고 싶은 집.모든 메뉴가 맛 있다.심지어 김치,양파저림,파무침 잔반찬 까지도..가회동 초입의 이집 때문에 가회동이 좋아진다^^그 구역 1등 맛집이다!",맛있다
30,깡통만두,"깡통만두_칼국수부문 맛집최근방문_'21년 3월1. 깡통만두에 한번 가봐야지 가봐야지 하던게 이제야 방문을 하였다. 그동안 머릿속엔 대체 얼마나 맛있길래, 이렇게 평이 좋고 사람이 많을까.. 하는 기대감이 점점 커져갔다.2. 항상느끼는거지만, 음식점은 가봐야지 마음먹으면 곧바로 가야한다, 그렇지 않으면 스스로 키운 기대감이 그 맛을 떨어트리기 마련이다. 내 기대가 황생가, 명동교자급이었던 걸까.. 첫 입에 먹은 칼국수와 국물은 매우 평범함 그자체였다.3. 한두젓가락 먹으며, 면이 눈에 들어왔다. 내가 좋아하는 칼국수면은 한젓가락 들었을때 국물이 코팅된듯이 겉은 살짝 불은듯 끈적한느낌이지만 입에 넣으면 입에들어가면 그 면의 식감이 살아있는 면인데 딱 그 느낌이다. 이렇게 마음이 풀리고나니 특별함은 없지만 참 맛있는 칼국수다. 사골국물에 특별함을 바란게 잘못이긴하다 ㅋㅋㅋ 이정도 면에 적당한 간이면 충분히 맛집이라고 할만하다.4. 여기서 사실 내가 잊고있던건 가게의 이름이다ㅋㅋ 뒤늦게 먹었는데 만두가 참 맛있다. 인스턴트만두의 진한맛과 다른 깔끔한맛의 손만두는 언제든 환영이다. 총 세개의 만두가 있는데 김치만두 하나와 나머지둘은 고기소같은데 모양이 다른게 다른만듀인가?? 했지만 그 차이는 도무지 찾지못했다. (아시는분은 좀 알려주세요...) 만두는 정말 인정.. 이 동네 칼국수 집들은 만두를.뭐이리 잘만드는지, 황생가, 밀양손만두, 깡통만두 요 세곳은 사랑이다.5. 다른이야기 주절주절하느라 늦었는데, 여긴 반찬으로나온 파가 살짝 질기지만 그게 맛이 좋다. 그리고 칼국수엔 생김치가 참 잘어울린다.※ 결론기분좋은 칼국수 특별한 만두.",맛있다
31,깡통만두,"종로 쪽에서 점심 먹을 곳을 찾다가 전부터 궁금했던 곳이어서 찾게 된 식당입니다. 가장 유명한 손만둣국과 비빔국수를 시켰어요. 오픈 전에 조금 일찍 도착했는데 직접 일일이 만두를 빚고 계시더라고요. 먹기 전부터 기대치가 잔뜩 올라갔어요 ⠀먼저 밑반찬과 비빔국수 세트에 포함된 찐만두 세 알을 주셨습니다. 만두보다도 반찬에 먼저 눈이 갔는데요, 바로 풋마늘 무침 때문이었어요. 저는 풋마늘 반찬을 진짜 좋아하는데 식당에서는 잘 볼 수 없더라고요  풋마늘 무침을 먹어보니 정말 봄이 왔다는 생각이 들었어요. 맛도 좋았어요.⠀만두는 고기, 해물, 김치 세 종류예요. 이 중에 해물만두가 특이했어요. 만두소로 잘게 다진 해물과 채소들이 들어가는데 새우는 다지지 않고 통으로 넣었어요. 이게 바로 해물 만두다! 하는 존재감을 과시하는 것 같아 재밌었어요. 만두는 속재료의 물기를 세게 꽉 짜서 버무린 건지 다른 만두들보다도 소가 고슬고슬한 느낌이 강했어요. 그래서 단독으로 먹기보다는 만둣국 국물과 먹을 때 더 좋았어요.⠀만둣국은 사골 국물을 써요. 색이 일반적인 사골 국물보다 연한데, 고명으로 찢은 양지를 올려주는 걸 보니 고기 육수와 사골 육수를 혼합해서 사용하는 것 같아요. 사골 향이 강하지 않게 나면서 육향도 은은하게 나는 게 좋았어요. 간은 소금을 따로 넣어도 되지 않을 정도로 딱 알맞았어요. 음식들의 간이 강하지 않아서 그런지 고명으로 올라간 애호박이 설탕을 뿌린 것처럼 달았어요.⠀이곳의 또 다른 시그니처 메뉴는 비빔국수입니다. 다른 곳과는 다르게 소면이 아니라 굵은 칼국수 면을 새콤달콤매콤한 양념에 잘 비벼서 주세요. 위에는 채 썬 육전과 열무김치, 절인 오이, 무 고명이 듬뿍 올라가 있어요. 모양새를 보고 진주냉면의 칼비빔국수 버전 같다는 생각이 들었어요.⠀비빔국수다 보니 간이 센 편이긴 하지만 다른 식당들의 양념보다는 간이 약한 편이었어요. 먹다 보니 그 이유를 알겠더라고요. 면만 먹었을 때보다 갖은 고명과 함께 먹을 때가 훨씬 맛있었어요. 양념이 강하지 않아 여러 고명들의 맛도 느끼면서 국수도 맛있게 먹을 수 있었어요.⠀이제 날씨가 정말 따뜻해져서 나들이 가는 분들이 많을 것 같아요. 이미 유명한 곳이긴 하지만 북촌 나들이 나오시는 분들께 추천 드립니다.",맛있다
32,깡통만두,무난,괜찮다
33,깡통만두,"#이근처방송빨제일많이받은집요즘도 점심시간 줄서고 코로나 약할때나 코로나전에는 매우 길게 줄서던 곳미리 예약이 가능하니 꼭 먹고싶다면 예약을 추천메뉴가 다 평타 이상 이긴하나 일부러 찾아와서 줄서서 먹을집은 아니기 때문에 우리는 방송빨 때문이라고 입을 모은다ㅎㅎ만두전골로 수요미식회에 나왔지만만두국이나 비빔국수 이북식 국밥인 온반, 전이 더 맛있다메뉴특징에 비해 가격은 다 좀 있는 편이다.동네라 자주가는 곳인데 오랜만에 만두전골 먹고 리뷰를 남겨봄",괜찮다
34,깡통만두,몇 안되는 삼청동에서 맛있는 집 ~ 다만 웨이팅이 좀 있어서 기다림은 감수해야하는 집. 육수 깔끔하고 만두 속 꽉차고 반찬 정갈하게 잘 나와요 ~,맛있다
35,깡통만두,"삼삼하고 진한 만두전골찬바람 불 때 뜨끈히 먹기 좋은 전골안국역 근처 골목에 숨어있는 맛집이다키오스크에서 먼저 주문하고 웨이팅을 해야하는 상황이라 고민 끝에 만두전골을 주문(2~3인)자리에 앉으면 풍성한 야채 위에 큼지막한 만두 6알이 나온다동그란 것은 고기이고 길쭉한 것은 해산물 만두전골에 불을 키고 기다리면 아주머니가 육수를 부어주신다육수는 소고기 베이스에 아주 진하고 고소한 국물간이 전혀 짜지 않고 슴슴한데, 또 싱거운건 아니라 정말 맛있었다 만두를 찍어먹을 수 있는 간장도 따로 나오니 기호에 따라 간 조절도 가능하다배가 고픈 상태여서 만두 여섯알로 될까 싶었는데채소를 건져먹고 만두 2알을 먹자마자 배가 너무 불렀다속재료도 풍성하고 만두 자체도 엄청 크기 때문인듯해산물 만두에는 새우 한 마리가 통째로 들어가있고고기 만두 역시 섭섭하지 않게 속재료가 들어차있다전골을 시키면 면사리와 밥을 선택할 수 있는데 면사리를 추천마지막에 여러 재료가 우러나온 국물에 면 전분으로 인한 풍부한 맛을 느낄 수 있기 때문피크 타임엔 웨이팅 30분이니 참고하면 좋을 맛집",맛있다
36,깡통만두,괜찮은 집. 존맛까지는 모르겠다.,괜찮다
37,깡통만두,인기가 너무 많아서 한 번 실패하고 다시 도전한 집인데 너무 맛있네용손만두국 먹었는데 깔끔하고 든든하고 그냥 너무 좋습니다다른 메뉴도 도전해봐야겠어용,맛있다
