,가게이름,리뷰,맛평가
10,신세계떡볶이,"한 줄 평 : 밀떡파의 입맛을 바꾼 쌀떡!- 명동의 작은 떡볶이 가게. 매장 크기는 구두방 정도지만 떡볶이 맛은 일류다. - 맛은 양념 게장과 불맛 나는 오징어 볶음 중간이다. 마늘 향도 팍팍 나서, 마늘 러버가 좋아할 듯- 튀김과 순대는 평범한 편- 대신 어묵은 맛있다. 육수에 작은 고추와 파가 가득 들어갔는데, 육수가 매콤하다. 청냥고추의 매운 맛보다, 할라피뇨의 톡 쏘는 매운 맛에 가깝다. 덕분에 느글느글한 속을 한 번에 잡아준다.",맛있다
11,신세계떡볶이,"마늘의 감칠맛이 포인트인 달달쫀득한 떡볶이 맛집사장님이 주시는 입장권, 오뎅국물과 함께 세팀이 낑겨앉을 수 있는 가게 뒷편 실내에 자리했다오뎅국물은 칼칼한데 가벼워서 술술 들어간다떡볶이는 진한 붉은색이지만 끝맛에 살짝 매콤함만 치고 가는 정도의 맵기다마늘맛이 너무 많이 나고 달아서 취향이 아니다라는 글을 많이 봤는데 생각보다 훨씬 맛있어서 놀랐다마늘맛과 단맛은 많이나나 묘한 감칠맛으로 이어져서 양념치킨 소스의 느낌도 나면서 떡볶이의 정체성은 유지한 맛이 복합적인 매력이 있었다쌀떡은 쫀득함이 잘 살아있고, 되직한 소스는 다른데 찍어먹기 좋다튀김과 김밥을 함께 시켰는데, 갓 뛰긴 튀김이 달달한 소스와 또 궁합이 좋다특히 야채 튀김이 소스와 버무리니 특유의 야채 고소한 감칠맛이 달달한 소스와 어우러져 배가된다이 작은 공간에서 오랫동안 장사를 하신 비결은 맛도 좋고 캐릭터가 확실한 이 떡볶이에 있지않을까 하는 생각이 든다",맛있다
12,신세계떡볶이,정말 맛있다. 오감을 자극하는 신세계의 떡볶이다.빛깔부터 새빨간게 군침이 돈다. 이 집 떡볶이의 차별점은 무지하게 때려박은 마늘에 있다. 아무리 둔감한 사람이라도 바로 존재를 알아챌 수 있을 것처럼 마늘 맛이 짱짱하다. 그렇다고 해서 마늘 맛만 진동하는 것은 아니다. 맵고 달고 자극적인 떡볶이의 기본적인 맛 또한 굉장히 강하고 감칠맛도 장난이 아니다. 자극적인 음식 찾을 때 먹는 떡볶이에 거는 기대에 100% 부합한다.떡은 쫀득하면서 부드러운 쌀떡이다. 되직한 질감의 쏘스를 떡에 충분히 묻혀 먹어야 맛을 제대로 즐길 수 있다.맛 뿐만 아니라 서비스도 와따다. 같은 부분에서 악명 높은 하동관이 바로 옆에 있어 더욱 부각되고 이전에 방문했던 몇몇 인기 떡볶이 집과도 비교된다. 친절한 사장님 덕분에 더 기분 좋게 먹을 수 있었다.떡볶이 매니아도 아니고 그리 떡볶이 많이 먹는 편도 아니긴 하지만은 서울에서 먹은 떡볶이 중에서는 가장 맛있게 먹었다. 명동 필수 방문 코스다.,맛있다
13,신세계떡볶이,소스는 고추장 베이스에 마늘 듬뿍이다. 그래서 일명 마늘떡볶이라고도 불린다. 단맛보다는 진하고 칼칼한 맛이다. 먹다보면 조금 텁텁하다고 느낄 수도 있을 것 같지만 나한테는 극호다 쌀떡인데도 간이 쏘옥 베서 맛있다. 군만두는 여타 떡볶이집에서 파는 야끼만두와는 다르다. 당면만 들은 게 아니고 바삭하고 노릇하게 구워진게 떡볶이 소스와 찰떡이다.,맛있다
14,신세계떡볶이,와.. 간만에 떡볶이 진짜 맛나게 먹음.밀이랑 쌀을 섞은줄..,맛있다
15,신세계떡볶이,"비주얼만 보고는 사실 기대감이 오히려 떨어졌었는데,오히려 그래서 그런지 더 맛있었다! 대신 사진을 못찍었다.양념이 진한데, 맛있다!소스가, 익숙하면서도 처음 먹어보는 맛이랄까떡도 쫀득하면서 양념이 잘 배어 있었고술술 들어간다.튀김도 생각보다 괜찮았음!오뎅국물은 살짝 매콤하고 짜다떡볶이 좋아하는 엄마한테 맛보여주고 싶은 맛!",맛있다
16,신세계떡볶이,"✨신세계떡볶이새빨간 비쥬얼부터 혹하게 되는 곳한 입 먹으면 생각보다 맵지않고 마늘향이 훅 느껴지는데 소스가 진-득해서 매력적 ❤️사장님이 꼭 파까지 먹으라고 하셨는데 먹어보니 파의 은은한 단맛이 소스와 어울려 참 좋더라구요 ✔️쪼올깃한 쌀떡에 꾸덕한 소스가 찰싹 달라 붙어 있는데 완전 제 스탈 ,, 너무 맛있게 먹었어요 !같이 주시는 매콤 시원한 오뎅국물도 환상의 짝꿍 :))",맛있다
17,신세계떡볶이,"여기 떡볶이 찐입니다떡볶이쳐돌이에게 아주 흡족스러운 맛..^^ 자극적이면서 달달하고 맛있어요알고보니 서울 2대 떡볶이로 티비에도 나왔다고 하네요요즘 코시국이라 명동 상가가 많이 비었던데여기는 변함없이 사람이 많이 오는지꾸준히 잘 유지되고 있었어요부산 이가네떡볶이 먹기 전에 상상했던 맛이이런 맛이였는데, 막상 먹어보니 좀 더 달달한 느낌이였고..제가 생각한 감칠맛나는 떡볶이에 더 가까웠던건 여기였어요양념이 찐하고 고농축된 맛이라뭔가 젓갈..낙지볶음..? 같은 고추장맛 강한 양념이에요. 마늘맛도 납니다오뎅은 아쉽게도 안넣어주시는 거 같았어요.. 튀김이랑 순대는 쏘쏘했고(구색맞추기용)그냥 떡볶이가 맛있네요ㅎㅎ튀김 말고 튀김만두를 더 많이들 드시는 거 같아요참고로))매장이 굉장히 좁아서 먹고 가기엔 조금 불편합니다뭔가 아늑한 복층방에서 먹는 너낌...",맛있다
18,신세계떡볶이,"우육면관에서 아주 맛나게 식사를 하고 소화도 시킬 겸 살살 걸어서 신세계 떡볶이로 향했습니다 (소화를 시키려고 걸어서 또 먹으러 간다는게 참 제정신이 박힌 애인가 모르겠습니다)바람이 살랑살랑 기분좋게 불어 명동까지 걷는 길이 참 좋습니다가게에 도착하니 구석에 한 자리가 남았는데 내부가 아주 비좁습니다떡볶이 1인분 부탁드렸고 오뎅국물과 떡볶이를 금방 서빙해주셨습니다받아보니 리뷰에서 보던 것처럼 아주 빨갛고 마늘 냄새가 많이 났습니다한 입 먹어보니 아주 자극적인 맛입니다 마늘 맛이 아주 강하게 나고 달며 맵습니다제가 별로 좋아하는 맛이 아닙니다오뎅국물은 아주 맛있습니다 길거리 분식집에서 재료 별로 없이 물만 계속 부어가며 재탕하는 맹물맛 오뎅국물과는 확연히 차이가 납니다 감칠맛이 좋은 칼칼한 국물인데 자체로는 훌륭했지만 매운 떡볶이와 뜨겁고 칼칼한 오뎅국물의 조화는 입안을 더욱 괴롭게 만들었습니다굉장히 기대가 많았던 집인데 아쉬운 방문이었습니다추신 4,000원 1인분 떡 10개 나옵니다 너무하다는 생각이 듭니다재방문 의사 : X",별로
19,신세계떡볶이,짱맛탱 존맛탱 달고 마늘맛나고 쫀득하고 말모말모...,맛있다
20,신세계떡볶이,"남산타워 갔다가. 명동교자, 신세계떡볶이 가면 그게 바로 명동 풀코스. 제발 외국인들 이 맛 몰라서. 코로나 끝나도 안기다리고 먹게 해주세요. 아멘.",맛있다
21,신세계떡볶이,"떡볶이 1등맛집 탈환,,, 슴슴한 음식은 슴슴하게,, 자극적인 음식은 자극적이게가 저의 지론인데요.. 여기에 딱 부합하는 떡볶이집을 만나버렸어요. 이것은 보통 떡볶이가 아닙니다.. 장인의 떡볶이..새빨갛고 꾸덕한 소스는 마늘과 대파를 있는대로 넣어 알싸한 향에 식욕을 돋웁니다. 제법 매콤해서 스트레스 해소돼요 ㅎㅎ!! 소스 뿐 아니라 떡도 정말 쫄깃쫄깃..! ㅠㅠ 대충 길거리 떡볶이라고 생각하고 갔다가 재료 하나하나의 들어간 정성을 느꼈습니다. 개인적으로 어묵을 별로 안 좋아해서, 떡볶이에 어묵 안 들어간 것도 좋았어요. 다른 망플러님들이 적어주신 것처럼 1인분양은 적은 편이예요! 담에가면 좀 넉넉히 사오고 싶어요",맛있다
22,신세계떡볶이,명동오면 강추명동의 명물 신세계떡볶이를 드디어 먹어보네요ㅋㅋ 먹어보자마자 이게 왜 인기가 많은지 납득이 가요 중독적인 맛보기와 다르게 하나도 안맵고 달달한 편이에요 약간 마늘 많이 들어간 양념치킨+떡볶이 소스!! 갠적으로 넘 맛있었어요 어디에서도 먹어보지 못한 떡볶이 스타일게다가 떡도 퀄리티가 참 좋습니다 쌀떡인데 떡에 아주 신경을 많이 쓰시는거같더라구요 쫀득쫀득하고 냄새 1도 없이 갓 뽑은 듯한 신선함이 느껴져요ㅋㅋ 명동에 사람이 너무 없어 휑하던데 그래도 단골분들이 끊임없이 드나드는 그런 집.. 먹고나서 계속 생각나는 맛이네요ㅋㅋㅋ 만두나 튀김같은건 그냥 그래보였습니다,맛있다
23,신세계떡볶이,마늘향이 확 나는 맛있는 떡볶이튀김 순대는 별로였다떡볶이만 맛있다,괜찮다
24,신세계떡볶이,"이것이 명동의 맛인가. 쫀득쪽득한 쌀떡에. 명동교자 마늘김치를 떡볶이화한듯한 알싸한 맛까지. 딱 기분 좋을만큼의 맵기도 무장했다. 군만두, 김밥 다른 메뉴들은 흔하디 흔하지만 떡볶이 하나가 일당백. 유일한 단점은 가격 써놓은 메뉴판을 못찾았다는것 뿐. 다음 주일도 떡볶이 먹으러 명동성당에서 미사 드려야겠다. 떡멘.",맛있다
25,신세계떡볶이,"별 생각 없이 걷다가 그냥 떡볶이가 땡겨서 들어간 분식집인데, 서울 2대 떡볶이 맛집이라니....! 떡볶이랑 김밥이랑 순대를 먹었다. 떡볶이 맛이 상당했다. 빨간 양념의 색이 너무나 진해 무서웠는데 막상 먹어보니 많이 맵다기 보다는 마늘향이 많이 났다. 나는 떡볶이에 떡 보다는 어묵을 더 좋아하는데, 여기는 떡밖에 없어 좀 아쉬웠다. 하지만 양념이 너무 맛있어 어묵이 없음을 잊을 정도! 김밥과 순대는 전부 다 떡볶이 양념에 열심히 찍어 먹었다 :-)다른분 리뷰를 보니, 떡이 9개 정량이지만, 운 좋으면 10개 일때도 있는듯 하다. 리뷰를 보고 방문했더라면 나도 떡 갯수를 헤아리며 나의 운이 어느 정도인지 알아봤을텐데... 아쉽다 ㅋㅋ장소가 굉장히 협소해 뒷자리 앉은 사람과 살짝 살짝 닿기도 하고, 안쪽에 앉은 사람이 나갈때는 잠시 몸을 숙여줘야하기도 할 정도였다. 게다가 주차장 입구라 창밖으로 보이는 뷰는 주차장을 오가는 자동차 뿐인데, 여기 월세가 2200이라는 다른분의 리뷰도 봤다. 공짜로 내줘도 괜찮을거 같은 자리였는데, 어마어마한 월세라니. 서울 명동 참 무섭다. 그리고 명동 길거리에 널리고 널린 빈 점포들이 이해가 되기도 했다. Instagram @mu._.eat",맛있다
26,신세계떡볶이,"오우 여기 괜히 유명한 게 아니었구만?마늘향이 짙게 나는 진한 양념이 일품이었다.한 달 전쯤 먹은 게 이 밤에 다시 생각나는 걸 보면, 분명히 매우 맛있었던 것이다.떡은 쌀떡이었고, 양은 적절했다.어묵과 순대도 평균 이상이었음.아무래도 회전이 좋을테니 더 그럴 지도.코로나로 인해 죽어버린 명동 상권에서 고군분투하고 계시던데, 오랜 시간 같은 자리에서 영업하신 만큼 끝까지 빠이띵하셨으면 좋겠음 ㅜㅜ 추천!",맛있다
27,신세계떡볶이,마늘이 너무 많이 들어가서 매워요.그리고 먹고 나서 속이 안 좋았어요.쌀떡이고 떡의 식감은 개인적으로 괜찮았습니다.,별로
28,신세계떡볶이,제가 좋아하는 자극적인 맛의 떡볶이집유명한것 같아요. 이 코로나시국에 북적이는거 보니떡이 쫄깃하고 맛도 맵지않으면서 깊은 단짠의 맛그리고 오뎅국물도 감칠맛이 난다고 해야되나왠만하면 오뎅국물 먹을때 많이 마시진 않는데 이모님이 비우면 계속 알아서 떠주셔서 마시게됐네요매우고추를 넣어서그런지 살짝 매운맛이 나기도 했고아무튼 아주~~~ 만족스러운 떡볶이 집이였어요,맛있다
29,신세계떡볶이,먹다가 맛있어서 찍었습니다. 맛있어요!! 억지로 찾아갈 정도인지는 모르겠지만 주변 들리면 들려서 먹고 오거나 하면 좋을것 같아요. 재방문 의사 있습니다!!,맛있다
30,신세계떡볶이,"일요일 휴무, 8월 2주 휴업, 코로나로 임시 휴업...갈 때마다 여러 이유로 매번 발걸음을 돌렸는데,이번에 갔을 때는 다행히 오픈을 하셨더라구요.떡볶이와 어묵을 1인분씩 주문했습니다. 떡볶이는 여러모로 제 취향에 잘 맞았어요.부드럽고 쫀득한 쌀떡의 식감도 마음에 들었고,마늘 향이 강한 떡볶이 소스도 맛있었거든요.떡볶이 소스와 떡이 따로 노는 느낌이 없이잘 어우러지는 점, 적당히 매운 것도 좋았구요.최근에 먹은 떡볶이 중에서 제일 맛있게 먹었어요. 어묵은 그냥저냥 평범한 분식집 어묵이었는데,개인적으로는 국물이 조금 입에 안 맞았어요.깔끔하거나 시원한 맛은 거의 느낄 수 없었고청양고추의 칼칼한 맛만 입에 남았거든요.술안주로는 이런 스타일의 국물이 괜찮겠지만,떡볶이와 같이 먹을 때는 안 어울리는 것 같아요. 인생 떡볶이라고 섣불리 말할 수는 없겠지만,기억에 강하게 남은 떡볶이였다고 생각합니다.어묵은 아쉬웠으나 떡볶이가 맘에 들어 [맛있다]로.",맛있다
31,신세계떡볶이,떡볶이 매니아들 사이에서 서울 2대 떡볶이 라 불리우는 신세계떡볶이. 개인적으로 부여하는 최고의 맛 단계인영혼의 맛!!! 까지는 아니지만 다른 떡볶이와 완전 차별되는 맛으로충분히 가치가 있는 곳이다. 특히 튀긴만두와의 조합이 기가 막힌다. 떡볶이를 많이 좋아해서 여기 저기 믾이 먹지만. 여긴 기억에 남는 맛~!!! 고구마를 갈아서 소스에 넣어서 그런지부드럽게 매콤한 맛~!!!#2대중나머지한곳은어딜까 #생활의달인팀재방문하심 #물어보지도않고인터뷰따시길래거부함ㅋㅋ,맛있다
32,신세계떡볶이,솔직히 존맛입니다 대추천!!!!,맛있다
33,신세계떡볶이,"#명동 #신세계떡볶이""월세 2200만원, 세 평짜리 가게의 위대함""1. 워낙 유명한 떡볶이집인데다, 망플에서도 인지도가 높은곳. 생활의달인에 까지 출연하면서 전국구가 되버린 떡볶이 집이다.하긴 이 치열한 명동 한복판에서 고작 세 평짜리 (명동의 세 평은 다른 동네 30평을 능가하지만...)로 거의 50년을 버텨왔으니 인정받을 만한 집이다.2. 마침 본인이 방문한 시간에 동네 분들과 사장님이 대화를 나누고 계셔서 원하지 않던 이브스드랍핑을 할 수 있었는데, 월세가 2200만원이라고 하시는 걸 보면 월세 2000에 부가세 200인가보다.엄청난 월세가 아닐 수 없다. 그런데 그걸 버티는 이집 떡볶이의 경쟁력이 정말 궁금하지 않을 수 없다.3. 쌔빨간 떡볶이는 끓여내는 스타일이라기 보다는 묻혀내는 스타일이다. 저 작은 떡판에서 사장님은 연신 떡을 넣고 양념통에서 계속 양념을 넣으면서 비비고 계신다.팔리고 나면 그 공간에 또 양념을 넣고 비비고...이런 무한반복.4. 엉성하게 내어주신 떡볶이는 양념을 옴팡 쓰고 있다. 양념에 묻혀버려 떡의 모습도 찾기 힘들 정도로 수북하게 양념을 덮어 주셨다. 한 입 먹으면 여러 맛이 느껴진다.빨간 비주얼에 비해 직관적 매움은 적다. 대신 몸속에서 뜨거움이 올라온다. 후추와 마늘의 매움이다. 자잘하게 씹히는 것은 마늘이다. 마늘을 엄청 넣으셨다.물엿도 꽤 들었지만 물엿 범벅 같은 형편없는 떡볶이가 되기 직전의 역치를 넘지 않은 절묘한 수준이다.5. 조금 얇은 쌀떡인데, 방앗간에서 막 뽑은 것처럼 한 없이 부드럽다. 몇 번 안씹어도 목구멍으로 쑥쑥 넘어가 버린다.이런 부드러움이니 탄수화물 구조를 풀어주기 위해 끓여댈 필요가 없다. 그져 양념을 묻혀 따듯하게만 해주면 훌륭한 떡볶이가 된다.양념이 진하고 수북하니, 쌀떡에 스며들 필요도 없다.6. 솔직히 내 입맛에는 맞지 않는 떡볶이다. 달고, 자극적이고, 맵다. 그런데 계속 들어간다.효자가 바로 오뎅국물이다. 감칠맛 풍부하고 살짝 매운 오뎅국물이 물건인데, 떡볶이 한입으로 긴장된 입을 오뎅국물로 풀어주면 된다.머리통과 뒷목에서 땀방울이 송글송글 맺히며 무한 반복으로 먹을 수 있게 되는 조합이다.7. 얼추 계산해 보니 떡볶이 하루에 330인분 정도 파시면 월세 2200이 감당이 되시겠다.멀게만 느껴졌던 월세의 금액이 이집 맛을 보고, 친근한 사장님의 응대를 보고, 계속 들이닥치는 손님들을 보니 그리 멀게만 느껴지지 않는다.앞으로도 장사가 더 잘되서 건물주 사장님이 되시는 날도 기대해 본다 ㅎㅎPS: 이집은 떡도 맛있지만 푸~~~욱 익은 대파가 예술이다.뺏기지 말고 싹싹 찾아 먹자!",맛있다
34,신세계떡볶이,매운데 맛있어요.첫입은 괜찮은데 매운 맛이 쌓이네요. 집에 사와서 한시간정도 지났는데도 떡이 부드러우면서도 쫀득해요. 양념은 고추장 같으면서도 텁텁함이 적으며 은은한 단맛이 좋아요.만두도 제품이 아니라 특별하네요. 김말이도 맛있었어요.,맛있다
35,신세계떡볶이,"갑자기 쌀쌀해진 오늘 서울에 들린 김에 맛있는 거 먹어야 할 것 같아서 저번에 떡볶이주세연님께서 추천해주신 신세계 떡볶이가 생각이나 방문했다. 굉장히 협소했지만 급 추워진 날씨에 내부에서 떡볶이를 먹고갈 수 있는 자리가 있음에 감사했다 떡볶이는 9 개 떡과 파 그리고 육안으로도 확인 가능한 마늘들,, 역시나 마늘의 맛이 가장 많이 났고 살짝 떡꼬치양념같은 맛 애플하우스 양념만두가 생각나는 떡볶이 양념이었다. 엄청 빨간 양념이라 매울 것 같지만 달달한 마늘 양념이다. 여기는 양념보다도 떡의 식감이 진짜 다했다. 쌀떡같이 보이지만 밀떡같은 쫄깃함에 말랑말랑한 떡이다 정말 방앗간에서 바로 해온 떡 같았다.먹다보니 달달한 떡볶이 양념을 활용하고 싶어서 만두도 시켰다 그냥 평범한 중국집 만두다 그런데 갓 튀겨 주셔서 맛있었고 떡볶이 양념과 먹으니 정말 애플하우스 만두랑 비슷했다. 추운 날씨에 칼칼한 오뎅국물과 함께 먹으니 알맞은 한 끼였다.",맛있다
36,신세계떡볶이,"* 한줄평 : Since 1976, 떡볶이의 신세계1. 생활의 달인 프로그램에 소개된 분식집으로 대한민국에서 가장 비싼 명동 땅에서 2대째 45년을 이어왔다니 호기심이 동했다. 더군다나 금년 들어 잦은 강우로 토마토 수급이 어려워 롯데리아에서도 햄버거에 넣지 못 하는 재료를 달인 비법으로 소개했으니 궁금증은 더할 수 밖에 없었다.2. 방송에 소개된 달인 비법은 토마토와 마늘, 파와 들깨가루로 만든 숙성 양념장이다. 상당히 손이 많이 가는, 그리고 원가가 높아보이는 비법이 PD와 방송작가가 만들어낸 허세인지 실제 달인의 독문절기인지는 모르겠으나 음식에 담겨진 진심만큼은 진실되어보였다.3. 결국 중요한 것은 비법 자체가 아니라 비법을 통해 발현된 <음식의 맛>이다. 다들 뭔가 있어보이는 특이한 레서피를 찾지만 내가 중요하게 생각하는 것은 레서피를 개발하고 숙달될때까지 숙련한 마음 가짐이다.4. 이 떡볶이를 접하기 전 내 마음 속 떡볶이의 기준선은 삼대천왕에도 소개된 부산의 <이가네 떡볶이>였는데, 그 허들을 가뿐히 뛰어넘었다. 방송에 나온 토마토의 맛까지는 미처 잡아내지 못 하였으나 텁텁하지 않고 깔끔하면서도 깊게 매운 것이 마늘과 고춧가루를 메인 재료로 한 숙성 양념장을 사용하는 것은 의심의 여지가 없었다.일반 포장마차에서 떡볶이 맛을 내는 요소는 대량의 물엿과 오뎅 국물인데 이 집은 과거에 언젠가 맛보았던 흔하디 흔한 그러 감칠맛과는 결이 달랐다.5. 먹다보니 흥미로운 점이 보였다. 일반 포장마차 떡볶이는 양념을 넣고 졸여지는 과정을 거치다보니 서빙되는 떡볶이 온도가 다소 높아 매운 맛이 들쑥날쑥한데 이 집은 아무 거리낌 없이 입에 넣고 쌀떡의 식감을 즐길 수 있을 정도이다.회전율이 낮으면 떡볶이도 오뎅도 퍼져 흐물흐물해질 수 밖에 없는데 유동인구 많은 명동 상권이라 그런지 모두 식감이 기분 좋게 쫄깃한 것이 3천원짜리 길거리 음식이란 생각이 전혀 들지 않았다.6. 그러고보니 상호도 기가 막히다. 원래는 신세계 백화점 본점 근처 포장마차에서 장사를 하시다가 십여년전 현재 자리(하동관 골목)으로 옮기셨다는데, 아마 신세계 백화점 떡볶이집이라는 의미를 담으신 듯 하다.그런데 45년을 떡볶이 외길 인생을 걸으셨고 지금은 중년의 따님과 함께 하시니 맛도 당연히 신세계일 수 밖에 없다. 떡을 다 먹고 접시 한가득 남은 양념이 아까워 오뎅을 찍어 먹어봤더니 이것도 신세계이다. # 아무튼 이래 저래 좋았던거야# 떡볶이 외길 인생 45년# 3천원에 떡볶이 9개라는데 난 10개 받음# 오뎅은 양념에 찍어서 꼭이요* 본 글의 전문은 brunch.co.kr/@ochan/14 에서 확인하실 수 있습니다.",맛있다
37,신세계떡볶이,가게가 정말 좁아서 손님들이 붐비면 정신이 없을 것 같다. 애매한 시간에 방문해서 편하게 자리를 잡고 떡볶이 1인분과 인기가 좋다는 군만두를 주문했다.떡볶이는 1인분에 떡이 고작 10개밖에 안 된다. 양념은 토마토와 마늘이 들어가서 달콤하면서 매콤한 맛이 나는데 짜글이 맛과 비슷해서 굉장히 친숙하다.군만두는 6개에 3천 원으로 기성품이지만 속이 허전하지 않고 가득 고기와 당면으로 가득 차 있다. 간장보다 떡볶이 양념을 찍어 먹었을 때 맛이 배가 된다.,맛있다
38,신세계떡볶이,명동에서 떡볶이는 이곳에서 먹도록 하라.,맛있다
39,신세계떡볶이,새콤달콤한 낙지소스같은 떡볶이 소스맛 많이 먹으면 물릴듯오뎅도 쫄깃하고 특히 김밥이 맛있었다,괜찮다
40,신세계떡볶이,❤️❤️❤️,맛있다
