,가게이름,리뷰,맛평가
10,뚝방길 홍차가게,아직도 애프터눈티세트는 안 먹어봐서 이제 그걸로 졸업하고 싶은 뚝방길..ㅋㅋㅋㅋ여기 스콘은 확실히 떠올렸을 때 고소함 버터리함 적당한 밀도가 떠오른다. 개인적으로 여기서 꼭 먹어야하는 건 스콘과 샌드위치. 그 외에는 평범한 편이라고 생각한다.이 날은 스콘 위주로 먹어서 만족도가 높았다. 너무 묵직하지도 너무 파스라지지도 않는 적당한 밀도감이 좋다. 티는 반드시 따뜻한 걸로 선택해야 티도 스콘도 제대로 즐길 수 있다.,맛있다
11,뚝방길 홍차가게,거리만 가깝다면명예홍차관으로 출동하고싶다상상하던 영국의 홍찻집이 한국에도 있어요,맛있다
12,뚝방길 홍차가게,스콘으로 유명한 곳이지만 요즘 애프터눈티세트에 빠져서 한달전에 예약하고 방문한 곳. 분위기 인테리어 전부다 티 마시기 좋은 느낌.트레이가 나오면 친절히 설명해준다.1층 샌드위치 2층 스콘 3층 간단한 디저트3층에 있는 쿠키와 다쿠아즈는 빨리녹아 식감이 안좋을수도 있으니 샌드위치 먹기 전에 먹으라고 설명해준다. 샌드위치 먹기 전에 단거 먹는게 좀 별로면 다쿠아즈라도 먹으라고 해준다.샌드위치나 스콘 등등 여러가지 자세한 설명을 해주셨는데 기억에 남는건 먹는 순서밖에 이것 안남 힛. 전체적으로 만족했던 애프터눈티세트 1층과 3층을 먹으면 배불러서 스콘을 못 먹었는데 포장도 깔끔하게 해주는 곳이라 남겨도 상관없다. 아까운 건 스콘에 발라먹을 잼이 약간 아깝..맛만봐서...ㅠㅠ여기는 티도 2인당 2번을 먹을 수 있어서 먹다가 모자르면 또 주문가능해서 좋았다.선물용으로 스콘2가지 포장해서 줬는데 상대방도 만족했고 같이 간 친구는 스콘을 좋아하는 데 여긴 스콘때문에 한번더 방문하고 싶다고 밝히기도 함.,맛있다
13,뚝방길 홍차가게,"스콘 러버라면 무조건 방문해야 할 집 중 하나인 것 같아요. 전 아직 그 정도 내공은 아닌데 함께 간 친구가 인정한 찐 스콘 맛집!들어가자마자 아기자기한 가게랑 우디한 인테리어가 아늑함을 주는 게 좋았어요. 포장만 하고 나가려고 했는데 잠깐 쉬어갈 수 밖에 없었어요. 정면엔 예쁘게 진열된 스콘들이 있는데 정신을 못 차리겠더라구요!합리적인 가격의 애프터눈티 세트를 제공하는 것으로도 유명한데 예정된 방문은 아니라 플레인, 얼그레이 스콘에 밀크티랑 프렌치 얼그레이(?) 라는 티 주문. 스콘 여기부터 저기까지 다 주세요 하고 싶은 걸 겨우 참았네요. 플레인과 함께 먹을 걸 추천 해주시는데 잼보단 클로티드 수제크림이 궁금해서 픽.스콘은 확실히 이름값 하는 거 같아요. 플레인은 버터리한 향과 풍미가 참 좋아요. 왜 그냥 먹어도 맛있죠.. 플레인이 플레인 같지 않은 게 매력! 겉은 바삭함과 부드러움 사이 어딘가의 식감이거 속은 포슬포슬한 게 너무 매력있어요. 클로티드 크림은 약간 버터 발라 먹는 느낌도 있었는데 생으로 먹었을 때도 무슨 맛인지 잘 모를 정도로 궁금한 맛. 개인적으론 약간 심심해서 딸기잼이 그립기도 했어요!얼그레이 스콘은 나 얼그레이야! 하고 강하게 자기 PR하는 느낌. 그만큼 맛과 향이 찐해서 얼그레이 좋아하는 제게 잘 맞았어요.스콘 본연의 맛을 느끼기 좋아하시면 플레인이 더 잘 맞을 거 같긴 했네요.처음에 마시고 싶었던 밀크티는 없어서 뚝방길 밀크티 마셨는데 생각했던 밀크티에 비해 순한 맛이에요. 단 맛도 많이 없이 은은한 느낌이라 처음 보는 스타일의 밀크티. 맛있긴 했는데 향긋함도 조금 덜 했던 거 같긴 해요. 얼그레이 티는 친구 말로는 풍선껌 향이 난다고 하는데 맛이 이렇게 진하게 나는 홍차는 처음이라 신기했어요. 홍차도 향과 함께 맛도 즐길 수 있다는 걸 느꼈어요. 얼그레이 스콘이랑 잘 어울리는 홍차였다고 했어요!스콘, 차 모두 다른 집과 차별화된 매력이 있는 것 같아요. 다음엔 기회가 있으면 애프터눈티 세트도 즐겨보고 싶네요!",맛있다
14,뚝방길 홍차가게,"뭐하나 흠잡을 것이 없는 애프터눈티.예약하고가야하는 어려움이 좀 있지만 구성과 맛 다 좋아요.간단한 식사빵이 될 수 있을 부라따 샌드위치/잠봉, 브루스께따, 계란 토마토 샬롯 샌드위치가 1단에 있고,플레인과 무화 스콘이 한 개씩 2단에,다쿠아즈, 양순이, 컵디저트와 랜덤 디저트가 3단에 있어요.이번에 갔을 땐 호지챠 티라미수였는데 아주아주 마음에 들었어요.1단의 샌드위치와 잠봉 둘 다 먹어봤는데 개인적으론 잠봉이 아주아주 조금 더 좋아요. 바게뜨빵이 크게 딱딱하지않아서 턱이 안 아프더라고요.2단의 스콘에 발라먹을 수 있게 수제 클로티드크림이 나오는데 아주 좋아요. 꾸덕한 것이 바르는 맛이 있어요.3단의 양순이를 매우 좋아하는데 헤이즐넛 초코맛 크림이 샌드되어있던 걸로 기억해요.정기적으로 한~ 분기마다 한번씩은 꼭 가는 곳이에요.2잔씩 마실수 있는데별도요금을 내면 밀크티로 업그레이드도 가능해요. 너무 배불러서 밀크티는 이제 그만 먹을 듯해요.ㅎㅅㅎ",맛있다
15,최가커피,훌륭한커피집커피전문점이란 이런곳이다,맛있다
16,최가커피,"건대에서 아늑하고 따뜻한 분위기의 최가커피비엔나커피 맛있기로 알려져 있어요에스프레소, 더치, 사이폰으로 원두를 추출해서 취향에 맞게 커피한 잔할수 있어요생크림보다 달콤하고 꾸덕한 비엔나커피달달하니 맛있습니다!크림위에 올라간 시나몬향도 너무 잘어울려요개인적으로는 살짝더 꾸덕하면 좋을 것같아요",맛있다
17,최가커피,잠깐 건대 수업 들을 때 꼭 와보고 싶었던 곳 중 하나인데 드디어 방문했다ㅎㅎ. 커피에 진심인 곳!!! 다양한 커피가 있어서 마치 어느 소속사처럼 이 중 네 취향 하나는 있겠지 싶은 곳이다ㅋㅋㅋ. 강배전 커피를 마셨는데 설명에 적혀있는대로의 맛과 향이었다. 좌석 간격이 넓은 편은 아니어서 옆자리에 누가 앉느냐에 따라 여유로울 수도 그렇지 않을 수도 있어 나는 그닥 여유롭게 커피를 즐길 수는 없었는데 그래도 커피를 들이마시면서 속이 따뜻해지고 조금 여유로워지는 기분이 들었다.,맛있다
18,최가커피,커피를 업으로 하는 사람 입장으로이리저리궁금한곳 찾아다니는게 생활오랫만에 온 건대에특별한 핸드드립샵이 있대서 들렸것만슬프게도 드립은 먹을 수 없엇다안먹어본 원두를 먹을것인가좋아하는것을 먹을 것인가 고민했는데슬프게도 걍 돌체 아메리카노 ㅋㅋ그래도 무난한맛과일향이라고햇지만특별히 강하게 느껴지진않앗고 그냥마일드 했다,괜찮다
19,최가커피,벌써 5번째는 방문하는 것 같다. 어떤 커피를 골라도 명작이다.리필할때는 또 저렴해서 카페인 수혈하고 가는 것 같다.최가커피 사장님처럼 커피에 진심인 사람이 많아졌으면 좋겠다..,맛있다
20,최가커피,"- 다양한 원두를 다양한 추출 방식으로 즐길 수 있는 커피맛집- 핸드드립은 융드립으로 맛있게!일반 테이블 자리가 없어 바테이블에 앉아 핸드드립과 더치비엔나 주문! 원두 종류가 굉장히 많은데 심지어 추출방식이나 용량도 고를 수 있더라고요. 핸드드립은 중배전 중에서 추천받은 원두를 레귤러로 주문했고요. 바에 앉으니 핸드드립 과정을 찬찬히 볼 수 있어서 좋았어요. 핸드드립은 사용한 융 필터에 미니꽃다발을 꽂은 것과 나란히 예쁜 잔에 담겨 나와 더욱 정성스러운 느낌ㅎㅎ 맛은 라떼류만 먹는 커알못인 제 입맛에도 전혀 부담스럽지 않고, 오히려 너무 좋아서 놀라울 정도! 원두 설명에 초콜릿이니 견과류니 어떤 향이 난다고 적혀 있어도 막연한 과일 산미를 제외하고는 느껴본 적이 없었는데, 이 커피를 한 모금 마셔보니 그런 맛들이 다 가능하겠구나 고개를 끄덕이게 됐어요! 재방문한다면 저도 우아하게 핸드드립을 도전하겠다 다짐했고요. 모두에게도 핸드드립을 추천하고 싶어요ㅋㅋㅋ실제로 제가 마신 건 아이스 더치비엔나! 너무 배불러서 좀 더 깔끔한 걸 마실까 했다가 초코크림이 올라가는 건 처음 봐서 결국 혹했습니다ㅋㅋ 웬 종이가 같이 나와 살펴보니 다양한 농도의 초콜릿이 무려 4가지나 들어가더라고요. 덕분에 흔하디흔한 카페모카와는 차별화된 맛을 느낄 수 있었어요. 밑에 있는 커피도 아메리카노가 아니라 초콜릿을 녹여 만든 초코우유를 사용한 카페모카라 일반 비엔나커피처럼 용량 조절에 실패해 아메리카노만 남을까 전전긍긍하지 않아도 돼요ㅋㅋㅋ 하지만! 그래도 여기는 핸드드립입니다. 크림 잔뜩 올라간 걸 마셔야 하는 기분이 아닌 이상, 핸드드립이에요. 비록 커알못인 제가 딱 1잔 마셔보고 하는 얘기긴 하지만ㅋㅋㅋ 아무것도 모르는 제가 봐도 귀찮을 게 뻔한 융 필터를 사용하는 것에서부터 뭔가 고집이 있는 곳이구나 싶었는데 맛을 보니 괜한 고집은 아닌 듯하고요. 원두 추천 때도 취향 물어보면서 잘해주시려고 하는 게 눈에 보이면서도, 자신감 있게 추천해주시는 모습이 인상적이어서 저처럼 잘 모르는 사람도 믿고 도전해봐도 좋겠다 싶었어요ㅎㅎ",맛있다
21,최가커피,일단 감성으로 먹고들어가는 집입니다. 그런데 맛도 있습니다. 플레이팅도 매력적인 곳입니다. 조용한 분위기에서 사람들과 이야기 나누기 좋은 카페였습니다. 레몬유자파운드를 꼭 먹어보시길 바랍니다.,맛있다
22,최가커피,카페비엔나 크림은 맛있어요 밑에 커피는 좀 맹맹한 느낌 건대 도심에서 뭔가 고즈넉한 분위기는 좋아요,괜찮다
23,최가커피,"건대 최애 카페.오랜시간 자리를 지키며 높은 수준의 퀄리티를 보여주는 로스팅카페. 다양한 원두들을 구비하고 있으며 드립, 에스프레소 모두 맛있는데다 서비스마저 친절하다. 심지어 드립은 융드립.대치동 살때는 좋은 커피 마시고 싶으면 종종 와서 먹던 곳인데 집이 가까워 지고는 아직 안간.. 생각난김에 또 방문해야겠다.",맛있다
24,최가커피,오랜만에 찾은 최가커피! 이번에는 쇼케이스에 진열되어있던 디저트까지 맛봤는데 티라미수가 겉이 다 마르고... 너무 옛스러운 느낌의 맛ㅜㅜ 커피도 예전에 맛봤던 맛이랑 뭔가 많이 달랐어요. 크게 감흥이 없더라구요. 더치만 파는 최가커피회관이 더 만족스러움!,괜찮다
25,최가커피,복잡하고 시끌벅적한 건대거리에 차분한 분위기의 카페가 있으니 참 좋네요. 입구는 잘 눈에 띄지 않지만 내부 공간은 넓은 편이라 조용하고 여유롭게 대화나누기 좋은 것 같아요. 커피 원두의 볶은 정도를 의미하는 배전도에 따라 다양한 커피를 즐길 수 있고 티와 기타 음료도 다양해서 남녀노소 누구나 함께가도 좋은 곳이더라구요.,맛있다
26,최가커피,"다양한 커피원두가 준비되어있는곳, 최가커피 :-)건대에만 최가커피가 3곳이 있는데, 아는 사람들만 커피점이다! 외관이나 간판을 보고 들어가기 좀 그래도, 반전매력이 있는곳 ㅎ,ㅎ커피에 진심인 사장님의 핸드드립커피와 사장님의 센스가 곳곳에 묻어나있다. 커피는 사장님이 직접 갖다주신다. 오랜만 커피서빙!ㅎㅎㅎ아메리카노를 자주 마시지만, 커피원두는 잘 모른다. 그래도 괜찮다. 메뉴판에 원두 종류마다 설명이 친절하게 써있다. 같이 간 일행 커피도 마셔보니, 원두맛과향이 다른게 느껴졌다. 세상엔 다양한 원두가 있다는걸 알게됐음! 엽서같은 종이에 원두마다 분위기와 설명이 쓰여져 있는데, 참 좋았다. 가지고 와야지 생각했는데 놓고와서 아쉽다T_T 얼음도 꽃이다! 꽃얼음이 둥둥 떠있어서 신기하고 좋았다. 취향저격당함! 치즈케이크는 비주얼보고 시켰는데, 상큼한 맛도 느껴졌다. 이 상큼함이 딸기와 무척 잘 어울렸고 마지막까지 먹는데 질리지 않았다.",맛있다
27,최가커피,디카페인이 이렇게 맛있을 수 있다니...위염으로 커피 끊은 1인에게는 그저 빛.,맛있다
28,최가커피,"카페인에 취약한 나는 최가커피에 방문해서도 잎차를 주문할 수 밖에 없었지만! 편안한 공간에 친절한 사장님, 예쁜 바깥 풍경과 함께 좋은 시간 보내다 온 카페. 이 곳만의 원두 블렌딩과 건대입구 최초의 로스터리 카페로 유명세를 지니며 세 곳의 분점을 가지고 있다.주문한 캐모마일티는 잎차가 잘 우려져서 맛있었다. 내가 방문했을 때는 디저트가 많이 빠져있을 때라서 아쉬웠는데, 모두 수제로 만들어진다는 디저트 맛이 꽤 궁금하기는 했다. 공간이 넓고 테이블 간격이 넓어서 좋았다. 다음에 커피 잘 마시는 친구랑 또 방문해보고 싶다ㅎㅎ",맛있다
29,최가커피,커피 맛있어요!,맛있다
30,최가커피,"건대에서 커피도 한잔하고 싶고,망플에서 평점이 높길래 방문근데 왜 커피사진은 없지...?사람들이 제일 많이 시켰던 커피위에 크림이 올라간 메뉴와 핸드드립을 시켰던 것 같은데..아이러니하게도 여기서 먹은 유자파운드가 기억난다...하 파운드존맛집임싸고 맛있음이거 포장해오고 싶다",괜찮다
31,최가커피,지나다니며 한 번 가보고 싶다고 생각했는데 드디어 가봄. 커피는 입에 잘 맞았고 와플도 나쁘지 않음. 마지막 고영희도 귀여우니까 보고가세요.,맛있다
32,최가커피,옛날에 아리차 너무 맛있기 먹었던 기억이라 이번에 주문해봤는데 아이스라 그런건지 그렇게 플로럴한 향이 강하진 않았어요. 그래도 충분히 괜찮았던 공간이에요. 오래된 느낌이라 안락하고 공부하기도 편해보이더라구여.,맛있다
33,최가커피,커피 종류가 이렇게 다양한 가게는 처음이라 신기했고 취향대로 골라마실수 있는 점이 너무 마음에 들었어요. 그리고 밖이랑 확 다른 분위기인 가게가 너무 이뻤어요!,맛있다
34,최가커피,여기 커피 맛없는데 욀케 평이 좋은지 모르겠다. 구세대 커피임,괜찮다
35,최가커피,"건대 최초의 로스팅카페! 이젠 스페셜티 커피를 취급하는 전문 로스팅 카페들이 많아져 그 특별함은 다소 무뎌졌지만, 이곳 최가커피는 건대에 처음으로 로스팅 카페 개념을 들여온 곳이라고 한다. 메뉴판만 봐도 상당히 많은 종류의 원두를 취급하고 있다. 게다가 핸드드립, 사이폰, 더치 등 다양한 방식으로 커피를 제공한다.  우리 일행은 융 필터로 내려준다는 핸드드립커피를 마셨다. 융 드립은 필터의 관리가 까다롭지만 페이퍼 필터가 추출하기 어려운 지방성분을 추출할 수 있어서 보다 깊은 바디감을 느낄 수 있다. 또 커피를 내리는 사람의 개성이 가장 잘 표현되어 커피마니아 들에게 인기있는 추출법이라고. 사실 처음 융 드립커피를 마셔본 나로써는 쉽게 어떤 차이가 있는지 구분하기 어려웠지만, 부드럽고 깨끗한 커피 질감이 좋았다. 고른 원두와 어울리는 멋진 시 (혹은 소설) 한 구절을 카드로 만들어 제공해주셔서 괜히 더 맛있는 것 같았다. 아이스로 주문하면 장미꽃 얼음을 올려주어 보는 재미까지 있는 것은 덤!",맛있다
