,가게이름,리뷰,맛평가
19,아경면선,곱창국수집이 생겼길래 오오오오오 하고 간 곳!공차와 가까운데 퀴클리 버블티를 3000원에 판다 ㅋㅋ곱창국수는 사이즈를 선택할 수 있고 중간 사이즈(5000)도 꽤 양이 된다~~곱창 추가는 1000원 더 받고 주문 전에 고수나 칠리소스를 넣을지 말지 물어봐주신다~~고수 빼면 무슨 맛으로 먹나..ㅋㅋ국물은 약간 점성이 있고 꽤 매콤해서 호로록호로록앞으로 야식 맛집으로 등극할 것 같은데밤 10시까지 밖에 안 해서 슬프다 ㅠㅠ곱창국수와 밀크티 세트가 육천 얼마였는데세트를 완전 추천....입가심은 중요하니께요~~(세트 안 시켰다가 나중에 안되겠다 싶어서 밀크티를 따로 주문한 1인),괜찮다
20,더맛있는밥집,반찬에서 머리카락 나왔어요.. 그리고 엄청 불친절하고 양도 적고 맛도 평범 ㅠㅠ,별로
21,더맛있는밥집,동네커뮤니티에서 불친절로 유명한곳...진짜 불친절해요... 돈버리고 불친절과 더러운 기분을 사고싶으면 가세요ㅠㅠ 동네에서 20년 넘게 평생 살았지만 살다살다 손님 이렇게 대하는 곳은 처음이에요.,별로
22,더맛있는밥집,"<집밥 느낌, 반찬도 맛있는 단정한 한식>역시 맛되디님 리뷰 보고 방문한 곳.맛있다와 괜찮다 사이인데, 이 근처에서 밥 먹을 만한 곳이 생각처럼 엄청 많지는 않아서(걷기 싫어서 도보 5분 내에서 골라야함...), 그걸 고려해서 맛있다로! 애매한 시간대인데도 사람들이 꾸준히 들어오는 걸 보니 동네 맛집인가보다.차돌된장찌개와 바싹불고기를 주문했다. 차돌된장찌개는 고깃집 된장찌개처럼 짭짤하고 혀에 달라붙는 맛이라기보다는 구수함이 살아있는 맛이었다. 나쁘지 않지만 저는 두부를 참 좋아하는데 두부를 너무 조금 넣어주셔서 다시 시키지는 않을래요... 두부 많이 주시면 안되나요...바싹불고기 역시 괜찮았다! 달달한 양념의 꽤 괜찮은 맛. 역전회관은 말 그대로 수분기 없이 '바싹' 요리된 편인데, 여기 바싹불고기는 그에 비해 좀 더 촉촉한 편.역전회관의 바싹불고기가 좀 더 취향이기는 하지만 여기도 꽤 괜찮다. 시래기된장국을 같이 내어주시는 것도 좋았다.메인 음식도 꽤 괜찮지만, 밥이 흑미밥이라서 가산점, 거기다 반찬이 맛있다는 엄청난 플러스 요소를 고려하여 맛있다를 주었다. 멸치감자조림이 맛났고 콩나물무침도 깔끔시원한 맛이라 좋았다. 거기에 잡채까지... 집밥에 굶주려있던 차라 참 반가웠던 곳.",맛있다
23,더맛있는밥집,"일요일에 동네에서 밥 해결할 땐 모모야 아니면 여기인데 오늘 또 생선구이가 땡겨서 방문해보았네요ㅎ고등어구이백반 12000, 해물부추전 10000 고등어는 크기도 크고 비린내 강하지 않은 것이 맛있었어요ㅎㅎ 바싹 구운 듯 하면서도 촉촉함도 살아있어서 만족스러웠습니다. 같이 나오는 된장, 반찬들도 보통 이상은 되는 정도였습니다ㅎ해물부추전은 바삭하고 얇아서 다 먹을 때까지 맛있게 먹을 순 있었지만 주꾸미 몇 조각 들어간 게 전부라... 해물전이란 이름을 붙이기엔 좀 그랬어요ㅋ 그래도 나쁜 수준은 아니었습니다. 가격 생각하면 또 납득 가기도 하고 말이죠...맛있다를 안 드린 이유는 붐비고 사람 많은 매장 상황에 비해 서버분들이 적었고.. 그에 따른 혼란? 안내 지연?이 눈에 보일 정도였기 때문입니다. 일하는 분 최소 두 명은 더 필요해보였어요.이상 하루 늦은 이번 리뷰를 마치겠습니다.",괜찮다
24,더맛있는밥집,근처에서 일하는 친구가 건강한 맛집이라며 데리구 갔어요. 정말 깔끔하게 맛있는 맛이었어요. 밑반찬들도 맛있어서 몇 번 리필해서 먹었어요. ㅎㅎ,맛있다
25,더맛있는밥집,정말 맛있는 밥집!!어르신들도 정말 좋아하시는 정갈한 맛입니당ㅎㅎ저처럼 연어 좋아하는 사람에게 딱인 연어 돌솥 알밥도 독특하고 맛난 메뉴!,맛있다
26,더맛있는밥집,곤드레밥 순두부 떡갈비 먹었는데 다 맛있어요간이 세지 않고 건강한 느낌입니다기대 없이 갔는데 매우 만족! 재방문 의사 있어요!!!다른 메뉴도 먹어보고 싶은 집이에요 굿굿,맛있다
27,더맛있는밥집,주문 : 황태구이 전반적으로 인테리어도 깔끔하고적당히 북적이는 집이고밑반찬도 깔끔함. 국도 나오고 좋음.간도 적당한.이촌동밥집으로 무난히 가는 집인듯밥이 흑미에 잡곡으로 좋았으나 유독 꼬들밥이었음..;;(오늘만이길..)황태구이는 붉은 양념이 아닌 간장으로 간을 함..나쁘지는 않았지만 재방은 잘 모르겠음.서비스로 먹은 둥글레차가 맛났음,괜찮다
28,더맛있는밥집,"이촌에서 깔끔하면서도 정겨운 한식이 먹고싶다면..외식을 하더라도 집밥같은 한식이 땡길때가 있다. 한 그릇 메뉴를 파는 음식점이 많아질수록, 이런 곳이 있어 다행이란 생각이 든다.평범하지만 맛난 찬의 구성과 재료의 퀄리티를 따져보면 가성비도 괜찮은 듯. 가까운 지인에게 밥을 사기도 부담없는 분위기 때문인지, 가족단위로 저녁먹으러 온 손님들도 많다.담백한 초당순두부와 간간하게 잘 구운 고등어구이 모두 만족!",괜찮다
29,더맛있는밥집,"곤드레밥, 보리굴비 정식, 메밀전 주문전체적으로 간이 심심하니 건강함 맛이다나랑 같이 먹은 언니는 간이 세지 않아서 좋았는데 평소 짜게 드시는 분이라면 아무맛도 안난다고 별로 안 좋아하실듭.메뉴 세개다 정말정말 건강한 맛!!나는 이런맛 좋아해서 국립박물관 또 가게 된다면 여기 또 갈 의향 있음",맛있다
30,더맛있는밥집,"언제가도 후회없는 선택~ 낙지볶음은 매운맛 이외의 다른맛들이 살아있어서 좋고, 고등어도 비린맛없이 고소하고 바삭하게 구워서 좋고, 불고기는 숯향이 살아있어서 좋다!",맛있다
31,더맛있는밥집,요기 정말 깔끔한 밥집이네요.간이 진짜 약해서 간이 짠편인 분들은 싫어하실듯.곤드레밥 정식과 낚지덮밥 둘다 괜찮았고 반찬이 되게 다양한데 전부 다 간이 슴슴해서 좋았어요!단 간간하게 드시는거 좋아하시는 분들은 비추.,괜찮다
32,더맛있는밥집,보리굴비.곤드레정식. 낙지덮밥모두 맛있고깔끔하다~~^-^,괜찮다
33,더맛있는밥집,"맛있는 한상을 먹고 싶을때 찾아가는 곳이에요.곤드레밥도 먹어봤고 삼치조림, 고등어구이 도 먹어봤는데 다 좋았습니다. 분위기도 깔끔해서 좋아요.",맛있다
34,더맛있는밥집,"동네에서 제일 자주 가게 되는 집 중에 하나에요원래 모던한 느낌 나는 한식은 대체로 맛이 없어서 별로 좋아하지 않는데 여긴 음식이 깔끔하면서도 맛있어요곤드레밥, 고등어구이, 삼치조림 등등 메뉴 거의 다 먹어봤는데 간도 너무 세지 않고 맛있어요추천추천",맛있다
35,더맛있는밥집,Great Korean food in Ichon! Try the Tokgalbi.,맛있다
36,스마일이촌떡볶이,"⭐️ 학교 앞 떡볶이 맛 하면 생각날 법한 떡볶이집이촌역에 갔다가 바로 붙어 있는 학교 앞에 떡볶이 집이 눈에 띄어 들어가게 되었습니다. 작년 생방송 투데이에 방송도 나오고 꽤 유명한 집인 것 같았는데 생긴지 20년도 넘었다고 하더라구요.떡볶이와 순대, 튀김, 오뎅을 시켰습니다. 떡볶이는 학교 앞에서 먹을 수 있는 무난한 떡볶이 맛이었고 양이 꽤 많았어요. 초, 중학교 앞이라 그런지 크게 자극적인 맛은 아니었습니다. 순대랑 오뎅도 딱 생각했던 맛이었어요. 멀리서 찾아갈 정도인지는 모르겠지만 동네살면 한번씩 갈 것 같아요.",괜찮다
37,스마일이촌떡볶이,오랜만에 방문! 지난번 방문때 너어어무 달기만 한 맛으로 변해서 조금 실망?..ㅠ했었는데요 이번엔 다시 살짝 매콤해지며 예전의 폼을 되찾은 것 같네요 예~~~ 특유의 단 맛은 물론 아직 충분히 남아있구요 ㅎㅎ 1인 1야끼만두 주문해서 떡볶이랑 버무려달라고 말씀드리고. 담가서 촉촉하게 불려 마지막에 먹으면 넘 마시써요 떡이 부드러운 것도 아마 소화 잘 안되시는분들에겐 좋을 것 같네용 어묵도 맛있어요!,맛있다
38,스마일이촌떡볶이,이촌동에 있는 아담한 분식집달짝지근한 소스와 긴 떡이 인상적이다. 튀김을 낱개로 주문할 수 있어 좋았다. 이촌동에서 간단하게 뭐 먹고 싶을 때 갈만한듯+ 날파리가 날라다니다 보니 아쉽게도 국에 작은 파리가 들어가 있었다. 현실적으로 이를 막기는 쉽지 않을 것 같지만..,괜찮다
39,스마일이촌떡볶이,"최근 한 달 새 맛이 좀 변한 것 같아요..ㅠ ㅠ 고춧가루를 바꾸셨나..? 이건 제 추측이고ㅠㅠ아무튼 맛이 분명하게 너무 달아졌어요.. 거의 고구마맛 비슷하게 느껴질 정도,,, 그치만 여전히 맛은 있습니다 자극적이지 않은 떡볶이가 생각날 때 조은.. 말랑말랑 길쭉한 떡이랑 못난이튀김.. 야끼만두 같이 먹으면 맛있어요 사서 피크닉가고 싶어요",괜찮다
40,스마일이촌떡볶이,맛도 예전 같지 않지만 너무 불친절 해져서 이촌동 엄마들 사이엔 가지 않는 곳으로 되고 있습니다...추억으로 먹기엔 맛에도 다른 곳과 별 차이가 없고 가격도 너무 비싸 동내주민들은 그다지 선호하지 않습니다.,별로
41,스마일이촌떡볶이,이촌 주민들에겐 걍 피와 살이 된 떡볶이입니다. 파맛/야채맛이 강해서 취향탈수있어요. 라볶이를 추천합니다 (김밥도 맛나요),맛있다
42,스마일이촌떡볶이,[떡보끼X생맥쥬 조합을 사랑하는 성공한 떡볶이 덕후의 떡보끼 도장깨기 라이프]항상 어디가면 그동에 줄슨 떡볶이 집은 그냥 지나치질 못함ㅋㅋ여기도 밖에 포장줄이 그득햇다. 찾아보니 역시나 동네 맛집이았고. 근처 봉추 찜닭을 다 먹엇음에도 굳이 들러서 서서 떡볶이만 일인분! 밀떡을 사전에 멸치국물에서 끓여서 지나치게 쫄깃하지도 않고 적당히 야들야들함. 완전 밀떡 덕후가 좋아할집 그리고 매운떡볶이아니라 달달한 학교앞 떡볶이다. 초등학교 앞! 지나가다 딱 일인분 먹기 괜찮은. 아마 많은 사람들 추억이잇겟지,괜찮다
43,스마일이촌떡볶이,추억으로 먹는 집이에요. 학교 다닐때 끝나고 맨날 먹었던 기억! 여긴 꼭 계란이랑 야끼만두를 떡볶이 국물에 말아 먹어야됩니다ㅋㅋ 굳이 찾아갈만한 맛집은 절대 아니고요 굳이 말하자면 고향의 맛 같은 거죠...,괜찮다
44,스마일이촌떡볶이,떡볶이마니아로써 어느지역을가도 떡볶이집은 찾아다니면서 먹는데 이곳은...흠. 집으로포장해와서 한입먹었을때.... 정말 아무맛도나지않는다 떡볶이계의 함흥냉면같은느낌..? 재방문의사 0%,별로
45,스마일이촌떡볶이,아이들 입맛에는 적절한 떡볶이. 특히 떡볶이 중 좀 달달한 편에 속하는 떡볶이를 좋아하신다면 추천.,괜찮다
46,스마일이촌떡볶이,쌀떡볶이를 좋아하는 나도 느낄 수 있는달달하고 맵지 않은 이곳 밀떡볶이의 매력.하지만 튀김은 별로..,맛있다
47,스마일이촌떡볶이,한동안 잊고있었는데 갑자기 생각이 나네요!!,괜찮다
48,스마일이촌떡볶이,무난히 괜찮았지만 굳이 찾아갈 정도는 아님.,괜찮다
49,스마일이촌떡볶이,달달한 떡볶이에요.저는 여기 김밥을 더 좋아하는 편인데. 바로 오이가 없기 때문이죠. 바르다 김선생이 동네에도 있지만 저는 이곳이 엄마가 싸주던 김밥 같아요.,맛있다
50,스마일이촌떡볶이,한번씩 생각나는 냄새,괜찮다
51,스마일이촌떡볶이,저도 계란이랑 못난이 추천!!!!! 국물떡볶이중에 맛난 축!,맛있다
52,스마일이촌떡볶이,초등학생때부터 쭈욱 다닌 떡볶이집! 계란추가해서 으깨 먹으면 굿~ 김밥도 맛있음,맛있다
53,봉자네,"<드라마 코스프레하고플 때!>동네에서 나름 유명한 곳. 코로나로 뒤숭숭한 요즘도 저녁만 되면 빈자리를 찾기 힘든 실내포장마차다. 사장님 사진이 대문짝만하게 자리한 포차갬성 뿜뿜 외관과 구질구질한 듯 정감 넘치는 내부가.. 왜인지 알 수 없으나 매력 있었다. 역시나 손님으로 바글바글했고ㅋ 빠르게 닭똥집, 계란말이, 국수 주문!닭똥집은 양념이 거의 안 되어있어 쿰쿰내도 조금 날 수 있는 맛. 담백한 똥집이라 할 수 있는데 내 스타일은 아니었다. 그냥저냥 꼬숩게 먹기 좋은 아무똥house, 딱 그정도.계란말이는 맛있었다. 아무것도 들어가지 않은, 오로지 계란만 투박하게 두툼하게 지져낸 말이가 요상하게 맛이 좋아 신기했음. 접시가 작아 엄청 적어보이지만 양도 적당했다 ㅎㆍㅎ국수는 주문하면서, 서비스국물에 면만 담겨 나올 것 같다고 얘기했는데 정말 그렇게 나왔던ㅋㅋ 그런데 맛은 괜찮았다. 중면에 누구나 좋아할 '그 국물', 그리고 유부. 큰 기대 안 하면 후룹후룹 맛있게 먹어치울 수 있는 아무맛.이런 포차류가 대개 그러하듯, 음식맛이나 가성비에 넘 큰 기대를 하면 실망할 것이다. 그런 거 없이, 드라마에 포차씬 보다가 국수 한 그릇에 쏘주 한 병 하고 싶어졌을 때 가면 괜찮게 먹고 올 수 있을 듯. 막 추천까진 아니고.. 이촌 다른 곳에서 배불리 먹고! 삼차 가고 싶은데 허름쏘울 있는 곳에서 먹고 싶을 때, 편히들 가보시길 :)",괜찮다
54,봉자네,팀장님의 20년 넘은 단골집이라 하여 회식 2차로 가게된 봉자네. 포차 느낌의 술집인데 처음엔 포장마차로 시작해서 이렇게 가게까지 내셨다고 한다. 소라무침이랑 대합탕을 시켰는데 둘다 소주 안주로 제격이었다! 원래 대합탕을 시키면 빨갛고 매운 국물로 나온다는데 내가 맑은 국물을 좋아해서 지리로 요청을 드렸다. 국물도 시원하고 소면도 맛있고 술먹으면서 해장하는 기분~ 소라무침도 맛이 깔끔하고 양념이 새콤달콤해서 배불렀는데도 자꾸 손이가는 맛이었다. 어떻게보면 별거 아닌 맛에 분위기인데 그게 딱 적절한 느낌이다. 집근처였으면 진짜 허구헌날 술마시러 갔을법한 곳..,맛있다
55,봉자네,이제 영업안해요! 닫았어요!,맛있다
56,봉자네,소라무침/닭발 추천,맛있다
57,봉자네,왜 사람이 많은지 의아한곳,별로
