,가게이름,리뷰아이디,리뷰,맛평가
12,튀김아저씨,형석,반전매력의 떡볶이나름 대치동 토박이였는데 이런데가 있는지도 몰랐었음.. 지나가다 우연찮게 망플보다 뜨길래 어? 하고 바로 들어갔던 곳 알고보니 이사오셨다고개인적으로 많이 매운 떡볶이를 제외하고 떡볶이를 좋아하는 편이라 튀김보단 떡볶이를 먹어봤는데 처음에 아무생각 없이 떡만 먹다가 ? 뭐지? 이게 4.0 이라고?? 이랬는데 국물을 같이 먹으니 훨씬 맛있는 반전 매력이... 아 이게 바로 국물떡볶이구나 했음여기 가시면 무조건 처음부터 숟가락으로 퍼드세요,괜찮다
13,튀김아저씨,샐리,"튀김아저씨는 가게 이름처럼 튀김이 맛있는 집이다.기름도 깨끗하고 바로 즉석에서 튀겨주셔서 집에서 튀기는 것처럼 믿고 먹을 수 있다. 떡볶이, 순대는 그냥 그럭저럭 한 편이고 우동은 먹어본적이 없는데 우동에 튀김에서 나온 부스러기를 넣어 주시는 것 같다. 암튼 11시30분 땡 치면 가게 앞에서 기다렸다가 튀김사다가 집에서 만든 떡볶이랑 먹으면 짱인 튀김  맛집!",맛있다
14,튀김아저씨,YNZ,"마약같은 국물떡볶이를 파는 곳. 진짜 이상한 경험을 했다. 내 취향의 떡볶이가 진짜 절대 아닌데.. 먹다가 정신을 차리고 보니 내 앞에 그릇이 싹싹 설거지하듯 다 비워져있었다. 와 뭐지... 내 개인적인 떡볶이 취향은 '적당히 점도있는 소스가 잘 배어들은 매운 쌀떡볶이'다. 이곳의 떡볶이는 '별로 맵지않은 달짝지근한 소스가 자작한 국물밀떡볶이'로 평소 떡볶이 취향과는 완전 정 반대스타일. 떡과 양념이 따로 놀아서 그냥 떡만 먹으면 별 맛이 없고 숟가락으로 국물과 떡을 함께 푹 떠서 한 입에 먹어야 비로소 먹을만 해진다. 첫 술에 '아 이거 내 스타일 아니다.' 했는데, 입안을 감도는 감칠맛에 한 숟가락만 더, 한 숟가락만 더 하다가 보니 어느새 빈그릇이 되어있었다. 진짜 미친 중독성. 다들 입모아 칭찬하는 것처럼 튀김도 아주 맛있다. 주문하자마자 바로 튀겨서 내어주기 때문에 누지지않고, 바삭함이 살아있다. 오징어/새우 튀김 콤보를 추천한다. 내용물이  실해서 씹는 맛이 좋다. 당연하지만 튀김은 이 집의 마약 떡볶이 국물에 찍어 먹어야 맛이 배가됨.",맛있다
15,튀김아저씨,탄수화물짱팬,#11 튀김은 과연 그 명성대로..bb 아죠씨가 현란하게 샤샤샤샤샥 튀겨주시는데 그래서 그런지 좀 더 고소하고 맛있었다.떡볶이는 그닥.. 흔한 학교 앞 안매운 국물 떡볶이?양은 정말 많았다. 엄마가 이거 1인분 맞나며 계속 물어봤음..근데 포장이라 그런지 그렇게까지 맛있는 지는 잘 모르겠다.근데 또 안에 너무 협소하고 더워서 포장으로 먹을 수 밖에 없을 것 같긴 함. 우리나라에서 떡볶이는 추억이 아주 크게 작용하는 너무나 주관적인 food라 사실 객관적인 판단이 어렵긴 한데..그나저나 나는 옆에 <맛나 분식> 세대인데 늘 붐비던 그 곳이 한산한 것이 조큼 마음이 아프더라.. latte는 맛나가 자타공인 최고였는데...ㅋㅋ그 때 너무 불친절하고 가끔 별 이유없이 신경질도 내셔서 친구랑 작은 소리로 꿍시렁거렸던 기억이 있는데 ‘여긴 망해야돼!’ 하던건 역설적으로 맛나는 늘 영원할 거라는 생각에 그랬던 건데 천하의 만나가 한산한 날이 오다니....⭐️,괜찮다
16,튀김아저씨,온임,"+가격이 끊임없이 오르고, 위생이 점점 나빠짐.오늘 갔는데 거의 비워진 떡볶이를 무슨 사무실플라스틱수납정리함 한칸 잘라서 만든것 같은 걸로 긁어내고 있길래 두눈을 의심했다.정말 충격적인 위생상태. 다시 안갈 것 같다.여긴 두가지만 기억하면 됨. 1 튀김, 2 떡볶이 국물튀김은 주문즉시 튀기기 때문에 보통 분식집에서 느낄 수 없는 퀄리티임. 분식집스타일 튀김인데 너무 바삭하고 잘 튀겨서 일식튀김이라는 착각을 하게 될 정도, 가게 이름이 '튀김'아저씨인 이유가 있음.국물떡볶이는 떡은 그냥 일반떡이고 자극적인 맛도 아닌데, 국물이 미친듯한 감칠맛을 내서 먹다가 정신차려보면 이미 국물만 열숟갈 떠먹은 뒤임. 어묵은 별로 없고 떡만 있는데다가 자극적이지도 않아서 호불호 갈릴 수 있는데, 국물이 절때 끊을 수 없는 중독적인 맛을 냄 (심지어 양도 많이줌)단점은, 매장이 굉.장.히 좁기 때문에, 앉아서 먹으려면 음식물쓰레기통을 보면서 먹어야 할 정도임.. 먹고가는 거 비추..그리고 튀김 가격이 거의 몇 달 간격으로 오름....오징어튀김 원래 4천원이었는데 오늘가니까 5천원...새우튀김도 그새 4천500원 됬더라...위생도 깔끔하진 못함.. 다들 장갑끼고 계시는데 주방도구나 음식 그릇, 냉장고 구분없이 걍 다 만지고 어묵봉지 꺼내 뜯어서 어묵꼬치 꺼낸 손으로 손님 카드받아서 결제도 하고 주방 쓰레기도 버리다가 튀김 뜰채(?)도 잡고그나마 옆가게보단 깨끗하고 맛있으니까 가는거지여기도 그다지 깨끗하진 않음",괜찮다
17,튀김아저씨,Luscious.K,"#대치동 #은마상가 #튀김아저씨""전설적인 튀김아저씨의 성공기""1. 강남에 좀 살아본 분들이라면 대치동 은마상가에 대한 추억은 모두 있을 것 같다. 물론 본인도 고등학생 때부터 방과 후 친구 집에 놀러가거나 떡볶이 먹으로 갈 때 자주 찾았던 은마상가의 떡볶이다.2. 지금도 기억이 선한데, 상가 서쪽 문을 통해 지하로 들어오면 좌, 우에 모두 떡볶이와 튀김 등을 파는 종합 분식점이 경쟁을 하고 있었고, 지금 튀김아저씨 자리에는 작은 분식집이 있었던 기억이 난다.본인은 주로 왼쪽 큰집을 주로 이용했는데, 아주머니가 학생들에게는 꼭 반말로 주문을 받았던 컨셉이 기억이 난다.그집 주요 메뉴는 라볶이인데, 삶은 라면사리를 떡볶이 판에 넣고 비벼 떡볶이 몇 알과 함께 주신다. 물론 계란 추가는 필수다.3. 지금은 본인이 주로 가던 왼쪽 집은 사라졌고, 오른쪽 집은 현재 <만나분식>의 자리이다. 물로 지금의 분식집들이 그 당시 그 집인지는 잘 모르겠다. 대신 예전 안쪽에 자그마한 분식집은 <튀김아저씨>라는 집으로 변경되면서 현재 은마상가 최고 인기 매장으로 변모하였다.세월이 변화를 만드는 모습이 여실하게 느껴진다.4. <튀김아저씨>는 전설의 숙명여고 앞 <트럭 아저씨>를 운영하시던 노점이 성공적으로 매장으로 안착한 케이스다. 그 당시에도 숙명여고 앞에서 인기 있던 집인데, 그 유명세는 ""생활의달인""에도 소개가 되면서 더욱 커진 것 같다.방문한 날도 어중간한 3시 정도의 시간이였음에도 매장을 가득 채운 손님과 긴 포장 줄은 다른 집과는 달리 압도적이다.5. 오징어튀김, 새우튀김, 김말이, 만두, 고구마튀김을 주문했고 떡볶이, 오뎅, 순대를 주문했는데, 결론적으로 얘기하면 <국물떡볶이>와 <오징어튀김>은 역대급으로 맛있다.6. 국물떡볶이는 최근 먹어본 떡볶이 중에 가장 맛있었던 떡볶이인데, 국물부터 심상치 않다.시원한 해물육수맛이 나는 국물은 완전히 <해장각>이다.예전 작은공간에서 느꼈던 해장감을 능가한다.부드러운 단맛과 적당히 맵기의 떡볶이에 시원한 육수의 조합은 그야말로 기가막히다는 표현 밖에는 할 말이 없다.게다가 튀김과 극강으로 조화로워 떡볶이 국물은 만능소스라는 진리가 정확하게 부합되는 국물이다.물론 쫄깃한 밀떡도 국물맛에 한 몫 한다.쫄깃한 식감과 전분에서 나오는 걸죽함이 국물의 식감을 상승시킨다.<달인의 칭호를 받기에 손색이 없다>7. 여러가지 튀김 중에 오징어 튀김은 독보적이다. 옥수역 그 집과 비교를 할 수 밖에 없는데, 옥수역에 비해 오징어가 작아 먹기가 편하다.이말은 옥수역은 대왕오징어를 쓰시고, 이집은 작은 일반 오징어를 쓴다는 말이고, 당연히 오징어 맛 자체로는 일반 작은 오징어가 뛰어나기 때문에 재료 면에서는 튀김아저씨가 한 수 위인 듯 하다.튀김의 바삭함도 튀김아저씨가 더 좋다. 뜨끈하고 바삭한 오징어 튀김이 맛이 없을리가 없는데, 대신 옥수역에 비해 풍성함은 떨어지는 단점은 어쩔 수 없다.아마도 두 번 역속 튀기는 튀김 프로세스가 식감에 한 몫 하는 듯 하다.커다란 튀김기 두 곳에서 순차적으로 쏟아져 나오는 튀김은 순식간에 손님들 손에 사라진다. 다른 튀김은 평범하다.새우튀김은 시판 냉동손질새우를 사용해 감흥이 없고, 만두도 시판 제품을 사용한다. 자가 재품인 둣한 김말이가 꽤 괜찮고, 고구마는 좀 얇다.8. 순대는 평범하다.9. 오뎅은 맛있다. 멸치 같은 해물향 확 올라오는 떡볶이 국물과는 다르게 오뎅 국물은 얌전하다. 입을 행궈주는 역할이 좋다.10 정말 정신없고 바쁜 매장인데, 사장님과 스텝들의 응대는 활기차고 친절하다. 추가 요청에 싫은 표정 하나 없다.특히 국물 리필 요청은 당연하다는 듯 흔쾌히 가득 추가해 주신다.<해장국 한 그릇 더 얻어 먹은 기분이다>11. 이집을 왜 이제서야 먹었는지 참 안타깝다. 일찍 알았다면 이 맛있는 떡볶이와 튀김을 조금 더 많이 먹을 수 있었을 텐데... ㅎ<그래도 이제서야 알게되서 다행이다. ㅎㅎ> PS: 정말 깊고 큰 떡판 하나가 딱 20분이면 동이 난다!이집의 인기가 실감이 되는 판매 속도다!",맛있다
18,튀김아저씨,이시국먹방러,오징어튀김이 맛있어서 깜짝 놀랐습니다원래 그 푸석함과 튀김옷이 따로노는 경우가 많아서 잘 먹지 않는데 여기는 그런 것 하나도 없이 조화롭고 안의 오징어도 뻑뻑하지 않았어요우동도 기본 맛이지만 탱글탱글 맛있습니다떡볶이는 국물이 좀 있는 편입니다,괜찮다
19,튀김아저씨,졸리,생활의 달인에 소개된 유명 튀김집 :-),맛있다
20,튀김아저씨,노찡,"추억의 떡볶이 ㅠ ㅅ ㅠ만나분식은 고등학교튀김아저씨는 중학교때 추억이라 그런지 한번 먹을때마다 더 찐하게 맛난다튀김아저씨 떡볶이는 국물이 묽은듯 싱거운듯힌데막상 먹으면 전혀 그렇지 않고, 무엇보다 담백하고 속이 편해서 넘 좋은 ㅠㅠ근데 은마상가 있을 때 보다 트럭있을 때가 더 좋은것 같다.. 더 유명해져서 앉아서 먹는데눈치가 보였다 엉엉 포장 말고 식사 줄도 엄청 길었다 다음번엔 튀김도 먹어야지그나저나 사진도 급하게 찍어서 넘나아쉽다 튀김들도 찍구싶었는데 됴르륵 한번더가라는 뜻이겟지 큐큐",맛있다
21,튀김아저씨,chocome,"초등학교때 숙명여고 앞에서 초록색 트럭에 오백원짜리 컵떡볶이로 처음 접했던곳. 무려 리필도 가능햇다.이후 장사가 잘되서 분식을 차려놓고 하셧고 매번 이인분같은 일인분을 달라며 아저씨를 농락햇던 못된 고딩시절, 지금은 연락이 되지 않는 많은 친구들과의 추억이 새록새록 떠오르는 맛. 다 제쳐놓고 너무 맛잇다. 사실 예전엔 오뎅국물 간이 안맞아서 오뎅용 간장도 첨가해서 먹엇는데 오뎅국물이 완벽해졋다다만 튀김아저씨라고 상호명을 지으셧길래 당연히 예전에 튀김구색이 그대로일줄 알고 갓는데 고추튀김이랑 계란튀김은 사라졋다. 국물떡볶이는 달큰하면서도 풍미가 깊고 오뎅도 전부 바삭하고 오뎅도 더 풍미가 진해진것같은 기분. 간만에 아저씨를 봬서 그것도 참 좋앗다. 대도초 숙명여중고 출신이라면 모를수없는 떡볶이! 맛이 변하지 않아서 참 좋다❤️",맛있다
22,튀김아저씨,메인,숙명여고 맞은 편 트럭 시절부터 찾던 곳. 가끔씩 생각나는 맛. 떡볶이에 오징어튀김은 항상 찾는 콤비네이션이다. 떡볶이집 중 단연 최고! 늘 성실하고 친절한 사장님 부부 보기가 좋다,맛있다
