,가게이름,리뷰아이디,리뷰,맛평가
20,영원식당,sunny,"여기 수제비, 감자전 너무 맛있어요 김치도 맛나구요가격대비 한끼 먹기 너무 좋은 곳인데..위생에 대해 좋지 않은 얘기를 듣긴 했어요 그래서 그 이후론 잘 안 가지기는 하네요;;;",맛있다
21,영원식당,모스와나,적당히 맵고짠 닭도리탕을 원하시면 이곳이 바로그곳ㅎㅎㅎ수제비도 꼭곁들여서드세요김치민감하신분들 특히좋아하실거같아요 ㅎㅎㅎ,맛있다
22,영원식당,맛집찾아삼만리,여의도에서 유명한 수제비 맛집. 예전만큼 줄 서는 거 같진 않지만 그래도 수제비 하면 생각나는 곳! 요즘 후추맛인지 조미료맛인지 잘 모르겠지만 여하튼 인공의 맛이 좀 쎈 거 같아서 안타깝긴허다.,맛있다
23,영원식당,모스와나,가장 좋아ㅏ는 닭도리탕집 ㅎㅎㅎㅎ 닭도리랑 수제비 드시기를 추천드림!! 맛을 잘표현할수없는 내 필력이 한스럽군...,맛있다
24,대오옛집,쓰피겔,카레돈가스 먹었어요. 클래식한 느낌 좋아요 바삭한 돈가스 위에 너무 뜨겁진 않은 카레덕에 바삭함 유지,맛있다
25,대오옛집,JoonKim,저렴한 가격에 학교급식이 생각나는 맛의 카레돈까스,맛있다
26,대오옛집,굥이,혼자가면 손님 안받네요 망플보고 기대하고 먹으러갔다가 기분 상해서 돌아 왔습니다 혼자가시는 분들은 참고하세요,별로
27,대오옛집,효로록,"[진짜 맛집]마치.. 공무원 시험 준비했던 사람이라면 알 수 있는데 노량진에 있는 식당가 같다.건물 자체가 조금 오래된 것 같은데 지하로 들어가면 대오파티임ㅋㅋ그중 나는 대오옛집! 선택!!빠밤외근 다녀와서 고객님 때뮈 힘드니까 고기를 썰어줘야겠다고 생각했다.가게 내부는 굉장히 작고 오래된 분식집 느낌.나는 카레돈가스를 시켰고, 반찬이 4가진가 나오는데~ 진짜 한 가지도 안빼놓고 다맛있다 매번 바뀌는지는 알 수 없음.. 처음 가봤기 때문에^^돈가스는 진짜 딱 카레에 덮어져서 나오는데 정말 특별할 것 하나 없어 보이는데도 먹는순간 고객님사라져.. 고객님뿌샤버리는 맛이다.카레도 심하게 짜거나 자극적이지 않으며 밥을 남길 수 없게 만드니까 다이어트 하는 사람은 절대 가지말것!",맛있다
28,대오옛집,먹으려고돈버는사람,집에서 먹는 카레맛이 나서 좋았다. 돈까스도 한입크기로 잘라나오고 질도 괜찮다. 가격도 6천원으로 매우저렴하다. 여의도에 놀러온분말고 직장다니는분들이 오면 더 만족도가 높을것같다.,맛있다
29,대오옛집,예랑,"한줄평: 여의도의 오랜 분식(경양식)집대오빌딩 지하에 위치한 분식 또는 경양식집이다. 이름도 대오옛집. 돈가스 카레 등에 제육덮밥 김치찌개 비빔밥 등 한끼식사 빠르게 먹을수 있는 식당. 오래된 곳이라 장소도 좁고 삐까뻔적한 건물이 가득한 여의도에서 허름한 편이다. 다만 가격이 진짜 착함. 가격이 대부분 5~7000원이다.나는 맛나카레돈까스(6000원)를 주문. 주문하면 빠르게 주방에서 조리해서 내다준다. 둥그런 샛노란 접시에 돈가스 밥 그위에 카레를 얹어주는데, 추억이 새록새록 돋는 맛이다. 카레도 전형적 한국식이지만 맛있고 돈가스도 맛있다. 향수를 자극하는 스타일이랄까. 세련되지는 않았지만 맛은 보장되는 그런 곳이다. 잠시 한끼식사를 5000원 언저리에서 해결하던 학창시절 향수에 빠질수 있었다.일부러 찾아갈만한 곳은 아니지만 맛은 좋다.",맛있다
30,대오옛집,맛집찾아삼만리,카레돈까스 먹어봤는데 꽤 괜찮았다.직장인들의 점심 장소로 좋은 곳 같다.가성비 훌륭.,괜찮다
31,대오옛집,베어빈이히,"카레돈까스, 돈까스오므라이스,김치찌개 주문!! 돈까스는 6천원, 김치찌개는 5천원이에요. 딱 눈에 보이는 맛인데 양이 많아요 ㅎㅎㅎ여의도 물가 및 가성비를  생각하면 아주 훌륭합니다!",맛있다
32,대오옛집,Sirena,"우연히 방문한 선물같은 돈까스집. 카레돈까스와 오무라이스돈까스, 제육덮밥이 주력 메뉴인 듯하고 여의도인데도 대부분 5-6천원대로 매우 저렴한 가격. 카레돈까스는 3분카레 스타일의 카레가 갓 튀긴 커다란 돈까스와 함께 나옴. 양이 많아서 다 먹기 힘들기도 한 만큼이고, 먹다가 카레가 모자라면 카레 더 퍼주시기도 함. 가게 내부가 좁아 웨이팅이 조금 있긴 한데, 그래도 기다려서라도 먹을만큼 맛있음. 참고로 그릇이 커서 넷이서 한테이블이 넘치도록 꽉찬데, 그릇만 큰게 아니라 양도 많음!",맛있다
33,대원,고운_밥상,회식으로 오래 전부터 가게된 곳이 이제 제법 여의도 성지가 됐나보다. 갈 때마다 줄이 너무 길다. 생선구이는 꼭 먹어야 한다.,맛있다
34,대원,혀니,"원래 다원이었는데 리뉴얼 후 첫 방문해봤어요. 맛있어요! 추천드려요나가사끼짬뽕과 연어구이, 대표메뉴를 주문했어요. 나가사끼 짬뽕은 해물이 신선하고 국물이 칼칼해서 느끼하지도 않게 맛있게 먹었네요. 연어구이도 연어 부드럽고 생선비린내도 안났어요.약간 양이 부족한듯 하여 사이드로 감자치즈구이주문했는데 3000원 치고 괜찮았네요. 좌석도 넓직하고 한잔 하기도 분위기 좋아요.",맛있다
35,대원,머스탱,"여의도에서 생선구이를 먹겠다고 하면 주로 언급되는 식당은 대원과 다미일겁니다. 두 가게는 사이좋게 오륜빌딩의 1,2층에 위치해 있는데, 맛도 분위기도 비슷해서 개인적으로는 사람이 밀리지 않는 2층의 대원으로 자주가는 편이었습니다. (참고로 1층 다미는 수요미식회에도 나왔던 집입니다.)​얼마전 대원이 가게 내부공사를 하고 재오픈을 해서 방문해봤는데 분위기를 확 바꾸어놓았더라구요. 인테리어도 제법 새단장을 하고, 각 자리마다 무려 무인 주문 타블렛을 설치해놔서 전혀 다른 느낌이 듭니다. 예전에는 '일본식 생선구이집'의 느낌이 물씬 풍겼는데 이제는 본격적 '종합 로바다야끼'의 느낌? 예전에도 장사가 잘되었던 것 같은데 투자대비 효과측면에서 보면 굳이 이렇게까지 고칠 필요가 있었을까...하는 생각도 듭니다. ​고등어 구이와 갈치구이를 주문해서 먹었는데 가격이 살짝 올랐습니다. 생선구이나 가벼운 술한잔을 하는데 굳이 이렇게 깔끔한 분위기까지는 필요하지 않았던 아저씨 입장에서는 올라간 가격이 살짝 아쉬운 느낌이 드는군요. (갈치구이가 생각보다 비싸서 그랬을 수도...) 그래도 생선구이 자체는 충분히 맛있어서 여의도에서 생선구이를 먹는다면 대원은 주요 선택지가 될 겁니다. ​갈치구이: 2.5만원고등어구이: 1.2만원",맛있다
36,대원,ere,저녁땐 가지마세요ㅜㅜ 같은메뉴인데 점심때보다 더 비싸면서 구이 시키면 주는 밥이나 계란찜 같은거 다 미포함 가격임... 따로 시켜야됨.. 그리고 왜 짬뽕이라 해놓고 우동사리를 넣어주는건지?? 언제부터 짬뽕이 우동이였죠? 생각한 짬뽕이 아니라 당황여기보다 맛있고 싼곳 여의도에서 충분히 찾을 수 있음. 얻어먹을때나 갈것.,별로
37,대원,해달,짱짱 분위기도 좋음다미보다 훨씬친절하고 조용함,맛있다
38,대원,추억의도나쓰,아래 다미는 줄서서 기다려야할 것 같아 아예 약속을 대원으로 잡았다. 메뉴 구성이나 리뷰 사진을 보면 다미랑 같아보이기도 한다. 여기도 평일 저녁인데도 손님이 많았다. 바 자리에서 생선구이하는 모습을 바로 볼 수 있고 가격대는 여의도 지역이란걸 감안했을 때 적당하다고 볼 수 있다. 삼치와 꼬치 약 4가지 종류를 맛보았는데 맥주랑 가볍게 먹기 딱 좋았다. 주먹밥이 좀 독특했는데 겉이 바삭바삭해서 과자를 먹듯 맛있게 먹었다.밑반찬으로 나오는 계란찜도 푸딩처럼 부드러웠다. 꼬치는 꼭 2개 이상씩 주문을 해야하고 소주가 5천원으로 맥주보다 비싸다는 건 독특한 점 ㅎㅎ,맛있다
39,대원,헤더유으,"맛있었던 생선구이와 알탕~ 연어, 고등어, 오징어, 그리고 알탕을 먹었어요. 간도 잘 맞추셨고 생선도 맛있었어요. 알탕도 무지 시원했어요. 서비스도 좋고 안에 분위기도 좋아요! 칸막이가 있어서 어느정도 좀 개인적인 느낌~ 오징어도 맛있었어요!",맛있다
40,대원,Sirena,"다미에 사람이 너무 많아 윗층으로 올라가봤다. 입구조명이 약간 싼마이 느낌같은 느낌이라 음...? 했는데 거기만 지나가니 되게 깔끔하고 좋은 곳이었다. 공조가 아주아주 잘 되어있더라. 삼치구이, 닭날개구이 2개, 가지버터구이 2개. 삼치가 통통하니 맛있었고 기본 안주도 넘치지도 부족하지 않게 적당히 좋았다. 꼬치는 2개 이상씩 시켜야 해서 좀 아쉬웠다. 이것저것 맛보고 싶었다구...이상하게 맥주가 소주보다 싸다. 어떻게 그러지?",맛있다
41,대원,올치잘해그랫,"다미 가려했는데 8/3~8/6 여름 휴가 가셔서 바로 위에 있던 대원으로 갔어요!!ㅠㅠ연어구이(12,000), 삼치구이(10,000), 주먹밥 (2,000), 알탕(10,000) 4가지 시켰는데 생선 맛있었어요!!근데 생선구이 집은 처음 가보는데 원래 밥은 같이 안나오는건가요?ㅠ흑ㅠㅜ그래서 밥을 시켰는데 밥을 하고 계셨나봐요ㅎㅎ 뜸 들이느라 늦는다고 하셔서 기다렸는데 식사를 절반 이상 먹을때에쯤 밥이 나와서ㅎㅎㅎ그것도 밥 나올때까지 안먹고 기다리고 있었다는ㅜㅜ그리고 알탕은 쏘쏘, 주먹밥은 음...돈이 아까웠구요...생선구이집이니까 그냥 생선 드시는게 나으실 것 같아요ㅎㅎ식사 전에 콘치즈 조금 주시는데 치즈가 안녹아서 피자치즈 모양 그대로 있어서 당황했네욤ㅎㅎ",괜찮다
42,대원,맛집찾아삼만리,쏘쏘,괜찮다
43,에덴식당,엄마어디가,# 아기와함께- 아기의자 있음. 아기 먹을만한 메뉴는 딱히 없음> 산채비빔밥이게 제일 맛있네요!외식 안좋아하시는 엄마도 한그릇 뚝딱 드셨어요. 나물도 향긋하니 좋고입에 거슬리는 맛 없이 맛있게 먹었어요:)> 청국장 (정식에포함)청국장 집 근처만 가도 코 틀어막는데여긴 냄새가 안나서 좋았어요. 비빔밥과 함께 곁들여먹어도 좋을 정도에요. 쌀밥에 따로 먹으니 아무래도 힘들긴 하더라고요. > 소금 등심구이 (메뉴명 부정확)고기는 부드러운듯 했는데 시간이 좀 지나니 질겨졌어요. 아무래도 돌판에 올려져 나와서 그런듯 해요. > 광양불고기이 친구는 처음부터 조금 딱..딱질김??감흥이 없었어요. > 다음엔 산채비빔밥만세트메뉴 말고 산채비빔밥만 먹으면 만족도가 높을것 같아요. 배달도 된다니 더 꿀,괜찮다
44,에덴식당,내일의 죠,음... 일단 3인세트 70000원 짜리 먹었다. 청국장인데 5000원씩 부모님께서 업글해서 버섯짜게같은 것으로 업글 난 청국장 맛이 궁굼해서 그대로. 일단. 구성이 좋다. 5가지인가 나물 들기름에 고추장 비빔밥. 청국장  그리고 스테이크 어울리지 않다고 생각되지만 궁합이 너무 좋다 신긴한건 스테이크의 소스맛이다. 음... 감칠맛도나고 뭔가 유롭 북쪽 맛이다. 맛있다. 고기도 연하다. 밥이 고소하다. 청국장 뭐 다 맛있다고 만족해 하신다. 난 솔찍히 말하면 짜고 맛있는 청국장은 기대하지 마시길 구수하고 담백한 청국장 맛이다. 재방문할 의향이 많다 부모님 집앞이니.. 종종 올듯여의도 사람들은 많이ㅜ올듯 아마도.. 3시부터 4시 40분쯤까지 브레이크타임 참고하시길..,맛있다
45,에덴식당,carpediem,깔끔하고 건강한맛,맛있다
46,에덴식당,치즈,자극적이지 않고 건강하게 맛있어서 가족 모임하기 좋은 곳!,맛있다
47,에덴식당,쓰피겔,건강한 느낌이 좋더라구요,맛있다
48,에덴식당,조냠냠,아담과 이브가 천둥벌거숭이처럼 뛰어놀던 에덴동산 아시죠...그 에덴동산에서 5가지 산나물 얻어왔것든...에구... 가짜뉴스...여의도 에덴식당을 자신있게 소개합니다... 산나물에는 항암효과가 있는거 아시죠...남자는 에너지 보강에... 여자는 피부 미용에...우리 아이는 성장기 영양소...어르신들에게는 활기를...만능이어가주구... 못살아 증말... 도심 한복판에서 만나는 산나물 정식인데도 구성이 아쉽지 않았서요...적당히 슴슴하게 간이 되어 있는게 나물만 먹어도 느낌 좋아가주구...임꺽정 형아야 아니면 홍길동 형아야 되는 기분...밑반찬으로 나오는 김치는 무적권 먹어야 하는거 아시죠...사스도 예방하고 메르스도 김치로 이겨낸 민족이에요...두유 노우 김치... 츄라이... 츄라이...도토리묵 포함해서 모든 반찬이 건강해지는 느낌이요... 청매실 안심구이도 세트에 함께 구성되어 있서요...연육제로 매실을 쓴 모양이죠...주부님들의 만능 아이템 매실을 꼭 기억하시세...그래서 그런지 새콤달콤한 맛이 안심구이를 씹으면 씹을수록 배어나와요...육즙과 함께 어우러지는 산뜻한 매실의 향...어르신들 모시고 와도 괜찮을 것 같아가주구... 근처 직장인 형아야 누나야들은 점심에 여기서 식사 많이 하실거 같아요...회사밥은 사실 그다지 땡기지 않는거 아시죠...고추장에 5가지 나물 넣고 슥삭두둥탁 드르륵칵칵 트랩비트에 맞춰 비비면...에구 매콤달콤쌉싸름한게 별미것든...5가지 산나물로 만드는 웰빙식단... 꼭 이루어내겠습니다... 에구... 세줄 요약...1. 아담 형아야 5가지 산나물 안 먹어가주구 선악과 먹은거 모르시죠...2. 5가지 산나물에 맛있는 고추장 슥삭 밥에다 비벼 먹으면 속이 편안해요...3. 청매실 안심구이도 무시할 수 없는 명품조연이것든...,맛있다
49,에덴식당,토마스셸비,"여의도 한식 맛집인 에덴식당! 지리산 산나물 비빔밥을 먹을 수 있는 곳이에요. 전라도 분이신 부모님과 방문했는데 한식 입맛 까다로우신 분들인데도 만족스럽게 식사하셨어요.3인세트메뉴에 더덕전 구성으로 먹었는데, 산나물 비빔밥 정식은 청국장이랑 같이 제공돼요.기본적으로 나물들의 맛이 하나하나 느껴질정도로 향이 강하고 신선함이 느껴졌어요.들기름은 2대로 이어오고 있는 장인의 손길을 거쳤다고 하네요. 저희 집 식구들은 할머니로부터 직접 짜서 만드신 들기름에 익숙해서 기대를 안했는데, 서울에서 이런 퀄리티를 맛 볼 수 있어서 좋았어요.청국장은 특유의 냄새나 쿰쿰함? 같은 게 약한 편이고 고소하고 건더기도 많이 들어있어서 부담없이 먹을 수 있었어요.더덕전은 부추전 위에 더덕이 올라가있는건데, 더덕이 단호박처럼 느껴지던 맛,.? 개인적으론 더덕전보다는 다른 메뉴를 추천하고 싶네요!!전반적으로 훌륭한 식사지만 막 엄청 맛있는 그런 느낌은 아닌지라 괜찮다로..!",괜찮다
50,에덴식당,머스탱,"'에덴식당' 식당명만 들었을 때에는 어떤 종류의 음식을 파는 곳인지 상상하기 힘들었는데, 막상 와보면 나물비빔밥과 청국장이 주 점심메뉴라는 것이 식당명과 참 안어울린다는 생각을 들게한 식당. 단백질이 아닌 말린 풀떼기들을 올린 비빔밥과 청국장 세트를 생각보다 비싸게 파네??라는 생각을 했지만(처음에는 5종류 나물밥...1.5만원에 먹었죠.) 먹고 뒤돌아서면 고슬하게 잘지어진 밥과 우적우적향긋하게 씹히는 나물, 고소한 들기름의 향의 여운이 생각보다 길게 남는 집입니다. 그리고 먹고나면 부담없이 속이 편안한 것도 큰 장점이구요. 얼마전에 처남이 놀러와서 점심을 함께 먹을때에는 청매실 안심구이도 함께 주문해서 먹었는데, 매실의 새콤함이 살짝 베어있고 함께 나오는 야채들도 고기와 잘 어울려 왠만한 고깃집에서 먹는 것보다 맛있었습니다. 나오면서 사장님께서 해주신 말씀은 안심의 근막과 지방들을 손질해내느라 들여온 30% 정도는 버린다고 하시네요. (물론 가격에는 반영되어 있겠지)5가지 산나물정식: 1.1만원8가지 산나물정식: 1.6만원2인세트: 5가지 산나물정식+청매실안심구이(소): 4.5만원",맛있다
51,에덴식당,예랑,한줄평: 5가지 지리산 산나물에 건강해지는 한끼건강한 한끼가 먹고싶어 검색하다 발견했다. 여의도에 이런 건강한 한식을 파는 곳이 있다는 걸 이제서야 알았다곤드레 참취 깻순 등 5가지 지리산 산나물 정식에 와인으로 맛을 낸 청매실 소고기 안심구이. 이름만 들어도 건강해지는 기분이다. 나물들이 종류도 많고 향도 진한 녀석들이라 보리가 섞인 잡곡밥과 비벼먹어도 향긋하고 맛있다. 고기도 안심이라 부드럽고 질기지 않고 맛있었다. 매실맛이 느껴지는 건 아니었지만 양념이 맛있긴했다 ㅋㅋㅋ된장국이나 묵 깍두기 등 다른 기본찬도 맛있어서 매우 만족스러웠던 식사 :) 점심시간에 사람 겁내 많으니 예약하고 가면 좋을 것 같다고 합니다,맛있다
52,에덴식당,플렉서,먹어보진않았는덕 나쁘지않아보였다 목요일저녁 그건물에서 사람많았고 맛있어들 하는것같았다여자분들이나 모임 인원분들이 많은걸로 보아 맛집맞는거 아닌갓싶었다룸은 하나있으나 여섯개테이블 단체드가는 방이였다나머진 홀로 트여있고 밥집분위기 사장님은 친절,괜찮다
