,가게이름,리뷰아이디,리뷰,맛평가
23,한성칼국수,Sukang Lee(이수강),"강남 논현동. 한식모든 음식이 맛있는데, 기름진 음식이 많다.",맛있다
24,한성칼국수,mat_ffrey,"칼국수집을 가장한 술집.어떤 메뉴를 골라도 실패 없이 맛있다보니 앉아서 하나둘 맛보다 보면 어느새 만치다 만치.다만 가격대비 양이 매우 서운한 수준으로, 아무리 재료가 좋고 맛있다지만 양껏 먹다보면 계산 걱정이...결론은 맛은 좋지만 내돈 주고 먹긴 망설여 지는 집.",맛있다
25,한성칼국수,nodance,칼국수 처음 나왔을 때 국물 맛보고 괜찮다는 생각이 들었음.김치가 처음 나왔을 때 시원한 맛과 깔끔한 맛을 내려고 생강이 많이 들어갔구나 하는 생각이 들었음. 김치 괜찮았음.부추 무친 거는 그냥 그랬음. 부추 숨이 많이 죽어 있었음. 나쁘지 않았음.그러나 김치랑 부추 양념 맛이 세서 칼국수랑 같이 먹으면 칼국수 맛을 못 느낌.서브가 메인을 없애는 느낌이었음. 그리고 솔직히 여기보다 괜찮은 칼국수집 엄청 많음. 굳이 찾아와서 먹을 맛은 아니라고 생각함.다 먹고 나오면 김치 안의 생강 맛이 계속 입 안에서 맴돌음.그리고 사이드로 물김치 주는데 왜 주는지 모르겠음. 짠 맛 밖에 안남.종업원들은 친절함. 카운터 보는 사장 아저씨는 불친절함.,별로
26,한성칼국수,Tmi,맛있긴하지만 특별하지는 않다! 그래도 가끔씩 여기의 맛이 생각나 방문하게 된다.,괜찮다
27,한성칼국수,Luscious.K,예나 지금이나 이집 칼국수와 전은 일품이다특히 <새우전>은 조리 정도와 중새우의 식감이 너무 좋다적당히 조리된 새우의 탱글부드러움은 그 어느 유명 전집도 따라오기 힘들다이날은 조금 짠 칼국수 국물이 조금 아쉽지만 새우전의 하드캐리앞에 큰 이슈는 되지 못한다,맛있다
28,한성칼국수,YNZ,내게 가장 완벽한 반주 장소. 망플 덕분에 간만에 정말 마음에 드는 곳을 발견했다. 가게 이름에 칼국수가 들어가지만 사실 그리 특별하달 건 없었다. 기본에 충실한 느낌. 식사로도 좋지만 국물에 소주 한 잔하기 그만이다.칼국수보다 강추하는 메뉴는 수육과 새우전. 수육은 고기가 정말정말 야들야들하다. 지방도 적당히 붙어있어서 고소하다. 다른 분들 리뷰처럼 양이 적은 것이 너무 아쉬웠다.새우전은 꽤 큼직하게 나와서 큰 새우를 쓰나 내심 기대했는데 알새우 서너개를 한 번에 부쳐낸 스타일이었다. 막 나왔을 때 베어물었더니 계란반죽이 약간 반숙. 물기가 도는 촉촉한 계란 옷에 탱글탱글한 새우 식감의 콜라보란... 새우전이 이렇게 맛있는 요리인줄 처음 알았다. 이 날 안주가 좋아서 술을 얼마나 마셨는지 모르겠다.,맛있다
29,한성칼국수,마중산,"오랫동안 자리지킨 집들은 안정적인 맛을 낸다.이 집 역시, 차별화된 맛의 개성있는 맛집은 아니지만 어른들 모시고 가도 욕먹지 않을 그런 집임.도산사거리 인근의 오래된 칼국수 집인데, 칼국수 외에도 많은 메뉴가 준비돼 있음.보통 수육과 전류를 많이 먹는다고.칼국수와 수육을 시켰는데, 배추김치가 좀 아쉬웠다. 칼국수 맛집에서 기대할 만한 그런 .. 겉절이 스타일을 기대했는데. 수육은 부드럽고 고소했다. 부위가 독특한 것 같아 여쭤보니 양지라고 하셨던 듯. 맛있게 먹었음.옆자리 분들은 새우전, 모듬전 등을 많이 드시던데, 담엔 전 맛보러 함 가야겠다.",맛있다
30,한성칼국수,시미망고,"점심에 간단히 칼국수 먹기도 좋지만저녁에 맛있는 안주에 술한잔하기도 훌륭한 집아재소울 내공만땅 느껴보세요!무얼 시켜도 맛있어서 한가지만 추천하기 어려워요이 날은 (사진은 없는) 수육,모듬전, 참소라 시켰는데역시 전부 만족도가 높았어요",맛있다
31,한성칼국수,권오훈,가격대비 최악이다. 제육은 절망적이다. 누린내 정도가 아니라 구린내가 난다. 뭐 하나 특별히 맛있는 것도 없이 가격은 겁나게 비싸다. 절대 비추!,별로
32,한성칼국수,Sukang Lee(이수강),논현동. 한식모든 음식이 맛있다.,맛있다
33,한성칼국수,Chelsea ,정말 만족스러운 식사를 한 곳..수육이 정말 말로 표현할 수 없이 맛있었다..전이랑 칼국수 콩국수는 당연 맛있음한국에 오랜만에 온 친구 데리고 가기 좋은 곳!,맛있다
34,한성칼국수,|||||||||||||,가장 이전의 칼국수 맛? 들어가는 입구부터 느낌좋다. 깔끔하구 또 깔끔하다. 일찍 닫으니 고속 흡입!!!,맛있다
