,가게이름,리뷰아이디,리뷰,맛평가
11,유원설렁탕,평냉쟁이,아침 일찍 이곳을 지날때면 그냥 지나기가 힘든곳 너무나 깨끗하고 담백한 국물맛이 입안에 전해온다 든든한 한끼 추억이 있는곳 오늘은 혼자 국밥 토렴 하지말고 따로 갠적으로 물에 빠진 밥알이 싫어서이다 토렴이 맛있다고 권하신다 그래도 난 적셔 먹는것이 좋다,맛있다
12,유원설렁탕,블르,"주문: 유원특탕, 소머리 설렁탕, 도가니탕 맛있다. 국물이 감미롭다. 고기, 도가니도 감칠나다.식당에 환기를 좀 했으면 좋겠다는~~",맛있다
13,유원설렁탕,춘,내공이 느껴지는 담백한 국물.원래 아침식사를 잘 안하는편인데 이날은 속을 든든히 해둘 필요가 있어 아침을 먹어야했다.뭘먹을까 고민 고민했는데 아무래도 담백한 국물의 설렁탕이 당겨 전부터 가보고 싶었던 잠실쪽 유원설렁탕을 방문.들어가는 문에 블루리본 스티커가 여러개 붙어 있고 가게 안은 옛스러운 정취가 느껴진다.원래 특 설렁탕이나 맛 설렁탕이 궁금했지만 아무래도 아침식사다보니 무리해서 먹기가 좀 그래서 기본 설렁탕을 주문. 결론적으론 매우 만족!정성이 느껴지는 깔끔 담백한 국물맛이다. 호주산 육우라 들어간 양지에서 식감이나 맛을 기대하긴 어렵다만 국물이 정말 깔끔하니 좋다. 설렁탕이란게 사골을 우려낸 사골국물인데 여기는 그 사골국물에 고기 국물이 블렌딩된 맛이다. 쉽게 생각해 설렁탕에 곰탕을 섞은 맛? 근데 그게 아무 절묘하게 좋았다. 아주 깔끔 담백한 국물이나 아주 살짝 고깃국물의 꼬릿함이 느껴지는데 이게 킥이고 이게 진짜 감칠맛이다. 그리고 이 맛에서 내공이 느껴지더라.또한 토렴되어 약간 불어난 밥알에서 탄수화물(당)이 국물에 단맛을 넣어준다. 기본 소금간을 해서 내어주시는데 살짝 싱거울 수도 있으나 먹다보면 이게 딱 좋다고 느껴지실 것. 시원하게 잘 익은 김치랑 같이 먹으니 궁합이 아주 좋다.기본 설렁탕은 수준급이다. 다음번 방문 땐 다른 메뉴들도 먹어봐야겠다.,맛있다
14,유원설렁탕,ethanghymn,"저녁을 뭘 먹을까 생각하다 요즘 코로나19 때문에 참치가 일본으로 수출이 막혀서 싸게 팔린다는 뉴스를 어디선가 보고 그래서 요즘 이마트에서 참치를 저렴하게 파는거구나 하고 이마트에 들러서 참치회랑 행사하는 화이트와인 괜찮은 게 있으면 사올까 생각하다 만약에 이마트 성수점에 들를거면 근처에서 저녁을 먹을만한 곳이 있을까 네이버지도를 살펴보니 내가 좋아하는 롸카두들내쉬빌핫치킨을 급 따라한 느낌인 것 같은 내쉬빌 핫치킨을 파는 르프리크에 들러 어떻게 다른지 알아볼까 생각함.하지만, 오늘은 집에서 과자를 많이 먹어선지 입안이 텁텁해서 뭔가 개운한 김치가 생각나는데 네이버지도를 더 살펴보니 유원설렁탕이 보임.급히 망플을 꺼내보니 시니어 망플러분들이 다들 들르셨고 권오찬님의 리뷰 아랜 망플러분들의 댓글이 엄청 많아 더 관심이 생김.리뷰 순서를 보니 아마도 Colin B님의 리뷰를 보고 가고싶다에 세이브해뒀던 것 같은데 급히 시니어 망플러분들의 리뷰를 훑어보니 들러보고 싶어 가게가 영업중인지 전활해보니 8시쯤 닫으실 거 같다고 하셔서 급히 차를 갖고 집에서 나섬.난 한식의 레벨이 낮은 편이어서 국밥류라면 아마도 설렁탕이나 곰탕, 갈비탕 같은 게 유일하게 먹는 메뉴인 것 같은데 여러 가게를 가본 건 아니어서 집에서 가까운 제일 무난한 신선설농탕 청담점을 가는 편이지만 늘 가게 주인분이 혼을 담아 정성스럽게 끓이신 설렁탕을 내놓는 수수한 가게를 찾곤 있음.혹시나 여기 유원설렁탕이 그런 집이지 않을까 기대도 되면서 설렁탕은 취향이 다 다른지라 혹시나 내 취향이 아니더라도 실망하지 않기로 맘의 준비를 하고 가게 근처에 도착하니 7시가 넘어선지 주변 건물 앞에 주차를 할 수 있어서 주차를 하고 가게로 다가감.가게 문을 열고 들어가니 과하게 꼬릿하거나 하지 않고 적당히만 꼬릿한 설렁탕 냄새가 콧 속으로 들어오는데 맘에 듦.가게 안에는 가족 손님이 설렁탕을 먹고 있었고 어떤 설렁탕을 먹을까 하다 권오찬님의 리뷰에서 사장님께서 일단 기본 설렁탕을 드셔보시고 맘에 들면 다른 설렁탕도 드셔보라고 했다는 말이 기억나 고기가 더 많이 들어가고 국물맛이 다르다는 설렁탕(맛)을 주문하려다 그냥 기본 설렁탕을 부탁드림.먼저 물과 파가 든 뚝배기를 가져다 주시고 조금 더 기다리니 드디어 설렁탕이 김치, 무와 같이 나왔는데 설렁탕 냄새를 맡으니 적당히만 꼬릿한 냄새가 맘에 들고 먼저 맑은 국물을 수저로 떠서 맛을 보니 감칠맛이 좋으면서 은은히 단맛이 느껴져서 그대로도 좋은 느낌인데 그래도 소금을 조금 넣어볼까 하고 적당히 넣고 아까 가져다 주신 파를 넣으려고 파로 눈을 돌려 집게로 집으려는데 파가 신선하게 썰려진 느낌으로 썰려져 오랫동안 방치되서 색이 변하거나 마르거나 무르거나 하지 않아 여긴 가게 주인분이 그래도 음식에 혼을 넣으시는 가게구나 함.파를 어느정도 넣고 나니 사장님께선 파를 다시 가져가시는 걸 보니 잘 냉장보관을 하셨다가 역시나 손님이 왔을때만 잠깐 내어 놓는 느낌이었음.설렁탕을 살펴보니 설렁탕이 담겨져 나온 뚝배기부터 흔한 뚝배기가 아니고 이미 이 가게만의 오리지널 느낌이 뿜뿜이면서 질이 좋아보여 맘에 들고, 수저로 떠서 맛을 보니 토렴된 밥은 적당히만 뜨거워서 호호 불면 먹기에 불편하진 않은 정도였고 YennaPPa님이 칭찬하신 산미가 있다고 하신 김치를 맛을 보니 역시나 사이다 같이 시원하면서도 산미가 있고 처음엔 단맛이 안 나나 싶지만 뒤에선 단맛도 은은히 느껴지는데 호불호가 있을 맛이어서 나도 이 가게만의 오리지널 김치인 건 좋았지만 첨엔 기대보단 덜 맞는 느낌이었고 오히려 크게 썰린 깍두기가 무난하게 아삭한 맛이었음.설렁탕은 적당히만 꼬릿하면서 맑으면서도 감칠맛이 좋고 점차 김치맛이 좋아졌는데 그레도 내가 딱 좋아하는 맛까진 아니었지만 오리지널 김치인게 좋았음.설렁탕에는 신선설농탕에서 아쉬운 적은 수육이 비교적 넉넉한 양이 형태를 제대로 유지하면서 들어있어서 좋았고 누린내도 나지 않았는데 다만 충분히 촉촉부드럽거나 하진 않고 얇았지만 비교적 뻑뻑한 느낌인 건 살짝 아쉬웠지만 설렁탕 국물이랑 먹으니 문제가 될 건 없었음.맘에 들어 완뚝을 하고 김치와 깍두기를 한번 더 리필한 것도 다 먹고 김칫국물도 마심.전체적으로 과자를 많이 먹어서 텁텁해서 시원한 김치가 생각나 네이버지도를 보다 유원설렁탕이 보여 급히 망플에서 시니어 망플러분들의 리뷰를 보니 궁금해져 급 방문해 봤는데 어린가족인원들도 좋아하는 신선설농탕같이 무난한 김치나 깍두기 그리고 설렁탕의 맛인 줄은 모르겠지만 개인적으로는 내가 좋아하는 수수하고 아담한 가게에서 가게 주인분이 정성스럽게 끓이신 맛난 설렁탕을 내어주시는 가게여서 맘에 들었고 집에서도 크게 멀지 않아서 가족들과 재방문 의사 있음.집으로 오는 내내 입안에서 감칠맛이 느껴짐.",맛있다
15,유원설렁탕,동티모르,특별히 대단한 맛을 기대하고 갔다가는 실망할 터.우연찮게 지나가다 들렸으면 맛있었다고 여겼을 것 같다.딱 그런 맛.,괜찮다
16,엄지손칼국수,miemie93,진짜 손칼국수김치 예술,맛있다
17,엄지손칼국수,miemie93,수제비 오랫만에 맛있게 먹었어요 다른메뉴도 다 먹어봐야겠네요,맛있다
18,엄지손칼국수,단율,"엄지손칼국수_칼국수부문 맛집(2)최근방문_’22년 3월1. 옛날 시골 마을에는 크고 오래된 나무를 보호수라 하여 그 나무가 마을의 중심이 되고, 그늘을 만들어 사람들이 모이는 장소가 되기도하였다. 이날 방문한 ‘엄지손칼국수’는 마치 인근 아파트 단지의 보호수같은 느낌이 들만큼 동네 주민들의 애정이 느껴지는 공간이었다.2. 오픈시간인 11시 40분에 도착하였음에도 마지막 좌석으로 겨우 들어갈 수 있었다. 게다가 이후 웨이팅도 몇팀이 있을정도로 인기가 많은 곳이었다.  - 손칼국수(7,5-), 손수제비만두(9,-) : 기본적으로 칼국수며, 수제비며 두께가 보통이 아니다. 게다가 만두도 ㅋㅋㅋ 정말 오랜만에 이렇게 두꺼운 피를 가진 만두를 먹어본 기분이다. 이런 투박한 면과 수제비가 양도 어마어마하게 들어있다ㅋㅋㅋ 게다가 잔뜩 들어간 면과 수제비 덕분에 국물도 점도가 상당히 높았고, 꽤 간간하고 어릴적 자주 먹던 이유모를 익숙한 맛이다. 음식을 먹으며 처음 방문했음에도 마치 어릴적부터 방문하던 단골가게의 정겨움을 느껴버렸다ㅋㅋ 덕분에 “이모 또올게요”라는 아주 익숙한 멘트를 날리고 나올정도였다.   - 김치 : 아.. 여기 김치 좋다 ㅋㅋㅋ 딱 국물 간을 넘어설 만큼 적당히 맵다. 음식과 정말 잘어울린다.3. 정말 묘하게 익숙한 맛인데, 분명한건 그 익숙함이 지겨움보단 향수의 정서가 담겨 있다. 이런 가게는 제발 우리집 근처에 있었으면 좋겠다.4. 크지않은 매장에 테이블이 생각보다 많이 있어, 이동할때마다 다른 손님의 테이블을 건들지 않을까 조심하면서 다녀야만 하는 구조다. 테이블을 그만큼 늘릴수 밖에 없었던 이유는 동네주민들의 사랑이 있었기 때문이 아닐까 한다. ※ 결론크으.. 좋다.",맛있다
19,엄지손칼국수,인생은 고기서 고기,또 와버리고 말았다..하하 잊혀지지 않는 칼국수 맛이 너무나도 그리웠기 때문에 회사 부서 사람들 다 끌고왔다.처음 온 사람도 있었지만 여긴 백프로 성공한다고 안심시켰다오동통통한 칼국수의 면발과 걸죽한 국물의 맛은 여전하다.씹고 마시는 재미가 있는 칼국수 집!!더 추워지면 또 가야지,맛있다
20,엄지손칼국수,ezone,비빔칼국수는 쫄면 맛에 칼국수 면발이고 칼국수는 약간 떡국 같은 국물이고 수제비도 같은 국물이다. 칼국수랑 수제비도 다 쫄깃쫄깃하고 맛있다. 가게가 아주 깔끔하고 친절하시다.,맛있다
21,엄지손칼국수,라물장,"오랜만에 방문! 동네 주민 맛집답게 2시가 지났는데도 사람이 많더라고요..♤ 비빔칼국수 (8,000₩)신메뉴가 출시되었길래 먹어봤어요. 쫀득한 칼국수 면 위에 소스와 야채를 듬뿍 얹어 주십니다. 처음 섞었을 때는 소스가 좀 많지 않나 생각도 들었는데, 추가 사리를 가져다 주셔서 그걸 넣으니 딱 간이 맞았어요. 면이 거칠고 쫀득해서 소스를 잘 빨아들입니다. 소스도 매콤달콤하게 맛있었고요. 마지막으로 비빔칼국수 먹은 게 작년 대전이였는데, 거기서 먹은 것보다 확실히 괜찮았어요! 그 때는 '이런 거 왜 먹지...' 생각이 들었는데, 메뉴가 아니라 가게의 문제였던걸로. 칼국수 국물도 따로 조금 주십니다.♤ 손칼국수 (7,000₩)그래도 이 집은 오리지널 칼국수가 갑. 국물이 진국인데, 걸쭉하고 사골국물 같은 맛이 일품입니다. 여기랑 비슷한 맛의 칼국수를 파는 데가 또 있는데, 경찰병원역 쪽의 <프라자손칼국수>입니다. 아무튼 처음 오시는 분들은 무조건 손칼국수로 드셔보시길..★★★★",맛있다
22,엄지손칼국수,1,여긴 더 유명해지면 안되요... 저만 알고싶거든요.. 그리고 사장님이 손수 만드시는 면이라 힘드셔서 안되요....,맛있다
23,엄지손칼국수,인생은 고기서 고기,"“여기는 찐칼국수맛집이다!”같이 간 일행이 우연히 지나다가 냄새가 너무 맛있어서 여기를 꼭 가자고 해서 방문하게 되었다.팀원의 코를 신뢰하게 만든 가게였다. 11시부터 오픈인데 매장의 반이 찼다. 메뉴는 수제비,칼국수,만두국이 기본인데 여기서 섞어서 고를 수도 있었다. 세상에 이름만 들어도 맛있는 메뉴 만두수제비를 골랐다. 옆을 돌아보니 사장님이 직접 반죽을 치시는게 보였다. 아 이곳은 직접 반죽을 잡는 곳이구나.그리고 반찬은 김치 하나 나오는데, 김치가 진짜 맛있다…자극적이지 않고 살짝 물이 나오는 김치맛인데 맵지 않아서 팀원들이 맛있게 먹을 수 있었다. 수제비는..사실 맛이 없을 수 없는 메뉴라서 그런지 씹는 맛이 일품이었다. 그리고 국물의 간은 슴슴한 것이 계속 먹게 되는 맛이었는데, 어느순간 그릇을 다 비우게 되었다.다음에는 다른 메뉴를 먹기 위해 재방문 할 것이다.",맛있다
24,엄지손칼국수,라물장,"동네 주민들의 꾸준한 수요가 있는 숨은 맛집. 가까운 거리는 배달도 해 주시는 것 같다. 여기 칼국수는 손칼국수의 특성상 면이 두껍고 찰진 편이다. 부모님은 향수를 부르는 스타일이라며 좋아하신다. 나도 처음에는 별로였는데, 계속 가다 보니 여기만한 칼국수집도 거의 없는 것 같다. 국물의 경우 정말 걸쭉하고 시원하다. 면이 많고 국물을 찐-하게 만들었는데, 한 숟갈 마시면 크~ 소리를 연발하게 만든다.이날은 수제비만두국을 시켰다. 수제비로 먹으니까 두꺼운 반죽이 좀 더 어울리는 느낌이다. 칼국수도 맛있긴 한데, 면 속이 완전히 익기까지 시간이 좀 걸려서 처음에는 식감이 별로일 수도 있다. 만두 역시 나오자마자 바로 먹지 말고, 조금 기다렸다가 드시는 게 좋다. 부추가 들어가 독특하고 매력적인 향이 난다.여기 김치가 참 맛있다. 하지만 맛있다고 계속 집어먹다가는, 안그래도 국물도 진한데 나트륨 오버로드에 걸릴 수 있으니 주의.",맛있다
25,엄지손칼국수,라물장,"새로 이사온 동네에서 꽤 유명한 집이라는 소식을 듣고 방문했던 곳. 수타면을 쓰는데, 부모님께서는 옛날에는 이렇게 먹었다고, 추억이 떠오른다고 하신다. 무지막지한 양과 매우 걸쭉한 국물이 특징. 국물은 상당히 맛있는데, 다만 면이 수타면이라서 두껍고 고르지 않아 가운데가 덜 익은 부분들이 있었다. 칼국수라기보다는 대빵 긴 수제비 먹는 기분.. 수제비 좋아하시는 분들은 맛있게 드실 것 같다. 마침 메뉴에 수제비도 있으니 나중에 오게 되면 수제비를 시켜볼까 생각중!",괜찮다
26,함경도찹쌀순대,내일도먹음,"이 동네 주민들 중 여기 모르면 진짜 간첩.(진지)술집, 회식장소 즐비한 가락시장역 3,4출 쪽에서 최종 종착지는 바로 여기가 될 것이다. 순대국밥 먹을 줄 아는 나이 되고서 부터는 동네에서 무조건 이 집만 찾았다.이 집의 자랑은 푸짐한 건더기가 되시겠다. 쫀득한 찹쌀순대와 머릿고기 오소리감투 등 고기들이 한뚝배기를 다 비울 때까지 나옴.. 잡내 1도 없는 진한 국물에 칼칼하게 양념이 들어있으니  여기에 취향껏 야채를 얹어먹으면 된다. 술 먹은 다음 날 여기 순대국이 생각나 배달을 시켰는데, 아뿔싸. 이름 비슷한 다른 집을 시켜서 실망했던 경험... 이 집은 이미 넓은 좌석에 항상 사람이 그득그득 할 정도로 장사가 잘 되고, 배달은 하지 않으니 참고 하시길. 그래서 하루는 오늘 같이 비오는 날, 비 맞으면서 포장하러 갔을 정도로 생각난다. 또 근처에서 동료들과 회식하고 혼자 막차로 해장하러 갔을 정도...;근처에서 해장 또는 식사로 순대국밥을 찾는다면, 추천한다.✨인스타 @food.tomorrow: 순대국밥 9,000원: 함경도정식 12,000원: 연중무휴 24시간 영업, 주차가능",맛있다
27,함경도찹쌀순대,kc,"근처에 일이 있어 들렀다가, 순대국밥이 땡겨서 방문하였습니다.가게는 확장을 하였는지 굉장히 넓었고, 직원분들이 많아서 빠르게 손님 회전이 이루어지고 있었습니다.주로 혼자 온 손님이나 가족단위 손님이 많았고, 이른시간부터 순대국밥에 술을 드시는 분들이 많았습니다.순대는 2개가 들어 있었고, 부속고기가 정말 많았습니다. 다데기가 없이도 먹을 수 있는데, 다데기 없이 먹으면 조금 싱거워서 같이 주는 새우젓갈이랑 같이 먹으면 정말 맛있었습니다.사이드로 있는 석박지가 정말정말 맛있었습니다.",맛있다
28,함경도찹쌀순대,김의성,가락시장역 24시간 맛집 함경도찹쌀순대. 입맛 까다롭다는 가락시장 상인들을 사로잡은 순대국에서는 둘째가라면 서러운 맛집이다. 칼칼하고 진한 국물과 쫄깃하고 담백한 수육이면 이미 만취상태이다,맛있다
29,함경도찹쌀순대,먹죽귀,"가락시장쪽에 유명한 순대국밥집이 있어서 낮술하러 함경도찹쌀순대 집에 다녀왔어요브레이크타임이 없어 애매한 시간인 3시쯤 방문 했는데도 매장은 꽉차 있었습니다혼밥하시는 분들도 굉장히 많았고 저처럼 낮술드시러 오는분들도 많았어요기본찬은 부추,깍두기,무생채가 나오고 소스는새우젓,쌈장이 제공됩니다저희는 순대와 수육이 같이나오는 모둠과 술국을주문 했고 금방 메뉴가 나왔어요술국은 처음에 굉장히 뽀얗고 깔끔 담백한맛이좋았고 육수는 계속 리필해 주십니다순대도 큼지막하고 식감이 정말 좋았는데 쫀득하면서 입안에서 사르르 녹아내리네요수육도 잡내없이 쫄깃했고 특히 양파부추무침이순대와 수육과 굉장히 잘 어울렸습니다다소 아쉬운건 직원분들이 바쁘셔서 그런지 주문하기 어려웠고 다소 불친절하셨어요",맛있다
