,가게이름,리뷰아이디,리뷰,맛평가
16,작은공간,Wandering Consultant,"러셔스님의 애정이 담긴 리뷰를 보고 마음속에 저장해놨던 즉떡집. 백신휴가 중에 먹으러 갈까 하다가 마침 쿠팡이츠로 배달한다길래 10시에 오픈하자마자 잽싸게 주문했다. 메뉴는 일반 즉떡과 짜장 즉떡 두 개로 정해져 있고, 원하는 토핑들을 추가할 수 있다. ▪️일반 즉석떡볶이 (2인) 13,000원 ⭐️▪️김말이 2 pcs (1인분) 1,000원 ⭐️비조리 상태로 배달이 된다. 쫄면과 라면은 나중에 넣어야한다는데 쫄면이 기본 재료랑 같이 들어있어 냄비에 투하했다 다시 구조해냄. 야채가 너무 적다는 배달 리뷰들이 있었는데 걱정이 무색하게도 풍성한 양이 왔다. 조리 방법대로 끓여서 먹어보니 확실히 왜 맛집으로 불리는 지 알겠다. 요즘같이 달고 매운 떡볶이 집들에 비해 작은공간의 떡볶이 소스는 적당한 매콤함에 단 맛은 상대적으로 적어 뒷맛이 깔끔하다. 게다가 매운 맛도 캡사이신의 인위적인 맛이 아닌 고춧가루에서 우러난 매캐한 맛이라 내 입맛에도 잘 맞는다. 집에서 먹는 덕에 오징어도 넣어먹었는데 (소스도 일부러 많이 달라고 요청) 그래서 그런지 국물이 한층 깊은 맛이 났다. 다음에는 고기를 넣어먹어도 괜찮을 듯. 떡은 탱탱하기보단 쫄깃한 식감인데 간이 잘 배는 것 같다. 남은 걸 다음 날 데워 먹어도 여전히 맛있다고 가족들이 감탄. 야끼만두가 도나스 같이 단게 유일한 불만이지만 안 먹으면 되니 ㅎㅎ 그리고 500원 내고 추가한 단무지가 엄청 맛있다!",맛있다
17,작은공간,VERYGOOD㋛,"한줄평 : 학창시절 방과후로 돌아가게 하는 추억의 맛1년만에 다시 방문한 인생 떡볶이 맛집 중 하나! 많은 리뷰에서 먹어본 즉떡 중에 가장 맛있다는 평이 많았는데 나한테는 먹어본 떡볶이 중에서 top3 안에 든다. 즉떡에 떡이 생각보다 많이 없어서 떡 좋아하시는 분들은 사리 추가 꼭 해야할 듯하다. 나는 떡보다는 라면, 어묵파여서 오히려 좋았다ㅋㅋ 맵찔이도 충분히(?) 먹을만한 맵기이고 맛이 뭔가 2000년대의 향수가 느껴진다고 할까. 교복입고 방과후에 먹어야 더 맛있을 거 같다. 아 은광여고, 은성중 학생 부럽다.저번에 갔을 때는 배가 불러 볶음밥을 정말 거의 못 먹었는데 이번에는 전략적으로 즉떡을 다 먹지 않고 어느 정도 배에 여유 공간을 남겨 둔 채로 볶음밥을 시켰다. 당연히 치즈도 추가했는데 진짜...존맛탱✧∇✧  배 터지더라도 먹어야 한다 이건. 내 작은 위가 원망스럽다.",맛있다
18,작은공간,싸강왕,여기 진짜 존맛임..처음갔을때는 왜 열광하는지 이해가 안갔는데. 진짜 즉떡을 이렇게 잘하는 집이 잘 없음,맛있다
19,작은공간,안예스,"학창시절 야간자율학습시간 전에 저녁먹으러 자주 가던 작공.여기 김치 볶음밥을 좋아해서, 고추기름을 사다가 집에서 따라서 만들어보고 그랬다.",맛있다
20,작은공간,Luscious.K,"#도곡동 #작은공간""살짝 스윗해진 <즉떡 지존>의 변신""1. 본인에게 최고의 즉떡은 몇 년 째 양재동의 <작은공간>이다.작은 공간 이후로 몇 년간 여러 즉떡을 먹어봤지만 이집 만큼 해장감과 발란스가 좋은 집을 발견할 수가 없었다.그런데 살짝 달달해 진 것은 어쩔 수 없는 시대적 변화일 수도 있겠다.2. 짜장즉떡 2인분을 주문했는데, 아주 적절한 양으로 떡, 오뎅, 야채, 쫄면, 라면, 계란, 튀김이 들어가 있다.여전히 시원한 해장감이 좋은 국물은 계속 퍼먹게 된다. 대신 바싹 졸여지면 단맛이 예전에 비해 더 나는 것이 혀를 피곤하게 한다.나의 입맛이 변한 것인지 레시피가 달아진 것인지는 판단이 서지 않지만 다음엔 너무 졸여 먹지 말자는 다짐을 하게 한다.3. 볶음밥과 치즈를 부탁드렸는데, 치즈는 진짜 모짤렐라를 쓰는지 가격이 3,000원이다. 볶음밥 2,000원에 치즈까지 넣으면 5,000원의 가격이다.대신 치즈의 양은 볶음밥 2인분에 맞는 양이기는 하다.볶음밥이 조금 아쉬운데 고소함이나 강렬한 감칠맛 둘 다 없다. 그져 볶음밥에 치즈를 올려 먹는 맛이라 다음엔 굳이 밥을 볶지 않아도 될 것 같다는 느낌이다.4. 다음 방문에는 어떨까?조금 걱정이 되긴 하지만 여전히 이집은 우리집 최애 즉떡집이고 걱정없이 갈 수 있는 몇 안되는 집이다.다음엔 짜장즉떡 말고 일반 즉떡으로 먹어봐야겠다 ㅎㅎPS: 야채사리, 계란 추가 불가... 쫌 아쉽긴 합니다.",맛있다
21,작은공간,혜화얌냠이,살면서 먹어본 즉석떡볶이 중에 제일 맛있었다. 애초에 즉떡이 맛없없이라 이집이 더 맛있을 수 있나..? 살짝 걱정하면서 방문했는데 넘넘 맛있어ㅓㅓ이 집은 무엇이 다르냐하면 바로 떡.. 아무래도 방앗간에서 매일 매일 바로 한 떡을 가져다가 쓰시는 거 같다. 딱 떡 바로 쪘을때 쫄깃쫀득한 식감 그대로다. 한번도 냉장고 근처에도 가보지 못한 떡 맛이랄까.. 그래서 양념도 더 잘 베는 거 같고 ㅠㅡㅠ 최고많은 분들의 추천대로 짜장떡볶이를 먹었는데 이것도 살짝 매콤한 맛이 있어서 원래 그냥 짜장떡볶이를 안 좋아하는데도 맛있게 먹었다!! 볶음밥과 치즈추가는 국룰.. 치즈추가 값이 좀 비쌌는데 그래도 그만큼 맛있어서 하나도 안 아까움ㅎㅎ++) 외관이 정말 허름해서!! 간판도 다 바랜 탓에 안 보여서 못 찾을 뻔했다. 시간이 멈춘 느낌 ㅎㅎㅎ 안에 낙서도 많고 쏘렌토 st로 식탁이 나뉘어있는것도 레트로 감성을 느끼기에 좋았다. 재밌고 맛있었던 식사 ! 코로나 때문인지 토욜 저녁 7시쯤 먹었는데 빈 자리가 꽤 있었다.,맛있다
22,작은공간,맛 seeker,실패한적없는 즉떡계의 정석 개인적으로 좋아하는 스타일의 즉석떡볶이집! 꽤 여러번 가봤은데 이번엔 코로나 때문에 포장해와서 끓여먹었다. 짜장떡볶이를 가져왔는데 비조리였고 조리법이 안내되어있어서 만드는건 어렵지 않았다. 그냥 물양 맞춰서 때려넣으면 끝 짜장떡볶이지만 우리가 먹는 짜파게티나 짜장면같이 단 맛이 아니라 매콤하다. 그래서 더 떡볶이 같은 맛 예전에 다른곳에서 짜장떡볶이 먹어보고 매운데 심심한 맛과 소스가 어울어지지않는 어색함에 실망한 경험이있은데 작은공간은 그런 어설픔 없이 착 달라붙는 감칠맛이 있었다. 매장에서 먹으면 즉떡 후식 볶음밥이 기가 막히는데 집에선 배불러서 패스했다는게 아쉽지만 여전히 맛있었당 만족,맛있다
23,작은공간,라보,"초중생때 은마아파트 떡볶이, 고등학교땐 작은공간!정말 이름 그대로 작은 공간이다. 처음 갔을때 그 협소함에 아주 충격을 받았는데, 한입 먹고 또 충격, 다음번에 짜장떡볶이를 먹고 또 충격이었다.그 때는 짜파구리 이런게 아직 없을 때였는데 약간 그 조합이 처음 나왔을 때의 충격 같은 맛?일반도 맛있지만.. 작은공간은 짜장라볶이.짜장+ 매콤+ 감칠맛 이건 맛이 없을 수 없지. 튀김도 자작하게 끓여주고 양도 많다.마지막에 밥까지 볶아주면.. 천국사실 늘 둘이가서 양이 많아 볶음밥을 제대로 먹어 본 적은 없다.근데 뭐 그 냄비팬에 그 양념으로 볶음밥을 하는데 맛이 없다? 그건 불법이다. ㅋㅋ",맛있다
24,작은공간,YJH,이 동네 사는데 동네주민들과 한번 가보고 다신 안가는데...줄서서 먹는거도 이해 안되는.. 개인 취향이 다른건가 하여간..,별로
25,작은공간,혬뭉,"저는 암껏도 모르고 짜장떡볶이 말구 오리지널 먹었는데, 여태까지 먹은 떡볶이 떡중에 제일 말랑말랑해여 ㅠㅠ 눈물날 정도루 ㅠㅠ 오리지널도 적당히 맵고 맛잇엇어요!!!! 오징어튀김은 그냥 옛날학교앞분식집맛 ㅎㅎ 바삭하진 않아용글구 볶음밥 맛집!! 고소하니 맛잇더라구용 담엔 짜장떡볶이 먹어볼래여!",맛있다
26,작은공간,LeeKyu Min Alex,괜찮다! 하지만 또보겠지보단 살짝아쉽,괜찮다
27,작은공간,j,여기 진짜루 맛있어요ㅋㅋ 떡몰랑몰랑하고 맵지않은 국물떡볶이라 참 좋음. 벽면이 좀 더럽고 자리도 좁으며 테이블은 작은게 흠. 하지만 양도 낭낭한편이고 기본만 시켜도 일인 일튀김+계란 주는게 참 좋았음!. 볶음밥은 꼭 먹는걸 추천. 개인적으로 볶음밥은 인원수-1 인분 볶음밥으로 시켜야 맛있었어요. 그래야 국물 안뻑뻑하고 맛있음,맛있다
28,작은공간,먹킷리스트 뿌시기,"양재, 도곡, 대치 쪽을 자주 가는 사람이라면 모를 수 없는 즉떡 맛집! 개인적인 입맛에는 좀 맵지만 참고 먹을만한 맛입니다. 사리 양이나 떡 양도 많은 편이라 한번 가면 배 터지게 먹고 옵니다. 맥반석 계란이 들어가는 것도 너무 취저! 볶음밥에 치즈 추가는 필수에용",맛있다
29,작은공간,박수정,"이집 맛의 진짜 비결은 한결같은 주인부부의 성실함이 아닐까...이 동네에 이사온지도 15년 다되가고처음 왔을때부터 이집을 다녔으니이제는 지나가다 주인아주머니 출근하시는 시간에 가끔 뵈면 인사드리는 정도로 이곳은 친숙하다.맛집이란게 사실 별거 없지 않을까가성비를 갖추면서 한결같이 처음과 같은 감동을구현해 낸다면 그게 맛집이 아닐까 한다.이 집은 그런점에서 정말 언제 쉬시는 걸까 의심이 들정도로 주인부부가 항상 자리를 지키고 있고15년째 그 맛 그대로를 보여준다.가격또한 내기억이 맞다면 15년전보다 천원정도 올랐을까 싶다.사실 이곳은 나뿐만 아니라 그보다 더 오랜시간  바로 앞 여고생들의 추억의 장소이고, 그들이 학교를 졸업하고이 동네를 떠나도 다시 한번씩 들리는 곳일 정도로 많은 사람들의 추억이 가득한 집이다.그만큼 대중적인 즉석 떡볶이의 맛이고 누구나 호불호없이 즐길 수 있고 쉽게 떠올릴 수 있는 즉석 떡볶이 맛이다.약간 달큰하고 살짝 매콤하며 적당히 조미료맛이 느껴진다. 비교적 저렴한 가격에 쫄면 라면 야끼만두 삶은 계란이 기본으로 들어가며 마지막 볶음밥은 정말 꼭 먹어야하는 맛!굳이 흠을 잡자면연중무휴라 주말이나 저녁에는 알바생들로 돌아갈때가 있는데 그때는 좀 면이 덜익었던가 불었던가 양념이 싱겁던가 약간 그럴때가 있다.그래서 아주머니 아저씨 계시는 평일 오전 낮에 아니면 토요일 낮에 오는것을 추천한다",맛있다
30,작은공간,FTys,"<학창시절 분위기, 그렇지 못한 가성비>내부 벽에 빼곡히 적힌 다양한 낙서가 어린 학창시절 다니던 분식집을 생각해주게 하여서 좋았음. 부부 사장님 두분이 계란을 까고 계셨는데 좀 무뚝뚝하셨지만 이 또한 내부 분위기랑 잘 어울렸음 ㅋㅋ하지만 음식은 기대 이하였다. 필자가 떡볶이를 딱히 안좋아해서 그런진 몰라도 가격대비 너무 별로다. 즉석 짜장 떡볶이 2인분에 라면사리, 김말이, 야채사리해서 20,000원. 짜장 떡볶이는 소스는 달지 않아 좋았지만 야채사리가 3,000원 추가인데 그냥 양배추 조금 더 썰어 넣어주는 정도라 충격... 크게 또 먹고싶다고 못 느꼇음.재방문 의사: 없음, 차라리 두끼 가겠음.",별로
31,작은공간,나는배고프다 고로존재한다,집이 먼데도 자주간다. 떡볶이도 맛있는데 볶음밥이 미쳤다ㅠㅠ 여고 앞 떡볶이 맛집 ! 갈때마다 만족하며 나온다,맛있다
32,작은공간,삐약이,"은광여고 근처에 위치한 작은공간! 떡볶이 2인분에 김말이 하나를 추가했다.작은공간이라는 상호답게 내부는 굉장히 아늑한 느낌이지만 좌석은 생각보다 다닥다닥 많이 있어서 꽤 많은 사람들이 먹을 수 있다!떡볶이는 엄청 큰 냄비(...?) 에 담겨서 나왔는데 조금 끓은 뒤에 먹으면 된다! 떡볶이 국물에서 어묵 육수 맛이 좀 나고 조금 짠 편이었는데 맛있었다. 토핑은 떡, 어묵, 라면, 당면, 만두, 계란, 대파, 양배추 정도였는데 치즈사리가 볶음밥에만 추가되는 게 조금 아쉬웠다. 계속 끓여서 먹다보니 마지막에 떡볶이 국물의 거의 사라지는 점이 조금 아쉬웠지만 딱 적당하게 맛있는 것 같다. 다음 번에는 볶음밥을 시도해 보아야겠다.",맛있다
33,작은공간,완두코기,저는 개인적으로 맛있는지 모르겠어요추억맛이아닐까해요^^;;,별로
34,작은공간,VERYGOOD㋛,사실 분식을 그렇게 좋아하지는 않는다. 근데 여기는 엄청 배고픈 상태에서 먹어서 그런가 2인분이 모자라다고 생각할 정도로 정신없이 먹었다ㅋㅋㅋ (2명이서 갔음) 너무 멀어서 다시 가기는 좀 그렇지만 인생에서 먹었던 떡볶이 중에 단연 탑3안에 든다. 맵찔이라 매운거를 정말 못 먹는데 맵기도 딱 적당하고 달지도 않았고 즉석떡볶이의 교과서같은 느낌이 들었다! 딱 학교 앞에서 먹는 추억의 맛을 재현한 느낌?! 은광여고생들 너무 부럽다 진짜... 볶음밥도 먹었는데 사진이 없어 아쉽네ㅠㅠ,맛있다
35,작은공간,Colin B,"“짜장떡볶이는 중년을 위한 음식이었어”#은광여고하면 떡볶이떡볶이 큰손 여고생들이 득실거리는 여고 앞은 떡볶이집에게 그야말로 황금상권이다. 그러다보니 유명한 떡볶이집 중 여고 앞에 자리잡은 집들이 많은 것도 자연스러운 일이다. 애플하우스(세화여고), 셀프하우스(영파여고), 미림분식(미림여고), 모꼬지에(잠실여고), 만나분식(배화여고), 상아탑즉석떡볶이(동일여고), 영동떡볶이(진선여고)... 거참 라인업 한번 화려하다.하지만 위에 언급한 여고들이 전혀 부럽지 않은 여고가 하나 있으니 그곳은 바로 은광여고. 이진, 송혜교, 한혜진을 배출했다는 프라이드만큼이나 학교 앞 떡볶이집에 대한 프라이드를 가질만한 것이 ‘작은공간’, ‘그린네은쟁반’, ‘국미당’이라는 걸출한 떡볶이집들이 한 골목에 몰려있다. 네이버에 은광여고를 치면 연관검색어로 떡볶이가 나올 정도. 짜장 즉떡의 작은공간, 숙성 떡볶이의 그린네은쟁반, 튀김 명가 국미당은 삼인삼색의 매력으로 각자 사람들을 끌어모으고 있는데, 내게 그래도 한 곳을 꼽으라면 역시 작은공간이 아닐까싶다.#짜장즉떡일반과 짜장 두 가지 선택지가 있는데 이 집의 매력을 느끼려면 역시 짜장이다. 짜장에 고추의 매콤함이 더해졌다하여 혹시나 겉돌진 않을까 했는데 웬걸, 아주 둘이 혼연일체가 되어 근사한 국물맛을 낸다. 보통 짜장떡볶이하면 ‘면동떡볶이’의 그것처럼 초딩입맛에 초점을 맞춘 것을 떠올리게 되는데 이 곳의 짜장즉떡은 아재입맛도 포용하는 맛이다.앞자리에 앉은 아저씨가 갑자기 화를 내서 내용을 들어봤더니 짜장즉떡을 시켰는데 일반즉떡이 나왔다는 것. 이후 아저씨의 대사가 가관이었는데 “나는 항상 짜장만 먹는 거 알잖아!” 많은 여고생들 앞에서 일갈하는 모습을 보는데 내가 다 얼굴이 후끈거렸다. 동시에 이 곳 짜장즉떡의 위엄을 깨달았다.국물도 국물이지만 안에 들어가는 내용물도 준수하다. 떡도 부드럽고, 라면과 쫄면을 둘 다 넣어주는 것도 좋고 무엇보다 구운 계란이 너무 탁월하다. 야채를 추가하면 양배추를 듬뿍 넣어주는데 자체로도 맛있고 국물맛도 더 시원 달달해져서 추가 주문하는 걸 추천하고 싶다.이미 완성형인 양념에 양배추의 단맛이 더해지고, 그 양념을 사용한 볶음밥은 뭐, 설명이 필요할까.instagram: colin_beak",맛있다
