,가게이름,리뷰아이디,리뷰,맛평가
13,원조닭한마리,떡볶이,고등학교때 많이 먹었던 닭한마리....뭔가 추억의 장소같은 ㅋㅋㅋㅋ 뜨끈한 국물이 너무 좋다. 과식하게 되는 감이 있지만 닭먹고서는 항상 사리 넣어서 먹고 그리고 밥 넣어서 죽 만들어 먹는게 필수였다. 고등학교때는 여자애 셋이서 밥 다섯공기를 먹었던 기억이 난다.... 어떻게 그랬나 싶다. 대신 먹고나면 목이 엄청 마른데 물까지 마시면 정말 배가 부르다.찾아갈 맛집 이런건 아니지만 가끔씩 생각이 날 때가 있다.,맛있다
14,원조닭한마리,Raon's father,적당한 맛. 메뉴에 비해 비싼 가격. 기분 나쁜 직원. 오래되고 유명한 집인데. 좋지 않아요,별로
15,원조닭한마리,제인,"개포동 <원조닭한마리>닭 먹고, 칼국수까지 먹을 수 있는곳!닭의 퀄리티는 쏘쏘하지만 먹을만하고, 닭 먹은뒤 먹는 칼국수가 맛있다!!",맛있다
16,원조닭한마리,건강걍비,마이 페이보릿♡닭+칼국수+죽 까지!,맛있다
17,부산어묵빨간오뎅,송승환,"떡볶이는 쌀떡,밀떡, 반반 3가지로 떡을 선택할수 있어서 좋습니다. 맛도 있고요ㅎㅎ튀김도 선택가능하고 떡순튀 모두 반인분 단위로도 팝니다. 빨간오뎅도 맛있어요!!",맛있다
18,부산어묵빨간오뎅,Pearl,튀김은 바로 튀겨서 좋긴한데 튀김옷이 두껍고 오징어가 조금 들어있어요. 떡볶이집 회전율이 너무 빠르다 보니  만든지 얼마 안된 떡볶이를 먹어서 맛이 좀 아쉽네요. 빨강 오뎅은 좀 불어있었는데 오뎅과 소스 다 평범했고 떡볶이 떡은 부드러운데 소스가 특별한 맛 없이 맵기만 하고 저는 그냥 그랬어요. 맛있다고 소개 받아서 간건데 그냥 평범한 동네 떡볶이집이라고 생각하시는게 제일 좋을것 같습니다. 일하시는 분들은 친절하시고 장사가 잘되서 웨이팅이 좀 있어요.,별로
19,부산어묵빨간오뎅,평냉쟁이,부산오뎅 직판장 부산맛 그대로 국물 간장도 맛있게 주신다 순대 떡볶이 튀김도 푸짐해요,괜찮다
20,부산어묵빨간오뎅,형석,"인생 최애 떡볶이 집개인적으로 매운걸 못먹어서 기본적으로 매콤한 음식은 잘 찾지 않는데, 가끔 찾아먹는 음식이 떡볶이와 짬뽕 단 두개.너무 맵지 않고 살짝 달달하며 쫀득한 쌀떡의 떡볶이가 내 취향인데 그냥 바로 하트어택 당하는 취향저격 떡볶이. 내 취향에 너무 맞아서 종종 찾던 곳인데 작년에 가보니 스리슬쩍 밀떡이 생김. 웬일이지 하며 반반으로 먹어봤는데 역시나 밀떡은 즉떡이 아닌이상 내 취향이 아님... 온리 쌀떡 만세. 특히나 이집은 근처 떡집에서 매일 신선한 당일 떡을 제공받아 팔기 때문에 더욱 맛있다.",맛있다
21,부산어묵빨간오뎅,YNZ,"개포동의 자랑이라는 이곳. 부산스타일의 가래떡 떡볶이와 매운 오뎅을 판다. 앉아먹는 곳도 없어서 서서 먹어야하는데도 문정성시를 이룬다. 다들 호평일색이라 일부러 멀리서 찾아갔는데 오... 완전 맛있다. 비주얼도 맛도 모두 만족스러운 쌀떡볶이! 두꺼운 가래떡을 사용하였지만, 퍼지지거나 딱딱하지 않아 쫀득한 식감이 딱 좋다. 매콤달콤 양념도 잘 배어들어있다. 양념의 점도나 맵기도 굿! 정말 잘 만든 떡볶이다.  밀떡을 넣은 것도 있어서 둘 중 선택하면 된다. 섞어서 먹어봤는데, 내 입맛엔 쌀떡이 훨씬 맛있었다. 매운 오뎅은 고춧가루가 듬뿍 뿌려져서 아주 칼칼하고 맵싹하다. 순대도 돼지 잡내없이 깔끔하고 담백하다. 어쩜 떡볶이, 오뎅, 순대까지 전부 다 맛있을 수가 있지? 위치가 애매하고 넘 멀어서 슬프다. ㅠㅠ 좀만 가까웠더라면 좋았을 걸!",맛있다
22,부산어묵빨간오뎅,이정수,쌀떡에 매운오뎅까지 쵝오,괜찮다
23,부산어묵빨간오뎅,하라케케,솔직히 떡볶이 최강자. 개포동 부산어묵처럼 떡볶이순대어묵튀김 다 맛있기 쉽지않음.,맛있다
24,부산어묵빨간오뎅,계란샌드위치,매콤한데 맛있는 곳ㅠㅠㅠㅠㅠ재방문의사 있음!,맛있다
25,부산어묵빨간오뎅,졸령,여긴 맛있죵ㅋㅋ 매운맛은 겁나매움 쌀떡볶이 튀김은 김말이,맛있다
26,부산어묵빨간오뎅,흰우유,이전에 과외하면서 몇번 들렸던 맛집떡볶이보다도 튀김이나 순대나 어묵을 더 좋아해서떡볶이는 묻혀 먹을 국물용으로만 시켰는데이곳은 다르다.가래떡 베이스 쫄깃쫄깃하고 매콤새콤달콤한 떡볶이 쏘오스크게 맵지는 않아서 매운걸 못먹는 사람도 가능!튀김도 맛있고 순대고 맛있고어묵도 맛있고난 오히려 다른게 너무 맛있어서어묵은 평범한 느낌이었다다른 곳도 어묵은 사서 파니까?그래도 당연히 맛있다.기본기가 아주 탄탄한 떡볶이집이란 느낌이다.특색있다기 보다는그냥 상상하는 떡볶이집 그대로의 떡튀순맛있는 떡튀순을 상상할 때그 맛 그대로가 이 가게에 있다.,맛있다
27,부산어묵빨간오뎅,Ashley Jung,"난 여기가 정말 좋다... 개포동이라서 너무 멀지만 정말 맛있는 쌀떡볶이! 굳이 가서 포장해오거나 저 복잡한데 서서 먹고 올만큼 좋아함. 변강쇠떡볶이보다 맛있는 떡볶이는 여기가 처음..! 스타일은 전체적으로 비슷하다. 두껍고 쫀득한 쌀떡 + 적당한 점도의 그렇게까지 맵지 않은 양념! 너무조음... 쌀떡볶이 좋아하면 한번 꼭 가보시길.매운오뎅, 안매운 오뎅, 좀더 고급인 사각오뎅 등이 있음. 매운 오뎅은 떡볶이와 달리 상당히 좀 매콤한 편. 거기 서서 먹으면 뭔가 감성⭐️과 함께 더 맛있게 느껴짐.순대 반접시 있는거 혁명적임. 튀김도 괜찮음. 주차는 시장 바로 앞?옆? 여튼 나란히 줄지어 유료 있고, 거기 자리 없으면 사실 한가한 동네라 주차할 자리 찾기는 아렵지 않음. 바쁜 와중에도 다들 친절하시고 환경도 나름 깨끗한 편임. 얼마나 맛있는지 망고플레이트 스티커도 받았음.",맛있다
28,부산어묵빨간오뎅,떡볶이,추운 날에는 어묵이쥬.... 날씨 좀 쌀쌀해지면 여기 앞에 사람들이 바글바글 떡볶이 1인분도 팔았던 걸로 기억해요,맛있다
29,부산어묵빨간오뎅,Luscious.K,"#개포동 #부산어묵빨간오뎅“소중한 개포동의 자랑”언제나 맛있는 이집을 귀국 후 처음 가본다근처에 볼일이 있었는데 아내와 이구동성으로 합이 맞았다. 그 정도로 우리 온가족 입맛을 오래 전부터 사로잡은 집이집은 지난 리뷰에도 자세히 언급했지만 모든 메뉴가 맛있다. 돼지 내장까지 너무 신선해 사랑스럽다#반인분의매력아마도 이집 최고의 매력 중에 하나가 <반인분> 일게다어떤 메뉴가 됐든 1인분의 양이 꽤 되는데 혼자 온 손님들은 이거 저거 먹고 싶어도 그 양에 부담이 되서 선뜻 주문이 안된다.이런 손님들을 위해 떡볶이, 순대, 오뎅 모두 #반인분 주문이 되니 그 얼마나 다행인가!!!손님의 입장에서 만들어진 <반인분의 배려>그래서 이 집은 더욱 사랑스럽다!",맛있다
30,부산어묵빨간오뎅,ethanghymn,"난 어렸을때도 분식을 특별히 좋아했던적은 없어서 하교길에 떡볶이나 오뎅등을 사먹었던 기억은 별로 없음. 어렸을땐 호떡을 좋아했을뿐이어서 오히려 커서 많이 좋아하거나 하진 않지만 그래도 맛있다는 분식집이 있으면 가끔 들러보는 정도 임.그래서 특별히 좋아하는 분식집이라면 딱히 떠오르는데는 없는데 난 떡볶이가 푹 익혀지거나 떡에 맛이 많이 밴 건 별로 안좋아해선지 국물떡볶이류가 좋은거 같고 체인점 브랜드 중에선 신전떡볶이가 그나마 괜찮고 우리동네의 서강쇠떡볶이도 가끔 생각나는 정도임.오늘 방문한 부산어묵빨간오뎅은 왜 가고싶다에 세이브 해 뒀는지는 기억이 잘 안나지만 Colin B님의 리뷰에서 읽었던 개포5단지에서 농구공 좀 튀겨봤던이란 부분이 마치 대만청춘영화의 한 장면을 연상시켜서 재미도 있으면서 내 어린 시절도 떠오르게 했었어서 살짝 울컥하기도 했었는데 아마 그래서 궁금해서 세이브 해 뒀던거 같음.한두번정도 그 전에도 들려보고 싶었지만 그러지 못했었는데 오늘 대치동에 차를 갖고 나온길에 멀지않아 들러봄.네이버지도의 안내를 받아 가까이 가니 예전에 죠스떡볶인가를 포장주문하러 들렀었던 동네였음. 뒷골목으로 들어와 주차할 자리를 찾는데 뒷골목 좌측에 있는 공용주차장은 거의 다 차있었는데 마침 부산어묵빨간오뎅 가게 근처에 타이트한 자리가 하나 비어있어서 조심스럽게 주차를 하고 가게로 향함.어떤 가게일까 두근댐. 오늘 여길 오기전에 다시 한번 리뷰를 보니 YennaPPa님의 리뷰도 칭찬 일색이어서 더 궁금했음. 가게는 네이버지도에서 여러번 미리 봤던 자리에 있었는데 생각보단 더 컸고 손님들도 많은 편이었음.일단 가게분위기를 살펴보고 무슨 메뉴가 있는지도 둘러봄. 가게 가운데엔 떡볶이와 순대가 있고, 왼쪽에는 튀김, 오른쪽에는 오뎅이 있었음.원래는 떡볶이가 유명한덴가 해서 떡볶이만 맛보려고 했었는데 YennaPPa님의 리뷰에서 보니 순대와 오뎅도 좋다고 하셔서 다 맛보고 싶었는데 배가 부른 상태여서 다 주문해서 맛보기는 부담스러워서 어떻게 해야 할까 생각하다 어주머님께 배가 불러서 1인분씩 다 시키기엔 부담스러운데 조금씩만 맛볼 수 있는 샘플러같은게 있는지 여쭤보니 그러면 떡볶이 한줄 1천원과 순대 반인분 2천원, 오뎅 1개에 8백원이라고 그렇게 주문하면 된다고 하셔서 그렇게 부탁드림.떡볶이는 리뷰에서도 봤던대로 가래떡 떡볶이였는데 한줄을 3등분해서 주시고, 순대도 반인분이지만 그래도 양이 샘플러라기엔 제법 됐음. 오뎅은 뭘 맛볼까 고민하다 아주머님께 여쭤보니 꼬치 끝이 빨간색인 기본 오뎅인 조기살오뎅을 맛보라고 하셔서 개인적으로 좀 덜 익어서 쫀득한 맛을 좋아해서 그런걸 고름.오뎅국물은 좀 뿌연 베이지 색깔로 시각적으로는 별로 맛있게 보이진 않았는데 초등학생으로 보이는 여자학생아이도 국자로 퍼서 마시길래 비쥬얼상으로는 당기지 않았지만 종이컵에 따르고 간장은 보통 안 찍어 먹는데 조금 앞접시에 따라서 세팅함. 난 빨간오뎅은 별로 안 좋아하고 국물의 비쥬얼도 좀 그런데다 아주머님이 제일 기본인 일반오뎅을 권유하셔서 다행이었음.뭐부터 먹을까 생각하다 제일 처음 여길 오게 만들었던 떡볶이가 궁금해 꼬지를 들어 찍어서 맛을 보니 은은히 살짝 단맛도 느껴지면서 짭짤해서 특별히 눈이 커지거나 하는 특별한 맛은 아니었지만 누구나 좋아할만한 대중적인, 밸런스가 잡힌 맛이었는데, 다만 가래떡의 식감은 충분히 부들부들해지지 않은건지 아니면 원래 이집 가래떡의 식감이 이런건지 살짝 덜 부드럽게 쫀득했음.이런 가래떡 떡볶이라면 우리 동네의 서강쇠떡볶이가 떠올랐는데 요즘엔 안간지 꽤 됐지만 개인적으로는 그 집 떡볶이가 좀 더 나은 느낌임. 하지만 그 집도 사장님이 계신지 아니면 직원이 있는지에 따라, 아니면 같은 사장님이 계셔도 맛이나 질감이 살짝씩 변화가 있기는 함. 그래도 어쩌다 보니 그릇째 들고 떡볶이국물까지 마시고 있는 나를 발견함.그 다음으로는 순대를 맛봤는데 맛은 스탠더드한 맛이었는데 고춧가루소금이 좀 특별하게 느껴졌음. 뭔가 좀 더 짭짤하면서 감칠맛이 있어서 소금을 찍어 먹으니 더 맛있게 느껴져 끝까지 맛있게 먹음.마지막으로 오뎅은 탁한 국물 색깔도 그렇고 해서 별 생각없이 간장에 살짝 찍어 한입 베어 물었는데 엥? 이게 뭐야?함. 일반 오뎅과 달리 살짝 더 두툼하면서 감칠맛이 느껴지는, 그렇다고 백화점에서 파는 가마보꼬처럼 고급재료를 쓸지는 모르지만 우리나라에서 생각하는 오뎅맛과는 거리가 있는 맛이 아닌 기존에 알고 있는 우리나라 오뎅 맛이 좀 더 업그레이드 된 맛있는 오뎅이었음. 다만 오뎅국물맛은 특별히 인상적이거나 하진 않았음.가게를 나오기전에 고춧가루소금이 맛있었던 순대는 1인분을 포장해서 나옴.가게를 나와 뒤를 돌아보니 가게이름이 부산어묵빨간오뎅이었던.. 이 집의 메인은 어묵이었음. 그래선지 어묵, 순대, 떡볶이 순으로 맛있었음.결론적으로 우리가 익히 알고있는 오뎅의 질과 맛이 업그레이드 되서 한 입 베어 무는 순간 알 수 있는 오뎅이 제일 좋고, 짠맛이 더 강조된 고춧가루소금이 좋아서 금방 순삭하게 했던 순대, 그리고 밸런스가 좋아 특별히 싫어하는 사람이 없을것 같은 가래떡떡볶이 순으로 좋았던 집으로 오뎅을 맛보러 근처에 지날때 다시 들러보고 싶음.",맛있다
31,부산어묵빨간오뎅,ANGELA,"부산어묵빨간오뎅, 한강 이남 떡볶이 중 가장 제 취향인 곳입니다.떡이 좀 크길래 양념이 안 배어 있을 거라고 생각했는데, 양념도 잘 배어있고 너무 질기지 않으면서 말랑하고 쫀득한 떡의 식감이 최고예요. 양념도 너무 달지 않고 맵지도 않은 그 중간의 완벽함. 오뎅 맛있는 건 당연하고 튀김도 추후에 먹어봤는데 맛있었어요. 집 근처였다면 그냥 지나칠 수 없는 맛입니다.제 기준 강북 원탑 나누미떡볶이 좋아하시는 분이라면 여기도 좋아하실 거예요. 추천!",맛있다
32,부산어묵빨간오뎅,Colin B,"“익숙한 맛의 소중함에 대하여”1 . #짜릿해늘새로워새로움은 늘 짜릿하다. 가끔은 그 짜릿함에 취해 그저 새로울 뿐인 것을 기존의 것보다 낫다고 착각하기도 한다. 비단 인간 관계 뿐 아니라 음식에도 해당되는 얘기다. 어떤 식당에 처음 방문을 해서 크게 감동을 받았더라도, 두 번째 방문에는 실망을 하는 경우가 태반이다.2 . #익숙한맛의소중함음식에 관심을 가지고 많은 음식들을 섭렵하다 보면 어느 순간 눈이 번쩍 띄여지는 새로움을 찾기가 어려워진다. “다 거기서 거기” 라는 건방진 생각이 들기도 하고 스스로가 대단한 미식가가 된 양, 냉철하게 맛을 평가하기도 한다. 그런 순간을 넘어가게 해주는 것은 그걸 뛰어넘는 새로운 맛일 수도 있지만, 지나간 기억과 향수를 불러일으키는 익숙한 맛일 수도 있다. 음식이 혀 끝을 스치는 순간 머리 속을 스쳐가는 그리운 기억. 영화 ‘라따뚜이’의 냉소적인 음식 평론가가 지극히 평범한 음식을 먹고 어렸을 적 어머니가 해주시던 음식의 추억 속으로 훅 빠져버렸던 것처럼.3 . #개포주민의쏘울푸드개포동에 살았거나, 개포 5단지에서 농구공 좀 튀겨 봤다는 사람들은 다들 알만한 분식집 ‘부산어묵 빨간오뎅’. 개포 다온시장에 위치한, 부산 스타일의 가래떡 떡볶이와 매운 오뎅을 파는 곳이다. 떡볶이, 오뎅, 순대까지 흠 잡을 데가 특별히 없는 “분식의 정석” 같은 느낌이다. 쫄깃한 가래떡을 사용한 떡볶이와 다양한 재료를 사용한 부산 오뎅 등 음식에 나름의 개성도 있다. 그렇다고 대단히 특별하거나 새로운 부분이 있느냐 하면, 그건 또 아니다.다만 이 곳의 익숙한 풍경은 땀에 쩔은 채 뜨거운 오뎅을 먹고 있는 바스켓볼 소년 시절의 나를 그리게 하고, 이 곳의 익숙한 떡볶이 맛은 그보다 더 어린 시절 살았던 아파트 단지 안의 트럭 아저씨를 떠올리게 한다. 꼭 새롭지 않아도 익숙함이 짜릿하게 다가오는 순간이 있는데, 이 곳은 내게 그런 순간이었다.- 추천메뉴: 떡볶이+순대 반반 (4천원)- 주의: 5천원 미만 결제는 현금 결제 instagram: colin_beak",맛있다
33,부산어묵빨간오뎅,헤더유으,"부산의 빨간오뎅을 먹을 수 있는 곳! 이날 원래 부산에 가려고 했었는데 사정이 있어 못가게 되었었는데, 우연히 개포동에서 빨간오뎅을 먹게되었네요 ㅋㅋㅋ 칼칼한 고춧가루 맛이에요. 맛있어요!!! 떡볶이는 굵은 쌀떡이 비교적 연한 떡볶이소스에 알맞게 익어있어요. 떡볶이에 오뎅이나 파는 없고, 정말 떡이랑 양파 조금만 들어있는 깔끔하고 자극적이지 않은 맛이에요.",맛있다
34,부산어묵빨간오뎅,뉸뉴난나,떡볶이 떡이 완전 쫄깃하니 맛있네요빨간오뎅도 매콤하니 괜찮았어요분식 생각날 때 와볼 만 해요사람 많지만 빠르게 먹고 가기 좋은 시스템,괜찮다
35,부산어묵빨간오뎅,솜솜,예전에는 떡볶이 순대만 먹고 시공간이 잠시 멈췄었능데.. 이번에 튀김을 먹었더니 얼마나 맛있게요ㅠㅠ파삭파삭한 튀김! 갓튀겨내어 더 맛있고 고구마도 새우도 오징어도 두꺼운 튀김옷 만큼이나 실하다. 갠적으로 맛있는 튀김이라면 튀김옷 두꺼워도 인정! 인정인정~~,맛있다
36,부산어묵빨간오뎅,솔직리뷰,저만 별로 였던건가요.. ㅠㅠ 부산스타일 진한 양념 떡볶이 먹고싶어 일부러 찾아간곳인데... 양념은 조미료맛만 났구요 먹고나니 속이 더부룩... 저녁에가서 그런지 순대도 오래된 냄새나고 말라있었어요.  충격적인건 아주머니 맨손으로 떡 뜯어 넣으시는데 그손으로 걸레질 하시고.. 그거보니 다시는 안갈듯요.,별로
37,부산어묵빨간오뎅,KimJulie,쌀떡으로만 하는 떡볶이집이 이젠 정말 별로 없는데 난 여기가 사실 지금까지는 베스트 떡볶이집이다!!!,맛있다
38,부산어묵빨간오뎅,맛집찾아삼만리,쪼아~,맛있다
39,부산어묵빨간오뎅,엘따뉜,어릴 때 먹던 그맛!,맛있다
40,부산어묵빨간오뎅,Jㅐ,"개포동역에 위치한 분식집 “빨간오뎅부산어묵”. 요 근처에서 학창시절을 보냈다면 모를래야 모를 수가 없는 곳. 항상 <5단지 떡볶이>라고 부르던 곳이었는데 이름이 있었군요..ㅋㅋ 여기 맛있다 : )떡볶이집과 함께 나이를 먹는다는 건 꽤 낭만적인 것 같아요. 중학교 때는 학원 끝나고 친구들이랑 가던 집이었고, 고등학교 때는 바로 앞 5단지 농구장에서 농구 한 게임 하고 우르르 몰려가던 집이었고, 대학교 때는 근처에서 술 한 잔 하고 오뎅국물로 해장한답시고 가던 집이에요. ‘떡볶이 + 순대’ 반반. 혼자 먹는 거여서 떡볶이 먹을지 순대 먹을지 고민하면서 갔는데, 반반이 된다는 걸 망플 리뷰 보고 알았다!! (감사합니다>_<) 양이 많지 않을까 걱정했는데 여기다 오뎅 4개까지 뿌셨으니 그냥 일인분씩 먹었어도 될 뻔..ㅋㅋ‘떡볶이’. 여기가 이렇게 유명한 건 가래떡으로 만들어진 떡볶이 때문 아닐까!? 떡이 두꺼운데도 양념이 매콤해서 맛있더라구요. 순대도 맛있고!! 아 그리고 여기 매운 오뎅이 유명한데, 요즘은 매운 오뎅 파는 곳이 그래도 꽤 많지만 예전에는 엄청 신기했던 기억이ㅋㅋ 진짜 뭔가 아프게 하는 매운 맛이어서 스트레스 풀기 좋아요. 분위기는 그냥 분식집 분위기. 앉아서 먹을 자리는 없고 다 서서 먹어요. 근데 사람이 많아서 막 비집고 들어가야한다ㅋㅋㅋㅋ 주변에 아파트 단지도 있고 학원 상가도 많고 경기여고도 있어서 예전부터 많은 사랑을 받을 수 있었던 것 같아요. 근처에 베라도 있어서 떡볶이 먹고 베라로 입가심 하면서 양재천 걸으면 꿀!!",맛있다
41,부산어묵빨간오뎅,꺄항,#빨간오뎅 #인기많은동네분식집떡볶이 튀김 순대는 먹어봐서 빨간오뎅(개당 700원) 먹으러 방문생각보다 매워서 매콤한게 당길때 좋을 것 같다이 집 튀김순대류가 맛있고 떡볶이가 별로이니결론적으로 이곳을 들른다면 빨간오뎅+튀김+순대를 먹자!! (분식집의 조화로움을 떡볶이가 담당하는데 이집만큼은 빨간오뎅에게 양보하면 딱일듯!!),괜찮다
42,부산어묵빨간오뎅,가마니멍하니,약간 늦은 시각에도 오픈해서 좋다. 사람들이 꽤 많음. 생각보다 양이 꽤 많아서 담엔 순대를 반인분을 시켜야지.순대도 찹쌀순대라 쫄깃하다.떡볶이는 가래떡볶인데 간이 잘 베어있고 쫄깃함. 너무 쫄깃. 씹는데 턱이 좀 아팠다ㅜㅜ튀김은 에어프라이로 튀겨 그런지 덜 바삭해서 아쉽. 떡볶이소스는 약간 매콤하고 간이 쎈 것 같긴 한데 맛있었다!,맛있다
43,부산어묵빨간오뎅,꺄항,"#포장해서먹어본 #개포동맛집 #순대 튀김 추천완죤 기대하고 먹어본 떡볶이 튀김 순대결론부터 말하면 튀김 순대 추천, 떡볶이 떡은 굿 소스는 낫 굿샛노란 튀김은 약간 식어도맛있다!튀김옷도 내용물도 어느하나 흠잡을데가 없다!!순대도 내장이 큼지막하고 쫄깃하고 신선하며 실하고 맛있다!!다만 떡볶이는 달지도 맵지도않고 짠데다 적당히 매운맛이 조화롭지도 않아 매우 아쉬웠다직접 뽑아낸다는(?) 떡은 가래떡이고 큼지막해서 맛있어서 떡이 아까울 지경 ㅜㅜ",괜찮다
44,부산어묵빨간오뎅,솜솜,"우와.... 정말 한입 먹자마자 정말 잠깐 시공간이 멈추는 맛.ㄷㄷ ㅋㅋㅋㅋ 너무 오버 아니냐구요.. 저 지금 평정심이 없어요 먹자마자 넘 맛있어서 깜짝 놀라 먹는데도 정신없고 이 놀라운 떡볶이의 맛을 홍보하는데에도 정신이 없었어요.. 떡볶이가 맛있으면 당근 맛있겠지. 라고 어느 정도 한계선을 그어놓았던 저는 정말 상상도 못했던 맛에 진짜 감탄을 연발하고 떠납니다..떡이 쫄깃하면서도 부드러워서 , 쫄깃한데 정말 조금은 질긴 느낌이 있거나 부드러워서 좀 무르거나 했던 여태까지의 떡볶이를 모두 제패했어요..양념은 ㅠㅠ 넘 먹자마자 흥분해서 어떻게 묘사해야할지 모르겠지만 ㅋㅋㅋ 정말 맛있어요! 약간 매콤하면서도 약간 새콤하기도 하고 달지도 않고..? ㅠㅠ 형언 불가 꼭 드셔보시길 강추드립니다 ✰오뎅도 두툼해서 씹는 맛도 좋아 맘에 들었습니다저는 처음이라 어버버하며 혼자 떡볶이 1 인분 순대 1인분 다 시켰는데 알고 보니 반인분도 있더라구요 혼자 가시게 된다면 반반 주문해서 드셔도 될 것 같아요 ㅎㅎ순대도 쫄깃하고 내장, 간 모두 좋았구요! 튀김은 새우튀김 하나 주문해서 평가하기가 애매하지만 튀김옷이 얇은 편은 아닌데 바삭하고 고소해요! 떡볶이가 워낙 맛있어서 딴건 평범하게 느껴졌어요 ㅎㅎ",맛있다
