,가게이름,리뷰아이디,리뷰,맛평가
11,영화정해장국,woony ,주인이 바뀌고 부터는 예전 맛은 아니네요,맛있다
12,영화정해장국,단율,"영화정해장국_해장국부문 맛집(2)최근방문_'21년 8월1. 유명하고 맛있는 해장국을 먹으면 항상 술생각이 난다. 술기운을 해소하기 위한 음식을 먹으면서 술이 땡기는 참 아이러니한 상황이 발생하는데, 처음으로 술생각이 안나는 맛있는 해장국을 찾았다. 말 그대로의 해장국의 역할로 딱 좋지 않을까 싶은 맛이다.2. 선지와 배추가 메인인 해장국이다. 다른 고기류는 없이 선지와 배추로 국물맛을 냈는데, 깔끔하고 시원하다. 향에 비해 간이 세지않고, 국물은 선지로 인해 짙은색을 띄는것을 보면 농도가 진해보이는데도, 실제 맛은 무겁지 않다. 자극적이지 않아 속 버리는일 없이 해장을 할수있는 정말 좋은 음식이다. 맛이 참 조화롭다. (팥색의 국물에 속으면 안된다. 깔끔하고 시원한 맛이다)3. 포장을 하면 밥과 반찬없이 해장국만 비닐에 싸주고, 다진마늘, 다데기를 넣어주는데, 양이 어마어마하다. 부피로 1L짜리 면기를 가득 채운다.. 밥을 말아 먹으려다, 결국 조금 작은 그릇을 가져와 덜어먹을수 밖에 없었다 ㅋㅋㅋ 그만큼 양이 많다. 그 중 선지의 비중이 어마어마한데, 선지도 상태가 많이 괜찮다. 4. 같이 받은 다진마늘과 다데기는 개인적으로는 넣지 않을것을 추천한다. 덜어먹으며, 1/2은 그냥 1/4은 다진마늘포함 나머지 1/4은 다데기까지 포함하여 먹었는데, 다진마늘을 넣는 순간부터 특유의 맛을 잃고 다른 음식이 되는데, 다데기를 넣으면 흔히 어디서든 먹을수 있는 매콤한 국물맛이 되어버린다. 기본 베이스의 맛이 강렬하지않아 쉽게 맛을 빼앗겨버리는 것이 참 아쉽다. 5. 반찬을 못먹어봤는데, 다음엔 가게에서 먹고와야겠다.※ 결론정말 해장을 위한 해장국",맛있다
13,영화정해장국,Jessica,"찐 해장국을 맛보고 싶다면 여기루!가게에 주차가 한두대만 가능하고 주변엔 전부 모텔촌이라 주차가 정말 어려움주차로 진을 빼고 들어간 관계로 건물 외관 촬영을 잊었음허름하고 오래된 간판외관부터 마니아적인 느낌이 물씬 남들어서면 꼬릿한 냄새와 ㅎㅎ 오픈키친이 눈에 들어옴단일 메뉴이기에 자리에 앉으면 바로 해장국이 나온다색깔부터..내가 알던 해장국은 해장국이 아닌 느낌매우탁하고 어둡다.약간 망설여지게 되는 회색빛이지만 용기내 먹어보면 생각이 달라진다꾸릿하고 어려운데 맑은(?) 맛이다 맛나다…왠지 배추로 맛을 낸것 같다배추를 정말 잘 쓴 느낌이다게다가 김치도 맛나서 한그릇 뚝딱하게됨선지를 추가로 부탁드리면 아예 한그릇을 선지로만 채워서 더 주신다… 감동…부엌도 그렇고 가게자체가 위생적이거나 깔끔하거나 새로운 느낌은 아니라 비위가 약한 사람에게는 아주 힘든 식당일듯그러나 그런거에 상관 없는 사람인데,선지해장국이 땡기는 사람이있다면 이 식당을 강추한다 ㅎㅎㅎㅎ",맛있다
14,영화정해장국,최선생,이집은 소문이 나면 안되는 곳이다.술쟁이들에겐 이만한 해장국도 없다.나는 선지를 별로 좋아하지도 않는데 이집 선지해장국만 먹는다.나만 알고있고 싶은 찐맛집,맛있다
15,영화정해장국,Colin B,"“진짜들만 가는 해장국집”#해정국많은 사람들이 해장하면 解腸, 즉 창자(장)를 풀어준다는 의미라고 생각하지만, 사실 해장은 풀 해(解), 숙취 정(酲)의 “해정”이라는 말에서 왔다. 한국에서 해장은 장을 풀어주기는 커녕 뜨겁고 매운 것으로 장을 마비시키는 개념에 가깝다. 맵찔이인 내게는 고추기름을 잔뜩 넣고 뚝배기에 펄펄 끓여나오는 해장국은 술 마신 다음날 오히려 더 피하고 싶은 음식이다.그런 내게 “해정”을 도와주는 고마운 식당들이 있다. 지나치게 맵지 않고, 지나치게 뜨겁지 않은. 구수한 맛과 뜨끈한 온도감으로 속을 달래주는 해장국들. ‘청진옥’의 된장 베이스 해장국, ‘일등식당’의 푸짐한 뼈다귀탕, ‘진짜해장국’의 진짜 해장국, ‘강남따로국밥’의 끝내주는 선지 국밥, 나의 인생해장국인 ‘어머니대성집’까지. 그리고 최근 이 리스트에 꼭 넣어야 할 식당을 하나 만났다.#영화정해장국네이버 검색 결과에 이 식당은 “진짜들만 가는 길동 해장국집”이라고 설명되어 있다. 집에서 그리 멀지 않음에도 모텔촌에 위치한 허름한 해장국집으로 쉬이 발길이 가지 않았다. 막상 가려고 해도 새벽 세시에 오픈해서 오후 세시에 닫는 까닭에 시간을 맞추기도 쉽지 않았다.그러던 어느 주말, 숙취를 안고 일어났는데 문득 이 집이 떠올라 계획 없는 방문을 했다. 모텔 사이 낡은 간판이 보이고, 식당으로 들어서자 홀을 보시는 이모님은 말도 없이 손가락 하나를 치켜 올리고 내가 고개를 끄덕하자 바로 주방에 주문을 넣는다. 자리에 앉아 살펴보니 메뉴는 오직 해장국 하나. 단일 메뉴 치고는 음식이 나오는데 시간이 조금 걸린다. 주문 후 한번 더 끓여내는 것인지, 토렴을 하는 것인지 모르겠지만 이 잠시의 기다림은 식당에 대한 신뢰감을 높인다.#찐이야해장국이 나왔고 한 술 뜨자마자 알았다. 찐이야 완전 찐이야 진짜가 나타났다 지금.사골 육수를 베이스로 된장으로 간을 하고 선지와 배추를 넣고 끓여냈는데, 구수하고 시원하고 감칠맛난다. 국물의 간도 딱 좋고 배추도 질기거나 늘어지거나 하지 않은 것이, 익힘 정도가 정말 완벽하다. 탱탱한 선지도 아쉽지 않게 들어간다.직접 담군 겉절이와 깍두기, 고추 장아찌가 밑반찬으로 나오는데 압권은 겉절이. 달큰하지만 막 달지는 않고, 매콤하고 감칠맛 나는 게 입맛을 돋운다.왜 이제야 왔나 싶었다. 앞으로 내게 해장국하면 어머니대성집과 함께 가장 먼저 떠오를 집.instagram: colin_beak",맛있다
16,영화정해장국,mignone,"단일메뉴에요.자리에앉으면 별도로 주문하지않아도 인원수대로 해장국이 나옵니다. 다만 제가 갔을때가 1시쯤이었고 대부분의테이블이 식사중이었는데도 해장국이 나오는데 10분? 정도 걸렸어요.맛은 담백합니다. 선지가 신선한게 느껴져요.깍두기에서 마늘맛이강하게 나긴하지만 김치 두 가지 다 맛있게 먹었습니다.양념과 마늘갈은것은 따로 준비해주시는데,해장국 반쯤 먹고 마늘을 풀었더니 짭짤하던 맛이 중화되고 더 개운해서 좋았어요.선지 추가도 넉넉히 해주셔서 배부르게 잘 먹고 왔습니다.;)",맛있다
17,화진포막국수,김재형,마녀2 보고나서 볼차러 가기 전에 들렀습니다 강동구청역 근처에서 차는데 망고플레이트 검색해보니 딱 여기 한 곳 가고싶다로 뜨길래 올타쿠나 바로 방문했습니다 근처에 주차 가능한 스타벅스도 있어서 아싸 밥먹고 저기서 쉬면서 리뷰쓰고 축구가야지 생각했습니다보통 가게 근처에 대충 차를 세워도 되는 분위기라 적당히 대고 들어갔습니다식당 안은 적당히 손님들로 채워져 있었고 저는 비빔막국수에 사리추가는 동치미로 부탁드렸습니다기다리면서 보니 구석에 반찬 셀프바가 있고 옆으로 메밀차랑 사골육수를 먹을 수 있게 준비되어 있었는데 별 생각이 안 들어서 냅뒀습니다혼자 갔는데도 열무 백김치 샐러드에 동치미가 무슨 한 대접이 나옵니다사리는 면에 김만 얹어져서 나오고 동치미 국물을 알아서 부어먹으면 되는 것 같습니다 면의 색깔이 거뭇한 걸 봐서는 메밀가루를 많이 볶으시는 것 같습니다 김 옆으로 좀 치우고 100% 메밀이라는 순정 면부터 맛을 봤습니다 아주 매끈하고 부드러운 면은 메밀향도 은은하게 나서 준수한 면이라는 생각이 듭니다동치미를 국자로 떠서 마셔봅니다 이가 시린 걸 잘 못참아서 이렇게 살얼음 낀 걸 별로 안 좋아하는데(을밀대도 늘 거냉) 동치미 맛있습니다 시워언하고 톡 쏘는 맛에 고추의 알싸한 향도 살짝 납니다 시큼하고 약간의 단 맛도 있어서 입맛이 확 돕니다 바로 면에 부어서 먹으니 오 동치미 막국수 좋습니다 사리에 김은 안 올려주셨으면 좋겠습니다 허전해보여도 동치미의 맛만으로 즐기는 게 훨씬 좋을 것 같습니다비빔도 괜히 동치미 한 국자 슬쩍 뿌려서 비벼봅니다 순면이다 보니 비빌때 젓가락으로 느껴지는 면의 텍스쳐가 참 기분이 좋습니다 잘 비벼지면 명태식해랑 싸서 한 입 크게 넣습니다 오 이 집 양념 깔끔하고 좋습니다 단 맛이나 감칠한 맛 없이 적당히 매콤한 고추의 맛이 느껴집니다 조금 심심하게 느껴질 수 있는데 테이블에 비치된 식초나 다른 양념은 더하지 않았습니다 명태회도 참 좋습니다 아작한 무와 배추 사이로 씹는 식감을 더해줍니다 전혀 뻣뻣하지 않고 쫀독하면서 명태의 구수한 맛을 더해주니 흔하게 회냉면이라고 판매하는 식당들보다 훨씬 좋은 느낌입니다집 근처에 있으면 여름을 거뜬히 나게 도와주는 식당 중 하나가 될 것 같습니다스타벅스 강동구첨dt점에서..재방문 의사 : x,맛있다
18,화진포막국수,이영훈,막국수 전에 먹었는데 너무 맛있게먹어서 재방문!이번에는 회막국수를 먹으려다가 급 수육정식으로 시키고 너무너무 맛있게 먹음술 안먹으려고했는데 국물먹는순간 와이프가 좋아하는 청하한병 시키고.. 국수 끓일때쯤 한병 더 시켜서 두병 뚝딱,맛있다
19,화진포막국수,평냉쟁이,오늘은 수육을 가게 명성에 맞게 허투로 만들지 않았네요 냄새잡고 부드럽고 백김치에 명태회식해 명이나물과 함께 먹으면 더욱 좋았어요 막국수는 역시 착한가격 100% 메밀 굿,맛있다
20,화진포막국수,라물장,"축구 끝나고 시원한 막국수 먹으러 다시 찾았다. 저번에는 명태식해가 영 아니였는데, 이번에는 성공적이였다!♤ 순메밀 명태식해 비빔막국수 (8,500₩)얇고 부드러운 순메밀 면발은 역시 훌륭하다. 입안에서 면이 살살 녹으면서 퍼지는 메밀향이 정말 좋다. 저번에는 아쉬웠던 명태식해도 이날은 맛있었다. 주말에 방문해서 손님이 많은 덕분인지 명태도 신선하고, 양념도 매콤달콤하게 잘 되어 있어 막힘없이 들어갔다. ♤ 명태 식해 보쌈 반판 (10,000₩)보쌈 식감이 좋았다. 부드럽고 야들야들하게 잘 삶아졌다. 약간 냄새가 남아 있긴 했는데, 매콤한 명태식해와 함께라면 별로 티가 안 난다. 만원이면 가성비도 좋다.저번 명태식해는 왜 그랬을까... 아무튼 이게 원래 맛이라면 가끔씩 또 먹으러 가야겠다..★★★★",맛있다
21,화진포막국수,평냉쟁이,순면 메밀100의 가성비 굿 인근 평냉집도 이집 때문에 가격이 9천원 받는것일 것이다 명태회 푸짐 기본찬 리필 맛 친절 모두 만족,맛있다
22,화진포막국수,한진호,엄청 맛있지는 않지만 강동에서 이정도면 괜찮다,괜찮다
23,화진포막국수,라물장,"명태식해 비빔 막국수 (8,500₩)가늘고 까끌까끌한 메밀면이 특징. 이 때문인지 식감이 풍성하고 양념도 더 잘 스며들어 맛있었어요. 면발은 훌륭.반면 명태식해는 영 별로. 푸석푸석하고 간도 잘 안 되어 있었습니다. 매콤한 게 먹고 싶어서 시킨 거였는데, 아쉬운 선택이였습니다. 다음에 오게 된다면 동치미 막국수를 먹지 않을까 싶네요.",괜찮다
24,화진포막국수,평냉쟁이,가격 착하고 맛있는집 가성비 굿 메밀면 좋고 동치미맛 굿 명태회식혜 비빔 넘 맛있어요 기본찬도 깔끔 맛나요 메밀차 사골육수 추가찬 리필 무한 친절한집 또 가고 싶은집 주차 편해요,맛있다
25,화진포막국수,떡볶이,생각보단 그저 그런 막국수..웨이팅해서 먹을 곳은 아니다더운 날 먹긴 좋음,괜찮다
26,화진포막국수,ethanghymn,"특별히 먹고 싶은 건 없었지만 일요일인데다 더워선지 뭔가 냉면이나 막국수가 생각나는데 전에 들렀었을때 어렸을때 부모님과 자주 갔었던 오장동 함흥냉면 느낌의 냉면을 수수한 시장 분위기에서 내놓아 맛있게 먹었던 서대문구 영천시장 내의 홍가네면옥이나 아니면 매운 냉면이 나름 인기인 송파구 해주냉면을 가볼까 했는데 홍가네면옥은 좀 멀고 해주냉면은 일요일 휴무라 왠지는 모르겠는데 송파구나 강동구 쪽은 잘 안 가게 돼 선지 그 쪽으로 갈만한 가게가 있나 네이버지도를 보니 여기 화진포막국수가 보임.리뷰 등을 보니 대부분 좋은 느낌이고 무엇보다 가게 이름에 들어간 화진포란 단어가 시원한 강원도 동해바다가 생각나서 이름을 듣는 것 만으로도 가슴이 뻥 뚫리는 느낌이어서 들러보기로 함.차를 몰고 가다보니 전에 뭘 먹으러 왔었는진 기억이 잘 안 나지만 아무튼 동네는 기억이 나는 강동구청역 근처를 지나고 조금 더 가 골목 내로 들어가니 녹색 간판이 뭔가 친근해 보이는 화진포막국수가 보임.근처에 주차를 적당히 하고 가게로 다가가는데 제법 인기가 있는 가게인지 3시가 다 되어 가는 어중간한 시간인데도 손님이 계속 들고 나고 하는 느낌임.가게 내부로 들어가니 왠지 강원도에 있는 가게들에서 볼 것 같은 친근한 느낌의 간판과는 달리 쾌적하게 꾸며져 있고 편한 자리에 앉으라고 안내를 받아 4인 테이블에 앉음.메뉴는 이미 알고 와서 난 늘 비빔인지라 명태 식해 비빔 막국수를 부탁드림.가게를 둘러보니 입구 옆에 메밀차와 사골육수가 든 보온통이 보여 가서 이중으로 되어 덜 뜨거워 쉽게 손으로 잡을 수 있는 스테인리스 컵에 둘 다 따라 자리로 돌아와 마셔보니 메밀차는 은은해서 나름 깔끔하고 사골육수는 매운 냉면을 내놓는 가게들에서 보는 조미료 맛 뿜뿜인 것과는 다른 뭔가 크리미한 질감이면서 흔한 냉면집에서 보는 수준 이상이어서 좀 더 진지한 느낌의 가게구나 함.이모님들은 우리나라 이런 가게들에서 흔히 보는 손이 빠른 분들로 여사장님이 위생에 신경을 많이 쓰시는 듯 테이블 위나 서랍 안의 집기들을 체크하고 교체하고 하심.먼저 밑반찬으로 열무김치와 백김치, 사과 드레싱이 가볍게 뿌려진 양배추 샐러드 그리고 주방 앞에 커다란 스테인리스 통 3개 중 한 개에 들어있던 동치미 국물을 대접에 담아 가져다 주시는데 막국수 한 그릇 먹으러 왔는데 뭔가 호사스러운 느낌이고 하나하나 맛을 보니 네이버지도 안내에서 아마도 십년 전 쯤에 들러서 좋았어서 그 후에도 두 번 정돈가 더 들렀었고 점차 더 유명해져서 웨이팅이 길어져 이젠 더 이상 가진 않는 고성 백촌 막국수에서 요리 방법을 전수 받았다고 하던데 동치미 국물은 그 집의 것 정도인지는 모르겠지만 살얼음이 동동 띄워져 있는 데 인위적인 단맛이 없이 은은한 산미와 뒤에서 느껴지는 은은한 단맛이 좋아 마치 화진포 앞바다가 펼쳐지는 시원한 느낌임.그 외에 양배추 샐러드는 흔한 느낌이었고 백김치는 조금만 더 시원하게 나왔으면 더 좋았겠지만 그래도 역시나 인위적인 단맛이 없이 은은한 산미가 좋아 여긴 진지하게 음식을 만드는 집이구나 함.열무김치 역시 달달함 없이 은은한 쌉쌀함이 좋아 맘에 듦.좀 더 기다려 드디어 명태 식해 비빔 막국수가 나왔는데 볼륨감이 좋아 딱히 양이 많은 사람이 아니면 한 그릇으로 충분히 배가 부를 느낌임.이모님께 동치미국물은 어떻게 먹는 건지 여쭤보니 냉면에 부어서도 먹고 아니면 그냥 컵에 덜어 마셔도 된다고 하시는데 난 비빔냉면에 물기가 없는 게 더 좋아 냉면엔 붓지 않고 먹던대로 그냥 따로 마심.잘 비벼 맛을 보니 막국수 면은 지난번 잠원동 봉평고향메밀촌의 것처럼 도툼부들탄력이 있는 느낌이 아닌 좀 더 흔한 적당한 두께에 툭툭 끊어지는 느낌이고 양념장 없이 명태 식해와 길쭉얇게 썰리고 적당히만 말린 후 양념해서 절인 것 같은 적당한 쫄깃함이 좋은 무에서만 나온 양념이 우와하는 느낌은 아니더라도 역시나 인위적인 단맛은 없이 적당히만 매콤해 좋은데 그냥 그대로 먹어도 좋지만 뭔가 슴슴한 느낌이어서 테이블 위에 준비된 식초 조금과 들기름을 넉넉히 두르고 다시 맛을 보니 고소함과 시큼함이 더해져 더 맛있게 느껴짐.볼륨감이 좋았던 대로 다 먹을 때쯤엔 배가 부르고 밑반찬들도 한식을 많이 즐기지 않고 집에서도 접하기 힘든 것들이다 보니 기회가 될때 다 먹자고 해서 맛있게 싹싹 비움.특히나 동치미국물이 시원해서 남은 걸 다 비우고 자리에서 일어나 계산을 하면서 조미료를 쓰시는지 여쭤보니 아마도 여사장님이신 것 같은 분이 조미료는 쓰지 않으신다고 해서 역시나 밑반찬 등에서 느껴졌던 자연적인 맛이 이해가 되는 느낌임.전체적으로 딱히 먹고 싶던 건 없었는데 날이 더워 그래도 뭔가 냉면이 생각났는데 가게 이름을 듣는 것만으로도 가슴이 뻥 뚫리는 느낌인데다 마땅하게 들를만한 곳이 여기 화진포막국수여서 강원도로 피서가는 느낌으로 들러봤는데 이런 냉면집이나 막국수 집들을 많이 들르는 편은 아니어서 비교를 하긴 힘들지만 확실히 합리적인 가격인 것 같으면서도 내가 좋아하는 혼을 담은 음식을 내놓는 느낌의 가게여서 근처에 왔을때 막국수나 그 외 다른 메뉴가 먹고 싶으면 재방문하고 싶은 생각이 든 방문이었음.",맛있다
27,화진포막국수,냐냐냥,"최악은 아니지만 먹고나면 화나는 막국수. (여기 맛있다는사람은 뭘까?)면발도 별로, 국물도 별로, 명태식혜는 시판 초고추장 맛만 날 뿐 ""식혜""라는 표현이 어울리지 않음. 보쌈도 맛없음.설상가상으로 서비스는 진짜 꽝. 시종일관 똥씹은 표정인젊은 여자분 (머리 하나로 묶은)은 그냥 집에서 쉬세요. 안 그래도 맛없는데 더 입맛 떨어짐.그냥 여기 말고 교대역 샘밭막국수 가시길. 조금 비싸서 그렇지, 강남권에서는 그나마 막국수다운 막국수는 샘밭임.",별로
28,화진포막국수,퓨링글스,항정살보쌈이라니 부드럽고 촉촉하고,맛있다
29,화진포막국수,333,맛있는데 명태 회무침이 너무적게들어있어요 ㅠㅠ,맛있다
