,가게이름,리뷰아이디,리뷰,맛평가
19,미시락칼국수,맛집찾아삼만리,"테이블에 앉아 주문을 해도 여사장님은 묵묵부답이었다.옆 테이블에서 주문을 하고 나서 메뉴에 대해서 질문을 했는데 서로 대화가 엇나가며 친절한 답변이 없자 옆 테이블 손님들이 표정과 속삭임으로 욕을 한 듯 하다. 한 손님이 “이런 가게(동네의 조그만 음식점을 의미하는 뉘앙스였다)는 다 이러지 뭐”테이블이나 가게도 오래된 것이 문제가 아니라 뭔가 깔끔하게 관리되고 있다는 느낌이 덜했다. 오래되었지만 깔끔한 곳도 많다.마음 속으로 ‘잘못 왔나보다 평범한 동네 음식점인데 동네 사람들이 맛있다고 평가해서 평점이 높은가본데 걍 괜찮다 내지는 별로라고 평가해야겠다’ 하는 선입견이 먼저 들었다.주문한 음식(이 집의 시그니처 열무냉칼국수와 만두)이 나오고, 만두부터 한 입 먹었는데 딱히 간장을 안 찍어도 간도 괜찮은 거 같고 맛이 좋았다. 어라?다음은 열무냉칼국수. 위에 있는 면을 몇 가닥 집어 올려 먹으니 삶은지 얼마 안되서 얼음과 뒤섞이지 못해 미지근한 어정쩡한 온도였지만 면빨이 죽여줬다. 다음은 국물 한 숟가락! 대박이었다. 시간이 얼마 흘러 얼음이 제 역할을 다 해서 국물과 면빨 모두 시원하게 된 후엔 정말 완벽한 열무냉칼국수였다.먹으면서 내가 또 괜시리 먹기도 전에 선입견을 가지고 있었군 싶었다.부부가 같이 일하는 곳인 거 같던데 음식을 담당하시는 여사장님 혼자 주문과 홀서빙 조리 등을 하니 짜증이 나셨었거나 뭔가 기분이가 좋지 못했었나보다 라고 스스로를 납득시키고 있었다. 음식을 먹는 도중 느릿하게 남자 사장님이 나타나서 홀서빙 등등을 맡아서 하시는 거 보고 추측한 거지만.사장님 부탁인데 조금만 청소와 친절한 응대에 신경써 주세요. 대박 맛집인데 안타까워요.",맛있다
20,미시락칼국수,마시쪙,열무냉칼국수의 면발이 너무 쫀득쫀득해요 정말 제가 좋아하는 스타일의 면이라 맛있다를 안줄수가 없어요ㅠㅠ 육수도 제가 좋아하는 시원하고 새콤하고 막 감칠맛나는 그런 . 아 맛은 기억하는데 말로 표현하자니 너무 어렵네요. 맛있는 냉면느낌이라 그래야되나... 밀면이라그래야 되나..비빔은 신맛이 조금 강한편이지만 면이 다하죠.. 만두는^^ 그냥그래요.요긴 면류가 최고야,맛있다
21,미시락칼국수,김재형,마나쯔 실패에 눈물을 머금고 방문한 미시락칼국수 입니다 예전부터 가보고싶었던 곳인데 이동이 여의치않아 미루던 차에 때마침 마나쯔에서 거리가 얼마 안 되길래 냉큼 방문했습니다근처 공영주차장에 차를 대고 들어가니 벌써 몇 분이 이른 점심을 드시고 계셨습니다 동네 주민분들 같았는데 다들 들깨칼국수를 드시길래 조금 흔들렸지만 이내 마음을 다잡고 열무냉칼국수 얼음빼고 부탁드렸습니다기다리면서 보니 벽에 열무냉칼국수로 서비스표등록증이 붙어있습니다 인천 차이나타운 연경에도 하얀짜장으로 서비스표등록증이 있던데 주변에서 하얀짜장을 다 파는 것을 보면 무슨 용도인지는 잘 모르겠습니다 (원조임을 알리는 것인가봉가)국물을 먼저 맛보니 메뉴명에 ‘열무’는 위에 올라간 고명만을 뜻하는 듯 했습니다 육수는 살짝 시판 물냉면 육수에 다대기를 풀어놓은 듯한? 아주 살짝 물회같은? 느낌입니다 면을 들어 먹어보니 역시 두깨감과 무게가 있어서 그런지 면치기가 잘 안됩니다 흡사 내가 바로 k-도삭면이다 하는 것처럼 쫄깃하고 묵직한 느낌이 참 좋습니다 (먹어봤던 도삭면보다 좀 얇긴 합니다)열무랑 면을 같이 싸서 먹고 국물을 들이키면 아삭쫄깃하며 시원하고 새콤달달한 감칠맛이 서로 어우러져 별건 아니지만 참 기분을 좋게 해줍니다목동에는 이런 든든한 여름나기용 메뉴가 있어 동네분들이 부럽습니다재방문 의사 : △,맛있다
22,미시락칼국수,ShinSeong-gyu,더운날 한그릇하기 좋은 맛. 열무냉칼은 살얼음이 있어 더위가 싹 가시는 맛이고 면도 넓은 면이라 개인적으로 좋아하는 스타일임,맛있다
23,미시락칼국수,스크림,솔찍히 깔끔한 느낌의 맛은 아니다. 열무국수에 면이칼국수 면이라는 것이 특이 점. 그렇다고 맛이 없지도 않음. 주인분들이 친절하시고 넉넉히 주는 열무김치가너무 좋다. 여름에는 꼭 들리게 된다.,맛있다
24,미시락칼국수,D,정말 맛있고 친절하신 사장님 내외 감사합니다! 냉칼국수와 닭칼국수 먹었는데 둘다 너무 맛있었어요. 면이 어쩜그렇게 맛있는지.. 국물도요. 반창하세요!,맛있다
25,미시락칼국수,지유니유니,제가 갔을땐 코로나 때문인지 손님이 없더라구여콩국수랑 열무귝슈 만두 시켰어요저는 쏘쏘 했고 열무국수가 너무 시원해서 면 몇가닥은 얼었네요 ㅋㅋ약간 칡냉면스타일맛?같고 새콤달콤 여름에 가기 나쁘지않고 양도 좋고~ 만두도 슴슴?하니 전 괜찮았어요  근데 주차는 좀 힘들꺼같네요 ㅠ,괜찮다
26,미시락칼국수,NIWOOW,"친구 만나러 염창 들른 김에 방문한 식당이에요.열무 냉칼국수, 육개장 칼국수를 주문했습니다.열무 냉칼국수는 인기 메뉴라서 주문했어요.열무 김치의 맛이 강할 거라 생각했는데오히려 고깃집 냉면 육수랑 비슷했네요.국물 맛이 달달해서 나쁘지 않았구요.면의 탱탱한 식감도 괜찮았습니다.육개장 칼국수는 면이 생각보다 별로였어요.냉칼국수의 면과 달리 많이 퍼져있더라구요.육향이나 채수향이 우러난 느낌은 아니라서국물은 그냥저냥 평범한 느낌이었습니다.건더기가 많이 들어있던 편은 아닌데,그 때문에 국물이 심심했는지도 모르겠네요.매콤한 열무김치 맛이 그리 강하지 않아서호불호가 많이 갈릴 수 있을 것 같습니다.하지만 제가 열무 김치를 별로 안 좋아해서오히려 제 입에는 더 맞는 편이었구요.여름에 시원하게 먹기엔 나쁘지 않을 것 같아요.",괜찮다
27,미시락칼국수,대구 촌놈,가성비는 뭐 말할 게 없음. 면발도 메뉴마다 각각 다르고 육수도 너무 진하지도 묽지도 않다. 열무냉칼국수가 시그니쳐 매뉴인 듯. 개인적으론 닭칼국수가 더 좋았다.,맛있다
28,미시락칼국수,남지형,만족하면서 먹고옴,맛있다
29,미시락칼국수,루니,"콩국수도 담백 했고, 김치냉국수는 면발이 적당히 탱글 했습니다.만두는 할머니가 만들어주신 것처럼 좋은 맛이었습니다.",맛있다
30,미시락칼국수,방탄동아미,두꺼운 칼국수면이 시원한 열무국물과 어울릴 줄 몰랐어요!갠적으론 두꺼운 면을 좋아해서 맛나게 먹었습니다.국물자체는 평범해요.근처에 산다면 몇번 먹었을거에용,괜찮다
31,미시락칼국수,유누,아 이집 진짜 맛집이다... 무조건 열무냉칼국수...!!!! 평소 냉면보다는 칼국수를 좋아해서 뜨끈한 들깨칼국수도 시켜봤는데 이집은 진짜 열무냉칼국수가 짜세다ㅠㅠ들깨칼국수도 고소하고 나름 매력있지만 좀 밍밍하다면 열무냉칼국수는 새콤달콤시원한 국물이 정말 일품임. 너무너무너뮤 맛있는 국물ㅠㅠ 면발도 부드럽고 얇은데 뜨거운 국물보단 차갑게 먹는데에 더 어울림. 요즘 매일 생각난다... 여름에는 1일1미시락 해야함...,맛있다
32,미시락칼국수,꼬부기,칼국수 면이 엄청 쫄깃하다! 열무칼국수에 열무도 맛있고 육수도 맛있었다,괜찮다
33,미시락칼국수,BINI,시원해 보이는 사진 리뷰에 끌려 방문했어요넓찍한 면에 시원한 국물이 맛있었고 허름한가게지만 구수한 옛느낌이나는 음식이 땡길때 가면 좋을 것같아요,맛있다
34,미시락칼국수,기르,아 여긴 집에서 가까웠으면 매일갔다새로운 칼국수의 맛 조만간 또 가야지,맛있다
35,미시락칼국수,키미,"가격도 저렴하고 거의 모든 메뉴가 완벽하게 맛있다. 하지만 남자 사장님 서비스 마인드 없고 가게는 지저분한 편이다. 여자 사장님 혼자 가게를 이끌어나가는 느낌,,, 남자 사장님 가게에 붙일 스티커를 손님에게 떼어달라고 ㅋㅋㅋ 남자사장님 친구들 떼로 와서 식당에서 손님들 방해하며 떠들기도 함, 포장해가서 먹는 것을 추천.. 맛있으니까",맛있다
36,미시락칼국수,Mimi,Great Bibimkalguksu! The restaurant owners were super cute and wanted to know about us! Thank you for the great food :),맛있다
37,강릉스낵,서울푸디,"- 한줄평: 이 집 요리도 잘하네!얼마전에 대만족했던 강릉스낵 재방문.이날은 모듬회 2인, 고노와다, 스시밥에 닭튀김.방문한지 아주 오래되지도 않았는데 모둠회 구성이 꽤나 바뀌었다. 이날은 귀한 돌돔이 있어 더 행복...ㅠ 고노와다는 처음 시켜보았는데 1.5만원에 정말 푸짐하게 나와 질리게 먹었다.먹다가 요리도 한번 시켜보고 싶어 고추 닭튀김을 주문했는데 이게 또 별미. 한국인이라면 누구나 아는 기름맛+매운맛+감칠맛 조합.맛, 친절한 서비스, 적당한 가성비. 이 집도 단골될듯...",맛있다
38,강릉스낵,서울푸디,"- 한줄표: 신선한 숙성회와 활기찬 분위기, 친절한 사장님과 스탭분들숙성 모듬회 맛집으로 최근 핫한 강릉스낵.친구랑 스케쥴이 늦어 나 혼자 거의 50분을 기다려서 사장님께 너무 죄송했는데 사장님이 오히려 웃으시면서 전혀 신경쓰지말라고 배려해주신다. 피크시간에 너무 지체되면 사실 식당에 민폐인데도 그렇게 응대해주셔서 너무 감사할다름이었다.친구가 도착해서 드디어 주문. 단품 메뉴도 있지만, 그래도 모듬회로 유명하니까 일단 모듬회 2인 주문했다.이곳의 또다른 장점은 부위별로 다 이름표를 달아주셔서 내가 뭘 먹는지 손쉽게 알아볼 수 있다는 점. 회 자체가 숙성회라 아주 부드러운게 특징. 밥을 먹고 있으니 사장님이 남자분 너무 오래 기다리셨다면서 '스시밥'을 서비스로 주신다. 맨밥이 아니라 스시에 쓰는 초대리를 다 해서 새콤달콤한 밥이라 회랑 얹어먹으면 조합이 좋다.그냥 일어나기 아쉬워서 해물 라면 하나 더 주문. 이건 해산물로 육수를 뽑아서 아주 감칠맛이 좋았다.앞으로 자주 방문할 것 같은 맛집!",맛있다
39,강릉스낵,스크림,"가서 먹기엔 주말 예약 불가, 해서 배달 시켜먹었는데 (5만원 이상 배달 가능) 여윽시 싱싱 대방어를 부위별로 맛볼 수 있다. (사진은 3인분, 인당 3만원), 함께 오는 조미된 밥도 엄지척. 매장은 콜키지도 가능, 콜키지 피는 맥주1잔 주문 필수.",맛있다
40,강릉스낵,장희,"쿠마카세, 가마메시야 울림을 하시는 분이 운영하는 매장. 한식스타일 해산물을 파는 실내포차다. 인스타나 이런곳에선 나름 인기있었는데 망플엔 아직까지 별다른 리뷰가 없어서 의외였다.인기는 있는데 울림도 쿠마카세도 다 가봤는데 그곳들은 스타일리쉬한데 뭔가 아쉬운 맛이였고 여기도 마찬가지. 높은 가격대비 만족도는 높지 않았다. 비싼 재료 쓰는건 알겠지만 내 취향은 좀 아니었음. 떡볶이가 달긴한데 의외로 맛있었음",괜찮다
41,강릉스낵,머쉬룸트러플크림파스타,"맛 있 다 !!! 목동에 떡볶이 맛집이 또 생겼네요~~~~ 망플 강릉스낵 첫 후기 써보겠읍니당처음 딱 블로그 후기랑 메뉴판 보고 음.. 좀 비싸다고 생각하고 들어갔는데 으음 나뿌지 않아요!!! 싸지도,비싸지도 않은 듯해요!  강릉떡볶이 4000원인데 야끼만두나 어묵튀김 올리면 7000인데 저는 어묵튀김 올라간거 시켰어요. 다른 후기들 보니까 그냥 떡볶이 시키면 진짜 쥐꼬리만큼 주는거 같던데 어묵 튀김 올리면 더 크게 주나봐요!! 미니스댕펜에다가 주셨어요! 그리고 한번도 접해보지 못한 닭껍질튀김(3000원이었나 4000원이었나)을 딱 시켰는데 마요네즈 섞인 소스랑 같이 나오는데 이거랑 떡볶이 국물이랑 찍어 먹으면 진짜 입속에서 파티 열립니다. 너무 맛있어요ㅠㅠ 원래 제가 시킨 떡볶이엔 만두 하나는 올라간다고 합니다 근데 오래걸리셔서 하나 더 주셨어용! 굿굿 여기다가 술도 시키려고 딱 봤는데 소주는 대선 진로 있는데 5000원이고 하이볼은 8000원 이상.. 호달달... 그래서 ob생맥주(3500원)이랑 클라우드생맥주(4500원) 중 ob 2잔 시켰는데 잔도 너무 이쁘고 거품 양도 적당~하니 좋았어요! 이렇게 시켜서 둘이서 먹었는데 둘다 엄청 잘먹는 편임에도 불구하고 배부르게 잘 먹었어요! 귯귯귯! 다시 방문해서 다음엔 우동(4000원) 같은 다른 메뉴 시켜보려구요.. (근데 순대가 5000원이에용... 호달달.. 돈까스도 있었어용)",맛있다
42,강릉스낵,재성(Reno),"What to eat in Mokdong✅Gangneung Snack(강릉스낵)Reno's Rating : ☑️ Local Korean's Favorite Korean Restaurants━━━━━━━━━━━━━━━━━━━ℹ️ Information◽️Seats Condition - GOOD◽️Interpretation - FAIR◽️Customer Service - GOOD  Price Mackerel sushi (활 고등어 회) - KRW 30,000 / USD 25.34 Daily special sushi (직송 모듬 회) - KRW 60,000 / USD 50.68   Opening Hours15:00PM - 22:00PM (356days)  ️ Locationhttps://goo.gl/maps/8QRbS49su1EMhHTY9228-2 Mokdongdong-ro, Mok-dong, Yangcheon-gu, Seoul서울 양천구 목동동로 228-2 1층 From SubwayLine 5 Omokgyo station Station, Exit 2, 5min walk   CommentsThe place where you can feel the Korean lyrical atmosphere and service. The taste is a koreanized sushi. Everything on the menu is beautiful and delicious. I was satisfied overall! Seats are also available on the second floor. 맛있는 해산물을 맛볼수 있는 수상한 분식집. 가격이 살짝 비싸지만 만족스러운 분위기와 서비스, 맛. ━━━━━━━━━━━━━━━━━━━",맛있다
43,살구나무집칼국수,쓰쑤,맛있어용 특히 해치만 라뷰,맛있다
44,살구나무집칼국수,냥코센세,들깨수제비 국물 진하고 맛있었습니다.칼국수 안좋아해서 수제비 시켰는데 칼제비로 나오더라구요.면양이 부족해 보였는데 들깨라 그런지 국물 먹다보니 배불렀어요.해물치즈 만두는 치즈와 만두의 오묘한 맛이..찹쌀떡 먹는 식감이네요 ㅋㅋ 얼큰칼국수 먹으러 또 가야겠어요,맛있다
45,살구나무집칼국수,마시쪙,기대에 비해서... 왜? 라는 생각이..매운칼국수는 2인분 부터 되구용다른집과 비교해서 특별히 더 맛있거나는 아닌데..중간은 하는 것 같아요.치즈해물만두는 속이 꽉차있고 치즈도 잘늘어나고치즈와 속 비율이 좋아서 느끼함이 덜해서 좋았어요.,괜찮다
46,살구나무집칼국수,kylie,"목동에 자주 올 일이 생겨서 맛집을 검색했고 , 성공이었어요 리뷰에서  만두를 꼭 먹어보라해서 먹었던 치즈해물만두 . 일반 만두와는 전혀 다르지만 정말 특색있게 맛나고 알차고 고급졌어요  입맛 까다로운 신랑도 따뜻할 때 먹는 건 백점이라더라구요  좀 퓨전 느낌이 난다고 해야하나 ... 치즈 좋아하는 분이라면 매우 만족할 맛 , 구천원에 큰 만두가 여섯개가 나오는데 이렇게 싸게 팔아도 되나 싶었어요 주택집이라 앞으로 커다란 정원이 있고 살구나무인가본데 어디한적한 시골에 식당을 온 느낌이어서 힐링했어요 해물 칼국수는 적당히 맛나고 괜찮았어요 원래 칼국수는 겉절이맛으로 먹는데 김치는 생각보단 별로였어요 그래도 전체적으로 만두때문에 매우 만족 ! 또 갈 것 같아요 ~ 매운칼국수도 먹어보게요 ~",맛있다
47,살구나무집칼국수,맛집찾아삼만리,"여전히 맛있구만.사람 많고, 포장주문도 계속 해 가고, 회전율도 좋고.반찬 판매도 시작했나본데 꽤 잘 팔리던데.여전한 동네 맛집. 백김치와 빨간 배추김치 직접 만든단다. 쵝오~~",맛있다
48,살구나무집칼국수,쀼쀼,"또 갔다 온 동네 맛집 ㅎㅎ 고추장 고춧가루 미나리 등 기본적인 재료라 아는 맛인데 그 아는 맛이 참 맛있음,, 개임덕으론 매운 칼국수가 더 취향이라 다음에도 이것만 먹을 것 같다",맛있다
