,가게이름,리뷰,맛평가
10,원조할아버지손두부,"고소하며 담백합니다. 순두부에 밥을 비벼 무생채와 액젓을 넣고 먹으면 진짜 맛있어요 !! 웨이팅이 많으니 미리 가는게 좋아요 !!! 계속먹다보면 물릴 수 있으니 과하게 시키지말고 두명일때 모두부 , 순두부 , 공기밥1 딱 적당할 듯 싶어요!!",맛있다
11,원조할아버지손두부,요식업을 지배하고 있는 단어의 조합 아시죠...원조... 할머니... 할매... 손... 에구... 클리셰...하지만 할아버지가 출동한다면 어떨까요...아차산 근처에 아차 싶으면 놓칠 두부요리집...원조할아버지손두부를 자신있게 소개합니다...사실 예전부터 유명한 가게였던 것 같은데...두부요리에 큰 관심이 없어가주구... 죽어도 갱생 못하는 조냠냠... 못살아 증말...하지만 이번 기회에 확실히 알았습니다...그동안 몰라뵈서 죄송합니다...아차산 등산객들도 등산 때리고 내려와서...막걸리에 한잔... 쐬주에 한잔... 아 나도 적시고 싶다...순두부는 모양새가 그 자체로 순수하던데요...간장 뿌리고 젓갈 올려서 막 흐트러트리고 싶은...못된 유아퇴행 조냠냠...콩비린내 하나 없이 고소하면서도 달달한 순두부...이 요리의 교도소 도입이 시급합니다...갱생 안되면 될때까지 경구 투입으로다가...에구... 잔인해...다음으로 나온 모두부는 교도소 내벽 인테리어로다가...가끔 갱생 마려우면 한입 먹고...탈옥하려고 숟가락으로 퍼먹다가 죄를 뉘우치게요...범죄율 0% 대한민국... 이루어내겠습니다...간이 전혀 안되어도 고소한 두부내음 그 자체로 만족...순두부랑 모두부 먹고 감동 받은 나머지...순두부 더 포장 주문한 사실 모르시죠...젓갈 조금 올려서 밥 슥삭 비벼먹어도 꿀이고요...일시적이나마 지은 죄를 사함 받는 기분... 할렐루야...에구... 세줄요약...1. 등산객 웨이팅이 꽤 있지만 줄서먹을 가치 있서요...2. 바로 나온 순두부와 모두부... 그냥 드셔보시세...3. 날 안 더울 때는 비지도 좀 싸달라고 하세요... 공짜...,맛있다
12,원조할아버지손두부,굳이 아차산까지 등산하러 간 이유 - 이 집에 가기 위함이었습니다. 가볍게 아차산 등산 후 냄비채로 나오는 두부에 무생채 올려 슥슥 밥에 비벼먹으니 꿀맛이었습니다.가격도 착하고 다양한 막걸리를 골라서 먹을수 있다는 점도 좋았어요. 평소에 그렇게 좋아하지 않는 등산이지만 이런 맛집이 있다면 언제든 가고싶을것 같아요.#위드인기맛집,맛있다
13,원조할아버지손두부,"*요약: 지독한 클리셰, 등산 후 막걸리. 그러나 클리셰는 클리셰까지 될만한 이유가 있는 법. 경남 출신인데 논산으로 훈련소 배정받고 강원도로 군대를 가서, 산악전투원이 되어 산을 지겹도록 탄 운 없는 놈이 나다. 무려 부대 모토가 ""산악을 평지처럼"" 이었음. 그래서 산은 나름 잘타고 막상 가면 또 신나서 뛰어다니는데, 가려고 맘먹기까지가 싫다. 하지만 두부를 위해 산을 탔다. 두부가 등산의 목적도 될 수 있는 내 인생. 부담없는 산인 아차산을 타기로 하고 가벼운 등산 후 갈 곳을 미리부터 정해둔 게 여기. 도란도란 얘기도 하고 사진도 찍으며 산책삼아 오른 아차산. 좋아하는 사람과 좋은 분위기에 멋진 뷰까지 만끽해서 좋은 날, 마무리까지 좋았다. 막상 이 동네를 가니 두부집이 여기만 있는 게 아니던데, 유난히 이 집이 유명한 것 같다.  심플하게 순두부, 모두부, 콩국수가 있는데, 순두부 모두부, 공기밥까지만 시켰다. 밑반찬이 깔리고 두부도 곧바로 나온다. 여기는 서울 물가상승률이 비껴간듯 모두부 6천원, 순두부 4천원, 공기밥 천원, 소/맥주 3천원, 막걸리는 모두 2.5천원. 부담없이 막걸리는 4병을 깠다. 모두부는 비린내없이 단단해서 새우젓에 먹으니 고소한 맛이 폭발한다. 막걸리를 따르고 순두부도 홀홀 떠먹으니 기분이 다시 아차산 위만큼 오른다. 순두부와 공기밥을 시키면 밑반찬으로 무생채와 커다란 스뎅 대접이 나오는데, 공기밥에 얹어 순두부를 이만큼 올리고 비비면 히든메뉴가 탄생한다. 사실 비주얼은 조금 개밥같긴한데, 짜지도 않고 해서 거기다가도 새우젓 올리면 대꿀맛...몸을 좀 움직이고 싶은 날 아차산 나들이 갔다가 가면 추억 베스트로 찍고 올 수 있는 집 인정.잘먹었습니다!!",맛있다
14,원조할아버지손두부,우왕… 최고 가성비 그리고 최고 맛집!두부만 실컷 먹고싶다면 강추! 가격도 엄청 저렴한데 무진장 맛도 있다…순두부와 모두부 뭘 더 추천하냐면 둘 다 추천한다…말랑말랑한 식감과 퍼석퍼석 식감 둘 다 포기할 수 없더!단점이라면 아차산이 너무 먼 것뿐…,맛있다
15,원조할아버지손두부,"아차산 #원조할아버지손두부.아차산 등산 후 먹기 좋은 음식 1위인 두부! 이유는 모르겠지만 아차산 하산길에는 손두부집이 대거 포진해있다. 그중에서 가장 유명한 원조할아버지 손두부!.가게 앞에 웨이팅 줄로 인기를 실감할 수 있으며 망고플레이트 평점도 꽤나 좋은 곳이다! 그래서 언제 한번 가보고팠던 곳!.메뉴는 심플하게 2가지이다! 순두부와 모두부 그 외에 기본으로 나오는 젓갈 다데기 깍두기 김치 등과 함께 두부를 즐기면 된다..‘아차산막걸리’를 즐길수 있는 것도 이 동네만의 특권아닌 특권! 다만 막걸리잔 앞접시 등 설겆이가 깔끔하게 되어오지 않아 식기도구 위생은 청결하지 못한 인상을 받았던 곳!.순두부는 다대기와 모두부는 젓갈과 궁합이 잘맞았고 김치와도 어울렸다.가격도 4-6천원으로 매우 저렴한데 나름 배가 불러서 꽤나 만족스러운 한끼이다!.매장내부에 좌석이 많아 생각보다 회전율이 빠르니 꼭 등산 후 두부 한접시에 막걸리를 즐겨보시길 추천하는 곳!———————————————메뉴정보:모두부 - ₩6,000순두부 - ₩4,000막걸리 - ₩2,500———————————————주소:서울 광진구 자양로 324 1층",맛있다
16,원조할아버지손두부,"아차산을 멋지게 등반한 후 먹는 두부와 알밤막걸리 한잔 아주 꿀맛,,,한잔이 두잔되고 두잔이 2병이 되는 마성의 두부집,,아차산 신토불이 떡볶이는 너무 많이 먹어서 시시해진 저는 두부 하나 맛있게 먹겠다고 아차산을 등반했습니다,,이건 정말 그레잇 아이디어!후들후들 떨리는 다리로 갔어요,,모두부-6,000원 순두부-4,000원 막걸리-2,500원우선 모두부 순두부 하나씩 시켰어요개인적으로 모두부가 더 맛있었어요! 여기의 킥포인트는 새우젓과 땡초! 새우젓이 독특하게 고추가루 양념이 되서 꼬독꼬독해요 순대국에 넣어먹는 새우젓이랑은 또다름! 저능 모두부에 땡초 올리고 땡초 사이에 새우젓을 조끔씩 넣어서 한입에 와앙 먹었어요! 진짜 대박적,,순식간에 거기서 기영이 따라했잖아요.. 너무 부드럽고 고소하고,,땡초가 매울라하면 두부가 감싸주는데 마지막에 딱 알밤막걸리 한잔,,,정말 최고로 맛있었어요 ㅋㅋㅋㅋ순두부는 부들부들해서 두부보다는 그 콩국물?이 더 맛있더라고요! 뭐가되었던 남녀노소 세대불문한 맛집임에는 틀림없었어요 막걸리도 엄청 다양하게 준비되어 있어서 골라먹는 재미~알밤 다음은 잣막걸리~ 아주 잘 어울리더라고요..모두부랑 잣막걸리 조합 그뤠잇! 꼭 한번 잡숴보세요 ㅠ 깍두기랑 김치는 덜익어서 안먹었는데 새우젓이 진짜 멱살잡고 끌고가요,,넘 맛있어요,,,오랜만에 부담없고 든든하게 맛있는 한끼 먹었습니다! 두부 꼭 드셔보세요 ㅎㅎ 저도 두부 러버 아닌데 맛있었어요! 잣막걸리도 필수 ㅎ",맛있다
17,원조할아버지손두부,"<광진구 투어 中>아차산역아침을 뭘 먹을까 하다가 때마침 일찍부터 영업하는 두부집이 생각나 형 퇴근하는 시간에 맞춰서 오랜만에 방문하기로 했습니다 아침에 제법 쌀쌀했는데 따끈한 두부먹을 생각에 걸어가는 길이 댓바람부터 신났습니다이른 시간인데도 등산복 입은 분들이 삼삼오오 모여 두부에 막걸리를 드시고 계십니다 등산 맛집이라고들 하시는데 정작 한 번도 등산후에 먹은 적이 없습니다예전에 왔을 때에는 두부, 순두부, 막걸리해서 만원의 행복이었는데 가격이 조금씩 올라 똑같이 주문하면 12,500원입니다 바로 만든 두부라 맛이 없을 수가 없습니다 정말 꼬소합니다 두부만 맛을 보고 김치를 올려서 먹고 이 집의 킥인 양념새우젓도 올려서 먹습니다막걸리 한 잔 쭉 들이켜서 속이 차바지면 순두부를 떠서 후루룩 먹습니다 단짠에 이은 온냉조합입니다등산하고 먹으면 얼마나 더 맛있을까 싶지만 선뜻 실행하지는 않습니다조금씩 올랐어도 여전한 가성비와 아주 넉넉한 영업시간, 한결같은 맛이 참 좋습니다재방문 의사 : △",맛있다
18,원조할아버지손두부,이거 먹으려고 등산 간 사람 나야나. 가고싶다 고인물 플레이스 였는데 드디어 다녀왔다. 과연 소문대로 명불허전의 두부맛집! 모두부는 제법 단단하고 조밀해서 씹는 맛이 있고 국물 자박한 순두부는 꼬수운 맛이 일품이다. 종류 무관 막걸리 한 통에 2500원이라는 저 세상 가성비까지 완벽!! 또 가고싶다!!,맛있다
19,원조할아버지손두부,"어렸을 때 저녁때가 되면 동네에 두부 트럭이 왔었다. 심부름 가서 큰 통에 담긴 따뜻한 두부 한 모를 비닐 봉다리에 담아 오는게 일상이었다. 워낙 두부를 좋아했어서 따로 간장 같은 양념 없이 두부만으로도 맛있게 먹곤 했다.아차산 아래 줄 서서 먹는 유명 두부집이다. 산 타고 두부 먹는 느낌보다는 두부를 먹기 위해 아차산을 오르는 사람이 더 많은 것 같다. 워낙 사람들이 많이 찾는 집이다보니 매번 금방 나온 뜨끈한 두부를 맛 볼 수 있다. 바로 나온 두부는 맛이 없을 수가 없다.하얀 음식으로 테이블을 채웠다. 모두부, 순두부, 콩국수에 막걸리까지 가격도 굉장히 저렴하다. 막걸리가 한 통에 2500원 뿐이 안한다.순두부를 한 숟갈 떠 먹으면 마치 우유같다는 말이 무슨 뜻인지 이해가 된다. 부드럽고 진하다. 양념장 적당히 부어 먹으면 좋다.나는 모두부가 가장 맛있었다. 큼직하게 자른 모두부는 고소한 맛이 감돈다. 특이하게 젓갈이 함께 나오는데 요걸 모두부랑 함께 먹으면 궁합이 참 좋다. 짭짤한게 두부랑 잘 어울린다. 모두부나 순두부나 슴슴하기보다는 이미 간이 꽤나 된 두부라 굳이 다른 양념 곁들이지 않고 그냥 먹는다 해도 맛있다.막걸리 종류도 상당하다. 알아서 골라 마시면 된다. 다양한 종류의 막걸리를 마셔보는 것도 재밌는 경험이다. 아차산을 탔으니 선택한 아차산 막걸리가 가장 맛나다. 맛 자체가 유별난 것은 아닌 것 같다. 다만 계속해서 만들어내는 뜨끈한 새 두부를 저렴한 가격에 즐길 수 있는 점 그리고 등산 후에 막걸리 한잔으로 목 축이기에 이만한 곳이 없다는 점이 이 집을 유명하게 만든 것이 아닐까 싶다.",맛있다
20,원조할아버지손두부,"두부랑 콩국수가 너무너무 맛있게 느꺄지다니.. 이제 아기새 아니고 어른새...산에서 내려와서 어디론가 걷다보면 두부골목이 나오더라구요, 은근히 비슷한 가게가 많아서 주의하셔야 할 것 같아요! 모두부, 콩국수, 순두부, 막걸리 하나씩 골고루 시켜먹었습니다!!제일 처음에 나온 모두부! 갓 나온 두부는 원래 냄새마저 좋은 것이었군요ㅜ 식감은 적당히 단단한 편, 간장 올려서 먹으면 따끈하고 고소해요! +  뱃속에 차곡차곡 쌓이는 기분좋은 포만감!ㅂ콩국수는 제가 기존에 좋아하던 콩국수집들보단 조금 묽은 맛+ 반씩 나눠먹어서 딱 애피타이저 느낌이었어요! 3가지 음식 중 가장 덜 콩느낌 나는 음식이었어요그리고 순두부...! 사장님이 주문을 까먹으셔서 안 먹고 나올 뻔했는데 안먹었음 큰일 날뻔ㅠㅠㅠ 순두부랑 연두부랑 중간 식감? 근데 또 콩 냄새 너무 고소하니 좋고.. 고기도 아닌데 왤케 맛있어요...? 다음엔 모두부 패스하고 순두부 하나 혼자 다 먹을래요...!메뉴 3개 다먹으려면 등산 필수, 적어도 저녁 굶고 가시는거 추천합니다! 그리고 막걸리랑 두부랑 너무 잘 어울리더라구요? 밥대신 탄수화물로 먹기 좋을 것 같아요!",맛있다
21,원조할아버지손두부,"두부 먹으러 등산하는 사람이 어딨냐? 여기 있습니다...Oops mountain 기슭에 있는 콩요리 전문점. 아차산-용마산 타고 나서 점심 먹으러 방문했는데, 주중이라 그런지 나름 한산하더라고요.--------♤ 모두부 (6,000₩)이것만 먹었을 뿐인데도 포만감이 장난 아니더라고요. 등산하느라 배고플 만도 한데... 구내식당이나 술집 같은 데서 두부김치 먹으면 나오는 두부 밀도의 1.5배는 되는 느낌? 6,000원이라곤 생각되지 않는 양과 밀도입니다. 새우젓이랑 같이 먹으면 꿀맛.♤ 콩국수 (6,000₩)1인1국수 하려다가 사장님께서 만류하셔서 일단 한 그릇만 시켰는데, 왜 말리셨는지 알 만한 푸짐함입니다. 콩국수는 처음 먹을 땐 간이 하나도 안 되어 있어서 살짝 당황했어요. 소금을 좀 많이 쳐야 됩니다. 국물 스타일이 전형적인 콩물보다는 비지 마시는 것처럼 걸쭉한 점이 독특했습니다. 엄청 맛있는 정도까진 아니었지만 가성비 굿.♤ 순두부 (4,000₩)콩국수랑 모두부만 먹었는데도 배불러서 그냥 갈까 하다가, 그래도 이왕 온 거 먹어봐야 할 것 같아서 시켰습니다. 안 시켰으면 후회할 뻔... 저는 순두부가 제일 맛있었어요. 몽글몽글한 순두부가 아니라 연두부처럼 부드럽고 매끄러운 스타일인데, 향은 엄청 고소해서 깜짝 놀랐습니다. 연두부의 식감과 순두부의 풍미를 둘다 잡을 수 있다니! 다른 건 안 먹더라도 순두부는 꼭 드셔보세요.♤ 막걸리 (2,500₩)끝까지 놀라움의 연속이였던 이 곳의 가성비. 여기 분명 마트가 아니고 식당인데...--------배터지게 먹고 막걸리까지 마셨는데 인당 9천원 나오는 매직. 왜 등산하고 두부를 먹으러 가는지 의심했던 제 자신을 반성합니다...★★★★☆",맛있다
22,원조할아버지손두부,한달동안 밥으로 두부유부만 먹어도 질리지않았던(식단관리 아님.. 그냥 맛있어서 먹었다는게 함정) 두부러버에겐 정말 행복했던 곳!모두부 보다는 순두부가 특색있고 맛있다젓갈에선 멸치맛이 강하게 올라온다이가격에 이정도 맛이라니 집만 가까웠어도 ㅠㅠ무료로 제공해주시는 비지를 가져다 집에서도 요리해 맛있게 먹었다다만 청결과 서비스는 기대하기 조금 어려운 곳,괜찮다
23,원조할아버지손두부,"두부가 메인요리인 두부 맛집. 두부는 그 맛이 자극적인 요소가 없이 담백하므로 맛이 좋아도 요리에서 조연이기 일쑤다. 심지어 두부찌개에서도. 아차산 등산로 초입의 이 유명한 두부집은 두부가 주연이고 메인이다. 순두부와 모두부가 훌륭한 하나의 독립된 요리다. 순두부는 일반 순두부찌개 처럼 뚝배기에 담겨 나오는 몽글한 치즈 커드 같은 것이 아니라 한 냄비에 가득 담겨져 나온다. 뜨거울 때 순두부만 한 수저 떠 넣으면 고소하고 따뜻한 입안의 감촉. 순순하게 맛있다. 다음엔 이집의 명물 컨디먼츠 새우젓을 조금 얹어 한 수저 맛본다. 가다랑어포, 멸치 등이 함께 들어있는 것 같다. 매력있어서 자꾸 손이 간다. 이 젓갈 1000원에 따로 판매할 정도로 인기다. 순두부가 이처럼 맛있다니. 아무리 많이 먹어도 질리거나 체중 걱정 없을 것 같다. 일단 순두부 맛을 봤으면 본격적으로 순두부를 즐길 준비. 큰 냉면기 대접에 흰밥 한 공기를 쏟아 넣고 무생채나물과 순두부를 듬뿍 얹어 쓱쓱 비벼 먹는다. 아삭한 무나물과 구수하고 부드러운 프로마쥬 블랑 같은 순두부를 비비면 등산의 피로와 허기가 싹 날아간다. 순두부무우채비빔밥. 모두부는 조직이 고르고 치밀하다. 잘 누른 두부다. 성근 두부가 아니다. 이건 파를 듬뿍 넣은 양념장과 짝을 이룬다. 모두부는 한 입 크기로 잘라져있다. 양념장 올린 두부 한 쪽 입에 넣으면 막걸리나 와인은 바야흐로 이 때 등장해야 한다. 그래도 두부가 주인공이다. 모두부를 게눈 감추듯 하면, 콩물에 소면 굵기의 국수를 말아내는 콩국수가 마지막 입가심이다. 한그릇 시켜 둘이 나누면 고소한 두부와 콩요리 코스의 마무리. 굵은 소금을 살짝 흩뿌려도 좋다. 콩국수에는 잘게 썬 김치와 적당히 익은 깍두기가 동행한다. 이렇게 먹으면 16,000원 나온다. 게다가 To go 두부 한 모는 4,000원 콩물이 4,000원이다. 콩물을 사서 집에 가져가면 점수 좀 딴다. 이 집 순두부와 모두부의 맛이 60년 지기와 아차산 등산에서 흘린 땀만큼 진하고 고소했다. 이 할아버지집 두부를 먹기 위해 아차산에 오른다 해도 과언이 아니다. 식당 입구에 누구나 가져갈 수 있는 비지가 놓여져 있다. 봉지에 담아갈 수 있는데 계산 할 때 봉지를 요청하면 된다. 집에 가지고 와서 맛난 비지찌개 만들어 먹을 수 있다.",맛있다
24,원조할아버지손두부,"매우 저렴한 가격의 아차산할아버지손두부️ 구의2동주택가 공동주차장두부 5,000 순두부 3,000 하나씩 주문해도 1인분 가격이 안됩니다;;;; 겨울에 갔었는데 뜨끈뜨끈한 순두부 한그릇 먹으니 엄청 따뜻했어요. 등산 하시는 분도 많구여 포장하시는 분도 많습니다!차가 없었더라면 막걸리한잔했을텐데...",맛있다
25,원조할아버지손두부,"원조할아버지손두부_두부부문 Best최근방문_'21년 7월1. 며칠째 심각한 고민이 하나 있었다. 벌써 한여름이 다가오고 있는데.. 난 왜 아직 콩국수를 못먹어봤는가???.. 사실 콩국수가 너무 좋아 찾아다니며 먹는 스타일은 아니지만, 그래도 여름이면 항상 여름의 전령사 콩국수를 한번쯤은 먹기 마련인데 올해는 이상하게 그럴 기회가 없었다ㅋㅋㅋ 그래서 아차산으로 향했다.2. 꽤 이른시간이었는데도 이미 자리는 가득가득 차있고 회전률이 높은지 방금막 치운 자리가 나와서 앉았다. 주변을 보니 다들 등산복을 입은 어르신들이고, 테이블에는 하나같이 막걸리가 올라가있다. 이 더운날.. 이 이른시간에 산을 갔다 내려온것 같지는 않아보이는데 이미.... 막걸리가 수북하게 쌓여있다 ㅋㅋㅋ 3. 테이블을 보며 목적이 뒤바뀐게 아닌가 걱정을 하는 중 먼저 모두부가 나왔다.  1) 모두부 : 허허 ㅋㅋㅋ 막걸리가 왜 올라가있는지 이유를 알 수밖에 없었다.  방금막 나온 두부는 기가막힌 맛을 선사한다. 뭐 갓나온 두부야 무조건 맛있다는건 당연한건데, 여기는 간장이 아니라 새우젓에 양념이 되어있는 그 양념을 같이 주는데.. 완전 반칙이다. 김이 폴폴나는 두부와 궁합이 너무 지나치게 좋다. 밀도높은 슴슴한 맛에 따끈하게 두부향은 넘쳐나고, 거기 감칠맛 덩어리 새우젓양념은 화룡점정이다. 이런 대단한 곳을 나만 몰랐다. 여태 방문하지 못한 내가 억울하다.. 그리고 혼자서 차끌고가는 바람에... 막걸리를.먹지못하는 것도... 너무 억울하다..  2) 콩국수 : 콩국수는 국물이 콩으로 가득차있고 밍숭맹숭한느낌이 아닌 꽉찬느낌이라 맛있다. 사실 다른 어느 곳들보다 더 맛있거나 그런 느낌은 못받았지만 그 자체로 기분좋은 콩국수다 ㅋㅋㅋ 그리고 따끈한 모두부와 궁합이 좋다 ㅋㅋㅋ 온탕 냉탕 번갈아 가는 기분이다.4. 가득가득 차있는 어르신들을 보며... 어릴적 닭날개 먹으면 바람핀다고 날개를 못먹게 하고.. 고기 비계부위는 몸에 안좋다며 살코기 부위만 주던 어른들이 생각났다. 후... 나만몰랏던것 같지만.. 마치 자기들만 먹으려고 꼭꼭 숨겨두고 있었단 생각이 들었다. 더이상 당할수 없다. 이제 나도 가야지!!!!!!※ 결론행복한 발견.. 다음엔 택시타고 친구랑 와야지.",맛있다
26,원조할아버지손두부,"가서 먹어보니 막걸리 집인데, 점심밥을 먹으러 갔으니 조금 핀트가 안맞았고, 가게가 너무 번잡해서 다음번에는 안 오는 것으로 결론.",괜찮다
27,원조할아버지손두부,소문대로 맛있다순두부가 부드럽고 고소한게 속이 편안해 지는 느낌이었다 오전에 방문했기도 했고 막걸리를 곁들이지 못한게 아쉽다.계절에 맞게 콩국수를 시켜봤는데 콩물이 진하고 구수한게 맛있었다. 콩물과 두부 포장을 해가고 싶었지만 ㅠㅠ날씨때메 포기...가격도 너무 착하고 또 생각날듯함.,맛있다
