,가게이름,리뷰,맛평가
18,무명칼국수,국물 간이 아주 조금 짜긴 했지만 국물은 맛있었어요!!만두도 간장을 안찍어 먹어도 될정도로 간이 되어있고 낭낭함이 도는 맛이었습니다!! 만두피는 얇지는 않아요!!면은 굵기가 아주 두꺼운 부분도 있고 아주 얇은 부분도 있는 들쭉날쭉한 굵기야서 삶을때 골고루 삶아지지 않았는지 굵은 부분을 먹을때는 쫀득쫀득하기보다는 밀가루처럼 푸석푸석한 느낌이었습니다!! 면의 굵기를 일정하게 했으면 면을 삶을때 골고루 익었을텐데 조금 아쉬운 부분이 있었습니다..!! 전체적으로 맛있었다기 보다는 먹으면서 음...ㅎㅎㅎ 하면서 먹는 조금 아쉬움이 있는집이었습니다. 사진이랑 리뷰보고 찾아가긴 했지만 두번은 안찾아갈것 같아요!!ㅎㅎ 그럼 다들 맛집길걸으세요~,괜찮다
19,무명칼국수,만두는 심심한듯 담백하고 맛있습니다칼국수는 면이 직접 뽑으셨는지 탱탱해요다만 지난 리뷰처럼 닭이 엄청 많아서 이렇게해도 장사가 되려나 수준은 아니었고 고기 양은 적었습니다김치가 맛있었어요,맛있다
20,무명칼국수,해가 짧아졌다. 양손도 어느덧 돕바의 주머니를 찾고 있다. 겨울이 성큼 다가온 게 느껴진다. 변한 날씨만큼이나 입맛도 변한다. 뜨끈한 국물과. 식욕 돋게 김을 폴폴 내는 음식이 당긴다. 그렇게 석계까지 왔다. 밖은 까매졌지만 평소라면 이른 시간이다. 빈자리가 많다. 하지만 저녁시간이 다가오자 하나씩 채워진다. 이쪽엔 휴가 나온 군인 아들을 데리고 온 대식구가 앉았다. 저쪽엔 여행 계획을 짜러 온 이 동네 청년들의 목소리가 들린다. 그리고 삼삼오오 짝을 이뤄 온 가족들이 남은 자리를 채웠다. 포근한 연기를 뿜어내는 이 공간에 다들 이런저런 해후를 나누느라 정신없다. 해후를 마치게 해주는 건. 칼국수의 등장이다. 우리도 마찬가지다. 해물칼국수는 깊게 우려낸 국물도. 직접 치댄 쫄깃한 면발도 기대 이상이다. 잠시 대화를 끊어갈 만하다. 바지락이 바닥까지 깔려있고. 듬성듬성 썰어낸 손칼국수도 차곡차곡 쌓여있다. 양도 맛도 훌륭하다. 곧이어 무명칼국수 안은 후루룩하는 소리로 가득 찼다. 물론 나도 한몫했다. 후루룩에서 이젠 김치 리필을 외치는 소리로 뒤바뀐다. 아무래도 저렴한 곳이다 보니. 김치마저 섬세할 거란 기대를 안 했다. 하지만 섬세하다. 3대 어우러져 오는 손님도 심심치 않게 만나는 이곳 무명칼국수이기에 김치가 맵지 않다. 마치 간장으로 버무린 것처럼. 특유의 매콤함이 끝에서 뚝 떨어진다. 이 김치는 어떤 메뉴와도 잘 어울릴듯하다. 맛있다. 마지막으로 만두가 등장했다. 독특한 모양새의 이 굴림 만두는 취치엔이 떠나버린 석계를 달래준다. 잘 숙성된 피에 기대 이상의 담백함까지. 어떤 사람은 이 만두가 무명칼국수의 진짜 주인공이라 주장한다. 나도 동의한다. 이 같은 담백함을 가진 만두는 흔치 않다. 두부 맛이 진한 이 만두는. 칼국수와는 대비되는 매력을 가졌다. 석계의 이름 없는 한 칼국수집은 무명이라는 이름을 가지고 있다. 하지만 이 맛까지 무명이라 칭하는 건 실례다. 손 시린 겨울. 나도 모르게 이 맛을 머릿속에 그리고 있을지 모르겠다.,맛있다
21,무명칼국수,면발이 쫄깃해서 맛있어요. 직접 손으로 쳐서 만듭니다. 바지락도 넉넉히 들어서 국물 시원하고 김치랑 잘어울려요.,맛있다
22,무명칼국수,"처음 방문했을때 놀랐습니다그때 당시도 다른가게보다 저렴한 편이였는데닭칼국수에 고기가 넘쳐났습니다이래 팔아도 되나 싶었는데,지금은 주인 바뀌고 전만큼 푸짐하지는 않지만여전히 맛은 있습니다이 가격에 이런 맛 찾기 쉽지않습니다",맛있다
23,무명칼국수,"이곳 맛집입니다.바지락칼국수, 닭칼국수, 만두...모두 맛있습니다.특히 이곳 배추겉절이는 정말 예술입니다.항상 열심히 일하는 청년들도 믿음직 스럽네요~",맛있다
24,무명칼국수,"두툼한 수타면발이고 바지락칼국수, 닭칼국수 모두 맛있음",맛있다
25,쪼매매운떡볶이,세상에 맛있다..매울까봐 걱정했는데 맛있는 이 집.쪼매 맵고 맛있게 맵다. 쫄깃한 씹힘과 매운뒷맛은 쿨피스로 해소.그래도 매운맛이 걱정된다면 치즈떡볶이를 추천.돌아와서도 그 맛이 생각나는데 추천한 친구말로는 포장보다는 거기서 먹는게 더 맛있다고 한다. 포장줄이건 먹는줄이건 주문은 한 줄 서기줄서는 사람이 그렇게 많은데도 친절하시다..,맛있다
26,쪼매매운떡볶이,맨날 줄 길게 서있는 것만 보고 기다리는게 싫어서 간적이 없는 쪼매떡! 시간대가 애매해서일까 웬일로 줄이 없길래 방문했다.친근하게 대해주시는 사장님...! 이것저것 시키니까 둘이먹기에 너무 많다고...! (주문한 음식이 나오고보니 양이 정말 많기는 했다)사실 돈을 벌려면 걍 시키는대로 줄 법도 한데 여기 사장님은이렇게 주문하면 다못먹을거라고 솔직히 말해주시면서 순대도 3500원인데 2500원어치로 주문해주셨다. ㅋㅋㅋㅋㅋㅋ기다리는걸 싫어하는 사람인데 여기는 회전율이 빨라서 줄서서 먹기도 괜찮은거같다.가성비좋고 맛도 평타이상인 쪼매떡 강추.,맛있다
27,쪼매매운떡볶이,양이 매우 많다깔끔한 국물 떡볶이역시 떡볶이의 근본은 밀떡이다튀김은 쏘쏘홀 이용 시 대기시간이 너무너무 긴게 단점,맛있다
28,쪼매매운떡볶이,맛있다! 정도는 아님언제나 친절하셔서 먹기 좋음!,괜찮다
29,쪼매매운떡볶이,수요미식회 맛집이라고 하길래 지도에 저장했다가 근처에 볼일이 생겨서 테이크아웃해왔다. 평일 이른 저녁시간이었는데도 홀은 꽉 차 있는 것 같았다. 좀 기대를 많이 했어서 그런지 생각보다 그렇게 유별나게 맛있는지는 잘 모르겠고 3000원어치 떡볶이치고 푸짐하고 맛있는 정도? 두툼하지만 양념이 잘 배어 있는 떡이 쫄깃하고 양념이 많이 달지 않아서 프랜차이즈 떡볶이가 아닌 학교앞 분식집 같은 맛이다. 집 앞에 있으면 자주 사먹을 것 같기는 한데 굳이 멀리서 찾아와서 먹을 정도의 맛은 아닌 것 같다.,괜찮다
30,쪼매매운떡볶이,서울에서 탑 순위에 드는 떡볶이집이지 않을까 싶습니다. 쪼매 맵다고 쓰여있지만 저는 별로 안맵고 맛있게 잘 먹었네요. 적당한 매콤 달달한 맛. 그리고 넉넉한 떡볶이 국물에 순대와 튀김 꼭 시켜서 찍어먹어줍니다. 순대도 부속 팍팍 넣어주시고 가격도 착하니 너무 좋습니다.,맛있다
31,쪼매매운떡볶이,가끔씩 계속 생각나서 방문하게 돼요:),맛있다
32,쪼매매운떡볶이,공릉에 가성비 좋은 떡볶이집. 기다릴정도는 아닌 것 같다.,괜찮다
33,쪼매매운떡볶이,수요미식회 나올 정도는 아니지만 엄청 친절!,괜찮다
34,쪼매매운떡볶이,"여긴 진짜 맛있음... 기본에 충실하면서도 떡볶이 뿐만아니라 튀김 이런거 아무거나 시켜도 늘 맛있음 ㅜㅜ 최고의 분식집,,,",맛있다
35,쪼매매운떡볶이,#쪼매 맵지 않고 엄청매운 떡볶이매운 음식 딱히 좋아하진 않는데 과기대 출신 지인이 강추해서 간 곳. 떡볶이가 정말 많이 맵다. 쪼매는 반어법이 었던 것! ㅠㅠ 떡볶이는 잡다한 것 없이 딱 심플한 스타일. 떡과 오뎅 파 끝이다. 잡다하게 양배추 들어간 떡볶이가 아니라서 국물이 깔끔하다. 튀김은 보통.#서비스: 보통#분위기: 부산함#위생: 보통,괜찮다
36,쪼매매운떡볶이,"떡볶이 감칠맛 최고! 떡과 양념의 발란스가 환상이다.김밥도 별로 든 거 없는 것 같은데 왜케 맛난건지.무엇보다 사장님이 진짜 친절하시고, 센스있게 홀 돌리시고, 세세하게 신경써주시는 게 느껴져서 사람 많아도 줄서도 늘 기분좋게 먹고 나온다. 공릉동 최애 맛집♡오래오래 장사해주세요☆",맛있다
37,쪼매매운떡볶이,"밀떡, 신라면 정도의 맵기, 달기는 보통. 어묵과 파가 들어있음. 꼬마 김밥이랑 순대랑 다 맛있다. 멀리서 찾아올 정도는 아니지만 가깝다면 단골이 될 분식점. 재방문 의사(+)",맛있다
38,쪼매매운떡볶이,멀리서 찾아가거나 웨이팅할만한 집은 아니지만맛있고 친절하시고 가성비 좋은 곳!,괜찮다
39,쪼매매운떡볶이,네....제가 마니 조아해요.....어쩌다 한번 간 이후에 계속 주기적으로 가게되네요혼자가도 좋고 여럿이가도 좋고 그냥 조아요혼자가도 여러메뉴를 골고루 먹을수 잇도록 사장님이 배려해주십니다,맛있다
40,쪼매매운떡볶이,"여기는 진짜 이상한 집이다. 별거 없는 학교 앞 옛날 떡볶이 집 같은데 이상하게 맛있고 이상하게 자꾸 생각난다. 그래서 음식점 앞에 길게 늘어선 줄을 감수하고서라도 먹고 싶어진다. 맛은 이름 그대로 쪼매 맵고, 쪼매 달고, 쪼매 짜다. 한국인의 평균입맛을 저격한 듯한 과하지도 덜하지도 않은 맛. 여기 오면 꼬마김밥을 꼭 시켜야 한다. 김밥도 떡볶이처럼 별거 없어 보이는데 고소하고 자꾸 생각나고 떡볶이에 찍어먹기 딱 좋다.",맛있다
41,쪼매매운떡볶이,학교 친한 동기랑 갔던 곳.동기가 이 동네 토박이라 자주 포장해서 먹었다길래 믿고 갔음.쫄면이 의외로 너무 맛있었음!,맛있다
42,쪼매매운떡볶이,말해뭐해 존맛,맛있다
43,쪼매매운떡볶이,"공릉역 맛집 검색하다가 방문하게된 떡볶이집!가게는 넓진 않지만 회전율이 빨라서 금방 먹을 수 있었어요. 가게 안에서 드시는 손님도 많지만 포장하시는 손님도 진짜 많은듯!! 우리는 떡볶이와 김밥, 튀김, 순대를 주문했어요. 우선 떡볶이의 경우 한 입 딱 먹자마자 뭔가 추억이 떠오르는 맛,,?ㅋㅋㅋ 학교 앞에서 진짜 먹을 수 있는 떡볶이 맛이였는데 평범하면서도 특별한 맛이였어용ㅎㅎ 밀떡이라 쫄깃한 식감이 굿굿~ 신기하게 진짜 쪼매 매워요ㅋㅋㅋㅋㅋ튀김은 특별함은 없었고, 개인적으로 순대가 진짜 맛있었어용 쫄깃쫄깃 탱글탱글ㅎㅎ 떡볶이는 존맛탱까진 아니지만 뭔가 학교다닐 때가 생각나는 맛이라뭐 종종 생각날듯 해용:)",괜찮다
44,쪼매매운떡볶이,튀김은 좀 별로.. 떡볶이랑 순대는 맛있음!웨이팅 살짝 있음떡볶이는 딱 학교 앞 맛있는 떡볶이 느낌인데 생각보다 이런 무난히 맛있는 맛이 잘 없음,맛있다
45,쪼매매운떡볶이,주인 아주머니가 우린 방송나가기 전부터도 웨이팅이 있었다는 당당하신 집이에요. 그럴만 한 집이기도  하고.  웨이팅이 있긴 한데 포장 손님도 많고 회전률도 많아서 오래 기다리지는 않아 보여요.  정말 가게 이름 그대로 ‘쪼매’ 매운 떡복이고 많이 맵지 않아요. 사실 떡복이는 맛있네... 정도인데 튀김이 정말 좋더군요. 어떤 엄청난 맛집이 아니라 장사 잘되는 집의 표본 같은 집입니다.,괜찮다
46,쪼매매운떡볶이,양이 진짜 많고 싸당 떡볶이는 그냥 그랬고 맛을 잘 모르겟음 튀김은 약간 식어있는것도 있엇지만 고구마튀김 존맛탱! 맛난고구마를 쓰시는듯 그리고 여기 미니김밥이랑 순대가 맛있엇움 미니김밥만 머그러 나중에 가야지 ㅠㅠㅠ결론:미니김밥맛집!,괜찮다
47,쪼매매운떡볶이,"다들 JMT라고 하는데 왜 그러는지 이해가 안 가는 그냥 평범하고 가성비 좋은 분식집.-여긴 의도치 않게 30번은 가본 집이다. 새내기 때는 그냥 학교랑 가깝기도 하고 여러 명이서 가도 2-3천원만 내도 되는 가성비의 대왕같은 집이어서 자주 갔다.보통 가면 떡볶이에(치즈떡볶이도 맛있다), 튀김, 순대 이렇게 시킨다. 그리고 사람 많으면 김밥이나 오뎅도 시키고 그러는데 정말 양은 이 가격에 이렇게 많이? 싶을 정도로 배부르게 먹을 수 있다.그런데 내가 아쉬운 건 음,, 맛집이 맛이 최고여야지 무난한 맛에 가성비 좋다고 다 최고나? 싶어서다. 맛없는 건 절대 아닌데 그렇다고 ‘와, 이건 인생떡볶이다!’는 아니라는 점. 무엇이 쪼매떡을 이리도 인기있게 만들었는지,, 의문이다.진득하고 찐하고 얼큰하고 후추맛도 나고 그런 떡볶이를 원하는 사람이라면 80프로는 실망할 맛이다! 약간 닝닝한데 맵다해야하나, 좀 묽은 국물이기 때문이다.요즘은 배고프고 돈도 없을 때 과기대생도 못가는 그런 집이다. 점심저녁만 되면 사람이 줄을 서다 못해 돌아가는 곳이 되어버렸으니까 ㅠ 아무튼 떡볶이 덕후로서 평타치는 집이다.*나와 애인은 전남 사람이라서 순대를 먹을 때 꼭 초장을 달라고 하는데 이모들이 친절하게 초장을 주신다,, 초장 최고(따봉)",괜찮다
48,쪼매매운떡볶이,유명해지고 먹기 힘들어진 곳ㅜㅠ!그래도 사장님들은 여전히 친절하심.맛도 방송타기전과 후가 비슷함. 여전히 혼밥족을 위하여반인분 씩도 판매하심! 초심이 변하지않아 좋은곳.떡볶이는 특별하다기 보다는 옛날 학교앞에서 먹던 떡볶이 맛의 정석.,괜찮다
49,쪼매매운떡볶이,회전율 빨라서 웨이팅 없구 좋아용,맛있다
50,쪼매매운떡볶이,"치즈떡볶이(3,500)튀김4개 (2,000)김밥 3개 (1,500)티비 방영이후로 웨이팅이 더 길어졌다고 ㅇㅅㅇ..!근데 치즈떡볶이보다 일반떡볶이가 훨 맛있는 것 같아요. 치즈떡볶이는 치즈때문에 쪼매 매력이 감소하는 느낌 글고 치즈떡볶이는 나오는데 너무 오래걸려요 ㅠㅠ 한 십오분은 넘게 기다린것같아요.. 웨이팅도 그정도하고들어왔는디.. 다음에 또 가게된다면 일반떡볶이를 먹겟어요. 튀김이너 김밥은 그냥 평범하녔습니당. 공릉에 어쩌다 가게됐는데 떡볶이가 땡긴다면 가볼만한 집인 것 같아요! 아주머니는 엄청 친절하셨금~",괜찮다
51,쪼매매운떡볶이,"애정하는 북까페 근처에 있어서 여러번 갔는데맛이 특별하진 않아요,,, 하지만 다양한 메뉴와 착한가격, 넉넉한 양에근처에 가게되면 거의 들른답니다~ㅎ다른 곳보다 좀더 세심하게 고객을 배려하는 서비스마인드도 좋구요~^^분식 좋아하시는 분들께 추천합니다!!",괜찮다
52,쪼매매운떡볶이,"수요미식회에 나왔다고 해서 방문해봤어요. 주말 낮에 줄서서 기다려야 했지만 회전율이 빨라서 5분도 안돼서 먹을 수 있었어요. 포장 손님이 더 많고 전화로 예약하는 분들도 많더라구요. 떡볶이는 가게 이름처럼 정말 쪼매 매워요 ㅎㅎ 밀떡이 쫄깃쫄깃해서 맛있더라구요. 떡볶이 국물이 많이 들어간 편이에요. 제가 좋아하는 스타일이죠 ㅎㅎ여기가 인기가 많은건 떡볶이가 특출나게 맛있다기보단 튀김이나 김밥, 오뎅, 순대 등 모든 메뉴가 다 조화롭게 맛있기 때문이라고 생각해요. 그래서 여기 가시면 떡볶이만 주문하지마시고 다른 메뉴도 골고루 다 주문해서 드셔보시길 추천해요.",맛있다
53,쪼매매운떡볶이,맛짱 서비스짱 시간 잘맞춰서가야해요 사람 많아요,맛있다
54,쪼매매운떡볶이,"11시오픈인데 11시 40분에 갔는데도 줄이 엄청 길더라구요! 그래두 순환이 빨라서 얼마안걸려서 들어가서 먹었어요.사실 떡볶이랑 순대, 튀김, 김밥이 찾아가서 먹을만큼 대단하지는 않았지만(맛은 있었어요!) 사람들이 여길 많이 찾는 이유는 사장님들(?) 즉 아주머님들의 일사분란함과 친절함때문이지 않을까 싶었어요.따로 말씀 안드렸는데도 순대랑 튀김 찍어먹을 떡볶이 국물을 내어주시고 그 국물엔 또 보너스라고 할만한 떡볶이 떡들도 들어있고! 계산대와 주방 돌아다니시면서 테이블 하나하나에 필요한 거 있으면 말하라고 신경써주시는 그 마음이 좋아서 찾아오는 것 같았어요!모처럼 기분좋게 또 배부르게 분식 먹고 왔습니다. 근처에 가실 일있으시면 들려보시길 추천해요:-)",맛있다
55,쪼매매운떡볶이,"딱 떡볶이 맛이지만, 막상 딱 그 맛 찾기가 쉽지 않죠. 여기가 딱 그 곳입니다.",맛있다
56,쪼매매운떡볶이,"가격대비 양이 상당히 많은데, 프렌차이즈보다 맛있다. 순대도 냄새 없이 맛있고, 단짠매운맛의 균형이 아주 무난하게 잘 잡혔다. 나쁘게 말하면 특색이 좀 적고... 먼곳에서 일부러 찾아갈 정도는 아니지만 동네에 이런 분식집 있음 자주갈 듯 싶다",맛있다
57,쪼매매운떡볶이,"정통한 맛, 푸짐한 떡볶이 양, 친절한 태도...만족",맛있다
58,쪼매매운떡볶이,근 1~2년만에 연락한 사촌동생에게. 오랜만에 끄적인 첫 메세지가. 과기대에서 가장 맛있는 떡볶이집이 어디니? 였다. 역시 내 사촌동생의 초이스는 완벽했다. 처음 음식이 나오면서. 떡볶이 국물 필요하면 더 말씀하시라는 사장님의 말씀에. 보기만 해도 매워 보이는 떡볶이에 왜 떡볶이 국물을 더 준다고 하는 건지 의문점을 품었는데. 떡볶이를 다 먹을 때 쯤 보니 나도 모르게 떡볶이 국물도 싹싹 긁어 먹었다. 함께 간 여자친구도 또 가고 싶다고 이번주 내내 생각나는 떡볶이 집이라 그랬는데. 어제 수요미식회 깜짝등장으로 이젠 또 가기 힘든 곳이 되어버린 듯 하다.,맛있다
59,쪼매매운떡볶이,"여기는 내가 고등학생일때쯤의 가격대에 가성비를 자랑하는 정말 꽤 괜찮은 국물 떡볶이집입니다떡볶이가 시그니쳐이고 쪼매김밥은 추천메뉴입니다만원 사면 4인가족이 배부르게 먹습니다, 맛있게 배부르게..몇번 오면서 느낀점은 이토록 손님이 많아서 바쁜데도항상 살가운 말솜씨와 서비스에 또 찾게 됩니다늦게 오면 김밥은 없는 경우가 많습니다방문추천 95%서비스 95%청결 85%주차 불가 합니다",맛있다
60,쪼매매운떡볶이,떡볶이 귀신이라. 망고에서 보고 찾아 갔습니다. 멀리서 찾아간 보람 있는 집이에요. 어릴적 추억의 맛+ 약간의 매움. 튀김도 괜찮고. 김밥도 좋구요. 가격도 저렴하고. 오뎅도 괜찮은데 국물은 별로에요. 주말에는 원자력병원 주차 3시간 무료.,맛있다
