,가게이름,리뷰,맛평가
10,맛있는집,이름값하는 떡볶이 집이다. 초 깔끔한 매운 맛이 인상적이다.사장님이 한 솥 크게 한번에 떡볶이 끓이고 나면 순서대로 주문을 받는다. 때문에 잘못하면 한 솥 다시 끓일 때까지 꽤나 기다려야 한다.1인분만 시켰는데도 양이 상당하다. 웬만한 한끼 식사보다 배가 더 찬다.달달하기 보다는 매콤한 떡볶이다. 고춧가루의 깔끔한 매운 맛이라 매력있다. 텁텁한 맛이 없어 계속 입에 들어간다.떡볶이에 더해 달걀이 꽤나 인상깊다. 떡볶이의 사이드킥 수준을 벗어난 또다른 주연이다. 달달한 맛에 삶은 계란 특유의 목 멕힘이 없다. 떡볶이 국물과 함께 술술 들어간다.약간은 매콤한 떡볶이라서 아린 혀를 달래기에도 제격이다. 꼭 달걀을 함께 주문해야 한다.불친절한듯 하면서도 친절한 면모가 있는 사장님인데 건강하게 오래 장사하셨으면 좋겠다.,맛있다
11,맛있는집,오래된 떡볶이집. 메뉴판엔 다양한 메뉴가 있지만 사장님이 힘이 부치셔서 이젠 떡볶이만 된다고 한다. 그리고 현금만 받으시고 계좌이체도 안된다고 들었다. 1인분 가격은 3천원인데 양이 아주 많다. 큰 국자로 세번에서 네번정도 담아주심. 맛이 오락가락 한다고 들었는데 그때그때 맛을 보고 간을 하신다 내거는 설탕을 좀 많이 넣으신듯.집까지 너무 먼거리를 이동하다보니 많이 불어버려서 평은 잘 못하겠지만 그래도 괜찮게 먹었다. 꽤 맵고 달았고 양이 많았다. 떡은 신당동 떡볶이처럼 얇고 길죽하다,맛있다
12,맛있는집,"딱! 학교 앞 포장마차 떡볶이맛!! 얼큰한 편이다! 신라면 정도의 맵기! 1인분이 저만큼이다. 양이 아주 많고 떡이 부드럽고 맛나다! 사이드 메뉴는 계란만 가능하고 떡볶이는 4천원어치, 5천원어치 같이 금액별로 구매가 가능하다. 한 냄비 씩 조리하셔서 타이밍이 안맞으면 오래 기다려야한다.",맛있다
13,맛있는집,저렴한 가격에 넉넉한양!프랜차이즈 떡볶이가 맛도 가격도 창렬임을 깨닫게 해주는 가게단점은 가게 닫는건 사장님 마음대로라 꼭 전화해보고 가시길,맛있다
14,맛있는집,떡볶이가 먹고 싶어 집 근처 가게들을 찾던 중지인들 평이 좋고 평점도 좋아서 들렀습니다.떡볶이 1인분에 계란을 추가해서 주문했어요. 떡의 쫄깃쫄깃한 식감은 마음에 들었습니다.하지만 떡볶이 국물이 약간 아쉬웠던 것 같아요.뻑뻑한 스타일의 떡볶이 국물이 아니라서 떡과 국물이 따로 논다는 느낌을 받았거든요.그래도 맵기는 제가 좋아하는 정도라 좋았어요.엽떡 같은 떡볶이는 매워서 잘 못 먹는 편인데적당하게 매워서 전체적으로는 만족스러웠네요. 손님이 일정 이상 들어와야 파는 것 같은데이 부분은 개인적으로 마음에 안 들었지만...일단 맛있게 먹어서 [맛있다]로 정했습니다.웨이팅이 없다면 다시 가서 또 먹고 싶네요. P.S. 현금 계산만 가능하니 참고하세요!!,맛있다
15,맛있는집,떡볶이 덕후라면 꼭 가봐야할 옛날 떡볶이집 할머니 건강하게 오래오래 사세요 ㅠㅠ 오래오래 이 떡볶이 그대로 먹을 수 있게 해주세요 예전부터 진짜 가고싶었던 집인데 접근성이 안좋고 주변에 갈일이 없어서 미루고 미루다 일요일 아침부터 떡볶이가 먹고싶다던 남편 덕분에 차타고 가게됨 진짜 지방 소도시의 작은 동네같은 분위기의 서울같지 않은 동네 골목길 반지하에위치한 집이다  조금만 늦었으면 못먹을뻔했다 워낙 많이 주시는 덕에 3-4팀 주고 나면 다시 끓여야해서 30분 넘게 기다려 먹게되었다 기대한만큼 .... 진짜 ㅠㅠ 내 떡볶이 인생 삼십년에 인생 역대급 맛있는 옛날떡볶이를 먹게 되었다. 옛날 떡볶이는 감칠맛 깊은맛 없고 달기만 한 경우도 많아 실망을 하게되는 경우도 많은데 진짜 딱 적당한 매콤함에 감칠맛 깊은 맛 단맛이 조화가되어 무한정 먹을 수 있을 것 같은 맛 ㅠㅠ 다른 메뉴가 아무것도 없어서 아쉽지만 진짜 양 많은데 이인분에 계란 두개 순삭하고 나옴ㅋㅋㅋㅋㅋ우리가 기다리고 있는 와중에도 끊임없이 손님들이 바깥에서 할머니를 기다리고 있다. 떡볶이를 좋아한다면 진짜 여기 없어지기 전에 꼭 와바야할 집. 둘이서 7천원이면 배부르게 먹고 나올 수 있다 요즘 떡볶이가 전체적으로 너무 비싸져서 이런 곳이 더욱 소중하다. 다만 현금을 무조건 챙겨가야함 ! 계좌이체도 불가,맛있다
16,맛있는집,알고보면 건물주 사장님의 이유 있는 인심! 먹는 내내 궁금했던 건 도대체 이 가격에 이 맛에 이 푸짐함인데 남는 게 있는건가..? 우연찮게 마지막 손님이었는데 집이랑 가게랑 붙어있어 월세를 내지 않아 같은 가격으로 맛과 양에 더 집중할 수 있다고 하시네요한 번에 많은 양을 조리하심에도 워낙 푸짐하게 주셔서 타이밍 잘 안 맞으면 대기해야 해요.. 지난 번엔 마감시간 다 되어 못 먹었고 두 번째 시도만에 성공! 좁은 가게라 그런지 포장하는 분도 정말 많으시더라구요정말 2인분이라고 믿어지지 않는 양.. 워낙 배고파서 계란 2개까지 결국 다 먹긴 했지만 떡볶이로 배부른 건 정말 오랜만이었어요!딱 시장 떡볶이 투박하고 정겨운 느낌! 떡은 전형적인 밀떡의 탱글거림이 좋았고 무엇보다 국물이 깊이가 있는 매운 맛인데 고추장을 다른 데랑 달리 좋은 걸 쓰신다고 하시네요! 확실히 기분 좋게 칼칼한 매운 맛이라 다른 집과는 차이가 있는 맛. 물론 특유의 감칠맛도 잘 느껴져서 좋았어요!따로 정수기는 없지만 옥수수 차를 끓여서 아이스박스에 보관하시는데 구수한 맛과 시원한 맛이 운동하고 온 상태에서 마시기 너무 좋았어요! 괜히 떡볶이랑 더 잘 어울린다고 믿고 싶은 느낌아주 심플하지만 한 번 방문으로 끝나지 않을 것 같은 집. 접근성이 그다지 좋지 않고 늦게 방문 시 못 먹는다는 리스크도 있지만 너무 매력있는 집이네요! 아 대신 계좌이체도 안되고 현금만 받으시니까 꼭 현금 챙겨가시길!!,맛있다
17,맛있는집,떡볶이 2-3인분을 팔고나면 매번 한솥을 다시 끓이시는데 그래서인지 떡이 불어있지 않고 언제나 쫄깃탱글하다.처음 끓일때 고춧가루를 넣을지 물어보시는데 넣으면 칼칼하게 맵고 안넣으면 달달하게 매콤하다. 어린아이부터 노인까지 꾸준하게 오는 로컬맛집.매일 운영하지만 문여는 시간과 닫는시간이 항상 다르고 떡볶이 끓이는 시간이 30분정도 걸리기 때문에 미리 전화를 하고 가면 시간에 맞춰 준비해주신다. 웨이팅 있을 수 있음!,맛있다
18,맛있는집,"이번에는~ 둘이 가서~ 1인분(3000원)에 계란2개(1000원)!오늘도 역시 맛있었구 반 좀 넘으니까 배불렀는데 옆테이블이 우리보다 계란 2개나 더 시켰는데 순식간에 다 먹고 나가는 거에 승부욕을 느껴서 다 먹고 나왔다.진짜 할머니 손 너무 크시다,, 4시쯤 1인분을 둘이 나눠먹고 배불러서 저녁 못먹었다,,",맛있다
19,맛있는집,"진한 양념맛에 쫀득하면서 야들한 밀떡이 너무 맘에 들었다. 셋이 가서 2인분을 시켰는데 다 먹는데 실패했다. 양이 으마으마하다. 사장님이 남기니 서운해하셔서 절대 맛없어서 남긴거 아니라고 죄송하다고 했다.메뉴는 떡볶이랑 계란 두 개인데, 계란이 떡볶이보다 일찍 다 팔리니까 저녁에 가는데 꼭 먹고 싶다면 집에서 싸오길 추천한다. 그정도는 쿨하게 넘겨주시는 사장님이신 거 같다.너무 재밌었던 건 떡볶이를 만들 때마다 맵기의 정도가 바뀐다는 거다. 그래서 난 혀가 아리는 매운 떡볶이를 먹었다^-^마지막으로 아쉬웠던 건 양념이 진하다보니 식으니까 짰다.",맛있다
20,맛있는집,사장님의 자부심과 고집이 묻어나오는 떡볶이 맛집. 찾기 쉽진 않은 골목에 작은 가게지만 이만치 오래 한자리에 버틴 내공이 느껴지는 맛이랄까. 덜 맵게가 가능한지 여쭤보니 그러면 많이 달아질거라기에 원래 양념장대로 주문했는데 내입엔 꽤맵다. 아주 얼얼하진않고 돌아서면 생각날 정도로 적당히 매콤한데다 말랑말랑한 쌀떡 식감이 좋다.트위터발 입소문을 여러 사람에게 들었는데 과연 요즘 유행하는 노포 특유의 쿨함이 있다ㅋㅋ심지어 가게 이름도 좀 힙스터 감성인듯. 떡볶이순례길을 떠나는 여행자의 지도에 살포시 별 하나 얹고갑니다..,맛있다
21,아바이왕순대,정말 맛있고 개운한 순댓국밥대부분 순대를 한입에 넣고 입안에서 씹으면서 먹는데 이곳의 순대는 너무 커서 그럴 수 없다. 혼자 방문해서 혼밥을 한지라 은색 쟁반에 반찬을 한번에 담아 주신듯 하다. 해장이 필요해서 점심시간에 방문했다가 국물맛이 너무 훌륭한 바람에 막걸리를 주문해서 곁들여서 먹었다. 아침부터 영업하기에 아침에 방문해서 해장하기도 좋을 듯 하다.망고플레이트에서 알게되서 방문하게 되었고 많은 리뷰가 칭찬일색인 이유를 알 수 있었던 집이다.매일 08:00-22:00,맛있다
22,아바이왕순대,"#충정로 #서대문역 #미근동 #아바이왕순대""전국 팔도가 한 뚝배기에 모인 기가 막힌 아바이순대국""1. 전국에 그 많은 돼직국밥집이 있는데, 역시나 다양한 순대국의 집합체와 격전지는 당연히 서울일 것이다.전국 팔도의 맛이 모여있는 서울이니 순대국 명인들이 어디 한 두 곳이랴. 본인도 새로운 곳을 찾을 때마다 정말 깜짝깜짝 놀란다.이번에 방문한 충정로의 <아바이왕순대>도 엄청난 내공과 맛에 새삼 숙연해 지는 곳이다. 게다가 푸짐한 순대국이 7,000원이다.2. 허름한 가게는 이집 연륜을 말해주는데, 40년이 훌쩍 넘는 업력을 가진 가게라 내부도 소박하고 옛날 스타일인데 조금 마르신 안사장께서 홀로 가게를 꾸리고 계셨다.듬직하게 먹기 위해 보통에서 겨우 1,000원 비싼 특으로 주문을 한 후 기다리니 반찬 세팅 후 펄펄 끓는 순대국 한 뚝배기를 서빙해 주셨다. (선릉역에 유명한 순대국집은 특으로 주문하면 무려 4,000원을 더 받으시는데...)3. 펄펄 끓는 국물 위에 다소곳하게 올려 있는 왕순대 세 쪽을 국물에 푹 담갔다 빼내서 한움 식히는 동안 국물을 맛봤는데 돈사골 국물 베이스가 담백하다.살짝 간이 되어 있어 그냥도 맛있고 새우젓 조금 넣으면 간간하지고 감칠맛이 더 살아난다.커다란 왕순대는 돈선지가 잔뜩 들어 있는지 거무죽죽 하지만 식감은 반전이다. 씹을 수록 아삭아삭하는 채소의 식감이 고스란히 살아있다.대량으로 들어 있는 콩나물(숙주나물)의 힘인데, 질기지 않고 쫄깃한 대창의 식감과 함께 아바이왕순대 식감을 책임진다. 담백한 맛과 어우러져 너무 맛있는 순대다.4. 국물은 시원하다. 특히 콩나물이 들어 있어 시원감이 배가되는 듯 하고 넉넉하게 들어간 머리고기도 부드러우면서 쫄깃하다. 다대기를 국에 올려 주시지만 초반엔 덜어내고 순수한 국물을 맛본 후에 투하해 얼큰하게 먹는 것을 추천한다.다대기에 국물맛을 뺏기는 것은 참으로 억울한 일일테니 말이다.5. 국밥집에는 김치가 당연히 중요한 역할을 하는데, 이집은 김치 참 괜찮다. 모두 직접 담그시는 것 같은데, 시원하고 산뜩한 서울식 깍뚜기와 함께 조금 묵직한 배추김치도 국밥과 잘 어울린다.6. 한줄평에서 쓴 대로 이집 음식에는 전국 팔도가 느껴진다.시원하고 맛있는 돈사골 국물은 경상도 ‘밀양’식 돼지국밥을 연상케 하고큼지막한 아바이순대는 강원도 ‘속초’가 느껴진다.다량의 채소는 충청도 ‘병천’의 순대가 떠오르고국밥에 들어간 콩나물은 ‘전라도’의 국밥이 생각난다.게다가 시원한 깍뚜기는 ‘서울’식이니 전국의 맛있는 특징이 이 한 뿍배기에서 느껴지는 <팔도유람 순대국>이 아닐런지 ㅎㅎ7. 또 하나의 순대국밥 달인을 만난 느낌이다. 직접 만드신 순대와 육수, 그리고 맛난 김치는 이집의 40년 역사의 산물일테다.그 맛있는 국밥을 오늘에서야 맛본 나의 혀가 안타깝다 ㅎㅎ#동네식당응원프로젝트",맛있다
23,아바이왕순대,신기하게 콩나물이 들어가요순대도 진짜 맛있구요안에 고기도 진짜 많아요해장용으로 강추!!!,맛있다
