,가게이름,리뷰,맛평가
10,고른햇살,안암의 인기 맛집 고른햇살! 가성비 넘치는 참치김밥으로 유명해요. 참치가 말도 안되게 들어가는데 가격이 3500원이거든요! 예전엔 3000원이었는데... 암튼 참치김밥이랑 라볶이를 항상 같이 시켜먹는데 진짜 맛있어요!,맛있다
11,고른햇살,"고대의 자랑, “고른 햇살”일명 고햇이라 불리는 이 분식집은 안암 최고의 가성비 맛집이다!!! 고햇의 시그니처 메뉴는 참치김밥인데, 주변에 고대생이 있다면 한 번쯤은 들어봤을 “우리 학교 앞 참치김밥에는 참치가 이~~렇게(원을 그리며) 많다구!!” 말처럼 정말 참치양이 많다ㅠㅠ 가격도 얼마전에 500원 올라서 3500원이지 작년까지는 쭉 3000원 가격을 유지했다.참김+치라(치즈라볶이) 조합이 정석인데 이렇게 먹어도 7000원밖에 안나와서 정말 가성비 맛집이었다ㅠㅠ",맛있다
12,고른햇살,흰쌀이 아닌 색깔쌀을 이용해서 집밥같은 느낌이 들게 하는 두툼한 참치김밥이 인상적.그러나 다른 사람들의 평대로 떡볶이는 평범한 맛.김밥만 먹기엔 뭐해서 떡볶이를 같이 시켜야 하는데 둘 간의 퀄 차이가 좀 아쉽다.,괜찮다
13,고른햇살,고대 최고 명물. 인생 분식집,맛있다
14,고른햇살,"원조김밥 2,000 참치김밥 3,000 치즈라볶이 4,000가성비 좋은 맛집! 재료가 듬뿍 들어가서 김밥이 터질 듯이 통통한데도 다른 분식집과 비슷하거나 저렴한 수준이에요 치즈라볶이도 맛있고 양이 많아요 두 명이 가서 메뉴 3가지 시키고 김밥 반 줄 씩 남아서 포장해왔어요 라볶이 위에 뿌려진 모짜렐라 치즈가 고소해서 매콤한 떡볶이랑 잘 어울리고, 개인적으로 양배추 들어간 떡볶이를 좋아해서 정말 만족스러웠어요!!",맛있다
15,고른햇살,"저는 고른햇살이 없었다면 기숙사 생활을 견디지 못했을 겁니다... 매일 동기들한테 고른 햇살과 결혼할거라고 말하고 다닐 정도로 고려대 학생이라면 고른 햇살을 모르면 간첩입니다. 가성비 갑, 양 진짜 많은 학교 분식집이라고 생각하시면 됩니다. 김밥이고 떡볶이고 양이 진짜 많습니다. 솔직히 맛은 그렇게 많이 기대하시면 안되는데 참치 김밥은 인정입니다. 야채김밥도 참기름 향이 고소하게 올라오는 게 별미입니다. 쫄면은 안 먹어봤는데 쫄면도 맛있다고 동기들이 그러더군요. 김밥은 진짜 상위티어고, 나머지 음식은 고냥고냥한 것 같습니다.물론 가성비를 따진다면 아주 훌륭합니다.",맛있다
16,고른햇살,"일이 있어 오랜만에 들린 모교.캠퍼스는 여전히 예쁜데, 고른햇살 맛은 예전 같지 않다...참치김밥은 싱거웠고, 라볶이는 왜인지 자극적이었다.+내가 나이를 먹어가는걸까...참 센치해지는 밤이다.",괜찮다
17,고른햇살,말하지않아도알아요~가 떠오르는 곳!!!,맛있다
18,고른햇살,"착한 가격의 김밥맛집~참치김밥 치즈김밥 제육김밥 김치김밥 네 종류 사서 나눠먹었는데, 맛도 괜찮고 사이즈도 꽤 커서 배부르게 먹었어요!근데 김밥 속 소세지가 어육소세지인것 같네요.. 소세지는 중대사항이라 살짝 아쉽^^",맛있다
19,고른햇살,#쑥갓김밥 이 유명하지만 실은 포장하면 #참치김밥 이 더 맛있는곳 ^__^24시간 운영하는 엄청난 분식집이다..쑥갓 철에 야채김밥 먹으면 엄청 맛있을 것 같다!솔직히 현미밥 쓰는 김밥은 엄마 김밥 말고는 처음인 것 같다 ㅎㅎ (넘좋음)동네에서 너무 유명해서 먹어보긴 했는데 이번에 먹을때는 밥이 차가워서 그냥 그랬다. 다음엔 밥이 따뜻할때 먹어보고싶다!,맛있다
20,고른햇살,"잡곡밥과 이정도로 실하게 재료가 들어간 김밥이 2500-3000원대라니.. 너무 가성비 좋은 고른햇살은 정말 사람들의 사랑을 받을만 한 것 같아요! 오른쪽이 제육김밥이고 왼쪽은 야채김밥인데, 약간 매콤하고 자극적인 제육김밥이었지만 야채김밥이랑 같이 먹으니까 딱 좋았고 야채김밥에는 시금치가 가득 들어가있나 했는데 저 초록색이 쑥갓이더라고요. 쑥갓 향기 가득 담겨서 정말 잘 먹었습니다 :)",맛있다
21,고른햇살,짧은 평: 최고… 고대생들은 이런 걸 먹고 산단 말이야? 공부 잘해야지 그럼…양 진짜 많고 재료 실하고 아주머니들 따뜻하시다. 회전 속도가 짱 빠른데 가게가 오래됐어도 깔끔하고 꼼꼼하게 챙겨진 것 같아서 좋았다.치즈라볶이는 맛 자체는 평범한데 양이 엄청 푸짐했고 토종 순대는 이 가격에 이런 걸 주신다니 신기했다…ㅋㅋㅋ 사실 압도적이었던 건 김밥!! 제육은 사실 내 취향은 아니었는데 맛은 있었고 참김은 곧 또 생각날 것 같다. 예전에 이대 학식에 참김 팔 때 그게 세상 최고인 줄 알았었는데 고대생들은 양도 많고 밥도 흑미인 김밥을 먹고 있었구나 싶다…꽤 잘 먹는 커플이 가서 14500원어치 시켰더니 도저히 다 못 먹겠어서 남겼다. 음식 많다고 남겨본 건 삶에서 손에 꼽는데 저녁까지 든든하겠어서 도저히 마무리를 못하겠더라ㅋㅋㅋ 다음에는 만원어치만 시키겠습니다…#먹어서응원,맛있다
22,고른햇살,"고대에서 엄청나게 유명한 고른햇살 !동생이 포장해와서 먹었다. 라볶이가 그렇게 맛있다는데, 같이 못먹어서 아쉽다.참치김밥은 뚱뚱하고 맛있다! 밥이 흑미인것도 맘에들고, 참치를 넣고 마요네즈를 따로 뿌리는것도 맘에든다. 참치가 잘 느껴진다. 그리고 참치양이 많은데 마요네즈가 많아서 그렇게 뻑뻑하지않다. 다음에는 직접 방문해서 라볶이와 토종순대와 함께 먹어보고싶다.#먹어서응원",맛있다
23,고른햇살,근처에서 공부하다가 종종 찾는 고른햇살! 5시부터는 웨이팅이 꼭 생기기 때문에 4시 반 쯤 방문해야해요.. 참치 김밥 최근에 먹은건 평소보다 참치가 좀 적고  밥이 많다고 느껴졌지만ㅠㅠ 그래도 맛은 충분히 있었어요. 김밥이 너무 크니 다른 메뉴 같이 못 먹는게 조금 아숩쓰,맛있다
24,고른햇살,안암 가성비 끝판 분식집. 제육김밥 한 줄이 3천원인데 다른곳 김밥의 1.5배 사이즈에 제육도 완전 푸짐하게 들어가 있음. 다만 홀은 좁아 식사시간대에 홀에서 먹기는 힘들고 가끔씩 아침밥 먹으러 온다.,맛있다
25,고른햇살,"안암의 유명한 고른햇살! 혼밥하려고 방문했는데 가격대도 너무 저렴하고 양도 많고.. 아주머니들도 친절하시고ㅎㅎ 왜 인기 많은지 알겠더라구요. 참치김밥은 참치가 너무 많아서 먹다가 계속 터졌는데 아주머니께서 보시더니 다시 말아주시겠다고ㅠㅠ 반쯤 먹었는데 새 참김을 다시 리필 받아서 너무 당황스러웠어요ㅋㅋㅋ 다 못먹어서 죄송합니다,, 치즈 라볶이도 김가네 스타일로 너무 자극적이지 않게 맛있었어요!",맛있다
26,고른햇살,"이걸 모르는 고대생은 아마… 학력 위조일 수도 있다. 고대생들 사이에서 이미 가성비만큼은 최고의 분식집으로 소문나고 있는 이곳, 고른햇살에 또 왔다.워낙 편한 마음으로 방문하게 되는 곳이라 음식 사진은 없더라.. 내가 이곳에 처음 방문하게 된 때는 중학생때 입실렌티에 놀러갔다가 여기 모르는 고대생이 없다고 하여 궁금했고 그래서 방문했었다. 그땐 둘이서 치즈라볶이랑 토종순대를 시켰었나. 아마 남겼을거다. 여기는 일단 기본적으로 양이 매우 많다.이후 이 학교를 다니게 되었고 그래서 이 가게를 다시 다니게 되었다. 이 가게는 나보다도 어머님이 더 좋아하신다. 시국이 시국인지라 학교 몇 번 가보지도 못했는데, 가는 날에 기회가 되면 고햇에서 제육김밥이랑 토종순대를 포장해다가 집에 가져갔는데 어머님이 참 맛있어하셨다. 사실 나는 이게 그다지 특별한 맛은 아니라 그냥 이 근처에서 대충 끼니를 때우고자 할때 들르는 정도였는데, 지금은 거기에 또 추억이 더해져서 여기를 다니게 되는 것 같다.아무튼 이곳은 김밥류라면 제육과 참치가 단연코 1등이다. 제육이던 참치던 그 양이 매우매우 푸짐하게 들어있다. 고봉민김밥의 1.5배가 될 수도 있을것같다. 라볶이는 진짜 평범한 맛이고(물론 가성비는 좋다.), 이외 다른 메뉴 중에서는 토종순대를 추천한다. 이또한 가성비에, 찍어먹는 장이 궁합이 좋아 맛있게 먹을 수 있다.",맛있다
27,고른햇살,변하지않는 맛과양,맛있다
28,고른햇살,참치랑 제육 포장해서 먹었어요.뭔가 다른김밥집들보다 길이가 짧은느낌..? 기분탓일까요..?참치랑 제육 둘다 메인토핑이 제가 기대햇던것만큼은 없어서 당황스러웠어요..!특히제육은 맛도 잘 안느껴졌어요.제가 갔을때는 웨이팅이 있길래 기다렸는데 포장이라하니 싸두셨던거 바로 주셨어요!,맛있다
29,고른햇살,가성비가 좋은 집일뿐 맛은 그냥그럼...고대생이면 몰라도 멀리서 굳이 찾아갈 맛은 아니다.,괜찮다
30,고른햇살,늦은 시간까지 해서 좋고 맛있고 배부르게 먹을 수 있음,맛있다
31,고른햇살,와 입이 터질 것 같은 거대 김밥...!실제로 옆구리가 터지려고 하기 일보직전인 김밥이네요.안암역에 부대찌개 아점 먹으러 왔다가여기서 학교다닌 동행인의 추천으로 저녁식사는 고른햇살 분식집의 제육김밥으로 정했습니다.방학이라 (방학 맞겠죠...?) 그런지 학생들도 없고 거리가 스산했는데 이 집은 줄을 서 있더라고요.날이 추워서 후닥닥 포장해서 왔는데 워후입이 터질 것 같아요!밥은 제가 좋아하는 흑미밥+_+에 밥도 듬뿍 매~운 제육볶음과 단무지 계란 야채 듬뿍들어간 푸짐한 김밥이에요.제육볶음도 오랜만이고 김밥도 오랜만인데 인기가 많을만 하네요.저렴한 값에 든든한 한 끼 먹었습니다.,맛있다
32,고른햇살,원조 참치김밥 맛집답게 참치가 한가득 들었다!원래는 라볶이를 시켜먹어야 되지만 같이 간 친구가 별로 안 좋아해서 비빔냉면을 시켰다뻔한 맛이겠지만 똑같은 재료 사서 집에서 해먹으려면 이 맛이 안 난단 말이지역시 아주머니들의 짬바인가!여기 토종순대도 맛있고 같이 찍어먹는 막장도 맛있다!!,맛있다
33,고른햇살,여긴 진짜 양이 많아요~~ 김밥 속재료가 정말 듬뿍 들어가서 젓가락질 잘못하면 김밥이 터질 정도에요~~,맛있다
34,성북동누룽지백숙,"* 맛집인스타 : @tastekim_v날이 더워지니 원기충전이 필요한 시점이다. 원기충전= 닭이라는 굳건한 믿음 하에 맛집으로 유명한 누룽지백숙을 테이크아웃했다.누룽지백숙을 주문하면 누룽지죽과 백숙은 세트로 나온다. 메밀전까지 하나 끼워넣으면 든든할 준비는 끝났다.[메뉴]1️⃣ 누룽지죽부터 한입 한다. 누룽지 특유의 고소한 눌은 맛에 은은한 닭육수맛이 배어나온다.육수에 졸여져 누룽지의 바삭함은 없지만, 대신 눅진하고 끈적할 정도의 쫀득한 식감이 대박이다. 적어도 이곳의 죽은 사이드가 아니라 메인급 존재감이다.2️⃣ 배를 오픈한 백숙은 클래식하게 맛있다. 우선 닭 고기가 세상 부드럽고 연하게 삶아졌다. 직접 집에서 삶아 소금 후추 톡톡 찍어먹는 백숙이 생각날 정도로 정겨운 맛이다. 가정집의 맛이다.뱃속의 찹쌀밥은 누룽지죽과는 또 별개로 매력이 있다. 인삼을 포함한 한약재 맛이 느껴지면서도 고소하다.3️⃣ 메밀전은 얇은 팬케이크 모양으로 층층히 접어 포장했다. 메밀전에 강렬한 맛을 기대하면 틀렸다. 슴슴하고 담백한 맛에 깻잎향이 악센트가 된다.4️⃣ 밑반찬인 김치와 깍두기는 평범하지만, 물김치가 시원하다. 김치까지 완벽했으면 더 바랄게 없었겠지만, 그만큼은 이미 닭세트로 끝냈다.[가격]- 누룽지백숙+메밀전 / 62,000원",맛있다
35,성북동누룽지백숙,"이제는 너무 유명해진 성북동 맛집 중 한 곳, 바로 성북동누룽지백숙 집이다누룽지 백숙을 주문하면 닭백숙 한 마리와 누룽지탕이 한 세트로 나온다푹 고아서 부드러운 식감의 닭과 커다란 항아리급? 뚝배기에 담겨 나오는 고소한 찹쌀 누룽지의 합이 참 좋다닭은 그렇게 크지 않은데 누룽지의 양이 어마 무지하다그래서 최소 4인용으로 생각하고 주문하는 편이다사실 이집 들깨 메밀수제비 역시 맛있는데 누룽지탕 양이 워낙 많다 보니 두 디시가 비슷한 감이 없지 않아 있어 먹다 보면 좀 질린다ㅠ 그것이 좀 아쉬운 부분이다by #류흥로그",맛있다
36,성북동누룽지백숙,"#성북동누룽지백숙건강하고 맛있는 한끼. 웨이팅 가능성 높음. 주류판매x-누룽지백숙 4.9토요일 늦은 점심에 방문해서 웨이팅을 삼십분 이상 꽤 오래했던 걸로 기억하는데, 미리 주문할 메뉴를 보드에 적어서인지 착석 후 금새 음식이 나왔어요. 닭이 작은편은 아닌것 같은데 퍽퍽하지 않고 비린내도 없었습니다. 성균관대학교 인근에 누룽지백숙 먹을만한 곳이 마땅치 않은데, 차로 5분 거리에 이렇게 훌륭한 누룽지백숙이 있단 것 만으로도 감사했습니다ㅠㅠ누룽지는 딱 고소하고 적당히 불려져서 식감도 좋았고 배도 든든히 찼어요!-메밀전 0.9괜히 백숙만 먹기 아쉬워서 시켜본 메밀전이 너무 맛있어서 기분이 좋아지는 곳이었어요. 메밀전 진짜 쫀득쫀득하고 고소합니다! 메밀전 무조건 시키시길 추천해요:)강북에서 누룽지백숙 먹고싶을때 재방문의사 있음.",맛있다
37,성북동누룽지백숙,누룽지백숙(49000원)이랑 메밀전(9000원) 시켜서 어른3+유아1 같이 먹었는데 배부르게 잘 먹었어요. 메밀전이 먼저 나와서 먹었는데 아이도 잘먹고 맛있었어요. 백숙은 생각보다 양이 적어서 뭐야.. 했는데 밑에 항아리마냥 생긴 커다란 그릇 안에 누룽지가 한가득이더라구여. 이 누룽지가 진짜진짜 맛있었어요!! 사진을 못찍었는데 노릇노릇한 부분까지 담겨서 한가득인데 누룽지가 이렇게 맛있는건지 첨 알았네요. 다먹으면 엄청 배불러요. 두분이서 오신분들은 남은거 다들 포장해가시더라구요. 좀 비싼 누룽지 사먹은 느낌이지만 다 맛있어서 만족했습니다.,맛있다
38,성북동누룽지백숙,"별점_4.0/5.0재방문의사_O (부모님 모시고)분위기_짬에서 느껴지는 바이브... 근데 이제 건물을 새로 지은..내외부 모두 깔끔하고 홀이 넓다맛_우리팀 맛집킬러 과장님께서 추천해주신 곳으로 역시 믿먹이다.1.메밀전: 강추☆☆☆ 얇아서 전병같은 느낌에 위에 채소와 소스에 싸먹는 조화가 좋았다. 상큼?하고 또 전의 묵직함도 있고 에피타이저로 제격이었음2.백숙: 부드럽다. 닭가슴살 마저 부드럽고 쫄깃하다. 점도있는 국물(?)이 한층 맛을 높임*백숙을 다 먹고 그릇을 치우면 그 아래 그릇에 마치 선물처럼 누룽지가 들어있다..누룽지 대존맛ㅠㅠ3.들깨수제비: 맛이없진 않은데 들깨수제비 처음이라 비교불가,,  일단은 맛있었음 뭔가 궁중음식이 이렇지 않았을까의 느낌웨이팅_코로나 전엔 줄 서먹는 맛집이라고 하셨는데평일 12시 기준 웨이팅없이 들어갈 수 있었고, 이후에도 조금씩 좌석여유가 있었다.실제로 노년층, 가족단위 손님을 많이 볼 수 있었음",맛있다
39,성북동누룽지백숙,"살도 연하고, 맛있어요! 사람이 많아서 웨이팅이 오래 걸릴뿐이지",맛있다
