,가게이름,리뷰,맛평가
10,화목순대국전문,.,맛있다
11,화목순대국전문,"동네 순대국밥집의 알 수 없는 인기....의 뒤에는 성시경이 숨어있었네..!점심시간엔 워낙 찾는 사람이 많아서 웨이팅을 자주 봤다. 저녁 시간에도 이정도인 줄은 몰랐다. 알고 보니 성시경이 유튜브 채널에서 여의도 화목순대국을 갔다고 한다. 사장님께선 오히려 별로 반기지 않으시는 눈치였다. 괜히 사람들이 맛있다고 듣고 기대했다가, 별로 특별하지도 않네~ 한다며. 순대국밥이라는 메뉴 자체가 유행을 타지는 않아서 다행인 듯 하다. 순순대탕 9,000빨간 순대국이다. 내장과 머릿고기는 누린내가 심해서 도전도 안 해봤다. 옆 테이블에서 먹기만 해도 내 자리까지 냄새가 풍겼다. 맛있는 흑미밥이 말아져 나온다. 밥이 맛있으니까 말지 말고, 밥을 따로 달라고 요청해서 먹는 게 더 맛있다. 들깨가루도 몇 숟갈 뿌려넣고 고소하게 먹으면 금상첨화! 팔팔 끓는 국물 속 순대속도 팔팔 끓는 온도다. 덩어리가 꽤나 커서 초반에 순대 먹을 땐 열심히 식혀서 먹어야 한다. 안 그러면 뜨거워서 눈물 난다. #항상함께해",맛있다
12,화목순대국전문,"광화문쪽에서 먹는 유명한 국물요리집 중 하나라서 예전부터 가봐야지-싶었는데 최근 성시경의 유투브를 보고 너무 땡겨서 바로 방문해봄.회사주변이라서 저녁은 한가할 줄 알았는데 가게 앞에 줄이 있다. 오랜만에 보는 나란히 줄서서 기다리는 식당.식당이 크고 회전이 생각보다 빨라서 금방 들어감.여기 순대국은 돼지곱창이 많이 들어있는 것이 특이한 점이다. 그리고 밥이 들어서 나온다해서 토렴인줄 알았는데 된장술밥처럼 밥이 다 풀어서 나온다. 친구가 건더기를 다 앞접시에 꺼냈는데 와 뚝배기 반이상이 건더기다. 상당히 건더기가 실한 순대국임. 머릿고기와 당면순대, 곱창이 가득 채우고있다. 국물은 빨갛게 얼큰한 편이고 곱창이 있으니 기름기가 많다. 밥도 끓여져서 나오기때문에 진득한 편의 국물이다. 순대국을 깔끔하고 담백한 스타일과 기름지고 찐득한 스타일로 나눠서 어느정도인지 구분하는 편인데 여기 순대국은 다르다. 첫맛은 일단 육수가 진한 고기맛의 육수느낌은 아니면서 기름진 스타일이다. 뭔가 돼지고기 해장국?내장탕?같은 느낌? 친구가 생각보다 안먹는걸보니 기름지고 걸쭉한 국물이라 그런듯. 근데 돼지곱창 굉장히 고소하고 부드럽고 먹다보면 되게 맛있다고 생각이 됨. 술안주로 아주 잘 들어간다. 깍두기는 상큼시큼해서 곱창과 또 잘 어울림. 친구의 곱창까지 왁왁 먹으니 양이 상당히 많았는데도 다 들어가는게… 나 이거 좋아하네기존에 먹던 순대국과는 다른 새로운 스타일을 또 경험해본 것 같아 뿌듯함. 종종 생각날 것 같다.",맛있다
13,화목순대국전문,0 이 근방에서 일하시는 분을 만날 기회가 있었고 닭곰탕과 순대국중에 고르랬더니 여기. 닭곰탕을 골랐더라면 어디일까. 1. 정신 없게 사람이 많다. 저엉말 많다. 문제는 뒷문과 앞문이 있는데 사람이 밀리면 앞문으로만 와야 되나 보다. 뒷문으로 오는 사람마다 앞문으로 오라고 소리를 치는데 그럴 거면 뒷문 막던가…2. 순순대국이 뭐냐고 물어보았는데 명확한 답변이 돌아오지 않아 그낭 순대국. 순순대국은 순대만 내장탕은 순대없이? 순대가 그냥 당면순대일줄 알았더라면 그냉 내장탕 시켰다. 그냥 시킨 순대국은 내장이 이렇게 많는데 순대가 이렇게 맛없다니 하는 느낌..너무 뜨거웠고 밥이 말아져 나왔는데 뒤늦게 밥 따로 시킬 수 있다는걸 알았다.. 늦었다리. 3. 8000원과 서울물가 그리고 양을 생각하면 맛있다.. 더라도 나는 인천 사람이라.,괜찮다
14,화목순대국전문,찾았다 소울 순댓국!스무살 때 순댓국이 소울 푸드였던 적이 있었는데 그 후로 좀 멀리하다가 날씨가 쌀쌀해지니 다시 오랜만에 당기기 시작했다. 가고싶다 누른지 오육 년 만에 드디어 방문빨간 양념이 되어 있는 스타일이다. 밥은 이미 안에 넣어져 있다. 순대의 개수는 많지 않지만 머릿고기를 비롯한 기타가 푸짐했다. 아주 짜거나 맵지 않다. 따뜻하고 얼큰하고 완전 이상적인 국밥이다. 추운 날 한 뚝배기 강추. 오래된 인테리어가 인상적이다.,맛있다
15,화목순대국전문,내장 쿰쿰함 좋아하면 이만한 순대국이 없다,맛있다
16,화목순대국전문,"순대국 한그릇에 담긴 정성이 잠들어있던 나의 제5대 욕구, 주욕을 일깨웠다.국밥에 혼술은 한 병이 원칙인데 이 날 깨졌다.22년 새해에는 나트륨 좀 덜 섭취하자는 목표를 세웠는데 우연히 둘러본 갤러리가 원망스럽다. 지금 이 순간 천일염이 잔뜩 들어간 뜨끈한 고깃국물이 간절하다.다행이다. 집 근처 순대국집이 곧 문 닫을 시간이다.아...다행은 아니지...순대국집 사장님께서는 지금 매상 만원을 올릴 기회를 잃으셨으니...임인년, 검은 호랑이의 기운이 모든 액운을 집어삼켜 이웃친지들과 마음껏 소주에 국물을 삼킬 수 있기를 기원해본다.#위드인기맛집",맛있다
17,화목순대국전문,"광화문 근처에 위치한 순대국 전문점 입니다점심시간 전 미리 방문해서 웨이팅 없이 먹었지만 11시반부터 웨이팅이 있어 일찍 방문하는 걸 추천합니다이번에 주문한 메뉴는 순대국(₩9,000)으로 돼지 부속물과 순대가 들어가 있는 점은 다른 곳과 비슷하지만 이곳은 내장이 들어간다는 점에서 다른 곳과 차이가 있어요!내장이 들어가서 부드러우면서도 쫄깃한 식감과 함께 배불리 먹을 수 있지만 혹시 돼지 비릿내가 민감하신 분들은 비추합니다(•́д•̀)■순대국 주문시 국과 밥을 따로 먹고 싶으신 분들은 공기밥 따로 달라고 직원분께 말씀 꼭 하세요 그냥 주문하면 국에 밥이 말아져서 옵니다!!!■순순대탕은 순대만 들어가 있는 버전이고 내장탕은 내장만 들어가 있는 버전이라 취향에 맞게 골라 드세요■가게 주차장이 따로 없어 주변 유료주차장을 이용하셔야 합니다#먹어서응원",맛있다
18,화목순대국전문,식사용 순대국이라기보단 안주용 순대국 같은 느낌입니다. 소주 먹으러 방문했던 곳인데 아재성지같은 곳이랄까? 순대국밥집에 사람이 이렇게나 많다니.. 약간의 웨이팅이 있었고 다들 소주를 드시고 계셨어요.첫 입 먹었을때 존맛이다는 느낌은 없었는데 얼큰하니 술을 부르는 맛입니다. 홀짝홀짝 먹다보니 어느새 한 그릇을 다 비우게 되는 곳. 맛 보다는 분위기로 먹는 순대국밥이었습니다.#소주안주,맛있다
19,화목순대국전문,- 한줄평: 근래 먹어본 순대국집 중에서 제일 나음.- 주문 메뉴: 순대국,맛있다
20,화목순대국전문,기대보다는 별로지만 이 주변에서 밥 먹을 일이 있다면 든든하게 먹기 좋음,괜찮다
21,화목순대국전문,순대국 러버인 나는 또..오늘도 순대국을!!맛있다 역시. 하지만 국물이 찐하지 않아서 살짝 아쉽다 ㅎㅎ국물이 되게 물같은 느낌. 하지만 그래도 주변 올 일 있으면 꼭 갈 것 같은 집이다 ᵔᴥᵔ,맛있다
22,화목순대국전문,"오랜만에 크으- 맛있는 순대국 흡입했다.오늘처럼 더운 날 순대국을 먹으니, 옆테이블 아저씨랑 같이 나도 땀이 엄청 났다^_^;원래는 더덕순대국밥 집을 가려고 하는데, 마침 화목순대를 지나가는데 빈자리가 있었다! 평일저녁 6시에 종로에서 혼밥이라 마땅한 곳이 없었는데, 빈자리를 보고 바로 몸을 꺾어서 들어갔다.다행히 나처럼 혼밥 하는 회사원분들이 몇분 계셔서 당당하게 4인석에 자리를 잡았다ㅋㅋㅋㅋ밥이 국물과 함께 토렴해서 나오는 순대국밥은 처음이었다. 얼큰한 빨간국물은 신기하게도 짜지 않았고,엄청 맵거나 칼칼하지도 않았다. 그래서 새우젓을 아주 조금 더 넣을만큼 깔끔한 얼큰국물이었다. 새롭다~!순대국밥 안에 순대는 피순대가 아니고 당면순대였고, 내장과 부속물들이 풍요롭게(!) 들어가 있었다.오히려 밥이 좀 적다? 싶을만큼 :-)깍두기도 딱 적당하게 익어서 혼밥에 깍두기도 싹 비운 적은 처음이었다.오래전부터 와보고 싶었던 광화문 순대국밥 투톱(?) 중에 한 곳에서 아주 맛있게 혼밥 클리어했다^_^!땀닦으면서 퇴장!",맛있다
23,화목순대국전문,"곱창 순대국찐 아재 입맛 ㅋㅋㅋㅋ 이 동네 직장인은 다 아는 곳이라고 데려가 줬다 밥은 말아서 나오니 따로 달라고 부탁 드려서 먹었다, 맛은 기똥차게 맛있는 맛은 아니라 재방문 의사는 없다",괜찮다
24,화목순대국전문,"순대국은 이성보다는 감성에 가까운 음식이라, 혼자서 우중충하게 먹기에는 괜찮을지 몰라도 곱창냄새와 내장냄새가 나는 순대국을 왜 맛있다고 하는지 ... 게다가 청결은 무엇이든 식당의 최우선 아닐까 하는 생각을 가져봄.시스템과 감성은 높이삼. 그럴만한 곳에 있음.",별로
25,화목순대국전문,"평일 저녁 시간에 방문했는데, 평일 저녁에도 사람이 많아서 대기를 조금 했습니다.  대기 중에 사장님이 어떤 음식 주문할지를 여쭤보십니다. 딴 생각을 하느라 일반 순대국집처럼 고기만, 순대만 여쭤보시는줄 알고 다 넣어달라고 했습니다. 순대국이 나오고 나서야 알았습니다. 내장도 섞여있어서 내장 특유의 냄새가 올라오나 먹을 때는 그렇게 심한 편은 아니었습니다. 곱창 볶음에서 나는 냄새 정도라고 생각하시면 될 것 같아요.바로 옆에 있는 더덕순대와는 전혀 반대의 스타일이라고 보시면 될 것 같습니다.더덕순대는 맑고 후추향이 많이 나는 느낌이구요비유가 적절할지는 모르겠지만.. 똑같은 소고기 국물도 나주곰탕, 설렁탕 맑고, 진하기 등에 따라 나누듯이 나눠보자면더덕순대는 순대국 계의 나주곰탕, 화목순대는 순대국 계의 설렁탕 쯤으로 생각해볼 수 있겠습니다.화목순대국은 나올 때부터 다대기 들깻가루가 넣어져서 나오고요 .밥은 말아져서 나옵니다.그리고 고기육수가 진해서 묵직한 맛이 일품이더라구요내장은 곱창볶음 먹을 때의 쫄깃한 느낌보다는 푹 삶아져서 약간 물컹물컹한 느낌이 날려고 하는 것 같았어요.그리고 내장냄새가 스물스물 올라올 때쯤 같이 나오는 반찬으로 나온 파 흰부분을 찍어먹으면 그 알싸함에 입이 딱 헹궈지는 느낌이 납니다.고추도 오이고추여서 맵지 않고 맛있습니다.맑은 느낌을 좋아하신다면 더덕순대, 진한 느낌을 좋아하신다면 화목순대 순대국을 먹으면 될 것 같습니다",맛있다
26,화목순대국전문,맛있었습니다. 다만 누린내가 좀 나서 호불호가 갈릴것같다는 생각이 많이 들더라구요. 개인적으로 순대국보다 순대가 더 맛있었습니다. 누린내 싫어하는분은 도전 안하는걸 추천합니다. 전 누린내 나는 순대국을 좋아해서요.,맛있다
27,화목순대국전문,굿,맛있다
28,화목순대국전문,"행자부 오사무관의 성공신화,<화목순대국>.보통/8000 포장 ‘십수년전 행자부에는 사무관님 계셨는데 그 중에서도 요식업 쪽에 관심 많았다는데 아따 그 양반 그 쪽으로 전향하고나서여행하다가 한국 올 때에 매장 늘린다는’소문이 있었읍니다 광화문에 위치한 화목순대국 포장했습니다 사장님께 미리 말씀드리니 양념장 풀지 않고 준비해주셨고, 밥 안 가져가는 대신 고기 많이 주셨어요. 저희 집 기준 2-3인분 정도 챙겨주신 듯 해요. 양념장을 고춧가루로 잘못 챙겨주셔서 맑은 순대국을 먹었는데 게이미한 국물에 곱창과 고기가 풍부한 게 아주 좋았지만 고기 특유의 꼬릿한 느낌이 있어 냄새에 민감하다면 취향이 아닐 수 있겠어요.",맛있다
29,화목순대국전문,누린내를 싫어해서 걱정했는데 맛있었어요얼큰하니 해장에 최고. 아주 든든해요깍두기는 살짝 별론데 메인메뉴가 맛있어서 노상관..밥이 말아져 나오니 참고하세요.,맛있다
30,만나분식,떡볶이에 떡튀김찍어먹어야하는데배부른관계로 떡튀김만 시켰는데떡은 여전히 특색있는데양념이양념치킨맛난소스보다  못해요그리고  찾아와서먹을정도는아니에요토욜에갔을땐 할머니안계셨는데..ㅜㅜ,괜찮다
31,만나분식,"할머니표 '깻잎 떡볶이'와 '떡튀김'이다.요즘 이런 옛날 스타일 분식에 빠져있다.눈만 감아도 떠오르고, 침이 주르륵 흐른다.향긋한 분식 냄새와 친절한 이모님이 계시는 곳,경복궁 쪽에 위치한 분식 맛집 [만나분식]이다.메뉴는 [떡볶이]를 우선 꼭 먹길 추천한다.양념이 순한 편인데도 중독적이라 젓가락이 계속 움직인다.게다가 깻잎을 잔뜩 뿌려주는 스타일의 떡볶이라서,먹을때마다 은은하게 깻잎향이 퍼지는 풍미가 정말 좋다.쫄볶이or라볶이로 시키면 면도 같이 넣어주니 참고하자.또 다른 필수 메뉴는 [떡튀김]이다.바삭하게 튀겨낸 통통한 떡튀김과 떡꼬치 소스가 같이 나온다.새콤달콤한 소스와 겉바속촉 떡튀김의 정신나간 조합이다.평생 이것만 먹다 죽어도 억울하지 않겠다는 생각마저 들었다.그외에도 일반 튀김류나 꼬마 김밥, 라면 등도 있다.요즘 벚꽃도 피고 날씨도 좋아서 경복궁 쪽 많이 가던데,많이 돌아다니려면 든든하고 맛있는 밥이 필수니까,저렴하고 든든한 한 끼로 여기를 꼭 추천한다.",맛있다
32,만나분식,"그냥 동네 분식 그정도, 근데 그정도인지 헷갈림",별로
33,만나분식,"• 떡볶이 3,500학교 앞 떡볶이 그 자체. 달달하고 묽은 국물에 얇은 깻잎 슬라이스를 더한 밀떡 떡볶이! 포장주문을 했더니 스텐 냄비에 떡볶이 육수를 더해 와르르 끓인 다음 주신다. (팔팔 끓는 걸 일회용 비닐에 담아주시는 부분은 뜨악하긴 한다)나는 솔직히 요즘 프랜차이즈에서 파는 꾸덕하고 매운 떡볶이는 텁텁해서 별로다. 내 취향에는 이 집이 제일 맛있다 ㅋㅋㅋ오랜만에 방문했더니 가게 내부도 싹 깨끗하게 정비하시고 사장님도 더 젊은 분이 계셨는데 정말 친절하시다. 근데 여기까지도 광화문으로 치다니 의외다. 서촌에 더 가까운데..?",맛있다
34,만나분식,"진짜 집에서 먹는듯한 착각이 드는 맛의 떡볶이를 먹고 왔습니다. 이 곳은 학교 앞 작은 분식집이라는 표현이 맞는, 요즘 많이 있는 떡볶이집들과는 다른 느낌을 가졌습니다. 그러다 보니 위생이나 청결에 대해서는 다른 곳보다 조금 떨어지는 느낌이 있습니다. 하지만 이 곳만의 정겨움이 존재했습니다. 학교를 마치고 오는 어린이들, 떡볶이를 파시는 따뜻한 사장님까지 정말 오랜만에 느껴보는 따스한 느낌을 받았습니다. 떡볶이의 맛은 달콤한 느낌이 강한 떡볶이였습니다. 튀김도 바삭했고, 오뎅이나 김밥도 추억을 불러일으키는 적당한 쌈마이 감성이 있었습니다. 한번쯤 가볼만한 곳이라고 생각합니다.",맛있다
35,종로도담,"점심 정식 시키니 김치찜, 소고기 무국, 고기튀김이 한번에 나오네요. 양은 충분했고, 막걸리 마시러 갔는데 점심때는 공기밥하고 막걸리가 무한리필이어서 실컷 마시다 나왔습니다. 딸꾹~!! 가게 분위기도 적당히 캐주얼하니 좋았고, 무한리필은 제일 마음에 든 부분이었어요. 그런데 김치 찜이나 무웃국 퀄리티는 조금 더 개선할 여지가 있겠더라구요. 엄청 맛집인 수준까지는 아니었어요.",맛있다
36,종로도담,나쁘지 않은 한식 술상,괜찮다
37,종로도담,"* 깔끔한 콜키지프리 한식주점상호만으로는 왠지 허름한 초가집일 것 같았는데, 방문하니 외관은 양식팔아야 할 것 같았다콜키지프리라 찾아갔던 곳인데, 음식 하나하나 다 만족스러워서 왜 이제야 발견했지?싶었던 곳부추전+보쌈+명란구이+바지락술찜 먹었는데,다 진짜 본연의 재료에 충실하게 맛있었고, 특히 사진도 못찍고 순삭한 명란이랑 바지락술찜이 진짜 대박이었다",맛있다
38,종로도담,.,맛있다
39,종로도담,"비오는 날 생각날것 같은 종로도담비오는날에 김치찜과 전이 먹고 싶어서 종로도담에 다녀왔습니다☺️ 저는 2명이서 갔고 김치찜 소(20.0)와 부추전(12.0)을 먹었습니다 ㅎㅎㅎ 일단 부추전이 진짜 겉이 바삭바삭하게 잘 익어서 너무 맛있었어요 그리고 김치찜도 고기에 소스도 잘 베여 있었고 김치까지 딱 완벽했습니다,,,❤️ 그래서 공기밥도 시켜서 한공기 뚝딱했어요 메뉴판에 보니까 고기튀김을 꼭 먹어야한다고 적혀 있어서 고기튀김도 나중에 가서 먹어보고 싶어요!!",맛있다
40,매일분식,맛집ㅎㅎㅎ,맛있다
41,매일분식,김밥 3500 & 라볶이 5000김밥은 간이 쎈게 그리운 맛에 가깝다는건 인정하는데... 가격이 좀 쎄지않나 싶네요. 라볶이는 국물 떡볶이 처럼 흥건한데 오뎅이 정말 많이 들어있네요.,괜찮다
