,가게이름,리뷰아이디,리뷰,맛평가
11,림벅와플,돼지냥,림벅와플 덕수궁에 있는거 먹어보고 맛있엇던 기억에 cgv갔다가 샀다ㅋㅋ 한국에 아직은 벨기에 리에쥬식 와플 파는곳이 별로없는데 그래서 더 맛잇게 먹음ㅎㅎ 맨날 와플집가면 그냥 플레인이나 메이플와플 먹는데 여기선 수량한정으로 판다는 벨기에 다크초콜릿와플도 먹어보길 추천!,맛있다
12,스테이어와일,ultraus,조용한 분위기에서 정성스럽게 만든 한 잔을 마실 수 있음. 커피 맛있다. 자리가 아주 편안한 스타일은 아니지만 사운드 좋은 음악을 들으면서 잠시 정신을 쉬기에 적당. 위치가 아파트촌 한적한 광장 앞 골목에 면해 있어 개방감이 있으면서도 적당히 시끄럽지 않은 좋은 느낌이다. 인스타에서 그달의 휴무일을 확인해야 한다. 요즘은 토요일 휴무인 듯. 구움과자류도 맛있어 보이는데 먹어보진 못했다. 다음에 기회 있으면 재방문해서 먹어보고 싶음.,맛있다
13,도쿄빙수,singsing:p,부빙보다 더 맛있게 먹은 것 같아요! 다 궁금했지만 고민끝에 토마토 빙수 먹었는데 아주 굳 초이스 였어요!! 엄마가 토마토 설탕에 절여준 딱 그맛이에요 ㅎㅎㅎ 강추입니다~ 메뉴가 너무 귀엽게 그려져 있어서 제스탈 이고용 ㅎㅎㅎ :),맛있다
14,스테이어와일,인생은 고기서 고기,예전에는 허허벌판이었는데 아파트가 들어서고 상가가 생기더니 멋진 카페가 탄생했다. 1층에 위치하고 있어 발견하기도 편하다.내부는 조용조용한편이고 색감은 전반적으로 갈색톤이라 편안함을 주었다아.아를 주문했고 한 잔 쪽 마셔보니 왜 인기있는 집인지 알 것 같았다. 적당한 산미에 고솝한 맛에 조화가 잘 이루어지는 멋진 카페였다. 다만 디저트가 딱히 땡기는게 없어서 아쉬웠지만 커피만 맛보기에도 훌륭한 카페이니 방문할 것을 추천한다,맛있다
15,스타벅스,SOJANG,"스타벅스 별다방점이라고~조금 특별한 스타벅스라기에 찾아갔다.분위기가 다른 스벅과 완전 달랐다.벽에다 대형 스크린을 쏘아서 커피콩 이야기를 하고,벽난로를 켜고 빵빵하게 에어컨을 돌리는것도 신기했다. 빵 종류도 조금 더 많아서 요기할 것이 있어보였고...창가 인테리어도 조금 더 신경쓴듯 보였다.특별한 곳에 왔으니 오늘은 리저브 커피로다 ㅎ중앙에 앉아서 새로나왔다고 추천해주시는 콜롬비아와 브라질 커피로 주문했는데~콜롬비아 커피는 가격이 나가는 만큼(만원) 과일맛과 또다른 풍성한 이맛저맛~ 화려하고 찬란한 맛이랄까? ㅎ브라질 커피(7천원)는 넛트맛이라고 하셨는데~일반 아메리카노보다는 맛이 확실히 더 풍부했다.두가지 다 맛이 오랫동안 머리속에서 맴돈다 ㅎㅎ주차는 1시간 무료이고, 그다음부턴 30분에 3000원인데주말에는 신세계 이용객이면 5시간까지 무료라고 ㅎ평일이어선지 사람이 많지 않아서 편안했고,모든것에 특별한곳임을 인정 ^^*가끔 사치부리고 싶을때 또 이용할 듯하다.",맛있다
16,카페피아트,우이리,"광진구에 아침 일찍부터 오픈하는 카페. 조용하고 사장님이 친절하시네요. 드랍 마시고, 천원에 아메리카노 리필이네요.베이글은 사오시는듯.",괜찮다
17,스타벅스,루카스,"스타벅스 리뷰는 한번도 써본적이 없지만 명동에 위치한 별다방점은 여기서만 판매하고 있는 메뉴들이 있다고 해서 작성해봅니다. 국내 지점 중 지명, 건물명 이외의 이름이 붙여진 곳은 처음이라고 하네요.샌드위치+샐러드 세트를 먹고싶었는데 평일 1시~2시쯤 방문했더니 이미 품절이었습니다ㅠㅠ 파트너분께서 크로와상을 추천해주셔서 크로와상햄샌드위치, 치킨샐러드 두개 주문했어요.크로와상은 확실히 맛있었습니다! 별다방점에서만 맛볼 수 있다고 해요. 빵은 맛있었는데 홀그레인머스터드를 너무 많이 발라주시는 게 좀 아쉬웠네요ㅠㅠ 자극적이어서 따로 덜어내고 먹었습니다. 샐러드 퀄리티는 좋았어요! 쿠스쿠스와 레드빈의 조화가 좋았고 야채도 전반적으로 신선했습니다. 그레인 치킨 샐러드 추천드려요.디저트로도 마찬가지로 청담점과 별다방점에서만 주문 가능하다는 오!그린피스 주문했습니다. 오그린피스는 시금치 시트(!)에 라임, 그릭요거트가 샌드되어있다는 설명에 주문을 안할 수가 없었어요. 우선 사이즈가 꽤 크고, 맛있습니다! 시금치 맛은 별로 안나요. 너무 단 케잌은 안좋아하는데 너무 달지도 않고 그릭요거트와의 조화가 좋았습니다. 청담점이나 별다방점 방문하시면 꼭 드셔보세요.",맛있다
18,스타벅스,muk_so.o,바질토마토 크림치즈 베이글: 한 때 아침마다 베이글 먹는 습관 때문에 한동안 베이글은 입에도 안 댔는데 스벅 바질토마토 베이글이 그렇게 맛있다고 해서 먹어봤다.음.. 맛있다. 조금 기대했었는데 기대만큼이었다. 또 먹을 생각이다. 바질 토마토 크림치즈다 보니 사실 피자 먹는 맛이다. 피자 베이글 같음. 베이글 자체가 맛있는 건 모르겠지만 안에 속재료가 잘 어울려서 맛있는 것 같다.그리고 무조건 전자렌지에 돌려 드세요. 진짜 피자같아요. 짭짤하고 베이글도 부드러워져요.자몽허니블랙티: 역시 돌고 돌아 자허블로 오는 듯. 스벅은 음료가 새로 나오면 한번씩 먹어 보는 편인데 결국 먹을거 없으면 자허블만 먹어요. 근데 여태 먹은 자허블 중에 제일 맛있었어요. 가끔 자몽의 씁쓸함이 잘 느껴지는 곳이 은근 있는데 여긴 달달하고 쓴맛 잘 안 느껴짐요. 사진은 없음..,맛있다
19,스타벅스,무화과,헬스장 아래 위치해서 종종 갑니다동네 마실방 같은 이미지죠.저한테는 너무 쓰고 진한 맛의 아메리카노라보통 다른 음료를 먹는데요잠깐 누굴 기다릴때는 피지생수를좀 오래 이용할때는 피지오 종류를 먹습니다.공간만 이용하고플 때 먹는 하루한컵 너무 좋아요많이 사면 다 못먹고 버리는방울토마토며 사과가 딱!! 하루분이라합리적인 것 같습니다.블루베리가 들어간 퍼플은 참 찾기 힘드네요 ^^,맛있다
20,스타벅스,백반남자 ,카스테라임맛은달면서촉촉한식감스타벅스는비싼게흠임,맛있다
21,스타벅스,AIROU,재방문 의사 : 있음카페가 넓고 자리 많고 자리 간격이 넓으며 탁 트인 느낌.사람이 많지만 그리 신경쓰이는 수준은 아니다.아이돌 음악을 싫어하는 나로서는 재즈 음악이 나오는 게 맘에 든다.수다 떨기에도 공부하기에도 좋음.,맛있다
22,스타벅스,모이모이짱,장점: 다른 스타벅스보다 천장이 높고 매장의 2면이 유리로 돼있어 답답하지 않다는게 진짜 좋다. 좌석간 간격도 좁은편이 아니라 좋다. 매장은 1층 뿐이지만 넓은편. 오전 일찍 연다. (7시)단점: 그래서 사람들이 엄청 많이 온다.,맛있다
23,빽다방,모이모이짱,"커피가 크고 싼건 좋은데 맛이 없다.. ㅎㅎ 물맛이 많이 나고 커피콩의 탄맛도 많이 난다. 깊은맛으로 즐길순없고 카페인을 채워야할때, 테이크아웃으로 사 갈땐 좋을것 같다. 믹스커피맛 원조냉커피, 옛다방커피, 씨리얼과 견과류가 든 호두크런치, 여자들을위한 무탄산 청포도아이스티, 추억의 오렌지맛 주황색 불량쥬스 등 재밌는 메뉴가 많아서 사람들이 좋아할것 같다.",괜찮다
24,림벅와플,ㄱㄱㄱ,길 걸어가다 출출해서 들린 와플집. 메이플 시럽 와플을 주문했는데 즉석으로 와플을 만들어줘 오분 정도는 기다렸다. 크로플 스타일은 아닌 겉은 살짝은 바삭하다 이내 쫄깃한 식감이 느껴지는 와플. 메이플 시럽이 충분히 발려있어 달달하고 바로 만들어진 뜨끈한 맛에 잘 먹었다. 그렇다하여 찾아갈 맛집은 아니고 걸어가다 입 심심했을 때 발견해서 먹으면 나쁘지 않은 맛. 앉을 자리는 없고 매장 앞에 벤치가 있음.,괜찮다
25,림벅와플,취향저격수,경복궁점만 가다가 처음으로 합정점에 가봤는데맛있어요! 근데 크림치즈맛이 약간 다른거같아요 기분탓인가..? 합정역음 약간 더 시큼한맛이 강한 크림치즈인것같아요 분명 같은크림치즈를 쓸것같은데..아무튼 림벅와플은 역시 기본이 제~일 맛있고 그다음으로 맛있는건 크림치즈!순전히 제 개인취향이긴 하지만 블루베리나 다른맛은 다른 와플집과의 차별점은 모르겠어요!림벅와플의 와플은 약간 크로와상을 눌러서 와플로 만든것처럼 기름기가 좀 많고 아주~~꼬소하고 느끼한맛이포인트인것같아요>.< 느끼한거 좋아하는 제입맛에는 완전 딱이에요 ㅋㅋㅋ 벨기에와플 말구 가벼운와플 좋아하시는분들 입맛에는 약간 과하게 느끼할수도!,괜찮다
26,림벅와플,한샹곰,저는 겉이 딱딱하면서 씹을때 바스라지는 맛이랑 메이플시럽의 느낌 모두 좋아요 친구는 배러댄와플이 더 좋다고하드라구요 크림치즈 넣으면 너무 꾸덕.. 안좋게 말하면 퍽퍽하죠 퍽퍽함의 정도가 다른곳보다 좀 있는 편이니 호불호가 갈릴수 있어요 참고해주세요그리고 사서 스벅가서 음료랑같이멍었어요 희희,맛있다
27,카페온,식당학살자,청량리의 한줄기빛 카페온쑥 갸또가 맛있다,맛있다
28,림벅와플,먹고또머꼬,메이플시럽올린거 먹었는데 바로 구워주셔서 뜨끈뜨끈해서 사진은 없너요 ㅋㅋㅋ 발효잘된 느낌 물씬났음,맛있다
29,림벅와플,무나&뎅,시청의 림벅와플이 유명하다고 해서 합정 분점을 먹어봤는데 지인말로는 완전 다른맛이라함.ㅋㅋ림벅와플은 쫄깃한 와플인데 여긴 그냥 빠리바게뜨 와플맛.. 크림치즈를 꾸덕꾸덕 발라준건 좋았으나 빵이 사실 그냥 퍽퍽해서 별로 맛있게 먹진 않았다.,별로
30,카페온,먹짱,아늑하고 귀여운 카페! 메뉴도 정말 다양하고 맛있고 사장님도 넘 친절해용최애는 딸기파르페입니다...❤️ 딸기랑 그래놀라 치즈케익 아이스크림 콘푸로스트 딸기청 등등 맛있는거 드 때려박은 맛없없 조합!!스콘도 넘넘 맛있어용 ㅜㅜ 무화과스콘이랑 얼그레이스콘 먹었는데 무화과 톡톡 씹히구 얼그레이 맛도 진해서 넘 좋았던!,맛있다
31,쏘리에스프레소바,머큐리 ,"아메리카노 없어서 쏘리, 계동 <쏘리에스프레소바>골드에스프레소/1500가볍한 한 샷 때리기 나쁘진 않은데 찾아오긴 비추!",괜찮다
32,쏘리에스프레소바,user,"런던 베이글 줄 기다리면서 가기 딱 좋은 곳!많은 분들이 안국에 런던베이글과 노티드 방문하시려고 많이 가시는데 안국 들리실 때 가볍게 즐기시기에 참 좋은 곳 같습니다. 기본 에스프레소에 1,500원이고 타르트도 2,500원으로 저렴해서 가격적인 부분에서도 메리트가 있는 것 같습니다.제가 오늘 주문한 커피는 에스프레소 /스트라파짜또  /콘파냐 / 에그타르트 / 마자그랑에스프레소 쓰지 않고 부드러운 맛의 에스프레소 입니다. 설탕이 소량 깔려 있어서 저어서 먹으라고 하셨는데, 쓴맛 없이 고소하게 잘 먹었습니다. 스트라파짜또에스프레소에 코코아파우더가 올라간 커피로 쌉싸름한데 저는 개인적으로 없는게 나은거 같습니다. 콘파냐 다른 곳에 콤파냐 랑 다르게 아래에 시럽이 조금 깔려있어서 그런지 꽉 찬 맛이었어요 맛있어요! 에그타르트 파이지가 바삭하고 앙꼬는 비리지 않고 촉촉해서 맛있게 먹었습니다. 반은 그냥 먹고 나머지 한쪽은 시나몬을 뿌려서 먹었는데 다른 느낌이 났습니다. 추천합니다.마자그랑포르투갈식 아이스커피로 레몬에이드?와 에스프레소가 섞인 음료라고 설명 해주시더라구요. 약간 맥콜 같은 맛이라서 호불호가 좀 갈릴듯해요.안국 쪽 산책하다가 잠깐 들려서 몇잔 마시면서 리프레시하기 좋은 곳 같아요",맛있다
33,쏘리에스프레소바,연건동맛동산,"⭐⭐⭐⭐☆에스프레소 (1.5) 에그타르크 (2.0).가회동 골목길에 위치한 쏘리에스프레소바 창덕궁점. 본질은 같기에 카페 전체가 스탠딩석이긴 하지만 본점보다 훨씬 넓을 뿐 아니라 채광도 훌륭해 조금 더 편안한 마음으로 에스프레소를 즐길 수 있어 좋았던 곳이다..여전히 맛있던 쏘리의 에스프레소, 그리고 에그타르트. 설탕을 기본으로 깔아 나오는 에스프레소는 적당한 1shot 분량에 먹을수록 바닥의 설탕 덕분에 그라데이션처럼 올라가는 달콤함이 사람을 기분 좋게 만든다. 여러 베리에이션 (코코아파우더, 크림...)이 있지만 다 먹었다가는 잠을 못 잘테니 패스. 하지만 가격이 전혀 부담스럽지 않아 만약 내가 카페인에 조금만 더 강력했더라면 모두 하나씩 먹어봤을 것 같다..조금은 온도감이 아쉬웠지만 이곳의 에그타르트는 주변 어느 에그타르트집을 놓고 봐도 최강의 가성비와 맛을 자랑한다. 이천원에 포르투에서 먹었던 맛과 차이를 모르겠는 에타를 먹을 수 있다면 말 다 했지. 한 입 먹고 구비된 시나몬슈가나 슈가파우더를 뿌려먹으면 또 다른 맛이 느껴지기에 기분이 좋아진다..에그타르트를 집어먹느라 기름져진 손을 닦을 물티슈, 스탠딩 석이기에 가방을 놓을 수 있는 바구니. 군데군데 숨겨진 세심함이 내가 쏘리에스프레소바를 좋아하게 만드는 이유다. 생긴지 그리 오래되지 않은 것 같은데 벌써 광진구에도, 북촌에도 분점을 낼 정도로 무섭게 성장하는걸 보니 사람들도 이곳의 매력에 크게 공감하는 듯 ㅎㅎ 다음 방문도 자연히 기대되게 하는 곳이다.",맛있다
34,카페온,뎜(dyeom),"2020.03.10청량리역은 갈만한 카페가 몇개 없는 것 같다. 힘들게 찾아서 방문했다. 우선 음료수는 종류가 꽤 다양하고 맛있다. 난 마시멜로스무디(?)같은 이름의 음료를 먹고 친구는 딸기라떼..?를 마셨다. 디저트는 스콘과 티라미수!좋았던 점은 2층까지 있고, 좌식공간이 있다. 또 화장실 갈때 보니 부루마블같은 게임들도 준비가되어있는 것 같다. 음료가 예쁘고 맛있다.별로였던 점은 스콘에 크림치즈랑 쨈이 같이 나오는게 아니라 500원으로 추가해야한다는 점? 이런곳은 처음봐서 사실 좀 당황했다... 또 디저트의 가격이 비싼 편이라는 것? 다른곳에서 먹는 디저트보다 작은데 가격이 더 비싼 걸 보고 깜짝 놀랐다^^...",괜찮다
35,쏘리에스프레소바,단율,"쏘리에스프레소바_에스프레소부문 맛집(1)최근방문_’22년 3월1. 2021년부터 에스프레소바에 대한 관심이 급격히 늘어나고있다. 실제로 ‘에스프레소 바’에 대한 버즈량은 2019년 100~200건에 불과하던 것이 ‘20년 4분기 845건, ‘21년 4분기 5,811건으로 급격히 증가하였다. ‘에스프레소바’에 대한 관심이 최근 2년간 30~60배의 관심이 증가했다는 이야기인데, 현 카페씬의 가장 핫한 주제가 아닌가 한다. 2. 일상에 녹아있는 유럽에서의 에스프레소바와 달리 현재 한국의 에스프레소바는 그 자체로 목적이 되고있다. 덕분에 에스프레소 뿐만아니라 크림등이 추가된 다양한 메뉴들이 고르게 사랑을 받고 있고, 한번에 여러잔을 마셔 잔을 쌓은 사진들이 유행하는 등 우리나라 만의 새로운 에스프레소바 문화가 생겨나고 있다.3. ‘쏘리에스프레소’는 서촌에 처음 문을 연 ‘포르투갈’식 에스프레소바다. 덕분에 에스프레소와 함께 포르투갈의 자랑 ‘에그타르트’를 함께 판매한다. 기본적으로 원두부터 장비까지 포르투갈에서 공수해왔는데, 포르투갈, 스페인의 국민 원두인 ‘델타’사의 원두를 사용하고, 그 자회사에서 제작한 에스프레소 머신을 사용한다고 한다. 4. 안국의 계동에 2호점(창덕궁점)을 오픈하였다는 소식을 듣고서 방문하게 되었다.   - 에스프레소(Hot, 1,5-)   : 약간의 설탕이 기본으로 들어있는 에스프레소다. 산미가 꽤나 강하게 난다. 게다가 점도가 나쁘지 않다. 이탈리아에서 느낀정도는 아니더라도 그래도 한잔 털고 가기엔 너무 매력적이다 ㅋㅋㅋ  - 겔라오 (Hot, 2,5-)   : 길게내린 에스프레소를 뜻하는 ‘룽고’에 우유와 설탕이 들어간 포르투갈식 커피우유라 한다 ㅋㅋㅋ 짙은 커피우유의 느낌인데ㅋㅋ 단커피가 땡길때 꽤 괜찮을것 같다. 좋다.   - 에그타르트 (2,-)  : ㅋㅋ 내가 에그타르트를 잘 몰라서 그런데, 원래 시나몬향이 이렇게 도는건가 ?? 기본적으로 시나몬향이 상당히 매력적인데, 추가로 시나몬파우더, 슈가파우더를 뿌릴수 있다. 종종 먹을것 같다.5. ‘에스프레소바’가 유행으로 끝이날지, 현재 자리잡은 카페들과 공생하게 될지는 아직 미지수다. 아직까지의 유입은 유행에 민감한 세대밖에 없는것으로 판단된다. ‘카페’문화보다 ‘커피’문화를 알리고 싶은 입장으로, 에스프레소바의 성공을 누구보다 응원한다. p.s_ 방금 꼰빠냐, 에스프레소 마끼아또를 마시고 왔는데 ㅋㅋ 이것도 이것대로 좋다 :)※ 결론생활권 내 괜찮은 에스프레소바가 생기니.. 자연스레 발길이 닿게 된다 ㅋㅋ",맛있다
36,라푸르타,소영,건대 젤라또 맛집,맛있다
37,수완카페베이커리,무너무너,"#오늘의업보저번에 훠궈먹은날 2차로간 카페!건대입구 건륭산시도삭면 근처 @cafe.suwan #수완카페엔베이커리 입니다!케익이 너무 귀어워서 엄청 좋았당 히힝#얼그레이푸딩젤라틴 함유량이 높은 푸딩을 매우매우 좋아하는 사람인데, 푸딩은 비싸서ㅠㅠ 평소에 못먹다가 오랜만에 급 도전해봤어요! 얼그레이보단 우유맛이 강했지만 끝에 얼그레이향이 정말 강해서 한그릇 금방 비웠다!#초코랑이넘 기엽지 않나요... 새해기념이라구 케이크에 호랑이를 그려놧어요...!솔찍히 이게 귀여워서 들어갔그이#팬지꽃에이드그러고보니 최근에 색변하는 차 이름모더라?? 자꾸 릴스에 뜨더라구요? 그 생각나서 별 상관은 없지만 보라색 음료 시켰어요! 저는 맛있어서 넘 만족!케익이외에 파운드케이크랑 베이커리류도 너무너무 이쁜곳이라 재방문 의사 너무 높아요!이벤트로 레몬케이크도 하나 받구 넘 좋은곳이였그이#성수동맛집 #성수맛집 #성수역맛집 #성수동데이트 #성수동데이트코스 #성수동데이트추천 #성수동카페 #성수동베이카리 #성수핫플 #성수핫플레이스",괜찮다
38,카페온,영영,맛보다는 분위기가 좋은 곳입니당사장님도 친절하시고 따스한 감성이 느껴져용음료도 귀여운 느낌이 강해요곰돌이카노와 아인슈페너를 먹었습니다곰돌이카노는 맛자체가 연하나 귀여워서 좋아요 ㅋㅋ아인슈페너는 첫크림이 부드러운듯했으나 두입부터 느끼함이 느껴져서 아쉬웠어용음료보단 분위기나 귀여움에 또 갈 것 같아용,괜찮다
39,펄스커피,키다리아저씨,"많이 알려지지 않은곳이지만, 커피를 전문적으로 하시는분들에겐 인지도가 있는 로스터리 카페예요^^사실 카페라고 하기엔 좀 민망한 분위기고, 로스팅 작업장이라 보시는게 좋을거 같아요.손님을 위한 테이블인지 아닌지 모를 좌석이 조금 있고, 대부분이 원두포대와 머신들~ 작업 공간으로 채워져 정신이 좀 없어요ㅋ최근 커피관련 대회에서 로스팅 부분으로 수상했다는 소문을 듣고 방문하게 되었는데… 방문일에 따라 핸드드립 가능한 원두가 있으니 커피 좋아하시는 분들은 핸드드립 한번 즐겨보세요^^다크함 보다는 혀에 느껴지는 감촉이 부드럽고 산뜻한 기분이였고, 개인적으로 과실이나 꽃향 같은 계열도 좋아해서 적당한 산미를 느끼며 잘 마셨습니다. 취향에 맞는 원두 추천을 받으셔도 좋을듯합니다.궁금해서 바닐라빈라떼도 주문해서 마셨는데, 바닐라빈을 직접 사용하셨는지 향도 괜찮고, 무난한 단맛이 좋았네요. 접근성은 떨어지지만, 아메리카노 기준 3천원이며, 바닐라빈라떼 4천원, 핸드드립은 원두에 따라 다른데 5-6천원대도 있는거 같아서 가격면에서 좋다고 봅니다.",괜찮다
40,스타벅스,muk_so.o,크런치가나슈레이어/ 자주 사는 가나슈 레이어 케이크인데 크리스마스 신제품으로 크런치 초콜렛이 덮여 나온다.원래도 단데 정말 극그그그극강의 단맛.+ 먹다 느끼한 건 덤.산타벨벳체커스케이크/ 레드벨벳 시트와 화이트 시트를 체크 형태로 쌓고 크림치즈를 발랐다는 케이크. 생각보다 크림치즈맛이 강해서 치즈케이크를 먹는 느낌이다.금방 물리긴 하지만 맛있었다.아이스핑크캐모마일릴렉서/ 사진은 없지만.. 마셨다. 작년에 한 번 먹은게 이쉬워서 비슷하다는 음료 찾아다 먹어도 그 맛이 아니라 참 아쉬웠는데 이렇게 다시 나와줘서 고맙다.. 리치맛이 달달함. 내돈을 받칠테니 제발 고정 메뉴 Plz…토피넛 콜드브루/ 토피넛 폼이 올라간 콜드브루라는데 솔직히 폼과 커피가 섞이니 스*피 커피우유맛… 달달하고 진한 커피우유인데..? 토피넛맛을 기대하고 먹으면 안된다. 개인적으로는 커피우유 같아서 먹을만 했다.커피를 제외한 크리스마스 메뉴 전부 도전 예정.,괜찮다
41,킹스커피,찌니,넓어서 좋음,괜찮다
