,가게이름,리뷰아이디,리뷰,맛평가
27,커피베이,임여사,사장님~저는 지금 탄산이 땡겨요!!!추천좀 해주세요레몬모..였더라..^^;;하하핫 이렇게 금방 가물가물..레몬..아..레몬..에이드~^^;;체리차 체리에이드 좋아하는데~에이드생각이안나서 막 생각하고 ..뇌가 늙었나 보옵니다..ㅜㅜ그래도 여튼 생각이 나서 다행..모르면 네이버검색하고..이렇게 자꾸 단어도 깜빡깜빡하는나이가 되니 달달하고 시큼하고 간이 씬것만찾고~^^;;제가 먹은것은 레몬에이드~입니당~^^맞나?머랄까 레몬에이드 인데 시지않고 달달 하믄서~시원해~사장님 추천 감솨~^^다음번에 탄산땡기면 레몬에이드로 하겠어욥!!그전에 돼지바팥빙수한번 묵으러 가겠습니다~^^역시 맛있엉~옆에있는건 딸기뿅뿅프라노베입니다이전에 딸기뿅뿅 리뷰했으니 패쑤~ ㅎㅎ,맛있다
28,커피베이,임여사,커피베이 돼지바프라노베 나왔다 해섭 묵어봤어영아니 ~ㅋㅋㅋ집근처는 어쩔수 없이 자주 갈수밖에 없는데맛도좋고 이쁘면 어뜩해~^^;;동물병원이랑 신창시장~~주로 다니는 곳에커피베이가 떡하니 들어섰네요!!!!그냥 계속 갈수밖에 없는 곳이라~^^이해해주세용돼지바맛이 맞아영 근대 도넛이 떡하니 ~있는데우찌 묵어야 하나~강아지 광견병예방접종 하고 오면서 산거라^^;;난감했지만뚜껑열고 도넛 먹고~이라묜~돼지바 부스러기 마구 떨어지니..일단 두세모금 드신후조금 밑으로 내려갔다 싶을때 그때 뚜껑을 열고도넛을 먹어주세요~^^ ㅎㅎㅎ맛있는데 먹기가 힘들어서~그래도 시원하고부드럽고 달달하고 ~아이구 맛있옹~^^담엔 빙수 도전!!!,맛있다
29,커피베이,임여사,딸기푱푱 프라포베 /딸기라떼/바닐라라떼어제 치킨먹고 오는길에 늦게까지 열려있어서바닐라 라떼도 사묵어 봤어영~역시 맛있어요풍미가 좋은거 같앙~ ㅎㅎ딸기라떼도 맛있는데 수저가 필요했다는~연신 빨대로 딸기를 묵고자 하는 강한 의지의흡입 소리에 민망함을 ~선사하니~민망함에조금 남기고 왔네요 ㅋㅋㅋ내부도 깔끔하고~좋아영 ^^곧 팥빙수도 시작하신다고했는데 팥빙수도 기대된다 ㅎㅎ역시나 이집은 먼가 정성가득 이쁘게 만들어주니 좋아영~맛있으니 나또 자주 가게됨 저..커피집 여기로바꿨또용 ㅎㅎㅎ,맛있다
30,커피베이,임여사,나 이집 단골 해야겠다~~^^돈이 아깝지 않게 퀄리티 쥑이는음료를 먹은거 같아~간만에 입이 호강했네^^시간은 좀 걸렸지만이쁘기도 허다 남자사장님이 심혈을 기울여 만드신 작품같은느낌이 들지? ㅎㅎㅎ#커피베이 ~맘에 들었어~♡단골 찜꽁맛도 조아영~아 이뿌당 ㅎㅎㅎ#신창시장커피베이,맛있다
31,커피베이,임여사,여러분 13일까지 아메리카노 1000원이래요~^♡^/베스킨을 들리고 오다가저의 맛집인 닭집이 사라지고..ㅜㅜ애써 외면하며 지나쳣던 가게가 어느샌가 이렇게이쁜 커피집이 되어있군요^^그러다 발견 아니~천원?저는 그래요 베스킨에서 음료를 샀지만오픈기념이고 이제 이곳이 저의 쉼터가 될꺼같은그런 느낌적인 느낌~맛보러 당당하게 입장!!오~이런 느낌^^재래시장안에 이런 커피집이 생기니 좋습니다일단 우리 집에서 너무 가까워서 좋아천원커피를 맛보다니♡잘먹었는데 제가 시럽을 깜빡 ~원체 달달한걸 좋아해서 ㅎㅎ집에서 꿀 넣어서 먹었어용~일요일 신창시장 가시는 일 있으심 들려서쉬었다 가세요!!!,맛있다
32,스타벅스,Festina Lente,서울에서 가장 한국적인 분위기를 담고 있는 지점이라는 생각이 드는 환구단점입니다. 환구단 못지 않게 조선호텔 근처에 자리 잡은 것도 영향을 끼친 건 아닌지 모르겠습니다. 경복궁 근처 지점에 붙어있는 한글 간판 보다는 이곳 환구단점처럼 기와지붕을 얹었으나 여타의 다른 지점과 마찬가지로 간판에 영문으로 스타벅스를 기재한 게 더 자연스러운 듯 했습니다. 조선의 전통 양식과 스타벅스만의 정체성이 서로 부딪힌다는 느낌이 없어서 좋은 지점입니다. 참고적으로 평일 점심 시간에 가면 시장 바닥이 연상될 정도로 매우 소란스러우며 자리를 잡기도 힘든 편입니다.,맛있다
33,스타벅스,영구빵,요즘 꽂힌 자몽허니블랙티 시럽 대신 자몽시럽 넣어달라고 하면 더 마시께 머글수 있드아~~~~ 생크림 카스테라는 생크림이 점점 적어지고 있어서 불만스러움 생카는 커피빈이 크림 훨씬 많이 줌ㅠㅠ,맛있다
34,스타벅스,로한,# 흑임자 크림 케이크 망플에서 스벅 흑임자 크림 케이크 리뷰를 봤던거 같은데 궁금해서 한 번 먹어보고 싶었음지난달(?) 신메뉴인거 같은데 꼬소한 흑임자를 좋아해 내 입에 맞을 거 같았음 커피랑 먹으려고 퇴근길에 사왔는데생각보다 흑임자 맛이 잘 났음할매입맛인지 고소하고 맛있었음,맛있다
35,스타벅스,로한,"# 번트치즈케이크, 우리미 카스텔라요즘 퇴근길에 커피간식을 사러 일주일에 한 번,스벅을 가는 듯그것도 꼭 수요일날 가는거 같은데 이유를 모르겠음수욜날 스벅이 땡기나...?오늘도 스벅을 들림야근을 좀 하고 갔더니 영업마감 9시가 다 되어 쇼케이스가 많이 비여있었음찾는 디저트를 말하면 재고확인해서 드리겠다고 하는데쇼케이스를 보고 확 땡기는걸 가져갈 생각이었던터라그냥 쇼케이스에 남아있던 번트와 카스텔라를 챙겨옴번트치즈케이크 825kcal밀크티랑 같이 먹을만큼만 컷팅카스텔라도 맛만 볼(?) 정도만치즈케이크는 살짝 부슬거리는 느낌이 있었음그래도 기존에 먹었던 케이크 중엔 제일 괜찮았는데7000원이면 다른 가게 조각케이크 등 선택지가 많아스벅에서 커피약속이 있거나 선물받은 기프티콘이 있는게 아니면 살짝 고민 할듯카스텔라는 쏘쏘했음",맛있다
36,스타벅스,로한,"# 우유 초콜릿 크루아상, 호두 당근 케이크퇴근 길 커피간식으로 사옴지난번 우유 초콜릿 크루아상을 샀었는데 맛있어서 또 사옴호두 당근 케이크도 하나 가져왔는데 슈크림~, 딸기크림~ 보단 덜 달아 좋았음호두가 많이 들어가 하루 견과섭취량을 도와주는 느낌인데... 칼로리가 942kcal?먹고 운동을 갔어야 했는데, 늦은 저녁 운동을 감안하고 먹기엔... 맛있긴하나 머리를 훅치고 갈 정도의 맛은 아니었음",맛있다
37,스타벅스,김재경,괜찮다,괜찮다
38,스타벅스,로한,"#. 우유 품은 초콜릿 크루아상, 딸기 크림 초콜릿 카스텔라퇴근 길에 집어온 커피간식들사놓고 보니 다 초코초코임우유귀신이라 우유크림 들어있는 초콜릿 크루아상 부터 냠!선물받은 하겐다즈 마카롱이 와있어서 마카롱 ->크루아상 순서로 먹었는데아이스크림 마카롱 맛이 기억이 안남초콜릿 크루아상도 맛있었지만 안에 들어있는 우유크림이 넘나 맛있었음스벅 웨이퍼롤도 와있었는데 초콜릿 크루아상 먹고나니 땡기지 않아 간식창고에 보관요거 맛있었음",맛있다
39,스타벅스,김재경,매장이 커서 좋다,괜찮다
40,스타벅스,로한,"#. 레드벨벳, 블루베리 쿠키 치즈, 슈크림 가득 바움쿠헨홈카페 티타임용으로 케이크 구입♡퇴근하고 왔는데 스벅이 문 닫지 않고 영업 중인건 오랜만이듯ㅋㅋㅋ+_+ 이끌리듯 들어감...카페 가는 것도 좋지만, 집에서 편하게 커피마시는 것도 좋아함집에서 간식(?) 곁들여 커피마시면 아기자기 소꿉놀이 하는 것 같음ㅋㅋㅋ어제는 스벅 케이크 오늘은 퇴근하면서 플레인에서 유기농 빵 집어와 집에 쟁여놈ㅋㅋㅋ오늘은 앙버터빵, 달콤고소 호두빵(조금), 슈크림 바움쿠헨 + 커피빵 속에도 슈크림이 많이 들어갔는데맛있었지만 이전에 앙버터를 클리어해서 그런지조금 달게 느껴졌음",맛있다
41,할리스커피,단율,"할리스커피[프랜차이즈 카페 탐방 #3 한국형 프랜차이즈][순수 ‘맛’ 위주의 주관적 리뷰]최근방문_’22년 2월1. ‘할리스커피’는 사실 나의 안중 밖이었다. 덕분에 이번 리뷰를 위해 알아보니, 전형적인 한국형 카페 프랜차이즈다. 다만, 내가 느끼기에 조금은 불합리하고, 지저분한 과정을 통해 규모를 키웠던 지금은 잘 보이지 않는 ‘카페ㅂㄴ’와 동일인의 작품이란 것을 알고선, 사실 더이상 알아볼 생각은 하지 않았으니 여기까지 하겠다.2. 커피는 여기도 역시나 새로운 원두가 있다. ‘프리미엄 블랜드’라고 하여 약 10% (400원) 더 비싸다.   - 프리미엄 블랜드 아메리카노 (Hot, 4,9-)   : 산뜻한 풍미와 과일의 달콤함, 깔끔한 여운 이 세가지가 특징이라고 한다. 아마 전형적인 산미가 추가된 원두를 표현하는 방식인가보다. 투썸플레이스의 아로마노트와 비슷한 성격이다. 쓴맛이 덜하고, 뜨거울때는 맹하니 물같은 느낌이 들다가 식어가면 향이 은은하게 터진다. 그리고 강하진 않지만 선명하게 산미가 느껴진다. 꽤 괜찮다. 투썸플레이스의 ‘아로마노트’가 밸런스가 장점이라면, 이곳은 조금더 선명한 산미가 장점이라고 할 수 있겠다.  - 프리미엄 블랜드 딥라떼 (Hot, 5,4-)   : 음.. 그냥 라떼다; 사실 산미있는 에스프레소가 들어간 라떼를 상당히좋아하는데, 이정도 산미는 일반 다크로스팅과 큰 차이가 없어보인다. 원래의 라떼를 맛을 안봐서 잘 모르겠지만, 내가 평소 마시던 라떼와 큰 차이 없는 그냥 라떼였다 ㅋㅋ 추가비용을 들여서까지 마실만한가에 대한 의문은 지울수 없었다.3. 매번 느끼지만, 나는 프랜차이즈 카페의 커피를 좋아하지 않는다. 맛에 비해 너무 고가로 책정되었다는 느낌을 지울 수가 없다. 그럼에도 내가 프랜차이즈를 한번씩 방문하는 이유는 커피보단 ‘카페’로서의 목적이다. 모임, 회의, 미팅, 작업, 공부 등의 다양한 목적을 충족시켜줄수 있는 다목적공간으로서의 역할은 완벽하기 때문이다. 이런 프랜차이즈 카페들이 맛의 다양성에도 관심을 가지고있단것은 참 좋은현상으로 보인다.※ 결론프랜차이즈도 변화한다.",괜찮다
42,스타벅스,*,사람이 늘 많아요.주문하면 최소 10분이상 소요.리저브 자리가 아주 작게 있어요.규모에 비해 케이크나 샌드위치 종류가 많은 편은 아닌듯. 그게 좀 아쉬워요!,괜찮다
43,스타벅스,muk_so.o,토피넛프라푸치노/ 쿠폰 쓰러 왔다. 두유로 변경해서 먹어서 그런지 다른 카페의 토피넛 메뉴랑은 또 다른 맛이었다. 토피넛의 고소함보다는 두유의 고소함이 더 느껴졌다. 약간 심심한 맛이지만 괜찮았음.재방문 의사: 어쩌다 또 생각이 날 것 같은 토피넛 프라푸치노 두유 변경.,괜찮다
44,할리스커피,모진수,"올 여름 초 즈음에 몰티저스 인기가 선풍적이라 몰티저스 빙수 출시됐다는 소식 듣고 아이디어 되게 좋다는 생각이 들었다.기대하고 시켰는데 기대가 큰 탓이었는지 가성비가 떨어진다는 생각을 지울 수가 없었당.몰티져스 함량이 너무 적고 그밖에 초코도 너무 적고... 차라리 베리, 치즈 빙수가 나았다",별로
45,스타벅스,*,사람이 늘 많아요.주문하면 최소 10분이상 소요.리저브 자리가 아주 작게 있어요.규모에 비해 케이크나 샌드위치 종류가 많은 편은 아닌듯. 그게 좀 아쉬워요!,괜찮다
46,스타벅스,Ray,더블에스프레소 프라푸치노에 자바칩 추가했더니 맛있어요! 자바칩 프라푸치노보다 이게 더 맛있는 거 같네요ㅋㅋ,맛있다
47,스타벅스,muk_so.o,토피넛프라푸치노/ 쿠폰 쓰러 왔다. 두유로 변경해서 먹어서 그런지 다른 카페의 토피넛 메뉴랑은 또 다른 맛이었다. 토피넛의 고소함보다는 두유의 고소함이 더 느껴졌다. 약간 심심한 맛이지만 괜찮았음.재방문 의사: 어쩌다 또 생각이 날 것 같은 토피넛 프라푸치노 두유 변경.,괜찮다
48,할리스커피,모진수,"올 여름 초 즈음에 몰티저스 인기가 선풍적이라 몰티저스 빙수 출시됐다는 소식 듣고 아이디어 되게 좋다는 생각이 들었다.기대하고 시켰는데 기대가 큰 탓이었는지 가성비가 떨어진다는 생각을 지울 수가 없었당.몰티져스 함량이 너무 적고 그밖에 초코도 너무 적고... 차라리 베리, 치즈 빙수가 나았다",별로
49,스타벅스,Ray,바닐라크림콜드브루 커피 맛이 너무 약해서 밍밍한 듯하면서도 단맛은 강한 편이라 애매해요... 다른 지점에서 마셨을 땐 맛있었는데ㅠㅠ사람이 아주 없진 않은데 사이렌 오더 하면 꼭 도착하기 전에 음료가 먼저 나오는 곳입니다ㅋㅋㅋㅋ,별로
50,스타벅스,Ray,이번엔 마들렌이랑 같이 먹으려고 제가 스벅에서 마시는 음료 중에서 비교적 덜 단 바닐라 크림 콜드브루로 주문했어요. '얼음 적게'로 옵션 변경했는데도 한 15분 뒤에 마시니 얼음이 살짝 녹아서 연해지는 건 어쩔 수 없더라고요. 그래도 나쁘지 않게 마셨습니다ㅎㅎ 돌체 콜드브루가 너무 달게 느껴지신다면 바닐라 크림으로 드셔 보세요!,괜찮다
51,스타벅스,*,사람이 늘 많아요.주문하면 최소 10분이상 소요.리저브 자리가 아주 작게 있어요.규모에 비해 케이크나 샌드위치 종류가 많은 편은 아닌듯. 그게 좀 아쉬워요!,괜찮다
52,스타벅스,muk_so.o,토피넛프라푸치노/ 쿠폰 쓰러 왔다. 두유로 변경해서 먹어서 그런지 다른 카페의 토피넛 메뉴랑은 또 다른 맛이었다. 토피넛의 고소함보다는 두유의 고소함이 더 느껴졌다. 약간 심심한 맛이지만 괜찮았음.재방문 의사: 어쩌다 또 생각이 날 것 같은 토피넛 프라푸치노 두유 변경.,괜찮다
