,가게이름,리뷰아이디,리뷰,맛평가
11,고삼이,Yoop,백반이나 생선 먹고싶은데 이만한곳이 없다 홍대에는맛있당,맛있다
12,고삼이,머닛애플,예전 털보네 시절이 훨 낫습니다 갈수록 맛과 양이 별로에요 ㅠ,별로
13,고삼이,알고싶은게많은만큼먹고싶은게많은욕심쟁이,2호점을 가본뒤 본점의 맛과 오징어볶음이 궁금해져서 1호점도 방문해봤다가자마자 시킨건 오징어볶음 9500원 인위적이지 않아 적당한 불맛과 통통한 오징어.지극히 주관으로 양이 많은편은 아니지만 사이드인 어묶볶음과 김치 오징어젓갈도 맛있는데다가 오징어볶음 자체가 공깃밥 킬러라 밥두공기는 충분히 먹을듯한 양이다그렇지만 나는 이걸로는 만족하지 못하기에 삼치구이 추가... 2호점의 반마리9500원과 다르게 한마리 통으로 11000원이다 이럴수가... 심지어 운이좋았던건지 삼치 두께도 더 두꺼워서 양도 훨씬 많다 밥 두공기 뚝딱했으나 너무 배가 불러 결국 한도막정도 남긴다음 포장해왔음... 만족스러운 식사였다,괜찮다
14,고삼이,NIWOOW,연대 앞 밥집을 추천받으면 빠지지 않는 곳.개인적으로 느끼기에 2호점은 1호점에 비해 맛이 없는 것 같아서 1호점만 가는 편입니다.오징어 볶음과 고등어 구이를 주문했어요.오징어 볶음은 갈 때마다 꼭 먹는 메뉴예요.양념 단맛이 강한 오징어 볶음을 싫어하는데여기 음식은 과하지 않아서 제 입에 맞거든요.불맛이나 쫄깃한 식감도 마음에 드는 편이구요아쉬운 점이 있다면 별로 맵지 않다는 것.먹다보면 가끔 심심한 느낌이 들 때가 있네요.평소에는 삼치 구이를 더 많이 먹는데얼마 전부터 맛이 없어졌다고 들어서오랜만에 고등어 구이를 주문했습니다.바싹하게 구워서 그런지 모르겠으나뼈를 그냥 먹어도 괜찮은 게 마음에 들어요.하지만 간이 조금 심심한 편이라 생각하기에다른 메뉴도 시켜서 먹는 게 좋을 것 같아요.인원 모으기 힘들어서 자주 가는 곳은 아니나밥이 먹고 싶을 때 제일 먼저 생각나는 식당.오징어 볶음이 제 취향에 맞아서 [맛있다]로.,맛있다
15,고삼이,바닷물,"고삼이 - 신촌에서 제일 좋아하는 밥집조금은 자극적이어서 집밥 같지는 않지만 맛있고 든든한 밥을 먹기 위해 찾는 곳이다. 보통은 고등어 구이 1개 오징어볶음 1개를 시켜서 나눠먹는게 정석인데, 이날은 혼자 식사해서 고등어구이만 먹었다. 내가 워낙 고등어도 좋아하고 기름진 생선도 좋아하는데 기름기가 많고 정말 맛있는 고등어를 맛있게 구워주신다. 겉은 바삭하고 속은 촉촉하게 어쩜 이리 잘 굽는지 집에서 먹는 고등어구이와는 또 다른 맛! 약간 카레향이 은은하게 나면서 껍질 부분은 바삭하고 속살은 부드럽고 촉촉하다. 고등어 크기가 엄청 커서 실컷 먹을 수 있다. 미역국, 잡채, 오뎅볶음, 상추도 나와서 평소에 밥을 잘 챙겨먹기 힘든 자취생들에게 좋을 것 같다. 잘 구워 고등어는 흰쌀밥에 올려먹어도 맛있고 상추에 쌈을 싸서 먹어도 맛있다. 다음에는 불맛 가득한 오징어볶음도 같이 먹어야지!!",맛있다
16,고삼이,모진수,신촌의 한식집 터줏대감.고등어 구이가 대표메뉴지만 숨겨진 존맛은 오징어 볶음이다. 김치찌개를 시켰는데 흔하디 흔한 돼지고기나 차돌이 아닌 참치였다. 고기에 질린 신촌인에게 소중한 한 상이다.,맛있다
17,고삼이,다람쥐,"오징어볶음(9500). 8500원이라고 보고 갔는데 최근에 가격이 올랐나봐요.저는 원래 오징어볶음을 너무 좋아해서 이걸 먹으려고 일부러 갔습니다. 다른 분들이 리뷰 남겨주신대로 상당히 자극적인 맛이에요. 상당히 기름지고 맵고 강한 맛이고 불향도 있어요. 많이 먹기에 약간 부담스러워서 저도 상추나 미역국에 자꾸 손이 가긴 햇는데 그래도 맛있게 먹엇어요. 무엇보다도 오징어가 엄청 크고 통통해요 맛잇는 오징어~~반찬3종(오징어젓갈, 오뎅볶음, 배추김치), 쌈장이랑 고추 상추, 미역국과 쌀밥이 같이나와요.첨에 가격보고 조금 비싸다고 느꼇지만 그래도 오징어가 좋은 것 같고 커서 다 먹고나서는 만족햇어요",맛있다
18,고삼이,후니,가격 너무 오름,별로
19,고삼이,왜말안하니,고등어구이 맛있다김치찌개 맛있다삼치구이 먹어보고싶다,맛있다
20,고삼이,처먹파,"신촌에서 ‘밥’이 먹고 싶을땐 여기로. 생선 구이도 괜찮지만 이 집 오징어볶음은 한국인이면 좋아할 수 밖에 없는 맛..ㅋㅋ불향,단짠,매콤 삼박자가 밥을 부른다. 양념이 재료에 딱 달라붙어서 말그대로 ‘볶음’다운 맛. 오징어뿐 아니라 잘 볶아진 양파도 맛있다.",맛있다
21,고삼이,kingloopy,맛있어요ㅎㅎ오징어볶음 부드럽구고등어구이는 기름이 너무 많긴 했어요 ㅠ,맛있다
22,고삼이,김민수,"밥도둑 요리들을 파는 곳!생선은 삼치/고등어가 있고 찌개류와 제육,소불고기,오징어볶음 같은 요리도 판다. 가격대는 생선류가 9.5~로 조금 있는 편이고 나머지는 6-8 사이를 오간다생선류는 매장 밖에 따로 굽는 곳이 있는데 반을 딱 갈라서 구워주시는게 특징이다. 생선이 실하고 튼실해서 살이 많은 편은 아니다. 삼치보단 고등어를 좀 더 추천한다제육이랑 소불고기는 무난한 편이고 오징어볶음이 특히 맛있다. 원래 오징어를 별로 안좋아하는데 여기오면 꼭 시킨다. 불맛 느낌이 나면서 매콤한 양념이 일품이다. 밥 땡기는 짭쪼롬한 맛이라 먹다보면 밥 한공기 뚝딱이다. 찌개류는 순두부랑 된장을 추천한다 김치찌개도 나쁘지 않지만 여기와서 시키기에는 아까운 맛. 찌개류는 딱 맛있게 나온 고깃집 찌개정도 생각하면 편할듯갈때마다 맛있게 먹긴 하지만 지금 평점은 과대포장된 것 같아서 괜찮다로 결정했다. (특히 생선류) 요즘 가격이 오르고 있어서 아쉽긴 하지만 가볼만한 곳인건 변함없다",괜찮다
23,고삼이,신미,집밥 먹고 싶을 때 자주 가던 곳. 솔직히 맛있다. 근데 테이블에서 남긴 채소들 씻지도 않고 바로 냉장고에 넣는 거 보고 충격받아서 그 뒤로 안감. 항상 채소 내올 때도 냉장고에서 바로 꺼내다가 줬었는데.. 인간적으로 물로라도 씻어다가 줘야하는 거 아니냐.,별로
24,고삼이,Luscious.K,"#신촌 #고삼이""내 입맛이 이상한가??? 이집은 과대평가 됐다""1. 신촌에서 가장 유명한 밥집 중에 하나인 고삼이생선구이와 오징어볶음이 굉장히 유명한 것으로 알고 있다다이어트로 허한 위장을 건강하게 달래보기 위해 생선구이로 메뉴를 정하고 고삼이로 향했다메뉴가 생각보다 많았다. 생선구이, 오징어볶음 뿐만 아니라 불고기와 찌개류도 있어 조금 놀랬다. 주문은 이집에서 제일 유명한 고등어구이 (9500원), 오징어볶음(9500원)으로 했다.2. 이집 고등어구이의 비교는 최근 발견한 훌륭한 고등어구이집인 ㅈㅎㅋㅊ으로 할 수 밖에 없다. 일단 사이즈가 좀 작고 겉바의 느낌도 없다. 크게 맛있다기 보다는 초벌해서 고등어를 쌓아 놓고 잔열로 찌듯이 익혔다가 센불로 마무리 해서 나가는 보편적인 평범한 고등어구이다.연탄이 아니라 불향같은 그윽함도 느낄 수 없다.3. 고등어구이야 그렇다 치고 문제는 오징어볶음인데... 이집은 불향을 내는 어떤 첨가물을 사용하지 않고 실제로 쎈불로 볶아 불향을 낸다고 했다. 요리를 보면 검붉은 색의 진한 양념이 대량의 기름과 함께 흥건한 것을 볼 수 있다. 맛과 식감을 보면 기름에 고추가루와 황설탕으로 맛을 낸 것으로 느껴진다.대량의 기름에서 나는 불붙은 불맛과, 그 불꽃과 고열의 기름에 그을린 고춧가루의 탄맛 그리고 설탕이 카라멜라이즈되면서 나는 불맛이 어우러진 연하고 잔잔한 불맛이 나긴 하지만... 그리 깔끔하고 맛있는 매운맛은 아니다.<느끼한 단맛> 정도로 표현이 가능할 듯.고추가루가 우둑 씹히고 두어번 황설탕 결정들을 씹을 정도로 얼추 조리한 느낌이 난다. 게다가 오징어가 굉장히 질겨서 본인이 보통 알고 있는 오징어 볶음의 식감과는 거리가 있었다.내 입맛에는 맞지 않는다. 4. 그럼 뭣 때문에 이렇게 좋은 호평 일색일까?근처에 밥집같은 밥집이 없어서일까? ㅎㅎ그나마 내게 좋았던 점은 상추쌈과 풋고추를 주시니 쌈밥으로 먹는 행복감은 좋았다",괜찮다
25,고삼이,호빵과맛동산,입맛이 너무 사대주의적이라는 비판을 받고 한동안 자숙의 시간을 가졌다. 그 사이에 방문한 신촌 대표 밥집 고삼이! 한쪽 벽을 가득 채운 래퍼들의 사인을 보자 이곳이 한국의 컴튼임을 알 수 있었다.⠀겉을 살짝 태우듯이 구운 고등어의 기름지고 촉촉한 살이야 늘 맛있지만 이날의 주인공은 역시 오징어볶음이었다. 자극적인 맛은 다 들어있는데 그 밸런스가 참으로 절묘하다. 불 향 가득 머금은 맵고 짜고 달달한 오징어와 양파의 존재감이 압도적. 밥상에서 고등어 이상의 퍼포먼스를 보여주기 쉽지 않은데 그걸 해내버렸다.⠀고등어도 고등어지만 오징어볶음은 아직도 생각난다. 집 근처에 있었으면 출근 도장 찍었을 것 같다. 신촌 친구들은 좋겠다...!,맛있다
26,영미김밥,SOJANG,"신촌 세브란스 병원앞을 지나다가 가게가 깔끔해 보여서 김밥이나 먹고가자며 들어갔는데~먹는건 안되고 포장만 되는 가게라고 ㅜㅜ봉지안에 단무지도 없이 달랑 김밥 2개만 ~기본가격이 (영미김밥)3500원 이고~명란김밥은 4900원.물도 단무지도 없는데 가격이 쫌 ㅠㅜ.집에 들고와서 먹어보니~속이 꽉차고, 간도 적당하고 맛이 나쁘진 않다.의도하진 않았지만 집에와서 잘 먹었다.",괜찮다
27,영미김밥,모진수,허겁지겁 먹느라고 사진을 못찍었다.참치마요 김밥으로 주문했다. 기본도 맛있다지만 내 입맛엔 역시 참치가 최고다.듣던대로 속재료가 실하다. 밥보다 재료가 가득가득이다.매장 내에선 먹을 수 없고 테이크 아웃만 가능하다. 클래식이 나오는데 고요하게 김밥을 마셔서 연극 속 한 장면 같았다. 신촌에서 저렴하고 간편하게 끼니를 해결하기에 훌륭한 곳이다.,맛있다
28,영미김밥,HJ,"김밥+떡볶이 세트 있어요. 4,200원. 김밥은 평범한 김밥이에요. 떡볶이는 주문과 동시에 만들어 주는데, 집에서 만드는 떡볶이처럼 떡에 국물이 잘 안 베어요. 소스와 떡이 따로 노는데, 소스가 매콤해서 어차피 잘 분간하기도 힘든 ;; 사진에 보이는 떡이 3-4개 정도 들어가고, 작은 어묵 몇 개 있어요. 근처에서 분식 생각나면 찾아갈 만 해요. #먹어서응원",괜찮다
29,영미김밥,야미야미,밖에서 먹는 김밥 별로 안 좋아하는데 꽤 맛있게 먹었다. 깔끔해서 마음에 들었는데 특히 크래미명란 김밥 맛있다. 다 먹어본 건 아니라서 잘 모르지만 일단 내가 먹어본 김밥은 맛있었으니까 담에 또 김밥 먹고 싶을때 가볼듯. 근데 웬만하면 김밥은 집에서 만들어 먹는다는게 함정ㅋㅋㅋ,맛있다
30,영미김밥,이다혜,신선하고 맛있어요 속이 꽉차있어요~~,맛있다
31,영미김밥,박진영,"가족과 같이 먹고 싶을만큼 푸짐한 김밥맛집. 김밥 종류도 많고 깔끔한 메뉴 구성이 김밥이지만 믿음이 간다. 다만, 실내가 좁아 거의 포장을 해야한다는 점과 김밥이 메인인 곳에 기본적으로 국물이 없이 물을 권하는 건 아쉽다.",맛있다
32,영미김밥,싸강왕,여기존맛 여기랑 방배유부김밥도 맛있음 ㄹㅇ 이쪽에서 학교다니면 김밥보는 눈 엄청높아짐ㅋ,맛있다
33,영미김밥,쩝쩝박사 황춘배,참치김밥이 지인짜 뚱뚱하다. 참치도 꽤 많이 들었다.영미 참치김밥은 워낙 유명하니까... 간단히 설명하자면 고소하고 맛있음. 건강하게 한 끼 식사를 잘 챙기는 느낌?떡볶이는 분식집 떡볶이보다 살짝 밍숭맹숭한 맛이다. 멸치육수를 쓰는 것 같기도 하고...? 그래도 자극적이지 않아서 먹기 좋다.참치김밥이랑 떡볶이 둘 다 양이 보통이상이라 혼자 두 메뉴를 같이 먹으면 양이 굉장히 많다..^^ 난 남겼음종종 참치김밥이 생각나면 영미김밥에 가서 먹는다.,맛있다
34,영미김밥,혜화얌냠이,아아아아악 영미김밥 존맛탱 ㅠㅠㅠㅠㅠㅠ 대학로에 분점 내주시면 안되나요....김밥 쿨타임 돌아서 요며칠 김밥만 먹고 있는데 그 중에 제일 맛있었다 ㅠㅡㅠ베스트메뉴인 킹새우김밥을 선택! 테이트아웃 후 포장 뜯자마자 느껴지는 존맛스멜...100m 밖에서 맡아도 느껴지는 확신의 존맛..개인적으로 생각하는 김밥 맛집 특징1. 흰 단무지를 쓴다.2. 시금치를 쓴다. (잘 상하는 식재료다보니 오이로 많이 대체하는데 ㅠㅠ 노노.. 김밥엔 무.조.건. 시금치라고 생각한다)영미김밥은 두 기준 모두 충족해서 첫인상이 좋았는데밥이며 다른 재료도 거를 거 없이 맛있었다.밥은 적고 재료는 많이! 새우에 크래미도 있고 계란 지단도 많았다! 무엇보다 깻잎이 들어가 있는데 이게 튀김의 느끼한맛을 잡아줘서 킥이었다.흑흑 근처였으묜 지금 바로 하나 더 사먹으러 갈텐데 아주 아쉽다. 김밥순례에 들어갈 만 하다,맛있다
35,영미김밥,모모마무,"신촌기차역 쪽, 연대 독수리약국 쪽에 지점이 있어요.일요일은 휴무입니다.맛있고 재료를 푸짐하게 넣어줘서 좋아하는 김밥집입니다. 메뉴에 있는 김밥 사진과 동일하게 속재료를 넣어줘요.여기를 가는 가장 큰 이유는 '비건김밥'이 있기 때문이에요. 밥 안에 오로지 단무지, 당근, 시금치, 우엉만 들어있는데도 담백하고 맛있어요.연희동에 연희김밥이 있다면 신촌에는 영미김밥^^",맛있다
36,심플리키친,이진쓰,"쇼가야키정식돼지고기에 전분가루를 묻혀서 익힌다음에 달달한 간장소스로 양념하고, 생강을 뿌렸어요.돼지고기는 매우 부드러웠고 한입에 쏙 들어가는 크기였어요. 그래서 먹기 편하네요.처음에 먹었을 땐 달달함에 살짝 놀랐는데 익숙해지니 바로 괜찮아졌어요. 입안에 은은하게 퍼지는 생강향이 달달한 고기맛을 잘 잡아주더라고요. 부위는 정확히 어딘지 모르겠지만 부들부들한 부위였고요전 개인적으로 옛날에 명륜동에서 먹었던 삼겹생강구이?이더 취향이지만 여기도 나름대로 매력있어요. 진짜 고기가 부들부들하고 촉촉해서 잘 넘어가네요.달고 부드러운 고기가 물릴 수 있는데 깍두기랑 먹으니 밥이 계속 들어가요. 아 다른 반찬도 평범한데 깔끔한 맛이었고요. 밥은 진 밥, 된 밥도 아닌 딱 적당한 수준인데 야악간 진밥쪽?이었고, 맛있게 잘 먹었습니다. 아쉬운 점은 요리하는데 환기가 곧바로 잘 안되는지 대기가 살짝 뿌옇고 콜록콜록 하게 되는 것?",맛있다
37,심플리키친,우정원,심플리키친이라는 이름답게 음식점계의 미니멀리즘을 보여주는 듯하다. 잔기술을 쓰지않고 기본기에 충실하다.특히 샐러드 - 밥+국+메인+반찬 - 후식(푸딩)으로 이어지는 구성이 훌륭하다.여러 메뉴를 먹어봤지만 다 좋았다.수비드 데리야끼 정식: 닭다리살이 조금 짜지만 밥과 먹으면 균형이 잘 맞는다.수비드 돈까스 정식: 기름지지 않아 부담스럽지 않은 부드러운 돈까스. 쇼가야키 정식: 역시 생강과 돼지는 잘 어울린다.유일한 단점은 오픈키친이라 냄새가 밸 수 있다는 것. 환기가 잘 되는 편인데 오픈키친이라 어쩔 수 없다.본인은 오히려 깔끔한 위생관리가 눈에 잘 보여 좋았다.,맛있다
38,심플리키친,맹구스,수비드 닭다리살 데리야끼 정식! 일단 맛 자체는 삼삼한 맛! 집밥 같지만 우리 집 밥은 짠 편이라^^삼삼~하게 느껴졌다. 그래서 사실 좀 건강한 맛이다..라는 생각은 들었지만 .. 조리과정이 다 보이고 사장님이 정갈하게 담아주시는 거랑 디저트까지 제공되는 그 과정 자체에 대한 만족감이 되게 큰 거 같다  !! 반찬 다 맛있었고 디저트도 맛났당~,맛있다
39,심플리키친,혀니이,"깔끔하고 맛있게 한 끼 하기 좋은 심플리키친!쇼가야키가 궁금해서 방문했어요. 친절하신 사장님 부부가 주문 받아주시고, 점심시간이라 조금 걸려 나왔네요. 서너가지 반찬과 샐러드, 국, 밥과 메인요리 구성입니다. 반찬이 딱 먹기 좋은 종류고, 남기지 않을 정도로 적당히 담아주셔서 좋았어요. 쇼가야키는 돼지고기를 양념 발라 바삭하게 조리한 것이 인상적이었습니다. 식감 좋은데다 짭짤 달달해서 나름 중독성 있고요! 후식까지 제공해주시니 알차게 먹은 기분이 듭니다. 판나코타 맛있었어요.벽 보고 앉는 자리 위주라 혼밥러들에게 적합한 곳. 좁아서 아쉬워요.@hhhynie",맛있다
40,심플리키친,꺄항,"#가정식정갈하고 정성스러운 한끼 식사가 나오는 곳그러나 개인적 취향 때문인지 소스범벅인 본메뉴는 좀 아쉬웠다. 양도 많지는 않은 편나오는데 시간은 꽤 걸리고 테이블수도 적은 편계란말이의 스마일 무늬도 센스!디저트도 있고 친절하셔서 좋았다.다른분들 리뷰를 보니 새우가스 정식이 먹어보고싶다.먹어보고 다시 판단해보기로..그래도 먹으러 찾아올곳 까진 아닌거 같아서 괜찮다, 로",괜찮다
41,심플리키친,냠냠이,수비드 닭다리살 8.5부드럽고 촉촉하다! 친절하시고 디저트도 서비스로 주심. 사이드로 나온 계란말이는 일본식인지 세상 부드러웠음ㅠㅠ 집 앞에 있었으면 출석도장 찍었을듯다만 간이 좀 쎄서 짜다. 전반적으로. 그거 제외하면 8500원에 구성도 양도 아주 괜찮음.,괜찮다
42,심플리키친,은두,밥집1인줄 알고 전혀 기대를 안 하고 갔는데 너무너무너무 맛있었다... 가격이 아주 저렴한 편은 아니지만 반찬 하나하나마다 정성이 듬뿍 들어간 게 느껴져서 전혀 아쉽지 않았다. 쇼가야키 정식을 먹었는데 딱 맛있게 짜고달고늬끼하다. 사진으로는 양이 적어보였는데 실제로는 오히려 밥에 비해 많다고 느껴질 정도였다. 밥은 더 달라고 하면 주시는 듯 하다. 메인인 쇼가야키도 맛있지만 여긴 밑반찬이 일품이다. 밑반찬을 싹싹 비우고 싶어서 밥이 부족했던 건 처음이다. 특히 멸치볶음이 너무 맛있다... 오죽하면 따로 팔아주셨으면 좋겠다ㅠㅠ 계란말이는 달달한 일본식이고 웃는 얼굴이 귀엽따. 다 먹고 나면 냉장고에서 후식을 하나 꺼내먹으라고 하시는데 와인젤리가 있고 판나코타가 있다. 난 판나코타를 먹었는데 우유맛이 찐하고 넘 부드럽다... 이 공간에 있는 모든 게 마음에 든다. 깔끔한 식사에 디저트까지 거기다 사장님도 친절하신데 굳이 아쉬운 점을 꼽자면 내가 이 집을 여태 몰랐다는 것 말고는 없는 듯,맛있다
43,심플리키친,NIWOOW,"평점이 좋아서 리스트에 넣어두었던 곳.데리야키는 재료가 떨어져서 주문 불가 ㅠㅠ아쉬운 대로 쇼가야키 정식을 주문했습니다.밑반찬은 셋 다 달아서 조금 아쉬웠어요.멸치볶음은 그나마 덜 달아 맛있게 먹었지만,가지나 계란말이는 제 입엔 많이 달았습니다.반대로 쇼가야키 정식은 다소 심심한 편이었어요.양념 맛이 강하게 느껴지지 않았고,그 덕에 끝까지 물리지 않는 건 좋았어요.하지만, 기대했던 생강 맛도 희미하더라구요.결과적으로 제 입엔 생강 맛이나 양념 맛 둘 다 약하게 느껴져서 아쉬웠네요.개인적으로 고기의 식감도 조금 아쉬웠습니다.원래 이런 음식인지는 잘 모르겠으나,고기가 서로 달라붙을 정도로 떡져있었어요.와인젤리는 화이트 와인이 들어가서포도 젤리보다는 알콜 맛이 강하지만,진한 맛은 잘 안 느껴지고 다소 심심했구요.디저트로 먹기엔 판나코타가 나을 수도...전반적으로 불만족스러운 식사는 아니었지만,아쉬운 부분이 있어서 [괜찮다]로 정했습니다.",괜찮다
44,심플리키친,주환아빠,쇼가야키정식과 제육볶음지난번 수비드 닭다리살을 먹었던 기억에 다른걸로요리가 화려하지는 않지만 어릴적 친구어머니가 해주시는 밥같은 느낌친구도 맛있게 냠냠 잘먹었습니다. 코로나가 빨리 지나가기를...,맛있다
45,심플리키친,도레미도,정갈하고 맛있어요! 돈가스 고기 쫄깃쫄깃했어요ㅎㅎ글구 밑반찬들도 다 맛있어요. 특히 멸치조림 양념이 맛있었어요! 디저트 있는줄 모르고 배터지게 먹어서 후식은 패스했지만 보니까 젤리?네요 담에 제육 먹을 때 먹어볼거에요♡ 만족만족,맛있다
46,심플리키친,횬디,돈가스랑 제육 먹었는데 깔끔하고 너무 맛있었당 ㅎㅎ 자주 가야징!,맛있다
47,심플리키친,주환아빠,작지만 깔끔하고 정갈하고 맛있었네요.자주가게 될것같아요.,맛있다
48,심플리키친,떡볶이,"이제는 마지막일 수도,,내 최애 이대 맛집반찬, 국, 깍두기 역시 매번 가도 맛있고 맛도 항상 똑같음엄마랑 와서 먹기 !잘 먹고 가요 ♥",맛있다
49,심플리키친,아구구,깔끔한 일본식 가정식 느낌의 한국식 가정식. 정갈하고 반찬도 맛있고 메인메뉴도 맛있다. 그리고양도 많아서 다먹으면 너무 든든하다. 항상 나는 돼지고기 쇼가야키(돼지고기 생강구이)를 먹는데 평소에 생강을 좋아한다고 생각한적은 없는데 이 고기랑 먹는 생강은 너무 맛있다 그리고 후식으로 와인젤리나 판나코타중에 하나 주시는데 꼭 먹고오시길!!(넘 맛나다),맛있다
