,가게이름,리뷰아이디,리뷰,맛평가
11,만나식당,굿걸,푸짐하고 맛있다! 동네분들 많이 오시고 포장해서 사가시는 분들도 많음,맛있다
12,만나식당,파랑앤홍,"18-91미루님 말씀처럼 이북식 왕만두라고 쓰고 만나식당이라고 쓰는 입소문난 맛집입니다이쪽으로 발령받아 왔을때 팀원들이 맛집이라고 소개해줬던 집인데 이제사 리뷰를 올립니다칼칼한 국물에 커다란 만두와 해물등등이 아주많이 푸짐하게 들어갑니다인원수대로 시키면 볶음밥을 못 먹을정도로 양은 많습니다그런데 이 볶음밥이 또 별미라 1인분 적게 주문하고 볶음밥을 드시길 추천합니다항상 식사시간엔 웨이팅이 있습니다그래서 그리 친절하지도 않고 좌석도 좁아서 편하진 않습니다만 워낙 맛이 있어서 그 불편을 감수하고 옵니다한번쯤은 방문하시길 추천합니다방문추천 90%서비스 50%청결 60%주차는 가게 앞에 1,2대 가능",맛있다
13,만나식당,미루,오래된 맛집 포스를 팍팍 풍기고있는 곳 -내부도 정말 아무런 꾸밈이 없다.. ㅋㅋ 간판에 이북식 왕만두라고 크게 쓰여있고 정작  상호명인 만나식당은 구석에 콩말만하게ㅋㅋ망원동에 옛날에 살던 분이 맛있다고 해서 벼르고있다가 이제서야방문주문메뉴는 만두전골2인분(18000)+볶음밥순한맛이지만 청양고추가들어서 아주칼칼하다만두가 주먹만한게 6개쯤 들어있어서 만두만 건져먹어도 이미 배가 불러온다...만두는 이북식이라 두부가 많이 들어 담백하면서도 좀 뻑뻑한 느낌- 국물이 있으니 상관없다ㅋㅋ  시원한 배추김치랑 아주 달큰한ㅋ 깍두기랑 슴슴한 만두는 찰떡궁합!!!너무 좋다ㅜㅜ쫄깃한 칼국수도 건져먹고나면 볶음밥 타임- 상당히 시큼한 김치랑 같이 볶아주시는데 음 그냥 쏘쏘ㅋ만두에 관대한 나라서 맛있게 먹었는데 같이간 남편은 그냥 그렇다고.. 참고하세요;-) 내 생각에도 찾아와서 먹을만큼은 아닌듯하지만슴슴한 손으로만든 왕만두(내스타일♡)이라서 맛있다 드림니다,맛있다
14,만나식당,Colin B,"이북음식 특집 1차로 동무밥상을 갔다가 근처에 이북음식 파는 곳을 찾다 우연히 발견한 곳. 네이버 지도에도 안나오는 곳으로 단골들과 동네주민들에게만 구전으로 알려져온듯한 만나식당. 이북식 손 만두를 내는 식당으로 여쭤보니 26년째 영업 중이라고 한다. 부모님이 이북 출신이거나 하는 상관은 없고 그저 슴슴한 이북식 만두가 맛있어서 해당 메뉴를 주로 한 식당을 여셨다고.평범한 동네 식당 같은 비주얼이지만 음식은 꽤나 특별하다. 24000원이면 왕 만두가 9개 들어가고 국수까지 들어간 전골이 나오는데 2000원만 더 내면 넉넉하게 밥까지 볶아주신다. 만두 자체는 어찌보면 전형적인 이북식 만두 느낌이지만, 청양고추를 사용해 깔끔하면서 칼칼한 국물을 만나면 얘기가 달라진다. 탱글한 국수를 만두보다 먼저 먹으라 하시는데, 감칠맛 나는 소스를 살짝 올려 생 김치와 먹으면 소름이. (술 취한 상태였기 때문에 평이 과할 수는 있음) 볶음밥은 폭 익힌 깍두기와 찰떡 궁합을 자랑한다. 저렴한 가격에 맛있게 먹으면서 술 한잔 하기에 좋은 곳!",맛있다
15,김둘레순대국,라멘은나를봐,무난. 특색없음,괜찮다
16,김둘레순대국,MadMaxMarMan,무난한 둘레둘레 김둘레 순대국.깔끔하고 잡내없이 양도 많다. 특히 부추와 어우러진 고기와 국물이 좋았다.하지만 수육은 비계가 너무 많아서 순대국만 먹는 것을 추천.,괜찮다
17,고퀄분식,냉정한미식ga,"괜찮다와 별로의 사이.간판이름과 맞지않는 전혀 고퀄이 아닌 분식집.가성비는 괜찮으나, 특별히 배고프지않으면 가지않기를 추천하는 식당. 돈까스는 피카츄돈까스맛이나기에 식사로는 텁텁하니 비추이고,해물짜장떢볶이는 달달하니 괜찮았다.",괜찮다
18,고퀄분식,방탄동아미,맛있었어요 >_<#떡볶이+계란만두 세트(5500) 먹었능데떡볶이가 되게 달고 매워요 ㅋㅋㅋㅋ소스가 묵직하고 진~한 느낌이 들었습니다.고명으로 어묵튀김? 같은것도 올려져 있어서작은 차이지만 좋았어요 ㅎㅎ계란만두는 처음 먹어보는 거였는데부드럽고 촉촉해서 맛있어요 ㅎㅎ 담에도 또 시킬듯 ㅋㅋ#참치나비김밥(4500)은 내용물이나 완성도??에비해 좀 비싼거 같아요 ㅋㅋㅋㅋ밥에 참치마요 넣고 한번 싼거에여딴 야채나 그런것도 없이 4500원은 좀 심하네여 ㅠ 그래도 참지주먹밥 느낌으로 떡볶이 소스 뭍여서 맛있게 먹긴했어요 ㅋ다른 분들이 짜장떡볶이 맛있다고 하셔서 담엔 그거 먹어보고 싶습니다. ㅎㅎ,맛있다
19,순진김밥,미식한고독가,"일하는데 근처에 이상하게 분식집이 없어서 예전에 김밥이 너무 먹고싶어서 한번, 좋아하던 일경떡볶이가 폐점해서 오늘 어쩔수없이 라면이나 먹으러 한번 왔는데 다신 안올것같다. 김밥치고 저렴한 편이 아닌데 맛도 없다. 좋은 재료를 쓴다는데 글쎄 잘 모르겠고 저번에 김밥이 너무 맛없어서 오늘은 라면만 시켰는데 소금물에 끓인줄.. 김밥에 라면 하면 칠천원이 되는데 가성비도 떨어지고 맛도 없고 한결같이 불친절하다. 모든 메뉴에 깻잎을 넣는데 깻잎 향이 왜 안나는지 의문이다. 그리고 깍두기를 도대체 뭘 쓰는지 설탕에 절인 깍두기 맛이 난다. 여기 깍두기 절대 먹으면안됨.. 일단 혼자 오는 손님을 별로 안좋아하는 느낌이랄까. 일행과 갔을때랑 혼자 갔을때 대우가 너무 차이나게 다르다. 물론 일행이랑 가도 그다지 친절하진 않음.. 혼자 가면 앉은 자리에서도 구석으로 내몰고 밥먹고 조금 앉아있으면 퉁명스럽게 그릇 치워버리고 와서 올려둔 내 지갑이랑 에어팟까지 맘대로 치워버리며 행주질하면서 나가라고 엄청 눈치준다. 앉아있기 짜증나서 그냥 나와버림; 맛이 평타만 쳐도 가겠는데 소금물라면 먹고 물 다섯잔 마시고 나니 현타온다.",별로
20,순진김밥,뿌팟퐁퐁,매운멸치김밥이 제일 맛있어요 ㅎㅎ 쪼금 비싸요 ㅜㅜ 근처에 김밥집이 없어서 하는 수 없이 가봤다가 맛있어서 자주 먹어용.,맛있다
21,순진김밥,inu,뭔가 되게 엄마가 싸준 건강한 김밥맛 나고 매콤해서 좋앗다..,맛있다
22,상냥한그놈의밥상,muk_so.o,"제육볶음 / 소불고기: 밥,국, 반찬 4가지, 새우튀김, 제육볶음/소불고기 주시는데 적게 먹는 사람한테는 양이 많았다. 국이 오징어무국인데 칼칼하고 무가 많이 들어가서 시원해서 괜찮았다. 고기는 잘게 다진 듯하고 양배추도 많이 들어있다. 고기 종류가 간이 세지 않아서 괜찮았다. 두 환자가 먹기 부담 없었다. 음식은 무난해서 괜찮은 것 같다.열두시쯤 가니 사람 거의 차 있었고 끊임없이 들어왔다.",괜찮다
23,굴마을,라멘은나를봐,ㄹㅇ꿀맛 굴밥 최고,맛있다
24,청년다방,muk_so.o,"청년다방은 너무 달아 다시는 안 먹겠다고 다짐하지만 SNS의 사진을 보며 시켜 먹겠다고 번복… 결국 피자로니 떡볶이를 시켜먹었다.피자로니 떡볶이/ 떡볶이 위에 페퍼로니와 치즈와 감자 샐러드, 바질이 토핑으로 올라가 있다. 정말 피자 떡볶이 느낌이 물씬 풍긴다.소스도 떡볶이 소스에 토마토 소스를 섞으니 퓨전 음식이 된 느낌이다. 보통 청년다방 떡볶이는 매우 달고 매콤한데 피자로니 떡볶이 소스는 덜 달고 덜 매콤했다.소스가 떡볶이 면, 스파게티면 둘다 잘 어울리는 편이다.개인적으로 청년다방 떡볶이 중에 제일 맛있게 먹었다.김말이도 바삭바삭한게 맛있었다.",괜찮다
25,청년다방,10cm,떡볶이는 타지점에서 먹었었고망원점에선 우연히 방문해간단히 청포도에이드만 주문드렸습니다♥️청년다방 음료 처음 마셔봤는데청포도 에이드 맛있어요시럽 비율 괜찮습니다화장실은 되도록 가지 마세요 ㅜㅜㅜㅜ ...그나마 카페나 술 마시러 가는 가게가 아니니까 뭐..,괜찮다
26,홍춘천치즈닭갈비,muk_so.o,"홍춘천닭갈비/ 기본 닭갈비에 치즈랑 우동 사리 추가하고 중간맛으로 먹었다.중간맛치고 꽤나 매콤해서 해장하기 좋다 ㅎ닭갈비 양은 적은 것 같은데 사리 추가해서 먹으니 충분했다. 가성비 좋은 곳인듯.볶음밥으로 마무리하려고 주문했는데 김치 넣어서 볶아준다. 김치가 맛있다.. 신김치 짱짱.재방문 의사 : 닭갈비, 볶음밥",맛있다
27,본래순대,냉정한미식ga,"이 거리를 지날때면 안에 있는 손님들이  불쌍할정도로, 맛이없는집. 순대국에서 돼지냄새는 물론 선지해장국시킬때도 처음먹어본 기묘한맛을 체험함...신선한 느낌이 전혀없는 이곳.체인점치고 매니저가없는거같고 관리안한다는 느낌을 받았다.",별로
28,본래순대,나이롱맨,"순댓국의 가격은 7천 원이었습니다일단은 국물이 잡냄새가 없이 상당히 깔끔합니다보통 맛있는 순댓국의 특징은 인근의 여성 직장인들이 많이 찾는 곳인데, 이곳을 찾는 남녀 성비가 거의 비슷했습니다순댓국에서 돼지 누린내를 잡기가 상당히 힘든데 말이죠특히 이 집의 특징은 부속물로 들어가 있는 고기의 손질이 아주 훌륭합니다간혹 살코기 아니면 털이 붙어있는 비계로 양분되어있는 다른 가게들에 비해서 퍽퍽하지도 그렇다고 비계처럼 설컹 하지도 않은 야들야들한 부위의 고기가 식감도 좋아요24시간 영업하는 가게에서는 보여줄 수 없는 퀄리티를 자랑합니다공기밥은 따로 나옵니다김치와 깍두기는 적당히 맛은 들었지만, 그렇게 맛난 편은 아닙니다함께 나오는 양파와 풋고추는 맵지 않습니다쌈장은 시중에 파는 제품인 것 같네요순댓국 맛 집으로 유명하다는 한국순대 본점과 비교했을 때 부속고기의 상태는 더 뛰어나고, 국물에 잡내는 더 없네요다만 순대는 평범한 당면 순대이고,국물이 진한 편은 아닙니다음식이 나올 때 국물에 간이 되어있고, 부추도 적당량이 고명으로 얹어져서 나옵니다양념장은 본인이 기호에 따라 덜어서 먹을 수 있습니다",맛있다
29,두부공작소,이혜진,5000원부터 시작하는 메뉴들로 저렴한편입니다.제육볶음은 같이 먹는 양배추가 아삭하고 맛있습니다.두부도 부드러웠습니다.전체적으로 맛있었습니다.,괜찮다
30,옥합콩국수,J,예전부터 여기서만 콩국수먹어요! 진짜 여기만한곳없고 사장님 음식에 진심이세요~항상 깔끔하고 친절하고 맛있고!원래 콩국물 안좋아했는데 여기 콩국수먹고좋아하게 되었어요^^ 최고!!여기 먹으러 다닌지 벌써 5년은 된듯해요이사하실때마다 다 방문해서 먹었어요ㅋ#먹어서응원,맛있다
31,옥합콩국수,sseonii,맛있는녀석들에 나온 콩국 맛집!!다른 집과 달리 소금간을 안하고 먹는데 진짜 맛있어요저는 포장해와서 먹었는데 콩국 양도 진짜 많고 국물이 진짜 찐해요,맛있다
32,옥합콩국수,chanwook_ie,오로지 콩만 사용해서 만든다는 콩국수는 콩 본연의 맛을 잘 살렸다. 면은 쫄깃함이 부족해서 콩물과 조합이 아쉬웠지만 그래도 훌륭한 콩국수임은 틀림없다.,맛있다
33,성산동칼국수집,핑크구아바,멀리서 찾아갈 정도는 아니지만 이주변에 콩국수 파는곳을 못봐서 콩국수가 생각난다면 한번쯤 가도 괜찮은 집이예요특별히 맛있는진 모르겠지만 무난한 콩국수입니다~칼국수가 메인이라 칼국수 드시는분들도 많았어요,괜찮다
34,성산동칼국수집,핑크구아바,멀리서 찾아갈 정도는 아니지만 이주변에 콩국수 파는곳을 못봐서 콩국수가 생각난다면 한번쯤 가도 괜찮은 집이예요특별히 맛있는진 모르겠지만 무난한 콩국수입니다~칼국수가 메인이라 칼국수 드시는분들도 많았어요,괜찮다
35,성산동칼국수집,핑크구아바,멀리서 찾아갈 정도는 아니지만 이주변에 콩국수 파는곳을 못봐서 콩국수가 생각난다면 한번쯤 가도 괜찮은 집이예요특별히 맛있는진 모르겠지만 무난한 콩국수입니다~칼국수가 메인이라 칼국수 드시는분들도 많았어요,괜찮다
36,성산동칼국수집,나영이,친구 손에 이끌려 어딘지도 모르고 따라간 집. 메뉴도 뭐 있는지도 모르고 바지락칼국수 먹었어요! 나름 동네에선 맛있는 집인지 사람들이 많이 찾아오긴 하더라구요이 날 점심도 늦게 먹은 터라 그리고 최근에 면을 너무 많이 먹어서 유난히 입맛이 없었을 수도 있는데 그낭 무난한 칼국수. 면도 국물도 흔히 접할 수 있는 맛이라 큰 감흥 없었어요.. 그나마 김치가 아삭아삭 싱싱한 편이라 칼국수를 잘 보조하는 느낌양도 많은데 보리밥까지 주셔서 다 먹으면 배고프다고 할 수 없을 것 같은 집이에요!,괜찮다
37,팔미낙지한마리수제비,참조기,"1인당 8천원 가성비물론 낙지라기엔 좀 빈약한 친구가 들어있지만,,,먹지도 않은 술이 해장되는 시원한 국물과 진짜 맛있는 열무김치, 서비스로 주시는 보리밥까지 엄청 든든하게 먹을 수 있는 곳. 맛집보다는 동네 사람들 점심 저녁 해결하러 오는 그런 느낌,,!",맛있다
38,팔미낙지한마리수제비,tokak,들깨수제비 맛있음.낙지수제비는 매움.특으로 시켜야 배부르게 먹을수 있음.그릇이 가끔 더러움.,맛있다
39,팔미낙지한마리수제비,증드,아 또 먹고 싶군요 .. 점심시간에 가기 좋은 밥집이다. 국물이 아주 일품이고 가격대비 좋은듯 (비빔밥까지 같이 나온다 ) 여긴 들깨수제비보다 낙지수젭가 승이다. 맑은 국물을 계속 떠먹게 됨. 주변에선 유명한지 점심시간쯤에 사람이 많다,맛있다
40,어머니손맛밥상,어젠,6000원에 집밥을 먹을 수 있음엄청나게 맛있다!는 아니지만 자극적이지 않아서 좋았다,괜찮다
41,전주비빔밥기사식당,어젠,비빔밥돌솥비빔밥순두부찌개된장찌개김치찌개제육덮밥오징어덮밥전메뉴 6000원오징어덮밥과 순부두찌개를 주문했는데전반적으로 다들 순한 음식간이 매우 약하다이런 순한 음식을 좋아한다면심심한 음식을 좋아한다면 강추!다음엔 비빔밥을 먹어봐야할것같다-----------------------------여긴 비빔밥이다!기사식당이라 양도 많고비빔밥에 고기가 없지만 맛있다,괜찮다
42,해나옥,파랑앤홍,"18-87 고깃집으로 유명한 배꼽집의 자매집이라는 곱창전문점입니다가격대비 가성비가 좋으며 잡내가 안나는 것이 신선한 식재료임에 틀림이 없으나 살짝 느끼한 맛을 잡아주는 밑반찬이 부족하네요상암동에서 주차 무료에 이만한 맛을 가진 집이 없습니다서비스도 좋네요방문추천 90%서비스 95%청결 90%주차 지하주차장 무료, 시간제한 없음",맛있다
43,컬투치킨,muk_so.o,마후라반반(순한맛)/ 처음에 양이 적어 보였는데 먹다보니 생각보다 양이 많았다.여긴 대체적으로 튀김옷이 조금 두꺼운 편이라 그런지 먹다가 치킨이 좀 물렸다. 후라이드는 쏘쏘했고 닭고기 자체가 (특히 가슴살) 퍽퍽하지 않고 촉촉해서 맛있었다. But 양념치킨은... 음... 매운맛은 전혀 없고 뭔가 한약맛나는 양념치킨이었다. 호불호가 갈릴 것 같은 양념치킨이었다.뿌려뿌려 소스 추가해서 먹었는데 체다치즈가루인데 굳이 시킬 필요가 없었다.... 사실 피자 먹을 때 따라오는 파마산 치즈가루랑 비슷하지 않을까 싶어서 시킨건데 맛이 다르다 그냥 짠맛이 너무 강했다.또 시킬 것 같지는 않아용.,괜찮다
44,컬투치킨,어젠,그냥 가까운 치킨이라고 기대 없이 배달시켰는데 맛있네요!!마후라치킨 16000원인데 가격도 적당하고 치킨에 감자칩도 조금 줘서 좋았어요양념을 더 좋아하는데 후라이드도 너무 맛있었어요,맛있다
45,마왕떡볶이,moooo,국물떡볶이 매콤달콤 맛있고 참치마요도 맛있어요! 근데 분식치고는 가격이 좀 비싼듯해요.,맛있다
46,양평해장국,rosalia,너무 맛있어서 밥 안 말아 먹을수가 없다,맛있다
47,성산왕갈비,류청하,"월드컵 경기장 근처 아파트 상가 2층이라는, 특이한 위치를 가지고있는 갈비집. 친구랑 2명만 갔기에 갈비4인분만 주문.4인분짜리 갈비가 안잘린채로 떡하니 불판에 올려가는 것을 보는 것은 또 진기한 구경이긴했다. 문제는 그외는 딱히 특이할 점이 없다는거.계란찜과 버섯 된장국이 평균 이상의 맛을 내주긴하고, 두툼한 고기도 맛있긴한데 흠…. 질기다는 느낌이 문득문득 드는 투박한 맛이 밥이랑 먹기보단 술안주라는 느낌.밥공기가 2천원인걸보면 술시키라는 의도가 맞는듯하다. 멀리에서 찾아가 방문할 집은 아닌거 같고 나 역시 굳이 또 와서 4인분과 다른 부위라는 3인분을 먹을 생각도 잘 들지 않는 곳.",괜찮다
48,성산왕갈비,rosalia,맛있었다부모님을 데리고 가고 싶은 음식점,맛있다
49,성산왕갈비,Yuna,4인분을 시키면 왕갈비가 통으로 한짝이 나온다. 비주얼이 압도적이고 맛도 좋다. 스끼다시가 좀 아쉽지만 볼거리가 있다는 점에서 한번은 가볼만 함.,맛있다
50,성산왕갈비,서울푸디,- 한줄평: 돼지생갈비와 사장님의 접객 능력이 인상적인 곳이 집이 돼지갈비 맛집이라고 표시하면서도 내가 여길 진짜 가볼거라고는 생각 못했다. 위치가 너무 애매해서였다.어제는 저녁에 불현듯이 집을 나와 차를 끌고 드라이브를 가기로 했고 그러다가 이곳으로 급결정.일단 아파트 단지 내에 있는 꽤나 오래된 집.가게 자체는 매우 청결에 신경 쓰신듯 깔끔하며 오픈 키친형태. 메뉴판이 벽에 안 붙어있어서 눈이 편안했다.돼지생갈비를 시켰는데 한눈에도 고기 상태가 신선해보였다. 고기 자체는 아주 기름지고 식감이 쫄깃하다. 특히 이 집은 기본으로 주는 버섯된장찌개와 계란찜이 참 괜찮았다.이 집은 사장님께서 스몰 토크를 하면서 고기를 직접 구워주시는데 부담되지 않는 선에서 참 잘하신다. 사업가의 짬바가 느껴졌다.다만 단점은 공기밥이 2천원. 그리고 화장실이 양변기가 아니라 좌식. 개인적으로 엥간하면 이런거 안 가리는데 좀 불편하긴 했다.위치가 집이랑 가까웠으면 더 자주 가고싶은 집.,맛있다
51,성산왕갈비,투명한반창고,*급 전날 잡힌 약속으로 시작된 일요일 점심 1차 성산왕갈비.고깃집치고는 재미있는 점이 있는데 갈비 3인분과 4인분의 부위가 다르다는 점이다.심지어 2인분과 1인분의 부위도 다르다는데 3인분 부위와 맛이 비슷하다고.그래서 자연스레 4인분 후 3인분을 주문.돼지갈비는 양념이 아닌 소금구이로 나오며 불판이 모두 채워질 정도로 통채로 들어간다.*생왕갈비3인분과 4인분이 부위가 다른 만큼 갈비뼈도 다르며 4인분 쪽이 큰 편이다.한 마리에서 하나 나오는 부위라고.4인 갈비는 두툼하고 쫄깃한 맛으로 마치 좋은 햄을 먹는듯 하다.3인 갈비는 4인보다 덜 두툼하며 부드러운 식감으로 먹는다.소금구이라서 담백하게 먹을 수 있는데 반찬으로 나온 미역과 잘어울렸다.*된장찌개옛날 된장의 진한 색이 인상적이며 맛도 그만큼 진하고 짭잘하다.버섯을 많이 넣어 버섯을 안주삼아 먹기에도 좋았다.,맛있다
52,성산왕갈비,마루,맛은 있지만 가게가 바빠서 그런지 서비스가 개판이였어요... 음료수 가져다달라고 3번 넘게 말했다가 결국 직접 가져와서 마셨습니다..,별로
53,성산왕갈비,심성문,돼지고기는 누구보다 잘안다고 자부하는데글세 맛집이라 찾아갔는데 실망하고말았다제점수는요맛☆☆☆분위기☆☆가격☆청결도☆☆☆친절도☆☆☆☆재방문의사☆총점☆☆,별로
54,성산왕갈비,eatsight,허름한 아파트상가 구석에 있어서 첫인상은 별로였지만 고기먹고 생각이바뀜ㅋ 사장님이 처음부터 끝까지 구워주심. 절대 가위랑 칼 안넘겨주시고 자신만의 철학이 있으신듯 ㅎㅎ 고기도 엄청 쫄깃하고 맛남. 버섯이 엄청 들어간 된장찌개도 신선했음. 된장을 직접 만드신다고~ 근데 주인아저씨 너무 쎈캐 욕쟁이할머니st.. 예민한 사람오면 싸움날듯,맛있다
55,성산왕갈비,먹날두,아파트 단지에 있는 갈비 맛집위치는 다소 애매함위치땜에 여기 가자고 하면 무리 중에 한 두명은 화냄근데 먹고 나면 바로 만족함고기를 구워주셔서 편하고된장찌개가 리얼 맛있음사장님이 고기에 대한 자부심이 대단하심,맛있다
56,성산왕갈비,꺄까꺄꺄,위치는 완전 주거단지내 허름한 상가건물 2층에 있는데 대박맛집!! 직접 구워주셔서 편하게 먹을 수 있음 그리고 밥시키면 나오는 된장국이랑 계란찜도 훌륭하고 사장님도 몹시 친절하시당 또가고싶음,맛있다
