,가게이름,리뷰아이디,리뷰,맛평가
11,한입소반,단율,"한입소반_김밥부문 Best최근방문_'21년 4월 *최근방문_'22년 5월1. 김밥을 먹으며 사실 특별한 맛집이라고 느낀곳은 거의 없다. 비슷한 결의 김밥들이었고, 한입소반 방문전 유일하게 조금 다르다 싶은 곳은 낙성대 소풍가는날이었고, 한입소반 방문과 함께 김밥순위 2등으로 밀렸다.2. 먼저 키오스크를통해 주문을하고 대기순서가 나오는데 약 20번 대기가 남았는데... 30분가량 걸렸던걸로 기억한다. 주문 걸어두고 다른 마실것 사러 다녀오길 추천한다 ㅋㅋㅋ 제순서에 안받아도 자기순서만지나면 받아갈수있다.3. 김밥은 아주 간단하게 한끼식사가 생각난다. 묵은지참치김밥과 시래기김밥을 먹었는데 꽤 묵직한 한끼다. 그리고 신기한것은 일반적으로 다양한 김밥을 파는곳들은 메뉴가 다양해도 맛이 비슷하기 마련인데, 내가 먹은 두가지는 완전 다른 맛이다. 나머지 메뉴에 대한 목표의식이 생겨날정도다.  * 제육, 삼겹한쌈 등 다른것들을 많이 먹어봤는데, 다 만족스럽다. 다만 결국은 '묵은지 참치'가 최고다. [220505]4. 김밥이 아닌 한끼 식사를 말아서 한번에 먹는 느낌이다. 진심... 1등이다.. ※ 결론김밥으로 완벽한 식사가 가능한 곳",맛있다
12,한입소반,젊어서먹으세,원래도 크고 꽉 찬 김밥맛집으로 유명했는데 이영자 맛집으로 소문나고 줄서는 곳이 되고서 말끔하게 이사했다. 근처로 옮겼는데 한산해서 바로 구입. 여전히 푸짐하고 촉촉한 김밥인데 포장마저 깔끔해졌다. 나물 들어간 김밥이 손이 많이 가는 음식이고 오징어무침을 곁들인 충무김밥도 요즘 서울에 파는 곳이 흔하지 않은데 존재 자체가 반가운 집.,맛있다
13,한입소반,아녜스,"한입소반이라는 가게이름과는 달리 김밥이 너무 커서 작정하고 입을 크게 벌려야 한입에 겨우 들어간다. 입이 쪼그마하신 분들은 한입에 넣기 힘드시지 않을까. 사진에 실물크기가 안담기는게 아쉽다 ㅠ 정말 오랜만에 방문했는데 가게 위치도 바뀌고 간판도 바뀌고 주문방식도 바뀌고 가격도 바뀌어서 놀랐다. 묵참김밥이 3천원대에서 어느새 4500원. 저렴하고 푸짐했던 메리트는 사라졌지만 좋아진 점도 있다. 줄을 한참이나 서야했던 이전가게와는 달리 키오스크 주문으로 조금 더 웨이팅이 짧아졌고 주문번호만 확인하면 되므로 웨이팅시간동안 밖의 벤치에서 쉴 수 있다는 점이 좋아졌다. 한여름 땡볕에 자리 맡지도 못하고 내리 서서 기다려야했던 것에 비하면 아주아주 편리해졌다. 패키지도 호일에서 플라스틱 용기, 디자인된 비닐봉지와 나무젓가락으로 바뀌어 더 깔끔해보이긴 하다. (그러나 환경생각하면 좋은 변화는 아닌 것 같다 ㅠ) 건물 외관에 전참시 영상이 띄워져있고 전반적으로 깔끔하고 세련돼졌지만 맛집노포스러운 분위기는 이제 찾아볼 수 없어 살짝 아쉽기도 하다. 사실 여기 묵참 김밥을 여러차례 먹어본 결과 묵은지에 기복이 있는 게 아니라 그냥 내가 묵은지김밥을 그닥 선호하지 않는 걸로 결론을 냈다. 개인적으로 김밥에서 신맛이 나는 걸 좋아하지 않는데다 묵은지가 참치맛을 먹어버리는 것도, 단무지만큼 강한 간이 아니라서 김밥이 조금 싱겁게 느껴지는 것도 모두 내 스타일이 아니라서 김밥맛은 괜찮다 정도다. 그러나 속재료가 어마무시하게 풍부해서 김밥 한줄 먹었는데 배가 엄청 부르다는 최장점이 있다 역시 배부르면 장땡이다ㅎㅎ 찾아와 먹을 곳인진 모르겠고 지나가다 들러보면 좋을 곳이다. 오늘도 감사히 잘 먹었습니다.",괜찮다
14,한입소반,kkonoo,숙대 갈때마다 항상 감! 제일 유명한 묵은지 김밥이 제일 맛있다!,맛있다
15,한입소반,Gourmande_Ziou,"너~~~~무 차가웠어요.묵은지와 참치라니 조합만으로도 무조건 맛있겠거니 했는데, 온도가 너무 차가워서 밥알도 딱딱하구 ㅜㅜ 마감 거의 전에 가서 그런건가 싶지만 음식을 요러케 내보낼 바에는 더 일찍 마감하시는게 낫다고 생각합니다...김밥 자체는 왕 커다랗고 맛도 괜찮아효 ,,,! 한입에 한 알이 다 안들어갈만큼 큽니당 ㅎ",별로
16,한입소반,무화과,단무지 대신 씻은 묵은지를 넣은 참치김밥에많은 분들이 찬사를 보내시기에다녀왔습니다.저번주 토요일 오후에 긴줄에 포기해서이번에 토요일 오전 8시반에 도착했더니아무도 없더군요 ^^v키오스크로 주문하고 김밥을 주시면셀프로 포장해서 가져갑니다.코로나라 취식불가라 아쉬웠어요.김치를 좋아하지 않는 제 입에는 독특한 아이디어다정도였는데엄마가 너무 좋아하셨어요.재료비 상승으로 가격이 조금씩 올랐다 하네요.,괜찮다
17,한입소반,유지난2,영자 언니의 김밥 맛집 한입 소반. 남산 정상에서 먹으면 맛있을 거 같아서 픽업해서 가는데 주말이라 그런지 매장 내 기다리는 손님이 꽤 있었다. 요즘은 배달의 민족 배달까지 하는 듯-!나는 ✔️묵은지김밥 ✔️와사비마요 먹는데 묵은지가  더 맛있긴 맛있었다. 묵은지가 주는 아삭함이 식감을 중요하게 생각하는 나로써 아주 맛있었다. 와사비마요크래미도 맛있었음! 그 뒤로 묵은지 참치가 자꾸 생각나서 다른 김밥집에 가서도 묵은지만 주문한 건 안비밀,맛있다
18,한입소반,브라더,묵참보다는 와사비게살마요가 더 맛있었네요. 가격대비 김밥도 크고 속이 알차서 좋았습니다,맛있다
19,한입소반,수즤니,가성비 최고... 묵참하고 제육이 젤 맛있음.이번에 먹은 삼겹은 쏘쏘,맛있다
20,한입소반,권오찬,"* 한줄평 : 날 가져요, 묵참김밥• 전참시와 생활의 달인에 소개된 숙대 명물 김밥• 시래기 김밥의 킥은 청양고추• 묻지도 따지지도 말고 <묵은지참치김밥>1. 전참시 이영자의 김밥, 생활의 달인 방송 이미 이전부터 숙대 명물 묵참김밥의 명성은 익히 들었지만, 이정도로 훌륭할지는 미처 짐작하지 못 했다.2. 김밥이라는 음식이 속재료에 따라 천변만화하는 음식이라지만 아삭거리는 식감의 단무지가 차지하는 김밥 지분이 꽤 커서 실상 변화폭은 크지 않은데 “새콤달콤 단무지를 제하고 다른 재료를 채워넣음으로써” 김밥이되 뻔하지 않은 맛을 만들어냈다.3. 이것저것 먹어보고자 하여 이 집의 시그니처인 <묵은지 참치 김밥>을 필두로 소고기 김밥, 시래기 김밥, 와사비 게살 김밥 등 4종류를 주문하였다.4. 소고기와 와사비 게살 김밥은 다른 프리미엄 김밥 매장에서도 충분히 경험할 수 있는 맛이라 주관적인 평은 후로 미루고, 다른 식당에선 만나기 힘든 <시래기와 청양고추> 조합의 시래기 김밥은 이런 변주곡을 만들어내는구나란 점에서 꽤나 신선했다. 슴슴한 맛의 삶은 시래기와 매운 맛의 생 고추의 식감이 어우러졌는데 마치 성악과 트로트가 생소하게 만나 귀에 착착 감기는 <트바로티 ; 가수 김호중의 애칭>의 노래처럼 참 매력적이다.5. 이 식당의 진가는 <묵참>을 경험해야 비로소 무릎을칠 수 있는데, 빨간 양념을 배제한 묵은지가 참치를 감싸며 김밥 전체의 밸런스를 주도한다. 6. 가게에 대한 별다른 정보없이 방문했던지라 명성에 걸맞게 손맛 좋은 여사님께서 야무지게 김밥을 말아주시는 풍경을 상상하고 갔는데..청년 3명이 컨베이어 벨트 시스템처럼 1번 선수) 김밥에 속재료를 올리고2번 선수) 김밥을 말고3번 선수) 기계로 김밥을 자르고, 포장하는 형태이다.7. 전참시에서 이영자님이 추천 메뉴인 묵참 대신 다른 김밥을 선택한 신입 매니저에게 실망했다 하던데, 묵참과 다른 김밥간 편차가 적진 않은지라 나였어도 실망했을 것이라는 문장으로 평가를 갈음한다.",맛있다
21,한입소반,맛집교과서 먹선생,김밥계의 스윙스다. 한대때리면 네대갚는 맛이다. 베스트셀러작가의 책 제목처럼 한입 하는순간 ‘HEAT’된다. 이 김밥을 먹어본 사람들이 입을 모아서 하는말은 ‘원해’. 스윙스형 @itsjustswings ‘듣고있어?’-묵은지와 참치의 조합은 반칙이다. 거의 길을 막지말라며 폭팔하는 멘토스와 코카콜라다.-고소하고도 새콤한 조합에 큼직한 계란과 우엉 그리고 당근은 밥이 들어갈 자리를 안준다. 악독하고도 좋은(?)놈들이다.-일반김밥의 1.5배정도 되는 굵기다. 김밥하나에 사천원? 뭐이리비싸? 라는 말은 안먹어보고 뒤에서 궁시렁대는 싸이버망령이라 생각한다. 본인은 원래 김밥두줄반에 라면까지 먹는데 김밥한줄먹고 배불렀다.-여태까지 먹선생 모친메이드 참치김밥이 최고라고 생각했다. 김밥으로 유명한 곳들을 방문했었지만 별차이 없거나 엄마김밥 더 맛있었다.-하도 많은사람들이 극찬하며 호들갑들을 떨었던걸 보고 ‘김밥이 맛있으면 얼마나 맛있겠어 ㅋㅋ어짜피 울엄마김밥 미만 잡인데’라고 생각했다.-완벽하게 깨졌다. ‘어짜피 너네는 못이겨’라고 생각했지만 이곳은 달랐다. 밥먹다말고 카톡을 켜서 ‘엄마 이제 김밥은 사먹을게요’ 라고 보냈다.-집갈때 본가에 들러 사다드리려 했지만 퇴근할때는 이미 문을 닫아버렸다. 드시며 환하게 웃을 모습이 너무 기대되니까 일요일에 재방문할거다.-직화제육김밥도 기깔났다. 근데 재방문시 나는 절대로 안먹을거다. 묵은지참치김밥이 있는데 다른메뉴를 먹는다? 위장낭비다. 다음엔 컵라면도 안먹을고 무조건 묵참김 2줄.-제 점수는요..10점 만점에 9.3점입니다.글 거의 완벽하게 써나갔을때 쯤 전화와서 날아갔는데. 속상하지만 여러분들을 위해 다시 썼다. 하지만 아까 처음 작성했을때의 그 감정을 그대로 전하지는 못한것 같아서 아쉽..-#한입소반 #묵은지참치김밥 #제육김밥 #김밥 #김밥맛집 #숙대맛집 #숙명여대 #남영동맛집 #청파동맛집 #용산맛집,맛있다
22,한입소반,진진쓰,기대를 많이 했음에도 불구하고 맛있게 먹었어요!이런 속내용물 튼실한 김밥들이 너무 건강을 지향한 나머지? 싱거웠던적이 종종 있었는데 재료들이 조화로워요ㅎㅎ묵참김밥도 맛있었지만 전혀 기대안했던 직화제육김밥도 맛있어서 놀랐어요 자주 가게될거같아요:),맛있다
23,한입소반,걸어다니는 망고플레이트,"묵은지 참치김밥(4,000)크림치즈김밥(4,000)숙대에서 유명한 묵참 먹으러 다녀왔어요! 테이크 아웃만 가능합니당묵참은 아빠가 많이 해주던 김치김밥? 맛이 나는데 솔직히 특이점은 못느꼈어요 ㅠㅠ 백김치가 상콤하긴하지만..크림치즈김밥은 좀 별로였어요ㅠ 안에 단무지같은게 없어서 씹히는 맛도 안나고 살짝 느끼..?그래서 묵참>>>> 크림치즈! 묵참은 그냥 괜찮다 정도ㅠ 많이 기대해서 그런가봐요 ㅠ!! 크림치즈김밥보다는 삼겹살 김밥 드시길! 두개중에 고민하다가 크림치즈 샀는데 실망이네요",괜찮다
24,한입소반,Chloe,묵은지참치 김밥 한줄 먹으러 숙대까징 ㅡㅜ.  묵은지와 참치의 발란스.  맛있어영,맛있다
25,한입소반,Hailey,"최애 참치김밥! 오랜만에 생각나서 지나가던 길에 포장했어요. 간만에 방문해서 가게 위치가 바뀐줄은 몰랐는데, 바로 근처 건물로 확장이전 했더라구요~ 이전에는 가게가 정말 협소해서 여러명 기다리면 살짝 불편했는데 이제는 키오스크로 주문가능하고 번호표도 있으니 훨씬 나았던 느낌. 이번에는 묵참과 매콤멸치 주문했어요. 포장도 호일포장에서 플라스틱 패키지로 바뀌었더라구요. 그런데 왠지 느낌탓인지, 참기름 향이 예전만 못 한 기분.. 예전에는 포장을 뚫고 나오는 고소한 향이 남들에게 머쓱할 정도로 강했는데 뭔가 덜하네요 이번엔..~~ 하지만 아삭한 묵은지와 참치의 조합은 맛없없이니까요 :) 매콤멸치는 이번에 처음 먹어봤는데, 정말 이름대로 꽤나 매콤했던. 다른 김밥들도 이전에 몇 번 도전해봤지만 그래도~ 역시 베스트는 묵참인 듯!",맛있다
26,한입소반,chanwook_ie,숙대 주변을 지나가는 길에 사람들이 붐벼있는 걸 보고 방문한 곳이다. 이영자 맛집으로 소문이 나서인지 김밥을 사기 위한 손님들이 줄을 서고 있었다.가장 유명하다는 묵참김밥을 2개 포장해 주변에서 하나만 먹어봤는데 흔히 알던 참치김밥보다 훨씬 맛있었다. 우선 김밥은 한줄로 배가 부를 만큼 두껍다.묵은지의 상큼함이 참치의 기름진 맛을 잘 잡아주면서 아삭한 식감이 좋았다. 단무지가 들어가지 않았는데도 식감이 낯설다는 생각이 전혀 들지 않았다.,맛있다
27,한입소반,맛 seeker,굉장히 두툼한 김밥이에요. 아주 실해요. 한줄먹음 배불러요. 묵은지참치김밥이 가장 유명한데 그럴만해요. 참치가 아주 가득해서 풍민한맛에 느끼하지 않게 묵은지가 잡아줘요. 다른 맛보다 훨 맛있었어요. 매장에서 기다려서 사왔은데 매장에 손님이 넘넘 마나서 20분은 기다렸어요. 키오스크 주문이고 가격대가 같으면 주문 후 메뉴를 변경할 수 있어요 (따로 직원에게 말씀드려야해요) 새로생긴 매장 위치 확인해서 방문해보세요.,맛있다
28,한입소반,즐거운망고_2141,뭔가 전과 같진 않다,별로
29,한입소반,김혜진,김밥 중의 왕? 김밥 중에 실하다 정도? 맛으로 따지면 더 맛난 음식이 많은데 먹기 간편한 것중 괜찮은 정도 인거같아요. 근데 은근 사람 입맛마다 달라서 전 쏘쏘하다고 생각했는데 이 김밥때문에 이동네 이사오고 싶단 친구도 있었습니다.다양하게 먹어봤을때 묵은지김밥이랑 삼겹살김밥이 젤 낫고 시래기나 멸치는 제 스타일이 아니더라구요,괜찮다
30,한입소반,슈빙,김밥 이렇게 맛있게 (많이) 먹어본 거 오랜만이당....점심 때 한 줄 다 먹고 저녁에 한 줄 또  먹었다;;말해모해.. 아삭한 묵은지가 부드럽고 고소한 참치마요 감싸고 다른 채소들이 부족한 맛을 보충해준당 밥은 딱 김밥 형태를 유지해줄정도만 들어감ㅋㅋ,맛있다
31,산동만두,나도먹을래,야채고기 군만두 짱맛있다,맛있다
32,산동만두,Wandering Consultant,"배민에서 배달 가능한 만두전문점. 만두피가 생각보다 두꺼운데 아마 배달하면서 그 쫄깃함이 반감되는 영향이 있을 듯. 메뉴는 찐만두 네 종류와 군만두 세 종류, 그리고 철판 양고기로 구성되어 있다. 나는 다양한 종류의 만두를 먹어보고 싶어 만두만 세 개 주문.▪️새우 군 9,000원▪️야채고기 찐 7,500원▪️김치 찐 7,500원베스트 메뉴인 새우 군만두는 배달 박스 안에 갖히는 바람에 메뉴 설명처럼 “밑바위촉”의 식감을 좀 잃는 모양. 새우의 탱글함이나 만두피의 쫄깃함이 엄청 기억에 남을 정도는 아닌데, 전체적으로 만두 한알을 입에 넣고 씹었을 때 만족스럽다. 찐 야채고기 만두도 마찬가지다. 오히려 기대했던 김치만두가 썩 맛있는 김치를 쓰는 게 아닌지 너무 시고 쓴 맛만 나서 가장 별로였다. 얘는 찐만두만 가능한 것도 이유가 좀 궁금하다. 양념장으로 제공되는 간장, 식초 고춧가루 조합이 맛있고 단무지도 함께 제공되는 걸 보면 상당히 한국적인 만두집인 모양.",괜찮다
33,산동만두,몰강이,"새우군만두(**추천), 부추고기 군만두(*추천), 고기찐만두후암동의 자랑 산동만두♡ 여기 후기를 한 번도 안 썼다니!! 요번엔 배달로 시켜먹었어요. 개인적으로 여긴 군만두가 짱인 것 같아요. 반만 굽고 반은 찐만두처럼 나와서 바삭바삭+촉촉함 모두 느낄 수 있어요! 그 중 새우군만두가 제 원픽! 새우도 탱글탱글하고 육즙도 최고예요 ㅎㅎ 피가 좀 두꺼운 편인데 고춧가루간장 찍어 먹으면 간이 딱 좋아요. 가격, 맛 모두 휼륭한 곳~~",맛있다
34,산동만두,기매,"만두 짜지않게 참 맛있게 하는 곳슴슴한 만두가 이렇게 맛있을 수 있구나 처음 알았다산동식 만두가 전부 이렇게 맛있다면산동에 가서 한 3개월쯤 살아도 좋으리내 입맛에는 부추고기 군만두가 딱이었다촉촉한 육즙에 바삭함과 쫄깃함 다 가졌다고춧가루 간장 찍어먹으니 그냥 완벽함새우찐만두도 새우가 실하고 비린내 하나없이촉촉하게 맛있었다 이 메뉴도 군만두로 먹으면더 맛있을것 같아 다음에 도전해볼 예정제일 신기한건 만두먹고 트름하면 (더러움 죄송)진짜 지옥에서 온 냄새 나는데 이 집 만두는그런게 없어서 너무 놀라웠다....비결이 뭘까....먹을때도, 먹고나서도 참 깔끔한 만두다",맛있다
35,산동만두,연건동맛동산,"⭐⭐⭐⭐☆야채고기만두 (6.0) 새우찐만두 (8.0).최자로드에도 출연하고, 생활의 달인에서 새우 군만두의 달인이라는 칭호까지 얻으면서 유명새를 달리고 있는 후암동 산동만두. 이곳을 다녀간 사람들의 후기가 적힌 포스트잇이 가득 덮고 있는 한쪽 벽을 마주하고 앉아 이곳의 인기메뉴인 야채고기만두와 새우만두를 주문했다..하나는 찐만두로, 하나는 군만두로. 밑에 녹말물을 부어 바닥은 바삭하게, 위는 촉촉하게 구워내는 방식의 군만두, 그리고 정말 절묘하게 쪄낸 찐만두. 결론부터 말하면 정말 잘 만든 만두를 맛볼 수 있었다. 부추 가득한 야채고기만두는 속이 알차게 차 있고 부추의 향과 고기의 고소함이 절묘했고, 새우만두의 경우 탱글탱글한 새우와 이를 받치는 소의 조화가 너무 좋더라..수준급인 중식만두임에는 분명하다. 다만 툭툭 튀는 맛은 아니다. 재료와 소의 조화를 절묘하게 갖춘다는 점에는 만두가 갖춰야 할 덕목을 완전히 갖추었다고 할 수는 있겠지만 꽤나 삼삼한 이곳의 만두는 '와 맛있다!!'를 외치게 하는 맛보다 끊임없이 입으로 가져가게 만드는 그런 맛에 가까웠다..개인적으로 스스로의 입맛은 아직 초딩입맛에 가깝다고 생각하다. 넘치는 감칠맛, 팍팍 터지는 육즙, 화려한 비주얼에 강하게 끌리니까. 하지만 음식을 먹다 보면 가장 어려운 것은 화려한 기교 없이 삼삼한 맛에서 맛을 내는 것이라는 생각이 든다. 이 문장에 가장 부합하는 곳이 바로 이 산동만두다. 과하게 터지는 육즙 없이도, 튀는 염도나 눈이 번쩍 뜨이는 감칠맛은 없지만 계속 입에 만두가 들어가고 급기어 한 판을 더 시키게 만드는. 자극적인 음식은 한 번 주문하고 그 뒤로는 재방문을 꺼리게 하지만, 이런 음식은 그 동네를 찾았을 때 언제든 다시 생각나게 만든다. 나에게 산동만두의 만두는 그런 느낌을 받게 만들었다..아마 다시 후암동을 찾는다면, 그리고 배가 묘하게 출출하다면 산동만두의 만두가 생각날 것 같다. 혼자 방문한다 하더라도 군만두와 찐만두 하나씩을 모두 주문할 것 같다. 그만한 내공과 분위기를 갖춘 곳.",맛있다
36,산동만두,혀니이,"맛있는 만두집, 후암동 산동만두! 사람이 많음.. 생활의달인과 최자로드에 소개되고 나서 더더 유명해진 곳. 매장 규모가 작고 만두 치고는 천천히 나오는 편(?)이라 기다림이 필요합니다.찐만두는 반반으로 야채고기+김치만두, 새우 군만두 주문. 수분감있게 쪄진 찐만두는 10알이 나와요. 피가 두꺼운 중국 스타일? 야채고기만두는 담백하고 단 맛이 나요. 잘 보니 배추도 아니고 양배추가 들어갔더라고요! 김치만두는 은근 매콤하고 독특한 향이 났어요.군만두는 딱 봐도 이상적인 비주얼.. 밑은 바삭, 위는 쪄서 촉촉해요. 피도 더 얇은 편이고 새우가 작지만 식감 좋게 씹힙니다.찐만두 6천원, 군만두 7천원으로 가격도 좋고. 다만 아쉬운 건 위치가 애매해서 차 있어도 주차 어렵고, 대중교통 타고 가면 언덕을 걸어야 해요.insta: @hhhynie",맛있다
37,산동만두,Jinny,"군만두 맛있어요! 바삭한데 탱글한 식감이랄까? 유일한 단점은 조리시간인데, 사장님도 기다리게하는게 싫으신지 오기전에 미리 전화로 주문해도 된다셨어요 :) 참고하세요!",맛있다
38,산동만두,맛 seeker,또갔어요 맛있습니당! 고기군만두 새우군만두 추천해요:)최자 맛집으로 유명세를 탔던 중국식 만두가계고 가족들이랑 가서 포장해와서 먹었어요!조리시간이 좀 걸려요. 주인아쥬머니가 천천히 조리하시는 편이에요. 항상 가면 직접 만두를 만들고 계십니다. 시키면 냉동을 구워주시는데 일이인 가계라서 미리 만들어 두시는 것 같아요.군만두가 너무 맛있어요. 가족들 다 맛있다고 아주 만족하셨습니다! 가성비도 좋고 추천해요!,맛있다
39,산동만두,크러스트,"산둥식 만두를 파는 곳 (이겠죠 ..? 이름이 산동만두니까..?.?)혼자 가서 혹시나 반반되냐고 여쭤봤는데(군만두는) 야채고기+부추고기 반반 (8개 ₩6000)가능하다고 하시더라구요 ㅎㅎ 한 쪽은 찌고 한 쪽은 구운만두 인데일반적으로 아는 식감보다는 조금 덜 바삭해서 딱딱한 바삭한 느낌이 아니라 가벼운 바삭한 느낌입니다 ㅎㅎ속은 아주 맛있어요 ! 자극적인 맛있음은 아니지만, 그래서 마음에 들었어요다른 곳에서 먹는 만두들은 조금씩 느끼하기 마련인데,육즙이 느껴지면서도 무겁지 않고 부드럽게 재료들이 조화를 이루고 있어서 정말 맛있었어요 야채고기가 특히 그 조화가 좋았고,부추고기는 부추 특유의 풀느낌ㅋㅋㅋ 이있었는데도 느끼하지 않고 그 매력이 있어서 좋았어요크기는 한 입에 먹을 수 있을 정도인데 반씩 잘라먹었어요 운이 좋은건지 육즙이 바깥으로 튀어서 다행이었는데 ㅎㅎㅎ 처음엔 속을 음미하면서 먹다가 나중엔 고추기름에 찍어먹었더니 감칠맛이 더해져 좋았습니다아담한 크기의 식당이에요 아마 중국에서 오신 것 같은 모녀가 운영하시는 것 같은데, 친절하시고평일 다섯시반쯤 들어갔는데 만두를 빚고 계셨어요 먹는 곳도 (-젓가락통,단무지와 그릇 등이 마련되어있는 곳,테이블)주방도 깔끔해보여서 기분이 좋았어요 ㅎㅎ다음엔 두세명이 가서 찐만두 군만두 둘 다 먹어보고 싶어요",맛있다
40,산동만두,맛 seeker,-4.3/5  -재방문의사 있음  -가성비아주좋음맛있어요! 깔끔한 맛이고 피가 부드럽습니당!동네에서 만두를 가장 잘만드는 친구네 집 어머니가 내신 가게 느낌이에요!토요일 한시반쯤 갔는데 저희랑 다른팀이랑 두팀만 있었어요. 냉동 만두를 꺼내서 조리 하시는 것을 반신반의 했는데 먹어보니 오 깔끔하니 맛있네? 싶었습니다.김치찐만두랑 새우군만두 먹었어요.둘다 얇은 피가 아닌데 너무 부드러워요 밀가루 냄새가 하나도 안나요!김치찐만두는 김치가 가득 들어있어서 매콤해요.새우군만두는 고기만두에 새우가 하나씩 들어있어요! 냄새 하나도 안나고 맛잇어요!맛은 새우군만두>김치군만두 에요.다음에 가면 고기만두도 꼭 먹어볼거에요!저희 메뉴 나오고 쉬는 시간에 아주머니가 계속 만두를 만들고 계시더라구요. 나오면서 너무 맛있어요~~~ 하고 나왔습니당 굳굳,맛있다
41,산동만두,joy♡,만두속이 신선해서 더 맛있었던 만두~~~ 기름이 별로 없어서 단백한 만두~만나서두근두근....♡,맛있다
