,가게이름,리뷰아이디,리뷰,맛평가
11,엘림들깨수제비칼국수,찻집고냉이,"칼제비 2인. 웨이팅이 사악하게 길기때문에 이로인한 쇼크 주의. 애매모호한 4시타이밍에 가서, 이마저도 15분정도 웨이팅 후 착석. 그런데 의외로.. 처음 먹었었던 그 센세이션은 없고 뭔가 '맛있긴하지만 이걸 2시간씩 기다려서 먹는단 말인가요?' 싶은 맛. 그 긴 시간을 감수하지 마십시오,, 기대하지 않은 수육+보리밥이 센세이션이었는데, 사람들이 수육때문에 줄을 서는 것같진 않고. 약간 미스테리. 이번 방문은 재방문 한거지만, 앞으로는 재방문 의사 없음. (웨이팅이 없다면 수육은 먹으러 갈 수 있을듯? 그러나 멀리서 갈 정도는 아닌듯하다)",괜찮다
12,엘림들깨수제비칼국수,메롱,짱맛짱맛,맛있다
13,엘림들깨수제비칼국수,mong,"와 여기는….진짜 찐이에요 ㅋ 제발 가보세욤, 들깨칼국수 안좋아하시는 분들도 한번만 가보세요:)여기 다닌지는 이미 몇년전인데  여기 다니기전에는 들깨칼국수 안좋아했는데 여기서 한번 먹고는 이제는 꽤 잘먹어요. 물론 먹을때마다 엘림이 낫네…하면서 약간 실망하기는 하지만ㅋㅋ들깨국물이 진짜 걸죽하고 진해요. 거의 콩국수국물수준으로 뽀얀색이라 칼국수 국물이라기 보다는 들깨죽 먹는 느낌이에요. 실제로도 저는 가면 면이나 수제비 건더기보다는 국물위주로 먹어요!먹기전에 열무비빔보리밥을 에피타이져로 주고, 수육도 몇점나와요 거기에 양푸짐한 칼국수까지.한번도 국물끝까지 다 먹고 와본적이 없을정도로 양도 많아서 진짜 가성비라는걸 실감하고 옵니다.",맛있다
14,엘림들깨수제비칼국수,남기,맛있다.,맛있다
15,엘림들깨수제비칼국수,김쿵철,"여기서 먹은 들깨 칼국수를 뭐라고 칭찬해야 할까 한참을 고민했다. 내 변변찮은 필력으로는 뭐라고 이야기해도 충분하지 않으리라는 것을 깨닫고는, 그냥 '맛있다'하나 추가하는 것으로 만족하기로 했다. 정말 맛있는 곳이니까.",맛있다
16,엘림들깨수제비칼국수,syj701,칼제비는 여전히 맛있어요~근데 김치가 너무 짰어요.,맛있다
17,엘림들깨수제비칼국수,Noah,"수제비, 김치, 만두, 수육 모두 맛있어요.들깨 국물도 너무 좋아요:)",맛있다
18,엘림들깨수제비칼국수,지적생활의즐거움,"감동적입니다. 저는 서민이라 저렴한 가격에 푸짐한 음식점을 사랑합니다. 이곳에서 1인당 7천원 내고 먹은(사진은 2인분) 들깨칼제비는 맛도 좋고 정말 푸짐합니다. 칼제비 먹기 전에 보리밥 한그릇 슥삭 비벼먹고, 감칠맛 나는 겉절이와 김치에 담백한 칼제비를 후루룩 먹고 있는데 갑자기 등장한 수육 한접시? 잉? 저희 수육 안시켰는데? 했더니만 원래 주는 거랍니다~ 세상에나, 맛도 좋고 인심 좋고 다음에도 또 가고 싶은 맛집",맛있다
19,엘림들깨수제비칼국수,맛둥이,어휴 여기 진짜 맛있어요저렴하고 양많은 동시에 맛도 있어요북한산 등산갔다가 내려와서 먹으면 맛있음이 배가 되어요등산안갔다와서 구냥 먹어도 맛잇어요,맛있다
20,엘림들깨수제비칼국수,깡,엘림 매우 맛있당근처 주차도 못할정도로 사람도 많다,맛있다
21,엘림들깨수제비칼국수,배고파,가격에서 일단 합격인데 맛도좋다밀가루 덜익은 풋내도 안나고 그렇다고 푹익어서퍼지지도 않음보리밥도 탱글탱글 씹히니 기분좋아지는 맛이다주인분도 굉장히 친절하심!테이블간격이 좁은건 약간아쉽다 ㅠㅠ,맛있다
22,벼랑순대국,정민,"아, 여기 무조건 추천합니다. 진짜 핵핵핵쫀맛! 대박!오후 4시부터 4시40분까지 브레이크라서 기다리다가 첫손님으로 들어가서 먹었는데, 와! 와!! 와와!! 진짜 맛있어요.내장이 진짜 신선함이 느껴졌어요. 쫄깃쫄깃함을 순대국에서 오랜만에 느껴봅니다.피순대도 엄청 고소하니 맛있어요.이곳에서만 있는 마늘이 많이 들어간 장이 있는데 여기에 살코기를 찍어먹는 것도 엄청 맛있어요.그리고 작은 깍두기들도 엄청 잘 익어서 순대국에 딱이였습니다. 친구랑 먹으면서 와 맛있다 여기 진짜 맛있다를 한 10번은 말한 것 같아요.가족들이 하는 곳 같아요. 서빙하시는 분이 따님같은데, 순대국에 대해서 엄청 꿰고 계시고, 친절하시고 설명도 엄청 잘 해주세요.들어가는 종류에 따라서 순대국 종류를 세세하게 나눠놨는데, 저는 다 먹고 싶어서 특순대국 시켰습니다ㅋㅋㅋㅋ그냥 특순대국 드세요!!!! 진짜 맛있어요!!!!!!와 강북구에 순대국맛집이 있다니>_<유명해져서 웨이팅 생기면 어쩌지 걱정이..",맛있다
23,벼랑순대국,신승수,굿,맛있다
24,벼랑순대국,반말했다존댓말했다,주말아침 택시타구 해장하러 갔는데 문 닫혀있었음공휴일이면 토욜두 쉬심다음에 평일저녁 재도전웨이팅 은근 했고 들어가서 벼랑순대국그냥순대국 주문벼랑은 뼈해장국느낌이 강하다평소 순대국귀신인데 맛이 타맛집에 비해 좀 자극적이고강한 느낌?!크게 재방문의사는 없다,괜찮다
25,벼랑순대국,개꿀,"강남에 농민이 있다면, 강북엔 벼랑이 있다!(물론 개인적으로 농민이 더 맛있긴 하지만..)사진 한장으로 리뷰를 끝낸다가격도 6,000원 대박아 개인적으로 아쉬운게 있다면, 고추가 없다.. 들깨가루도 추가가 안된다..",맛있다
26,벼랑순대국,깽민,랑종 보고 난 뒤에 순댓국을 먹는 선택이 탁월했다. 돼지에게 감사한 마음이 든다. 일반 순댓국과 가게 이름을 본 뜬 벼랑순댓국 메뉴가 따로 있다. 여쭤보니 벼랑순댓국에는 내장과 우거지가 함께 들어간다고 한다. 옆테이블 주문한 것도 슥 보니 일반 순댓국과 비주얼도 차이가 난다. 혹하는 마음도 있었으나 이 집에서는 일반 순댓국을 시켜야 한다길래 일반으로 주문했다.적당히 진하고 맛있는 국물과 더불어 큼직큼직한 고깃덩이가 맛있다. 먹어 본 순댓국 중 가장 알이 큰 살코기를 쓰는 것 같다. 고기가 맛있고 고기 찍어먹으라고 매콤한 마늘 쏘스도 주는데 이것도 특이하니 괜찮다. 순대도 약간 독특하다. 알알이 부숴지는 식감이다. 일반적인 정통 순대와 분식집 순대의 특징을 잘 조합한 느낌도 든다. 개성이 느껴져서 좋았다.돼지 꼬랑내도 별로 안나고 깔끔하면서도 진한 순댓국에 큼직하니 맛있는 고기가 가득 들어갔다. 훌륭한 가격에 훌륭한 맛이다. 커피 값 아껴서 배나 든든히 채우자.,맛있다
27,벼랑순대국,김범,깔끔하지도 친절하지도 않지만 맛있다.,맛있다
28,벼랑순대국,E.T Jun ,순대국,괜찮다
29,벼랑순대국,야구소년,"도봉 노원 강북의 모든 순대국집을 가본 건 아니지만. 현재까지 맛 본 순대국 중엔 여기가 가장 맛있다. 이 곳의 순대국은. 우리 동네에서 그토록 찾던. 입 안에서 쫙 하고 달라 붙는 국물이 가득 담긴. 아주 훌륭한 순대국이다. 먼저 벼랑순대국은 매콤함이 가득 풀어진 국물에. 살코기, 순대, 돼지부속도 한가득 들어있고. 여기에 우거지까지 풀어져. 씹는 맛이 배가 되는 국밥이다.  벼랑순대국은 가명이고. 진짜 이름은 벼랑해장국이 더 어울리는 이 국밥은. 저절로 땀샘이 몽글 몽글해지니. 가끔 매콤한 음식이 생각나는 날에 떠오를듯 하다. 일반순대국은 뽀얀국물에 살코기와 순대가 담겨 나온다. 또, 굳이 특으로 주문할 필요가 없는 양이다. 한술 가볍게 뜬 국물은. 다대기와 새우젓이 없이도 이미 훌륭하게 벼랑 스타일로 간이 되어 나온다. 더 덧붙일 필요가 없다. 몇몇 사람들은 벼랑순대국보다. 일반순대국이 여기의 진짜 진국이라 하던데. 정말 그렇다. 주인공은 단돈 6천원짜리의 이 녀석인듯 하다. 이 맛을 공유하고자. 이번엔 쫄깃한 머릿고기도 한접시 더해. 바리바리 싸들고 와. 친구들과 젓가락을 나누었더니. 틀어논 티비보다 순대국에 더 매진하게 된다. 역시 나만 이 맛에 반한게 아니였다. 오픈 시간대도. 애매한 시간대에 찾았을때도. 이 곳은 항시 바글 바글했다. 이제야 끊이지 않는 사람들이 이해가 간다. 이 근방 유일하게 보약을 파는 곳이니. 그리 사람들이 찾았구나.",맛있다
30,참만두,글쟁이,"창동 특산품이라 불리울만한 손만두창동에 살았다면 왠만하면 다 아는, 다른 동네로 이사를 가도 가끔 기억이 나서 찾아오는 곳원래 트럭에서 판매하셨는데,작년부터 가판대로 옮기셨고,그 뒤로 사람들이 몰리는 바람에 한참을 못먹게 된 ㅜ 오랜만에 찾았는데 이모님의 친절함은 그대로, 맛은 더 업그레이드 되었다이곳의 매력은 쫄깃한 만두피와 넘치도록 담아주시는 푸짐한 만두소에 있다특히 김치만두가 ㅎ깔끔한 매운맛에 마늘과 생강이 더해져서눈몰 쏙 빼는데 계속 생각 나는 맛 ㅋ 다만 고기만두에도 그 마늘맛이 세서 호불호가 있었는데 그걸 좀 조정하신 듯 ㅋ 담백하고 아삭하고 촉촉하고 여간 맛난다 ㅎ갓 쪄나온걸 바로 먹는게 가장 맛나지만포장해 와서 기름에 지져먹으면 그게 또 다른 매력이 있다ㅎ",맛있다
31,참만두,다나,"별점도 높고 나쁜 리뷰가 없어서 들렸는데, 제 입맛에는 안맞네요. 매콤하고 맛있는 김치 만두를 생각했는데 김치는 모르겠고 양배추 같은 식감과 고춧가루의 텁텁함,  마늘의 자기주장이 너무 강하네요.",별로
32,참만두,김재형,도봉구 이틀 연속 방문입니다 이제 당분간 갈 일이 없지 싶습니다사실 어제 참만두를 코스에 넣고 싶었는데 사장님 전화기가 계속 꺼져있어서 검색해보니 아침 7:00-7:30 동안만 예약을 받으시고 예약받은 물량만 판매 하신다고 합니다오늘 아침 출근길에 예약을 하고 칼퇴 후 방문했습니다예약 시간에 맞춰서 방문하니 찌고 있다고 좀만 기다리라고 하셔서 얼마 후 만두를 받았습니다 고기반 김치반 1인분입니다만두는 모두 얇은 피인데 잘 찢어집니다 찜기에서 집게로 옴기는 과정에서부터 그렇습니다조금 식힌 후 고기만두부터 맛을 보니 굉장히 아삭합니다 그러면서도 단 맛이 많이 나는게 아마 예상에 양배추를 많이 쓰신 것 같습니다그런데 피가 두꺼운 부분이 안 익었습니다 덜 익은 칼국수 면 맛이 났습니다김치만두는 꽤 맵습니다 제가 매운걸 잘 못 먹어서 그럴 수도 있는데 두 개 이상은 힘듭니다 마늘향과 살짝 불족발 양념 맛이 나는데 제가 느끼기에는 좀 인위적인 맛으로 느껴졌습니다 김치맛이 많이 안 느껴져 아쉽습니다평소 길거리 만두집들의 맛과는 다른 이 집만의 색깔이 있는 것은 분명합니다 다만 아침부터 부러 예약을 해서 멀리까지 찾아갈 정도의 맛은 아니고 동네분들 생각날 때 편하게 드시는 정도의 만두집이라고 생각합니다재방문 의사 : x,괜찮다
33,참만두,신승수,개안음,괜찮다
34,참만두,규릐,"창동 맛집을 말하면 대부분 얘기하는 참만두..!트럭에서 장사하시다가 국민은행 앞 노점으로 옮기셨다.사람들이 예약을 많이 했을 때는 예약이 너무나 밀려있어서 구매하지 못하고 돌아올 때도 많다.고기만두, 김치만두 둘 다 맛있지만 그래도 김치만두의 매콤한 맛은 늘 생각이 난다!",맛있다
35,참만두,망고,창동역에서 엄청 유명한 만두라고 하길래 너무 먹고 싶었는데 갈때마다 휴일이더라구요ㅠ 평일에 저녁 6시쯤 갔더니 거의 다 마감했다고 맛별로 한판씩만 요청드렸더니 다행히 한시간 뒤에 오라고 해서 드디어 맛보았습니다전 김치만두를 더 좋아하는데 만두 속이 진짜 꽉차있고 가판에서 파는 퀄리티 치고 엄청 알차더라구요! 요새 시중에 나오는 얇은피만두의 원조가 여기인듯? 한 느낌이랄까요가격도 진짜 저렴하고 타이밍이 잘 맞는다면 자주 사먹고 싶은 만두집이네요,맛있다
36,참만두,dally116,"창4동 주민센터 사거리에 위치한 만두가게 노점포. 내가 본 것만 22년 이상된 터줏가게. 원래 얼마전까지 지금의 와플 노점포가 있는 옆 길가였는데 위치만 살짝 바뀌었다. 사장님께서는 늘 그 미소 그대로~ 만두 맛도 그대로~고기만두,김치만두 각 4000원. 반반은 메뉴에 안 써있지만 말씀드리면 친절하게 해주신다. 생각나서 8시쯤 가보면 이미 솔드아웃일 만큼 단골이 꽤 많다. 낮에 오픈하셔서 만두소진시 문 닫는 인기만두집. 고기만두는 육즙 팡팡 고기찐빵 맛도 좀 나는게 진한 뒷맛이 있고, 김치만두는 당면과 김치소 등을 쳐덕쳐덕 버무린 스타일로 꽤 매워서 첫 도전자라면 반반을 권유~ 사실 첫 도전자가 아니라도 고기와 김치를 번갈아가면서 먹을때가 제일 맛있어서 나도 반반을 제일 자주 사는 편~오늘은 6시에 갔는데 고기만두 오래 걸린다 하셔서 김치만두로만 포장했음ㅠㅠ 결국 매워서 2개는 남겼지만, 여기 만두는 속편한 매움이라서 탈이 나지 않아 믿을 수 있다. 게다가 반들반들 윤기가 돌고 투명하다시피한 얇은 피가 이 집 만두의 찐매력이다. 찢어질 듯 찢어지지 않고 얇은데도 쫄깃하다는 점. 기가 막히지!!! 이쯤이면 만두의 달인으로 생달에 나와야 할 듯~단, 만두소가 아작거리고 씹는 식감이 살아있는 만두를 좋아한다면!! 살짝 실망할 수도 있지 싶다. 여기 소는 다져서 다같이 버무리는 스타일이라 참고할 것. 총평: 근처에 올 일이 있다면 일단 들려서 묻자! ""어머니!! 만두 남았어요?""",맛있다
37,참만두,준영,눈 오는 날 전화하고 방문! 다행히 웨이팅?이 하나도 없었어요ㅎㅎ 저를 비롯해 가족들이 다 매운걸 못먹어서 김치만두는 안사려했는데 그래도 시그니처라는 글을 많이 봐서 고기만두랑 하나씩 구입했어요. 결론은 김치만두 괜히 시켰고 고기만두나 하나 도 시킬걸 그랬습니다ㅜㅜ 김치만두 뭔가 매력적으로 맵긴한데 그래도 너무 매워서 땀뻘뻘 흘리며 먹어야해요... 고기만두가 은은하게 슴슴하면서 정말 맛있었는데 애호박? 같은 소가 낭낭해서 그런지 포근한 느낌이었어요. 9개에 4천원이면 가격도 너무 혜자롭!!,맛있다
38,참만두,야구소년,망고플레이트에 등록된 곳 중 가장 오래다닌 곳. 동네 친구들끼린 참만두라고 불렀는데 요즘은 창동트럭만두라고 소개되는 듯. 다시 영업 시작하시고 유튜브 여기저기에 소개되서 한번에 포장하기 쉽지 않다. 그래도 유명해진 덕분에 휴일이나 영업시간이 정확히 고지되는 게 장점.막 대단한 맛은 아닌데 어릴적부터 길들여진 맛이라 가끔 생각난다. 고기보단 김치가 시그니처. 근데 많이 맵다. 일반 김치만두 생각하고 먹었다간 입과 배에서 쌍으로 불 날 수도. 매운 음식을 즐기는 사람이 아닌 한 고기랑 반반은 필수다.만두 포장해서 바로 먹은 적이 근 10년 간 없다. 먹고 자면 다음날이 고통스러워서 항상 금밤이나 토밤에 포장하고 주말 아침에 먹는다. 그래야 뒷탈이 없는 만두다.,맛있다
39,참만두,야구소년,"창4동의 마스코트. 언제가 시작이였는지 모르지만. 다른건 변해도. 창4동 국민은행 앞 참만두 푸드트럭만큼은 변하지 않았다. 학창시절, 참만두가 담긴 김이 모락모락 나는 검은봉다리는 지금도 설렘이라는 단어를 표현 할 수 있는 존재다. 동그란 얇은 만두피 속. 아삭하고 짭쪼름한 고기소와 아삭하고 매콤한 김치소가 가득찬 만두가. 3천원에 9알이라하니. 신호등이 초록불을 밝히고 있어도 잠시 쉬었다가 건너야겠다. 학창시절엔, 땀 뻘뻘 흘리며 혀가 화끈하던 김치만두였는데. 이젠 물 없이도 김치만두 정도는 너끈하다. 그때보다 참만두가 덜 매워진건지. 내 입맛이 철이든건지는 모르겠지만. 예나 지금이나 만두 알알이 속에 박힌 감칠맛만큼은 변하지 않은 것 같다.",맛있다
40,여러분평양냉면,민님,"냉면을 좋아하지만 그동안 함흥냉면만 고집하던 내가급 평양냉면이 먹고싶어 검색해서 후기를 찬찬히 살피고이집이다하고 찾아간 여러분평양냉면.큰길에서 골목으로 들어가자마자보여서 찾기는 어렵지않았다.외관은 깔끔하고, 너무 더운 날씨였는데 내부 들어서자마자 시원한 바람이 너무 마음에들었다. 처음 간거고 처음 평양냉면을 맛보는거라 물냉 비냉에 아쉬움을 달래고자 군만두도 추가했다.간단한 밑반찬이 나오고 군만두가 나왔는데,만두를 직접 만드신건지 속이 꽉찬 맛있는 만두 군만두라기보단튀긴만두에 가까웠다.물냉  비냉이 나오고 그냥 맛을보고싶어 먼저 국물을 한번 먹었는데늘 들어오던 심심한 맛이 아니라 깔끔한데 감칠맛이 도는그런 내 입에는 딱 알맞는 맛이었다. 면은 일반 냉면 식감이 아닌 메밀면과 비슷하게 끊기는 식감이었고비냉을 먹어보니 오와 맛있어!하며 달큰함과 매콤함이 있지만아주 적당히 부드러운 매콤함이라 맵찔이인 나에게는적당한 맛이었다.첫평양냉면 성공후 곧 두번째 방문이 이루어질듯한 곳이다.",맛있다
41,여러분평양냉면,장희,예전 사진은 이쁘게 담아냈는데 이번걸 보니 진미평양냉면처럼 좀 막담은 느낌. 고기 부위도 바뀐것 같고..일단 육수는 꽤 짭짤한 편인데 맛있었다. 면도 괜찮았음. 저번엔 면이 약간 별로에 온도도 마음에 안들었는데 이번엔 맛있게 먹었다. 다른 테이블 보니 불고기를 많이 먹는 듯.,맛있다
42,여러분평양냉면,북극곰,저렴한 가격에 곁들임메뉴를 먹을수 있는 것이 강점인 곳. 국내산 삼겹 제육 반접시가 8000원. 혼자와도 부담이 없다. 비빔냉면도 꽤 괜찮은 편,맛있다
43,여러분평양냉면,ethanghymn,"마리오파스타에서 나오니 적당히 배가 불렀지만 합정쪽에 온 길에 한 군데 정도 더 들르고 싶어 지난번에 무민님의 리뷰에서 본 미소라멘이 궁금했던 소박한이야기에 들르기로 하고 근처 고망고에서 코코넛 콩카페를 테이크아웃해서 배가 좀 꺼지길 바라면서 소박한이야기까지 걸어 갔는데 휴무였음.인스타 계정은 몰라 네이버지도에 딱히 휴무일이 표시되어 있지 않아 갔던 건데 어쩔 수 없었고, 다른 데는 없을까 하다 여기 여러분평양냉면이 생각나 여름이 가기 전에 들러보고 싶었었는데 오늘 들러보기로 함.가게는 지난번에 들렀었던 헤비앤라이트 근처였고 점심시간을 한참 지나선지 가게는 비교적 한가한 편이었고 명태회 비빔냉면도 궁금했지만 메뉴에 딱히 명태회는 없어 좀 더 안전한 메뉴인 평양 비빔냉면을 부탁드림.먼저 걸쭉한 편이었던 따뜻한 면수가 나오고 반찬으로 열무백김치와 무절임이 나오고 겨자와 냉육수가 겉들여져 평양 비빔냉면이 나옴.함흥냉면이었다면 설탕을 뿌렸겠지만 평양 비빔냉면이어서 아무것도 안 넣고 잘 비빈 후 맛을 보니 일단 어느 정도의 달달함이 느껴져 흔한 평양 비빔냉면에서 기대하는 것과는 살짝 달라 어! 좀 다르네 함.면은 흔한 평양냉면에서 기대하는 툭툭 잘 끊어지는 타입었고 냉육수도 맛을 보니 흔힌 함흥냉면집에서 접하는 비교적 자극적인 맛은 아니었지만 그렇다고 흔한 평양냉면집에서 접하는 담백한 타입은 아니어서 중간쯤 되는 맛이었음.고명으로 3점이나 올라간 양지 수육을 집어 맛을 보는 순간 잠깐만 함.찬 수육이지만 입에 들어온 양지 수육은 고기 사이의 지방이 그런 건지 뭔가 비닐을 씹는 것 같은 식감이 느껴져 살짝 당황함.비빔냉면을 먹으면서 다른 수육을 막을 때도 계속 그런 느낌이어서 메뉴를 다시 한 번 보니 소고기 수육은 보이지 않아 모든 메뉴를 가게에서 만들진 않는 건가 함.그렇다고 잡내가 나거나 씹는 동안 계속 그런 식감이 느껴지는 건 아니었어서 그런 식감만 느껴지지 않았으면 좋았을 텐데 하고 아쉽게 느껴짐.적당히 맛있게 먹고 자리에서 일어나 계산 후 가겔 나옴.전체적으로 지난번 진영면옥 정도는 아니더라도 나름 좋은 가게인가 싶어 들러봤는데 사장님도 친절하시고 나름 정성은 느껴졌지만 면을 제외하고는 어느 정도 달달함이 느껴지는 비빔양념이나 오늘만 그렜는지는 모르겠지만 고명으로 올라간 수육이 처음 씹었을 때 뭔가 비닐을 씹는 것 같은 느낌이 들었어서 아쉬워 괜찮다로..",괜찮다
44,여러분평양냉면,북극곰,"오늘은 비빔냉면에 수육 반접시 주문. 가격은 각각 0.8로, 역시 너무 착하다. 수육도 양이 꽤 됐다. 우선 찬 종류가 다양해서 좋고, 수육 시키면 주는 김치도 시원하고 잘 익어서 좋다. 여기 비빔냉면은 양념장에 다진 고기가 들어가는거같은데, 그래서 씹는 맛이 좋다. 그리고 파가 많이 들어가서 그런지 감칠맛도 좋다. 또한, 오늘은 주전자에 냉육수도 조금 맛보라고 하셔서 마셨는데, 비빔냉면 한입 하고 육수 한입 하니까 좋았다. 수육은 맛 자체는 특별하지 않은, 그냥 삼겹 수육인데, 곁들임 찬이 든든히 나와서 좋다.",맛있다
45,여러분평양냉면,북극곰,"재방문했는데 오늘따라 육수가 약간 밍밍한듯 하면서도 또 괜찮은것같기도 했음. 만두는 여전히 맛있었다. 다만 내가 평냉을 여기서 입문하고, 이후에 의정부 평양면옥을 방문한 적이 있는데, 거기보다는 확실히 여기가 밀린다는 느낌을 받았지만 그래도 8000원 가격 생각하면 좋은것같기도 하고. 애매하지만 그래도 집이랑 가까워서 재방문 예정.",괜찮다
46,여러분평양냉면,심규원,가성비 매우 훌륭함,맛있다
47,여러분평양냉면,북극곰,여기 비냉먹으러 또 왔는데 비냉도 진짜 맛있네요ㅋㅋㅋ고명으로 올라간 고기까지 같이 비벼서 먹으면 이젠 물이랑 비빔중 고민할듯ㅎ,맛있다
48,여러분평양냉면,북극곰,여기 왜 평점도 안 등록돼있는거지ㅠㅠㅠ여기 평냉이랑 만두 맛집!!혼자 가서 만두랑 냉면 먹어도 딴데서 먹는 냉면 하나 값보다 훨씬 싸다ㅠㅠㅠㅠㅠ노도강에서 유일한 평냉 맛집,맛있다
