,가게이름,리뷰아이디,리뷰,맛평가
11,용마해장국,종민현,"역대급~해장국..노포 라서 꼬릿한 냄새가나는 해장국을 생각하신다면 오산 입니다.ㅎㅎ마치 아주 깔끔한 갈비탕이라고 해도 될꺼 같아요..광주 송정시장에 영명순대국 국물과 비슷한 맛 입니다.암튼 꼬릿한 냄새나는 해장국을 원하신다면 패스~~깔끔,시원한 해장국을 원하신다면 강추 합니다.",맛있다
12,면동떡볶이,JH,"도대체 무엇이 맛이 있다는건지..... 모르겠음..ㅠ맛, 친절, 위생,... 다 별로ㅠ",별로
13,면동떡볶이,먹는데돈다쓰는오리,"동심으로 돌아간 가격과 그렇지 않은 맵싸한 짜장 떡볶이짜장 떡볶이 단일 메뉴로 승부를 보는 초등학교 앞 맛집학교 앞 답게 안맵게 버전도 가능하지만, 매운 맛을 선택했다사실 매콤한 짜장 떡볶이를 좋아해 종종 두끼에 가서 나름의 방법으로 섞어 만들곤 했는데, 이곳의 떡볶이 맛과 귀신같이 똑같애 먹자마자 취향 저격 당해버렸다매콤 칼칼한 맛과 짜장의 맛이 잘 어우러진 떡볶이로, 짜장은 달달함 보다는 짜고 구수한 맛을 담당한다국물이 많은 편이라 떡은 국물과 함께 떠 먹는것이 좋고, 쫄볶이를 시키면 쫄면을 정말 넉넉하게 넣어주신다야끼만두나 계란 같은 사리는 기본 떡볶이 구성에는 들어있지 않으니 별도 주문해야한다학교 앞 다운 가격과 칼칼한 어른을 취향저격한 맛에 두번 만족한 로컬 맛집매장에 들어가면 어른이들이 많은데 그 이유를 단박에 깨달을 수 있었다포장도 동일한 가격에 되니 한번 방문할때마다 넉넉히 먹고 싸오게 될 곳",맛있다
14,면동떡볶이,써니♡,동네 초등학교 옆 떡볶이집을 표방하지만 이제는 조금 바뀌어야 할 때!떡볶이를 좋아하는 나는 짜장떡볶이에 많은 기대를 하였다. 즉석 짜장 떡볶이를 판매하는 곳이 많이 없기도 해서 더욱 더 기대하였다.면동 초등학교 바로 옆에 붙어있다. 가게 바로 앞이 운동장 담장이 이어져 있다. 정말 우리가 말한 동네 초등학교 옆 떡볶이다.매장 안을 방문하면 추억의 브로마이드가 붙여져 있다. 붙여져 있는 가수들을 보니 딱 나의 세대라서 추억이 솔솔 떠오른다ㅎㅎ우리는 라볶이 2인분과 야끼만두 4개와 콜라를 시켰다. 많은 분들이 공감하겠지만 짜장 떡볶이는 덜 맵게 먹는 떡볶기라고 생각할텐데 이 편견을 깨고 생각보다 매콤했다. 짝궁은 너무 매워서 단무지로 혀를 식히는 정도였다. 그래도 야끼만두랑 같이 먹으니까 거부할 수 없는 궁합이었다.그런데 약간 위생적인 부분과 카드를 받지 않는 부분이 좀 마음에 걸렸다. 무의식적으로 사장님이 장갑 낀 손으로 조리도 하시고 바로 돈도 받으시더라학교 옆 작은 분식집 특성상 저렴하게 장사하시고 객단가가 낮은 점은 인정하겠다. 하지만 컵볶이 사먹는 것도 아니고 이것 저것 추가해서 먹으면 1 테이블 당 만원 정도 하는데 너무 당당하게 카드 안 받는다고 카드 결제는 10% 추가한다고 하다니ㅎㅎ 우리 회사 앞 길거리 토스트 집도 카드 받는데...많이 아쉬웠다.,괜찮다
15,면동떡볶이,김재형,"용마해장국에서 기분좋은 식사를 마치고 사전에 2차로 점찍어뒀던 면동떡볶기로 향했습니다주차는 까치공원공영주차장에 하고 걸어가면 금방입니다 (한 시간 1,200원인데 100원만 더 보태면 면동떡볶기 라면이나 쫄면사리 가격입니다 그렇게 생각하면 아깝지만 주차장 치고는 괜찮습니다)면동떡볶기는 정말 학교 바로 앞 분식집입니다 옆에는 문방구가 있습니다 1993년 개업이니 나이가 얼추 저랑 비슷합니다가게 앞에서 가만히 서있어보면 완전 저 초딩 때가 생각납니다 앞에 오락기만 있었으면 한 판 했을 것 같습니다안심콜을 하고 들어가니 테이블 6개의 작은 동네 분식집입니다 사장님께서 아주 반갑게 맞아주십니다내부에 아이들은 없고 어른들만 있습니다 쫄볶이+라면사리+계란+야끼만두2개 주문했습니다벽에는 언제적 슈쥬님들과 영원한 이몽룡 재희님까지 붙어있습니다짜장떡볶이라고는 은혜떡볶이밖에 모르는 저인데 이런 분위기에서 기다리는 떡볶기는 참 설렙니다 은혜떡볶이는 20대를 떠올리게 하고 면동떡볶기는 10대를 떠올리게 합니다플라스틱 그릇에 국물이 흥건하게 담겨져 나옵니다 국물부터 떠먹어보니 약간 칼칼하고 감칠맛나는게 맛있습니다근데 어딜가나 짜장떡볶이는 정작 짜장맛은 나지 않는 것 같습니다(ㅋㅋㅋ)라면과 쫄면 같이 건져서 국물 넉넉히 적시고 후루룩 흡입합니다 어묵국물 같기도 하고 라면 같기도 한 이 맛 떡하고 오뎅하고 숟가락으로 떠서 국물과 함께 떠먹습니다 아이 좋아어릴적부터 분식집 튀김 중에 가장 좋아했던게 야끼만두입니다 요즘은 엽떡이니 응떡이니 만원이 훌쩍 넘어가는 배달떡볶이가 유행이다보니 정말 찾아보기가 어려워졌습니다 저는 아직도 이 기름과 피가 내는 그 맛이 너무나 좋습니다 짧게 잘라놓은 꼬독한 당면은 최고의 피쳐링마무리는 역시 아껴뒀던 계란 국물에 으깨서 촵촵 떠먹습니다 계란의 고소함이 더해지니 정말 초딩 때 생각이 많이 납니다 삶은 계란 참 많이 조샀는데동네분들이 포장도 많이 해 가십니다주차요금이 900원이 나왔습니다 내 계란 하나와 야끼만두 두 개! 잠시 면동떡볶기 세상에 빠진 저입니다오늘 중랑구 투어는 정말 아주 성공입니다 멋진 한 방이 있는 동네입니다추신 10,000원 이하는 카드결제시 10% 더 받는다고 하십니다 현금이나 계좌이체 준비하시는게 좋습니다재방문 의사 : △",맛있다
16,면동떡볶이,따따따따,"면동초등학교 바로 앞에 있는 떡볶이집. 가면서 생각하기를, 초등학생들이 많으려나... 싶었는데, 손님 중에 초등학생은 한명도 없고 모두 성인 손님이네요 ㅎㅎ짜장떡볶이라고 하면 바로 떠오르는 그런 모습과는 좀 다릅니다. 국물은 전혀 질퍽하지 않고 오히려 살짝 맑은 느낌입니다. 그리고 짜장소스의 색을 보고 먹었을 때, 그 맛은 또 예상했던 짜장소스의 맛과는 좀 다릅니다. 살짝 매콤하면서 짭짜름한 맛이 나고 뒤에 짜장소스의 맛이 느껴지네요. 매력적인 맛입니다.처음 방문해서 일단 라볶이로 주문해서 먹었는데, 쫄볶이(라면 대신 쫄면)도 많이 드시는 것 같았어요. 그리고 계란이나 만두 등 몇가지를 추가해서 드시는걸 추천합니다.그리고 카드결제는 안됩니다. 계좌이체는 가능해요.#먹어서응원",맛있다
17,면동떡볶이,망코,"중랑구에 살지만 처음 가 본 면동 떡볶이.처음엔 쫄볶이 2인분에 계란만두번째엔 쫄볶이 2인분에 계란두개, 야끼만두 6개.동생이 4개 반 먹음 ㅋㅋ맵지 않고 깔끔한 맛이다.꼭 쫄볶이로 먹어줘야 해!!!조리 포장, 비조리 포장도 가능!",맛있다
18,면동떡볶이,Colin B,"“추억 속 떡볶이집 그대로”#면동떡볶기우연히 본 사진 한 장에 길을 나섰다. 고양이 세마리가 포크를 타고 있는 소박한 간판, 빛바랜 차양과 낡은 아이스크림 냉장고, 모양도 삐뚤빼뚤하고 맞춤법도 삐끗한 ‘면동 떡볶기’라는 이름까지, 나의 추억 속 “학교 앞 떡볶이집”의 모습을 그대로 옮겨놓은 가게였다.지도를 따라 한참 걷다보니 저 멀리 사진 속에서 보던 간판이 보인다. 마음에 그리던 식당을 만나는 순간의 묘한 떨림이 있다.#짜장떡볶이초등학교 앞에서만 25년 넘게 장사를 했으니, 초등학생들의 입맛을 얼마나 잘 알겠나. 근데 어째 아이들보다 그들의 부모들이 더 허겁지겁 먹고 있는 모양새다. 이 곳의 분위기와 음식이 어른 몸 속에 잠들어있던 어린이를 깨운 듯이.그 선봉장에 있는 건 짜장떡볶이. 국물은 고춧가루 한 톨 안 들어간 순수한 단짠의 맛이다. 그리 걸쭉하지 않은 국물이라 부담없이 술술 들어간다. 라면과 계란 추가는 필수. 특히 노른자 으깨서 짜장 국물에 적셔 먹으면... 아흐.#얼린주스후식으로는 얼린 썬키스트 주스가 있다. 꽝꽝하게 얼어있으므로 떡볶이를 다 먹기 전에 미리 주문하는 게 좋다.기다리는 손님이 많아 가면서 먹겠다고 하니 사장님이 굵은 빨대를 하나 건넨다. 빨대로 박박 긁어 안에 얼음이 어느정도 차면 입으로 쪽 빨아먹는다. 쌀쌀한 날씨에 바깥에서 얼음과자를 먹는데 왜 그리 훈훈한 기분이 들던지.- 추천메뉴: 짜장떡볶이 (라면, 계란 추가)instagram: colin_beak",맛있다
19,면동떡볶이,추억의도나쓰,초등학교 앞 떡볶이 맛집이에요! 가격도 저렴해서 둘이서 배불리 먹고 7천원 냈어요 ㅎㅎ 짜장밀떡을 주문하면 그자리에서 끓이기 시작하셔요. 떡도 쫄깃쫄깃하고 야끼만두도 옛날 만두라서 바삭하고 맛있네요. 국물에 계란 으깨먹는 것도 좋아요 ㅎㅎ 어린아이들도 먹기 좋게 맵지도 않아요. 가게가 광장히 허름해서 추억돋는 공간이 될 것 같네요.집에서 끓여먹을 수 있게 포장도 돼요.  주인아주머니가 조금 까칠하고 볶음밥 메뉴가 없는게 조금 아쉬워요.,맛있다
20,면동떡볶이,E.T Jun ,면동초등학교 앞에 있는 짜장떡볶이집입니다. 직접 끓여먹는 방식은 아니고  주문을 하면 아주머니께서 조리하시고 갖다주시는데 맛있습니다. 야끼만두 하나 추가해서 먹었는데 약간의 추억보정은 있겠지만 어릴때 많이 먹던 맛이 생각나서 즐거웠습니다. 학교앞 허름한 집이라 그렇게 깨끗한 편은 아니고 제가 갔을때는 냉방은 선풍기가 전부였지만 땀 뻘뻘 흘리면서 맛있게 먹었습니다.,맛있다
21,울타리철판곱창전문,orangebay,"1인분에 9,000원 만원 정도해요. 당면사리 3,000원. 가게 앞에 주차자리 뿐 주차 별로 없는데, 직원에게 이야기 드리니 그래도 자리 날 수 있게 테이블마다 물어보며 애써주셨어요. 친절친절. 전 곱창 볶음은 첨 먹어보는데, 기본적으로 약간의 특유의 냄새있다고 일행이 알려주셔서, 좋아하는 치즈가 들어간 치즈곱창에 좋아하는 중국당면까지 넣어 먹었어요. 중국당면은 다먹고 곱창을 남기는 ….ㅎㅎㅎㅎㅎ",괜찮다
22,울타리철판곱창전문,chelseatae,완전 맛있어요... 나만 알고 싶은 동네 맛집이에요,맛있다
23,울타리철판곱창전문,풀❤️,중랑구에 갈 일이 있어서 찾아보고 간 곳인데와 ㄷㄷㄷ웨이팅 장난아니에요가게 앞에 대기 의자도 있고주차도 몇 대 정도 가능해요양이 어엄청 많고 맛잇어요!!중랑구 갈 일 생기면 또 가보고 싶어요!2020-32,맛있다
24,울타리철판곱창전문,맛가성비인스타,여기진짜진짜 맛있어요ㅠㅠ!! 둘이서 치즈곱창에 볶음밥 한개 먹으면 배든든하게 먹을수있어요. 분위기는 동네에서 흔히볼수있는 곱창집이구 소주한잔하기 좋은정도! 맛과 가성비는 진짜 최곱니다.  치즈양진짜많아요~! 강추!!!!,맛있다
25,울타리철판곱창전문,먹교수,"제 원픽 맛집입니다.. 토속적인 곱창을 좋아하신다면 별로일수도 있지만 약간 여기는 요즘 입맛에 맞게 소스도 다른곳보다는 좀 달달하고 곱창도 말랑말랑한 편이에요. 치즈곱창 알곱창 한개씩 시켜서 섞어달라고 하면 알이 더 많은 곱창이 돼서 넘 좋고.. 마늘곱창도 맛있어요. 어떻게 갈릭디핑을 곱창집에서 쓰실 생각을 하셨는지.. 사장님 천재... 데리야끼막창 시키고 볶음밥 먹을때 남은 데리야끼소스를 살짝 곁들여서 비벼먹어도 너무 맛있고요, 볶음밥에도 치즈추가 할 수 있어서 취향따라 드시면 좋아요!",맛있다
26,울타리철판곱창전문,Yeonhwa,중국당면을 넣어주는 곱창집!!!⭐️중국당면 하나만으로도 충분히 갈만한 가치가 있는곳저는 중국당면 하나 보고 갔습니다 하지만 맛도 좋았어요치즈와 자극적인 소스가 만나서 넘나 잘어울렸습니다  역근처에 위치해서 찾아가기도 아주쉽고 ⭐️곱창냄새도 안났어요!⭐️ 완전 강추하는 맛집입니다곱창을 좋아하신다면 꼭 방문하셔야합니다  전 애매한 시간에 가서 웨이팅 없이 바로 식사할수있었어요(오후 4시30분쯤),맛있다
27,울타리철판곱창전문,즌짱,"건물이 무너지지 않는 이상 언제나 오픈하는 울타리ㅎ 인생 곱창집 중 한 곳. 재수하던 때 처음 알고서 한 때는 매주 곱창 먹으러 갔었다. 한 1년 정도? 그 이후로는 간간히 가고 있는데, 여기 곱창 맛을 잊을 수가 없다. 자극적인 곱창이 굉장히 맛있다. ㅠ ㅠ 치즈가 듬뿍 올라간 치즈 곱창이 유명한데, 치즈 곱창만 먹으면 좀 물릴 수 있어서 셋이 가면 꼭 치즈 2인분 야채 1인분(혹은 오돌뼈 1인분) 먹게 되고- 부득이 혼자라도 꼭 먹어야겠다면 이렇게 포장해서라도 먹어야한다. 리뷰 쓰다보니 또 먹고싶다. ㅠ",맛있다
28,울타리철판곱창전문,sight,중랑역 2번출구 바로 맞은편에 위치해있어요 여자3명이서 치즈곱창2인분+알곱창 시켜먹었습니다 양이 진짜 많고 치즈가 너무 고소하니 맛있어요 ㅜㅜ 양념도 진짜 맛있구요 좀 남겨서 볶음밥시키셔서 비벼먹으세요 진짜 짱맛 근데 굳이 한시간사십분가서 먹을거까진 아닌거같아요 주변이시라면 단골각,맛있다
29,울타리철판곱창전문,즌짱,인생 곱창집 중 하나. 비주얼 갑 치즈곱창은 물론이요 야채곱창 오돌뼈 닭똥집 뭐 맛 없는 거 없음. 단점은 먹고 나면 배 아픔 ㅜ 배 아프니까 맛있다 말고 괜찮다. ㅠ,괜찮다
30,울타리철판곱창전문,백기업,야곱 2인분 치즈곱창 2인분 시켜서 5명이 배터지게 먹었습니당 맵찐이라 야곱만 먹으면 매웠는데 치즈곱창이 딱 제 입맛에 맞더라구요ㅎㅎ 맛집이라고 최근에 유명세를 탄 모양인지 사람들이 창밖에서 기다리고있으니 창가자리는 피하시는게 좋을거에요ㅋㅋ 아 볶음밥은 여느 집이랑 크게 차이없으니 곱창만으론 부족해! 하시는 분들만 드시는걸 추천합니다,맛있다
31,울타리철판곱창전문,윤태훈,중화동 울타리  맛이  나쁘지는 않다 처음 오픈할때는  많은 양과 맛에  놀라웠지만지금은  적은양과 불어터진 잡채  가끔  실망감을  주는  그래서 이제는 돼지네로 가고있음,괜찮다
32,함평국밥,추억의도나쓰,소주를 부르는 육회와 육사시미 전문 맛집이에요. 육회빕빔밥 같은 식사메뉴도 있어서 문을 일찍 여시더라구요. 그래서 낮술하는 손님도 꽤 있었어요. 한쪽 구석은 노포 분위기가 물씬 나서 추억놀이 하며 한잔 하기도 좋은 것 같아요. 육회는 둘이서 '소'자는 너무 양이 적다고 하셔서 '중'으로 주문했더니 딱 적당했어요. 백김치 포함 밑반찬도 육회랑 너무 잘 어울리고 맛있었어요. 다음엔 육사시미에 도전해보고싶네요.,맛있다
33,함평국밥,먹구름,육회비빔밥에 든 묵은지가 잘 어울려서 맛있었다. 육사시미도 쫀쫀해서 맛있었는데 사이드로 주는 묵은지를 곁들일 때 제일 좋았다. 최근 가게확장을 했는지 예전보다는 덜 한데 아무래도 술 먹으러 오는 사람들이 많다보니 밥 먹으러 가기엔 분위기가 좀 어수선하고 시끄럽다.,맛있다
34,함평국밥,로그인,맛좋다,맛있다
35,함평국밥,조돼지,이 글을 쓰는데 또 먹고 싶어서 군침 도네요.. 동네라 엄마랑 가서 저녁으로 육회비빔밥 한그릇씩 먹고 나왔습니다.기본을 시켜 양은 좀 적었지만 핵꿀맛! 개운하고 새콤한 김치와 고소한 참기름이 어우러져서 감칠맛 쩝니다. 고기는 쫀쫀합니다. 누군가는 질기다고 느낄 수도 있겠습니다만 씹는 맛이 좋았습니다. 우거지국이 곁들여 나오는데 국물 진짜 진하고 쥑입니다. 으허~하~ 소리가 절로 나옴. 다음에는 국밥도 꼭 먹고 싶은데 육회비빔밥도 먹어야하고 벌써 고민입니다.,맛있다
36,함평국밥,종민현,리뷰에 평들이 좋아서 식구들과 갔습니다.메뉴는 육회 비빔밥.특12000 원보통8000 원대부분 손님들이 술안주로 육회와육사시미를 드시더라구요...기대를 엄청 하고가서 그런지....육회비빔밥은 그냥 평범합니다.찾아갈 정도는 아닌듯 합니다.,별로
37,함평국밥,Jessica,진-짜 맛있는 육사시미그리고 생각보다 대박은 육회비빔밥이었음그리고 김치가..신김치가.. 넘나 대박완벽한 조화다참기름을 엄청 쳐서 포장해가면 냄새가 진동을 함그날그날 도축한 고기로 요리하시고공휴일에는 영업안하심포장은 50g 더 주시고웨이팅이 긴편이니 포장이 나은듯하다,맛있다
38,홍이네떡볶이,임여사,"이집은 떡볶이가 물리지 않아요맵지않고 딱좋은~이집 모르면 간첩이라면서?^^엄청유명한 집이지욧만두도 바삭바삭 넘  맛있어요♡세트도 좋지만따로 시켜먹는것도 추천해요 더먹고싶으실께양~ ㅎ떡이 야들야들~아이들과 가도 무난히 다 좋아하는 맛입니다♡#위드인기맛집#""찐""맛집",맛있다
39,홍이네떡볶이,키다리아저씨,"여기 근처 여학교 다닌 분들에겐 추억이 많다는 분식집~ 홍이네떡볶이!!학군이 밀집된 위치여서 그런지...근처에 ""경상도 떡볶이"" 또는 ""잉꼬네 떡볶이""와 파가 갈린다는 얘길 들어서...조금 궁금했어요.주변 골목 상권 분위기가 요즘 도심과는 사뭇 다르더군요^^ 좁기도 하고, 복잡해서 주차는 어려워 보여요~ 그냥 걸어서 다니기 좋은 골목??위에 얘기한 분식집 중에서는 규모가 가장 크다고 하네요.저녁식사를 하고 잠깐 방문했던건데...어린아이들 부터~ 중년으로 보이는 분들까지 포장이며 주문을 꾸준히 하더라구요.내부에 테이블이 꽤 많아서 놀랐어요~후추맛이 좀 나는 국물 자작한 국물 떡볶이 느낌이였고, 남다른 매력은 모르겠지만, 옛날에 먹던 되직한 소스가 아닌~ 떡볶이 치곤 묽은 느낌이지만, 은은하게 올라오는 칼칼함이 있네요.예전에 위생적이지 못했던 부분이 있어서 소문이 돌았는데...최근에는 좀 개선된거 같다고 하더라구요~ 그래도 분식집 특유의 뭔가 청결하지 못한 옛스러움을 갖고 있는 느낌이예요.추억의 묽은 스타일 떡볶이 좋아하시는 분이라면 한번쯤 방문해보세요^^",괜찮다
