,가게이름,리뷰아이디,리뷰,맛평가
29,월강부산돼지국밥,맛집교과서 먹선생,"이 음식들은 여자들의 피부미용에 좋고, 남자들의 정력에 좋고, 수험생들의 집중력 향상에도 좋다. 입에 넣기만해도 사르르 녹아버리는 최정상급 수육과 국물보다 고기가 더 많은 부산식 돼지국밥을 먹을 수 있는 이곳은 연남동 월강부산돼지국밥이다.-범 홍대권에서 이 이상의 국밥은 없다. 남자의 평생 친구인 돈까스, 제육, 국밥 중 가장 으뜸인 국밥을 이렇게 든든하게 먹을 수 있는 곳은 흔하지 않다. 십전대보탕을 먹느니 돼지국밥 특(12,000원)을 먹고 몸보신하겠다. -물 반 고기 반도 아니고 뚝배기 안이  고의적으로 거의 대부분이 고기다. 이정도면 식폭행이다. 참고로 먹선생은 국밥집 가서 밥은 거의 항상 두그릇씩 먹는데, 근 1년간 밥 한그릇으로 끝낸 곳은 여기가 처음인듯 하다. 게다가 식사중에 국물이 적어보인다고 국물을 따로 더 주냐고 물어보신다. 고기를 다 먹기에도 지치는데 말이다.-수육도 부드러움의 극치다. 술취해서 먹는다면 아이스크림과 헷갈릴만도 하다. 여태까지 먹선생이 먹어본 돼지고기중 가장 부드럽다. 야들야들하면서도 사르르 녹는 식감이란, 소주가 콸콸콸 들어갈만 하지만 차를 갖고가는 바람에 한모금도 못한게 천추의 한이다.-김치보다 훨씬 맛있는건 수육과 함께 나온 ‘무초절임’이다. 달콤함과 새콤함 그리고 식감까지 김태희의 이목구비처럼 황금비율이라서 세번정도 리필해먹었다.-기타 국밥의 국물,고기,양,다대기,부추나 내장국밥,수육에 대한 자세한 정보는 유튜브에 업로드하겠습니다. 인스타 글자수 제한 때문에 더 풀지 못한 썰과 생생한 영상을 보고싶으시다면 인스타프로필링크 먹선생 유튜브로 오세요!-제 점수는요...10점 만점에 9점입니다.해장하러가시는건 비추입니다. 이 좋은 조합에 술이 더 들어가거든요..",맛있다
30,월강부산돼지국밥,핑크구아바,가격대비 고기양이 많아 든든하게 한끼먹기좋은곳키오스크 주문형식으로 바뀌었습니다,괜찮다
31,월강부산돼지국밥,승영,진짜 홍대오면 다 필요없고 무적권 이집 국밥 입니다.가격을 봤을때 돼지국밥 치곤 조금 있는편이나 안에 겁나 많은 건더기들이 많아요. 연남동에서 국밥은 이 집 입니다. 다만 사장님은 조금 불친절하세요. 지인분은 좀 꺼려하긴하디만.. 맛은 최고입니다,맛있다
32,월강부산돼지국밥,혜연이,냄새나요,별로
33,월강부산돼지국밥,핑크구아바,고기양은 많지만 위생 및 서비스는 아쉬운곳,괜찮다
34,월강부산돼지국밥,NIWOOW,"재작년 중순부터 부산, 대구를 놀러다니며돼지국밥에 맛을 들이기 시작했어요.서울에 있는 국밥집을 찾다가 발견한 곳인데,계속 미루다가 거의 1년 만에 방문하네요.국밥과 수육을 주문했습니다.돼지국밥은 많이 심심한 편이었어요.담백하게 먹기에는 나쁘지 않을 수 있지만,간도 약하고 육향도 잘 느껴지지 않아허전하다는 느낌을 지우기 힘들었네요.수육은 생각보다 양이 많은 편이었어요.다만, 맛은 생각보다 많이 아쉬웠습니다.수육이 기름져서 쉽게 손이 안 가더라구요.무말랭이의 신맛이 강해서 수육의 맛이어느정도 잡히는 느낌은 들었지만요.둘 다 제가 좋아하는 스타일이 아니고,기름진 맛이나 신맛이 강한 탓에 빨리 물려서맛있다는 인상을 받은 음식은 아니었습니다.오랫동안 기대한 것에 비해 아쉬웠으나 못 먹을 정도는 아니라 [괜찮다]로 정했어요.",괜찮다
35,교동집,도니,고추장쭈꾸미 2인분생각보다 많이 매워서 놀랐다 ㅋㅋㅋㅋ 그래도 맛났음!다 먹은 다음 볶아먹는 볶음밥은 진리.약간 양이 작은 듯한데 다음에는 쭈삼으로 시켜보아야겠다기본적으로 주시는 묵사발이 참 맛있다@@,괜찮다
36,교동집,HR,"매콤한 소스를 입은 오동통한 쭈꾸미가 떠오를 때 가면 좋은 식당연남동 근방 야장도 가능한 규모의 식당이 집은 고추장 쭈꾸미 하나만 단일 메뉴로 판매하는 곳으로, 사이드로는 볶음밥 또는 묵사발이 주문 가능하다쭈꾸미를 주문하면 완전 시뻘건 양념장에 담긴(?) 쭈꾸미가 나오는데 이 집 양념장은 딱 매콤+칼칼한 맛이다약간 조미료의 맛도 베여있는 듯한? 그런 강렬한 감칠맛에 가깝다개인적으로 쭈꾸미만 주문하기보단 삼겹살도 추가하는 것을 추천하는데 삼겹살에서 나오는 기름이 칼칼한 소스에 고소함을 더해준다나는 버섯을 싫어하지만 다른 이들에겐 쭈꾸미와 함께 들어간 표고버섯이 감칠맛을 더해줄 듯하다마무리는 무조건 볶음밥이지!김가루까지 얹은 뒤 밥을 얇게 펴준다덕분에 바삭한 식감의 볶음밥을 즐길 수 있다전반적으로 조미료 임팩트가 강하긴 한데 가끔씩 매콤+칼칼이 생각나는 날 가면 좋을법한 공간이다by #류흥로그",맛있다
37,교동집,UDOEE,지나갈 때 마다 사람이 항상 많고 간판 부터 예사롭지 않아서 언젠가 가야지 하다 퇴근 하고 최근에 다녀왔다.. 일단 입구에서 부터 직원분은 불친절 하시다.다른 리뷰에서도 많이 본 사안 이라 스킵 하고 착석쭈꾸미 2인분에 삼겹살 주문 평소에 가격을 확인 안 하고 시켜서 잘 안 외우는데 여긴 기억하는 가격이다.. 쭈꾸미 1인분에 1.4..?ㅋ 그래도 맛있으면 장땡.. 한참을 끓여서 먹는데 10월 달 먹은 음식 중 제일 맛있었다내 취향 저격 달지 않고 칼칼하고 표고버섯 들어간 쭈꾸미볶음맛 나정순 쭈꾸미랑 비슷한 맛 인데 천사채랑 깻잎 무쌈 곁들여 먹을 수 있는 점이 더 좋았다.삼겹살은 익혀서 간장+와사비 소스에 찍어 먹으면 맛있었고 밥도 2개 볶아서 셀프바에 있는 마요네즈랑 같이 먹으니 꿀맛… 사람 많고 입장 부터 불친절 하고 비싸고 부르면 눈 피하는 스킬을 가진 직원분들이 계시지만 또 가고시품…ʘ̥_ʘ #먹어서응원,맛있다
38,교동집,JENNY ,"동생이 매콤한 게 땡긴대서 홍대 인근을 전전하기 싫어 바로 근처로. 위치가 좋거든요, 역근처라 배고파서 빠르게ㅎㅎ 쭈삼을 주문했는데, 삼겹살은 그저그래서 그냥 쭈꾸미만 주문할걸...그랬어요. 꽤나 매콤하지만 또 요런 맛이 입맛을 당기긴 하죠.  같이 나온 묵사발은 묵이 넘 별로라 맵기를 씻어내기 위한 용도로 국물만 조금 먹었네요. 맛은 나쁘지 않았고, 다시 방문하지는 않을 것 같네여ㅎㅎ",괜찮다
39,교동집,Luscious.K,오랜만에 방문한 방문한 교동집이다. 저녁시간에 1시간 30분 정도 머물렀었는데지금까지 세제 스프레이를 사용하는 집 중에서 가장 높은 위치애서 강력하게 살포를 하시고 청소를 하신다. 우리는 이미 가습기청결제와 코로나바이러스를 통해 비말을 통한 화학위생이 얼마나 중요한지 배웠슴에도 아직 인식개선과 생활실천은 요원한 것 같다. 지금까지 세제 스프레이를 뿌리며 청소하는 집은 모두 맛과 상관 없이 <별로> 평가를한 원칙을 어길 이유는 이집엔 없어 보인다,별로
40,교동집,Luscious.K,#동교동 #교동집매콤함이 땡겨서 방문한 예전 단골집 교동집!이집도 거의 2년 만에 와보는 듯 하다오랜만에 느껴지는 한국식 매콤함과 주꾸미의 쫄깃함 그리고 깻잎과 천사채로 만든 단짠 주꾸미쌈은 미각을 계속 자극해 끊임없이 먹게하는 무한루프를 만든다이집이 주꾸미만은 조금 맵기는 한데그래서 난 꼭 <#쭈삼> 으로 주문한다삼겹살 기름이 매운맛을 중화시키고 고소함을 한층 더해 누구나 좋아할 수 있는 맛으로 환생!이집의 리뷰들 중에 불친절에 대한 부분이 꽤 많은데 내가 방문한 점심시간에는 손님이 거의 없이 한가했고 그래서 그런지 이모님들이 꽤 친절하셨다점심방문이 좋은 건 콩나물을 점심 때만 주시기 때문인데... 콩나물을 쭈삼에 넣고 먹은 맛은 행복이다,맛있다
41,교동집,hosun06,쭈꾸미 요리가 이렇게 맛난 거였나요 ㅠㅠ고추장쭈꾸미랑 연포탕 먹었는데 조화가 매우 굿굿 ㅠㅠ주꾸미 좀 맵다 싶을 때 연포탕 먹으니까 너무 좋더라구요다먹고 양념에 밥 볶아 먹는것도 빠질 수 없죠 꼭 여러명 가셔서 드셔보세요 ㅎㅎ,맛있다
42,교동집,배고파,원래 매운 걸 잘 못 먹는데 ㅠㅠ맛있어 보여서 들어갔고 내가 감당하기엔 좀 매웠다그래도 우리가 흔히 생각하는 쭈꾸미 집보다는 덜 매웠던 것 같다양념이 중독성 있고 주문은 쭈꾸미 2인 이상부터 된다!볶음밥은 양념이 맛있어서 맛이 없을 수가 없다,맛있다
43,교동집,* Y _,"2.5점/5점누가 가자고 하면 잠시 고민할듯맵긴 매운데 막 음.. 어머 너무 맵고맛잇어 인지는 잘 모르겠다인기는 많은지 사람은 꽤 있었는데 내부도 덥고 막 딱 아재들의 느낌그래서 그냥 그랫음..5점 극추천 여긴무조건 데려와야함4점 특이한게 있거나, 추천할만한 특이점이 있어서 다시 올 것도 같음3점 유명한데 내입맛엔 쏘쏘. 딱히 다시 올거같진않음 다시가자면 갈수도 ㅇㅇ2점 누가 가자고 하면 피하고싶음1점 절대 다시 가지않을 어떤 이유가잇음",별로
44,교동집,Yoominyy,"5.0미만/10 사실 쭈꾸미만 놓고보면 나쁘지않지만, 왜 제 기억에 남아있는건 시원한 묵사발뿐이죠ㅠㅠ쭈꾸미는 보통 먹는 것보다 살짝 매콤한정도? 전체적으로 무난해요. 그런데 삼겹살까지 추가하면 가격이 확 오르는데, 퀄리티가 그닥이어서 굳이 추가해서 먹어야할까 라는 의문이 들었어요. 볶음밥도 무난.쭈꾸미집에서 제가 사이드로 가장 선호하는게 콘마요인데 이게 없는게 너무 아쉬웠어요ㅠㅠ 천사채가 대신 있긴하지만..그래두 콘 최고! 모두 다 무난한데, 확연히 눈에 띄는게 없었고 서비스랑 위생상태가 좋게 기억에 남지는 않아서 별로 드립니다.",별로
45,교동집,깹이,"애매한 시간에 방문했음에도 테이블이 꽉 찼다김에 쭈꾸미를 싸먹는 것을 좋아하는 나는 김이 없어서 조금 아쉬웠다미리 내놓아서 어쩔수는 없겠지만깻잎이나 당근, 마늘 같은 채소 상태가 좋지 않았다맛은 딱 고추장 더하기 MSG의 맛!자극적인게 당기는 날에 딱 좋은 맛이다멀리서 찾아갈 만큼은 아니지만 그래도 괜찮았던 편",괜찮다
46,교동집,흔한공돌이,"* 맛 괜찮음, 가성비 그냥저냥, 서비스 별로순수하게 맛만 평가하자면 좋습니다. 이곳만의 특별한 맛이 있는건 아닌데 매운 맛이 중독성 있게 맛있는 느낌? 쭈삼을 세트로 파는건 아니고 쭈꾸미랑 삼겹살을 별도로 시켜야해요. 쭈꾸미 둘에 삼겹살 하나, 추가로 볶음밥 하나 정도 추가하면 2인 기준으로 넉넉합니다. 다만 이대로 주문하면 돈이 38,000원인가 나올텐데 2인 기준인걸 감안하면 가성비 측면에서는 그냥저냥~아쉬움 정도?그렇지만 직원분들 태도가 불만족스러워 '별로'로 평가했습니다.키큰 슬림한 체격의 남성분이 주문을 받으셨는데, 쭈꾸미 2개이상 시켜야 하고 삼겹살은 별도라는 설명을 작은 목소리로 설명해주셨는데요. 목소리가 작으시기도 했고 애초에 쭈꾸미와 삼겹살이 따로따로라는 생각 자체를 못하고 갔던지라 설명을 이해 못하고 두번 정도 다시 여쭤봤습니다. 그랬더니 짜증+귀찮음 가득 섞인 목소리로 다시 설명해주셔서 저도 기분이 팍 상하더군요.. 다른 직원분들은 어떤지 모르겠는데 남자직원분 태도나 여기 주문형식 참고하시라고 긴글 남깁니다!",별로
47,교동집,어젠,제가 가장 사랑하는 쭈꾸미집!!!쭈꾸미 쌈 하나면 행복해요데려가는 사람마다 맛있다고 한 맛집입니다,맛있다
48,교동집,HanDongheon,드디어 교동집무슨 의미인지 모르겠을 연남동서 제일 눈에띄는 집서울서 쭈꾸미가 신선하기 힘든데탱글탱글불친절한 종업원 이야기는 많지만 괜춘,맛있다
49,교동집,Sevil,맛있음,맛있다
50,교동집,Luscious.K,동교동 교동집고추장쭈꾸미 전문점입니다아마 이 집은 연남동 몇 번 걸어다녀본 분이시라면 다 아실 거에요워낙 눈에 띄는 로케이션이라서 ㅎㅎ#고추장쭈꾸미이 곳은 고추장쭈꾸미 단일메뉴입니다거기에 삼겹살 추가와 볶음밥 그리고 묵사발 곁들임메뉴가 전부이 곳이 굉장히 잘 하는 것이 조미료를 아주 잘 사용하세요거의 모든 식당이 조미료를 사용하겠지만 이 곳은 많이 사용하는 곳입니다그럼에도 불구하고 전혀 이화감이 느껴지지 않는 재료와 혼연일체가 되는 맛이에요칼칼한 고추장의 매콤함과 조미료의 감칠맛이 딱 맞아떨어진다고나 할까요?그리고 삼겹살을 추가하면 삼겹살 기름에서 나오는 고소함이 더해져 아주 맛있는 쭈삼불고기 같은 맛이 나오네요당연히 깻잎에 천사채 얹고 큼지막한 쭈구미에 삼겹살 표고버섯 생마늘 함께 싸서 쏘주와 함께 하시면 눈이 감기고 행복해 지네요 #볶음밥이 곳 볶음밥 참 맛있습니다. 양념이 맛있어서 그리고 철판이라 맛이 있는건 당연하겠지만어디서 사오신 조미김을 사용하시는 건지 김가루가 정말 진한 김향과 감칠맛을 더합니다두 번째의 조미료 임팩이였지만 싫지않은 자극이였습니다이 집이 아쉬운 것은 콩나물을 주시지 않는 것..점심에는 주신다고 하니 콩나물이 꼭 필요한 분은 점심을 이용하시면 될 것 같습니다,맛있다
51,교동집,미루,항상 손님이 많아보여서 염두에 두고있던집- 건강하지않은맛이래서 잔뜩 기대하고있었다ㅋㅋㅋ나의 입맛은 천호동 쭈꾸쭈꾸의 불량식품 맛에 이미 길들여져있기에ㅋㅋㅋ 세명이서 방문해서 쭈꾸미2 삼겹1 주문했다- 쭈꾸미만 12000원이고 기본2인 주문들어가야해서 두명이가면 삼겹살은 우째 시켜야하나 벌써 고민이다.... 가격이 은근 쎄다;;;;역시 단짠맵의 완벽한조화ㅋㅋ 쭈꾸미 비율이 높고 좀 통통한 느낌이다 약간 맵다 싶으면 천사채 마요네즈무침도 얹어서 쌈싸먹으면 굿굿!!!이 양념에 밥을 안볶으면 반칙! 진짜 바닥을 긁게만드는 마성의 볶음밥이다 바닥에 누른 양념+밥이 엑기스이므로...아쉬운점은 천호 쭈꾸쭈꾸처럼 당면이나 스파게티 사리같은게 없다는 것 그게 들어가면 더 불량스럽고 맛있을텐데! ㅋㅋ,맛있다
52,교동집,JeonEunyoung,진짜 별로 완전 비추입니다. 들어가자마자 기분 상했어요. 저흰 2명이었는데 저희가 2명이요~라고 말하고 저희 뒤에 분들이 6명이요~ 하니까 저희 옆 지나쳐서 그쪽 먼저 주문 받고 자리 만들어줌.. 투명인간인줄 ㅡㅡ. 여기서 1차 기분 상했는데 복음밥 볶아줄때도 영수증에 체크만 하고 한참 안해줘서 여기 복음밥이요!! 다시 말하니 영수증에 표 또 하려고 함;; 여러모로 돈에 환장한 느낌.. 맛도 없어요. 누구나 다 아는 msg 바로 그맛임. 선릉 역삼에 흔히 있는.. 심지어 반찬도 당근 딱 하나고 상추도 없고 깻잎만 있고 맛대가리없고 싸가지없고 드러움. 망고 리뷰 이제 안믿어야겠음.,별로
53,또보겠지떡볶이집,혜긍,"평일점심시간 12시, 무조건 대기합니다.입장시 일행전원없을시 입장불가하고요,대기할때 미리주문하기때문에 음식은 빨리 나와요.특출난맛은없지만 감튀와 떡볶이 구성이좋고,마지막볶음밥은 진짜맛있어요. 하나하나해서 섞을수있으니까다양하게드세욧..볶음밥은 무조건드셔야해요  진짜요",맛있다
54,또보겠지떡볶이집,김진영,떡볶이도 맛있지만갈릭 감자튀김 진짜 최애 ㅠㅠ,맛있다
55,또보겠지떡볶이집,떠뽀끼쥬떼연,음... 이건 괜찮다와 별로 사이 떡볶이 덕후로서 여길 벼르고 벼르다 처음 가봤다. 2인분에 버감튀 음료한잔씩 볶음밥 치즈 시키고 33000원 나왔다면 실화? 솔직히 너무 비싸다. 그 유명하다는 즉떡집 많이가봤지만 미친듯 뛰어나게 끌어당기는 맛도 아니다. 좀 고평가된 집인듯ㅋㅋㅋ손님은 많다,괜찮다
56,또보겠지떡볶이집,이진쓰,"부대찌개 아닌데요...떡볶인데요?떡볶이 기본 4인분에 햄사리 2, 소시지사리 2, 계란1개 추가 했습니다. 옆테이블에서 쳐다봐요.4인 냄비는 원래도 큰데 햄으로 둘러싸여있어서 그런가봐요^_^근데 이렇게 먹으면... 끓을때 바로 각자 쫄면이랑 라면 가져가야해요. 뜸들이고 아주 느리게 휘적이면서 젓가락질 서행하면 순간 국물 쫄아요. 이 날도 애들한테 ""야 쫄면 좀 가져가"" 라고 몇번 말한지 모르겠어요. 아우토반 달리는 속도로 쫄면 가져가야해요. 여러분들...진짜.... 안그러면 눈깜빡할 사이에 바로 쫄면이 국물 다 먹어버려서 노맛됩니다. 콜라캔을 까는 것도 이야기를 하는 것도 다 쫄면 가져간 뒤에 하십쇼!이 날 떡볶이 맛은 좀 덜매웠어요. 저번에 왔을 땐 매콤해져서 더 맛있었는데 이 날은 왜 매콤한 맛이 사라진건지 속상했어요.... 매콤한 맛 다시 돌려달라.... 소시지는 탱글탱글한 소시지였어요. 밀가루 함량 너무 많아서 입안에서 으스러지는 푸석한 소시지는 아니었고 적정 수준의 소시지였어요. 햄은 부드러웠고 맛도 좋았습니다. 갈릭포테이토는 갈릭소스 좀더 많이 줘도 될 것 같아요. 이 날은 소스가 조금 모자랐어요^_^;; 그리고 여러분 갈릭포테이토 따로 떡볶이 따로 먹으면 그 진가를 느낄 수 없어요. 진가를 느끼려면 입안에 한꺼번에 떡볶이랑 마늘감자를 넣어주셔야 합니다...하 대존맛.볶음밥은 달큰하니 맛있고요, 치즈는 한쪽에만 뿌려달라고도 할 수 있으니까 취향껏 주문해보셔요!",괜찮다
57,또보겠지떡볶이집,파송송,"즉석떡볶이하면 바로 생각나는 최애 가게입니다.처음 먹었을 때는 너무 자극적이라고 생각했는데또 생각나고 또 생각나요.이름이 왜 또보겠지인지 알게 됩니다. 여기는 꼭 코스로 드시는걸 추천해요.떡볶이 + 버터갈릭 감자튀김 + 날치알 치즈 볶음밥하나라도 빠지면 아쉬워요.떡볶이는 달고 짜고 덕목을 다 갖추었고버갈은 진짜 반칙이예요, 부드럽고 달콤고소한 갈릭소스라 뭘 찍어도 맛있을듯.볶음밥은 빠삭하게 눌은맛에 고소한 치즈+날치알 톡톡!하 글 쓰면서도 먹고 싶어요.......또르르+ 줄이 너무 길어요, 한시간은 기본",맛있다
58,또보겠지떡볶이집,E.T Jun ,떡볶이 2인분 기본사리. 버터갈릭감자.,맛있다
59,또보겠지떡볶이집,Hyunseo,"‘떡볶이 먹을래?(feat,10중에 9는 yes or yes)또보겠지 떡볶이를 모르는 사람은 없을 듯. 여기만 가면 어렸을 적 친구들과 천원 이천 원으로 즉떡 먹었던 기억이 난다. 흔히 여자애들한테 떡볶이 먹을래? 하면 싫어하는 사람 없다는 말이 도는데 본인도 입맛 없으면 떡볶이랑 라면이 젤 생각나더라. 그럴때 제일 쉽게 찾는 곳. 분점이 너무 많고 딱히 차이도 없는 것 같아 어딜 가든 평타 이상 치는 곳. 달짝찌근한 떡볶이 + 버터갈릭감튀 + 볶음밥의 조화란,,, 맛없없,,, 항상 인테리어로 많은 피규어와 옛? 장난감들이 있는데 이걸 다 어디서 구해오는지 궁금함",맛있다
60,또보겠지떡볶이집,탄수화물짱팬,떡볶이는 좀 달고 기다란 떡이 찐득거려서 그냥 그랬는데치즈 감자튀김이 진짜 맛있었다. 맥주 땡기는 단짠고소의 조화.. 볶음밥도 내가 좋아하는 자극적인 맛이라 꽤 맛있었다. 나름 컨셉츄얼해서 귀여운 곳,괜찮다
